season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090023,3,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,1.0,9.0,30.0,39.0,2.0,3.0,3.0,,,,2.0,,,,5.0,6.0,,,1.0,,,,,1.0,,90.0,,,,,,,,12.0,,6.3,,,,,7.0,,,,7.0,,15.0,35.0,50.0,0,2.0,65.0,1.0,1.0,,2.0
2016-17,7090023,3,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,6.0,5.0,24.0,29.0,,,7.0,,,,,,,,1.0,5.0,,,1.0,,,,,,,90.0,,,,1.0,,,,8.0,,6.7,,,,,6.0,2.0,,,10.0,,9.0,28.0,37.0,0,3.0,48.0,,,2.0,2.0
2016-17,7090023,3,80,Swansea_City,Away,151118,96306,Stephen Kingsley,stephen-kingsley,D,False,2.0,,1.0,9.0,8.0,15.0,3.0,2.0,9.0,,,,,,,,3.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,12.0,,6.7,,,,,3.0,1.0,3.0,,7.0,,15.0,11.0,23.0,0,1.0,49.0,,1.0,1.0,1.0
2016-17,7090023,3,80,Swansea_City,Away,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090040,4,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,4.0,1.0,5.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,5.0,1.0,6.0,0,,7.0,,,,
2016-17,7090040,4,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,1.0,,3.0,24.0,9.0,32.0,1.0,5.0,3.0,,,,1.0,,,1.0,3.0,8.0,,,,,,,,,,90.0,,,,,,,,12.0,,6.8,,,1.0,,2.0,,3.0,,4.0,,31.0,11.0,39.0,1,2.0,64.0,1.0,2.0,,1.0
2016-17,7090040,4,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,4.0,8.0,21.0,29.0,1.0,,6.0,,,,,,,,4.0,2.0,,,3.0,,,,,3.0,,90.0,,4.0,,,,,,9.0,,7.2,,,,,4.0,,1.0,,7.0,,16.0,22.0,37.0,0,2.0,53.0,,,,2.0
2016-17,7090040,4,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,False,,,3.0,10.0,20.0,30.0,3.0,2.0,2.0,,,,1.0,,,,7.0,5.0,,,5.0,,,,,1.0,,90.0,,1.0,,,,,,5.0,,6.7,,,,,4.0,,,,5.0,,13.0,22.0,35.0,0,3.0,48.0,,,,1.0
2016-17,7090040,4,80,Swansea_City,Home,151118,96306,Stephen Kingsley,stephen-kingsley,D,False,,,2.0,11.0,15.0,26.0,2.0,1.0,3.0,,,,1.0,,,1.0,5.0,1.0,,,1.0,,,,,1.0,,90.0,,2.0,,,,,,14.0,,6.4,,,,,1.0,,2.0,,8.0,,19.0,18.0,35.0,0,,54.0,2.0,,,
2016-17,7090040,4,80,Swansea_City,Home,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090042,5,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,1.0,11.0,3.0,14.0,2.0,1.0,2.0,,,,,,,,2.0,1.0,,,,,,,,1.0,1.0,45.0,,1.0,,,,,,4.0,,6.7,,,,,1.0,,,,2.0,,13.0,3.0,16.0,0,,27.0,,1.0,,
2016-17,7090042,5,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,18.0,14.0,32.0,1.0,3.0,3.0,,,,,,,2.0,4.0,10.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,,16.0,,6.9,,,,,6.0,,4.0,,2.0,,25.0,19.0,40.0,1,3.0,73.0,,4.0,,
2016-17,7090042,5,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,1.0,13.0,27.0,40.0,1.0,2.0,5.0,,,,,,,,2.0,4.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,12.0,,6.8,,,,,5.0,,,,9.0,,23.0,29.0,52.0,0,2.0,63.0,,,,
2016-17,7090042,5,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,5.0,13.0,32.0,45.0,2.0,1.0,8.0,,,,1.0,,,,3.0,3.0,,,,,,,,4.0,1.0,90.0,,1.0,,,,,,7.0,,7.4,,,,,10.0,,,,12.0,,17.0,35.0,52.0,0,2.0,70.0,,,,1.0
2016-17,7090042,5,80,Swansea_City,Away,151118,96306,Stephen Kingsley,stephen-kingsley,D,False,1.0,,1.0,7.0,,6.0,,,3.0,,,,1.0,,,,3.0,1.0,,,,,,,,,1.0,45.0,,,,,,,,9.0,,6.2,,,,,1.0,2.0,3.0,,4.0,,11.0,2.0,10.0,0,1.0,20.0,,,,
2016-17,7090042,5,80,Swansea_City,Away,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090059,6,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,4.0,13.0,21.0,34.0,2.0,,7.0,,,,2.0,,,,4.0,3.0,,,,,,,,4.0,,90.0,1.0,1.0,,,,,,11.0,,6.9,,,,,1.0,,,,5.0,,20.0,24.0,44.0,1,2.0,64.0,,1.0,,1.0
2016-17,7090059,6,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,2.0,,2.0,15.0,15.0,28.0,,1.0,3.0,1.0,,1.0,2.0,,,2.0,6.0,4.0,,,2.0,,,,,2.0,3.0,90.0,,2.0,,,,,,13.0,,7.0,,,,,6.0,2.0,2.0,,4.0,,21.0,17.0,36.0,1,,66.0,2.0,1.0,2.0,
2016-17,7090059,6,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,False,,,2.0,10.0,21.0,31.0,2.0,,7.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,1.0,,90.0,,3.0,,,,,,5.0,,6.9,,,,,4.0,1.0,,,7.0,,12.0,24.0,36.0,0,3.0,51.0,,,1.0,1.0
2016-17,7090059,6,80,Swansea_City,Home,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,False,,,7.0,8.0,22.0,30.0,1.0,2.0,9.0,,,,3.0,,,,6.0,3.0,,,2.0,,,,,6.0,,90.0,,,,1.0,,,,9.0,,5.7,,,1.0,,4.0,,,,15.0,,13.0,26.0,39.0,1,,52.0,,1.0,,
2016-17,7090059,6,80,Swansea_City,Home,313442,149266,Alfie Mawson,alfie-mawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090066,7,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,1.0,,,26.0,17.0,42.0,1.0,3.0,7.0,1.0,,,,,,,2.0,10.0,,,1.0,,,,,3.0,1.0,90.0,,,,1.0,,,,16.0,,7.3,,,,,7.0,1.0,2.0,,5.0,,32.0,23.0,53.0,0,6.0,86.0,2.0,,1.0,6.0
2016-17,7090066,7,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,14.0,16.0,30.0,3.0,,5.0,,,,3.0,,,1.0,8.0,3.0,,,,,,,,3.0,,90.0,,1.0,,,,,,16.0,,6.1,,,,,5.0,1.0,1.0,,4.0,,22.0,19.0,40.0,0,2.0,74.0,,1.0,,2.0
2016-17,7090066,7,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,False,,,7.0,11.0,26.0,37.0,1.0,,6.0,,,,2.0,,,,4.0,1.0,,,1.0,,,,,5.0,,90.0,,1.0,,,,,,6.0,,7.0,,,,,4.0,,,,12.0,,14.0,29.0,43.0,0,1.0,59.0,,,,1.0
2016-17,7090066,7,80,Swansea_City,Home,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,False,,,3.0,6.0,17.0,23.0,,1.0,8.0,,1.0,,1.0,,,1.0,3.0,4.0,,1.0,1.0,,,,,2.0,,90.0,,2.0,,,,,,15.0,,6.5,,,1.0,,9.0,,,,15.0,,13.0,24.0,37.0,1,2.0,55.0,,1.0,,2.0
2016-17,7090066,7,80,Swansea_City,Home,313442,149266,Alfie Mawson,alfie-mawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090075,8,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,1.0,,1.0,16.0,7.0,22.0,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,1.0,7.0,,,,,,,,2.0,,7.1,,,,,,,1.0,,1.0,,17.0,7.0,23.0,0,1.0,29.0,1.0,,,1.0
2016-17,7090075,8,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,1.0,,1.0,36.0,30.0,65.0,,,15.0,,,1.0,2.0,,,2.0,4.0,2.0,,,,,,,,4.0,2.0,90.0,,1.0,,,,,,15.0,,7.0,,,,,2.0,,4.0,,2.0,,43.0,35.0,74.0,1,2.0,98.0,,,,2.0
2016-17,7090075,8,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,2.0,18.0,35.0,53.0,,1.0,8.0,,,,5.0,,,,6.0,3.0,,1.0,1.0,,,,,3.0,,90.0,1.0,1.0,,,,,,11.0,,6.1,,,,,7.0,,,,7.0,,24.0,40.0,64.0,1,2.0,80.0,,,,1.0
2016-17,7090075,8,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,2.0,24.0,21.0,45.0,1.0,1.0,6.0,,1.0,,1.0,,,,2.0,8.0,1.0,,,,,,,3.0,,90.0,1.0,,,,,,,8.0,,6.7,,,,,8.0,,,,7.0,,28.0,24.0,52.0,1,6.0,76.0,1.0,1.0,,3.0
2016-17,7090075,8,80,Swansea_City,Away,151118,96306,Stephen Kingsley,stephen-kingsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090075,8,80,Swansea_City,Away,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090109,9,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090109,9,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,1.0,31.0,20.0,51.0,,2.0,13.0,,,,,,,,1.0,5.0,,,1.0,,,,,4.0,2.0,90.0,1.0,2.0,,,,,,18.0,,8.1,,,,,4.0,1.0,3.0,,4.0,,44.0,24.0,65.0,1,2.0,88.0,,,1.0,2.0
2016-17,7090109,9,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090109,9,80,Swansea_City,Home,151118,96306,Stephen Kingsley,stephen-kingsley,D,False,,,2.0,21.0,11.0,32.0,1.0,,11.0,,,,,,,1.0,2.0,4.0,,,,,,,,1.0,,90.0,,,,,,,,18.0,,6.9,,,,,3.0,1.0,5.0,,7.0,,34.0,14.0,43.0,0,1.0,70.0,1.0,2.0,1.0,1.0
2016-17,7090109,9,80,Swansea_City,Home,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,False,,,4.0,5.0,26.0,31.0,1.0,11.0,8.0,,1.0,,1.0,,,,3.0,14.0,,,1.0,,,,,3.0,,90.0,1.0,1.0,,,,,,11.0,,8.0,,,,,13.0,,,,8.0,,12.0,29.0,41.0,1,1.0,67.0,,2.0,,1.0
2016-17,7090109,9,80,Swansea_City,Home,313442,149266,Alfie Mawson,alfie-mawson,D,False,,,8.0,14.0,29.0,43.0,3.0,4.0,8.0,,,,1.0,,,,5.0,6.0,,,1.0,,,,,1.0,,90.0,,,,,,,,8.0,,7.4,,,,,8.0,2.0,,,11.0,,19.0,32.0,51.0,0,,63.0,,1.0,2.0,
2016-17,7090118,10,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,2.0,7.0,12.0,19.0,,1.0,3.0,,,,1.0,,,1.0,3.0,2.0,,,1.0,,,,,1.0,,49.0,,,,,,,,11.0,,6.2,,,,,2.0,,,,6.0,,13.0,14.0,27.0,0,1.0,43.0,,,,1.0
2016-17,7090118,10,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,3.0,5.0,8.0,,,2.0,,,1.0,,,,1.0,2.0,,,,,,,,,1.0,,41.0,,,,,,,,4.0,,6.2,,,,,2.0,1.0,,,2.0,,4.0,6.0,10.0,1,,21.0,,,,
2016-17,7090118,10,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090118,10,80,Swansea_City,Away,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,False,,,9.0,20.0,38.0,58.0,,2.0,6.0,,,,,,,,1.0,3.0,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,12.0,,6.8,,,,,6.0,,,,15.0,,26.0,43.0,69.0,0,1.0,79.0,1.0,,,
2016-17,7090118,10,80,Swansea_City,Away,313442,149266,Alfie Mawson,alfie-mawson,D,False,,,10.0,11.0,44.0,55.0,1.0,7.0,9.0,,,,,,,,1.0,9.0,,,,,,,,2.0,,90.0,,1.0,1.0,,,,,11.0,,7.3,,,,,12.0,1.0,,,15.0,,18.0,47.0,65.0,0,1.0,86.0,,,1.0,1.0
2016-17,7090157,11,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,7.0,29.0,27.0,56.0,1.0,,7.0,,,,3.0,,,,5.0,11.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,7.0,,7.0,,,1.0,,2.0,1.0,,,8.0,,34.0,29.0,63.0,1,7.0,91.0,,3.0,1.0,3.0
2016-17,7090157,11,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090157,11,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090157,11,80,Swansea_City,Home,151118,96306,Stephen Kingsley,stephen-kingsley,D,False,1.0,,1.0,13.0,20.0,32.0,1.0,,,,,,1.0,,,1.0,4.0,,,,,,,,,,1.0,90.0,,,,,,,,9.0,,5.9,,,,,2.0,1.0,2.0,,1.0,,18.0,20.0,36.0,0,,57.0,,,,
2016-17,7090157,11,80,Swansea_City,Home,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,False,,,7.0,10.0,23.0,33.0,2.0,2.0,8.0,,,,1.0,,,,6.0,4.0,,,3.0,,1.0,,,2.0,,90.0,1.0,,,,,,,12.0,,6.9,,,,,3.0,,,,14.0,,17.0,28.0,45.0,1,1.0,53.0,,1.0,,1.0
2016-17,7090157,11,80,Swansea_City,Home,313442,149266,Alfie Mawson,alfie-mawson,D,False,,,3.0,13.0,41.0,54.0,2.0,1.0,10.0,,,,1.0,,,,3.0,5.0,,,,,,,,1.0,,90.0,,1.0,,,,,,12.0,,6.8,,,1.0,,4.0,2.0,,,9.0,,20.0,46.0,66.0,1,,77.0,,2.0,2.0,
2016-17,7090103,12,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090103,12,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,,11.0,7.0,18.0,1.0,,3.0,,,,2.0,,,1.0,6.0,6.0,,,2.0,,,,,1.0,,90.0,,,,,,,,22.0,,6.6,,,,,5.0,,,,7.0,,20.0,14.0,34.0,0,6.0,60.0,,,,4.0
2016-17,7090103,12,80,Swansea_City,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,4.0,7.0,11.0,18.0,5.0,3.0,4.0,,,,1.0,,,,7.0,4.0,,,1.0,,,,,4.0,,90.0,,,,,,,,12.0,,6.9,,,,,14.0,,,,10.0,,13.0,16.0,29.0,0,,50.0,1.0,1.0,,
2016-17,7090103,12,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,,2.0,12.0,14.0,,1.0,7.0,,,,,,,,2.0,2.0,,,2.0,,,,,2.0,,90.0,,1.0,,,,,,7.0,,6.9,,,1.0,,9.0,,,,6.0,,7.0,13.0,20.0,1,1.0,36.0,,,,1.0
2016-17,7090103,12,80,Swansea_City,Away,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090188,13,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,True,,,1.0,1.0,3.0,4.0,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,10.0,,,,,,,,,,5.8,,,,,1.0,,,,1.0,,1.0,3.0,4.0,0,,6.0,,,,
2016-17,7090188,13,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,False,1.0,,3.0,26.0,11.0,36.0,1.0,1.0,2.0,,,,,,,1.0,4.0,4.0,,,1.0,,,,,1.0,,86.0,,,,,,,,14.0,,6.2,,,,,,1.0,1.0,,6.0,,32.0,13.0,44.0,0,3.0,63.0,,1.0,,3.0
2016-17,7090188,13,80,Swansea_City,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,6.0,15.0,17.0,32.0,1.0,2.0,2.0,1.0,,,,,,,1.0,5.0,,,,1.0,,,,2.0,1.0,90.0,,,,,,,,4.0,,6.7,,,,,13.0,,,,9.0,,19.0,17.0,36.0,0,,55.0,,3.0,,
2016-17,7090188,13,80,Swansea_City,Home,106273,80789,Jordi Amat,jordi-amat,D,False,,,7.0,5.0,19.0,24.0,4.0,1.0,3.0,,,,,,,,6.0,5.0,,,2.0,,,,,,,90.0,,,,,,,,6.0,,6.4,,,,,7.0,1.0,,,9.0,,8.0,22.0,30.0,0,2.0,43.0,,1.0,1.0,2.0
2016-17,7090188,13,80,Swansea_City,Home,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090175,14,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090175,14,80,Swansea_City,Away,32821,49539,Kyle Naughton,kyle-naughton,D,False,,,3.0,16.0,12.0,28.0,2.0,2.0,4.0,,,,3.0,,,1.0,8.0,5.0,,,2.0,,,,,,,90.0,,1.0,,1.0,,,,26.0,,5.5,,,,,5.0,,3.0,,4.0,,30.0,17.0,44.0,0,3.0,74.0,,,,3.0
2016-17,7090175,14,80,Swansea_City,Away,106273,80789,Jordi Amat,jordi-amat,D,False,,,5.0,8.0,25.0,33.0,1.0,,1.0,,,,1.0,,,,4.0,5.0,,,2.0,,,,,1.0,,90.0,,,,,,,,3.0,,6.6,,,,,15.0,1.0,,,7.0,,11.0,25.0,36.0,0,4.0,59.0,,,1.0,3.0
2016-17,7090175,14,80,Swansea_City,Away,152414,97615,Mike Van der Hoorn,mike-van-der-hoorn,D,False,,,5.0,3.0,27.0,30.0,,1.0,9.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,,,8.0,,6.8,,,,,13.0,,,,11.0,,6.0,32.0,38.0,0,1.0,61.0,,2.0,,1.0
2016-17,7090175,14,80,Swansea_City,Away,313442,149266,Alfie Mawson,alfie-mawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090143,15,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,1.0,,3.0,36.0,23.0,58.0,,,4.0,,,,,,,,1.0,1.0,,,1.0,,,,,4.0,1.0,90.0,,,,,,,,9.0,,7.4,,,,,1.0,,3.0,,4.0,,42.0,23.0,62.0,0,1.0,81.0,1.0,,,1.0
2016-17,7090143,15,80,Swansea_City,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
