season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,ownGoals,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalPass,totalShots,totalTackle,unsuccessfulTouch,wasFouled,wonContest
2012-13,2754588,3,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,20550,11883,Alan Tate,alan-tate,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,73420,73459,Jazz Richards,jazz-richards,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754600,4,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754634,5,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754634,5,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754634,5,80,Swansea_City,Home,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754634,5,80,Swansea_City,Home,20550,11883,Alan Tate,alan-tate,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754634,5,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754634,5,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754668,6,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754668,6,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754668,6,80,Swansea_City,Away,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754668,6,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754668,6,80,Swansea_City,Away,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754668,6,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754686,7,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754686,7,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754686,7,80,Swansea_City,Home,20550,11883,Alan Tate,alan-tate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754686,7,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754686,7,80,Swansea_City,Home,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754686,7,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754712,8,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754712,8,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754712,8,80,Swansea_City,Home,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754712,8,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754712,8,80,Swansea_City,Home,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754712,8,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754734,9,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754734,9,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754734,9,80,Swansea_City,Away,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754734,9,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754734,9,80,Swansea_City,Away,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754734,9,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754758,10,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754758,10,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754758,10,80,Swansea_City,Home,20546,1950,Garry Monk,garry-monk,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754758,10,80,Swansea_City,Home,20550,11883,Alan Tate,alan-tate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754758,10,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754758,10,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754780,11,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754780,11,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754780,11,80,Swansea_City,Away,20546,1950,Garry Monk,garry-monk,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754780,11,80,Swansea_City,Away,20550,11883,Alan Tate,alan-tate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754780,11,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754780,11,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754890,12,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,80,Swansea_City,Away,20546,1950,Garry Monk,garry-monk,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,80,Swansea_City,Away,41553,53138,Chico,chico,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754890,12,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754916,13,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754916,13,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754916,13,80,Swansea_City,Home,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754916,13,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754916,13,80,Swansea_City,Home,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754916,13,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754932,14,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754932,14,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754932,14,80,Swansea_City,Home,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754932,14,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754932,14,80,Swansea_City,Home,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754932,14,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754950,15,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754950,15,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754950,15,80,Swansea_City,Away,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754950,15,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754950,15,80,Swansea_City,Away,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754950,15,80,Swansea_City,Away,73420,73459,Jazz Richards,jazz-richards,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754950,15,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754984,16,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754984,16,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754984,16,80,Swansea_City,Home,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754984,16,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754984,16,80,Swansea_City,Home,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754984,16,80,Swansea_City,Home,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754984,16,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755006,17,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755006,17,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755006,17,80,Swansea_City,Away,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755006,17,80,Swansea_City,Away,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755006,17,80,Swansea_City,Away,73420,73459,Jazz Richards,jazz-richards,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755006,17,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755020,18,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755020,18,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755020,18,80,Swansea_City,Home,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755020,18,80,Swansea_City,Home,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755020,18,80,Swansea_City,Home,73420,73459,Jazz Richards,jazz-richards,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755020,18,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755044,19,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755044,19,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755044,19,80,Swansea_City,Away,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755044,19,80,Swansea_City,Away,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755044,19,80,Swansea_City,Away,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755044,19,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755056,20,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755056,20,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755056,20,80,Swansea_City,Away,20546,1950,Garry Monk,garry-monk,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755056,20,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755056,20,80,Swansea_City,Away,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755056,20,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,24.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755080,21,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,80,Swansea_City,Home,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755080,21,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,80,Swansea_City,Home,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755080,21,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755094,22,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755094,22,80,Swansea_City,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755094,22,80,Swansea_City,Away,20546,1950,Garry Monk,garry-monk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755094,22,80,Swansea_City,Away,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755094,22,80,Swansea_City,Away,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755094,22,80,Swansea_City,Away,41553,53138,Chico,chico,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755094,22,80,Swansea_City,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755124,23,80,Swansea_City,Home,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755124,23,80,Swansea_City,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755124,23,80,Swansea_City,Home,20546,1950,Garry Monk,garry-monk,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755124,23,80,Swansea_City,Home,27463,42996,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755124,23,80,Swansea_City,Home,40671,59940,Kyle Bartley,kyle-bartley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755124,23,80,Swansea_City,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755144,24,80,Swansea_City,Away,9991,39221,Dwight Tiendalli,dwight-tiendalli,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
