season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8684171,32,3,Arsenal,Home,888550,200089,Joe Willock,joe-willock,M,True,,,1.0,8.0,5.0,13.0,,,3.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,,32.0,,,,,,,4.0,,6.8,,,2.0,,,1.0,,,1.0,,11.0,6.0,17.0,2,,24.0,,1.0,1.0,
2019-20,8692236,33,3,Arsenal,Away,44760,58822,Cédric Soares,cedric-soares,M,False,,,2.0,11.0,11.0,22.0,1.0,,4.0,,,,,,,,3.0,3.0,,,2.0,,,,,1.0,,76.0,,,,,,,6.0,,6.9,,,,,,,1.0,,3.0,,15.0,11.0,25.0,0,2.0,37.0,2.0,1.0,,2.0
2019-20,8692236,33,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,1.0,20.0,23.0,43.0,,1.0,7.0,,,,,,,,2.0,5.0,,,2.0,,,,,,,90.0,,,,,,,9.0,,7.0,,,,,3.0,,,,4.0,,26.0,26.0,52.0,0,4.0,60.0,,,,3.0
2019-20,8692236,33,3,Arsenal,Away,547838,182539,Dani Ceballos,dani-ceballos,M,False,1.0,,3.0,22.0,26.0,47.0,3.0,,5.0,,,1.0,1.0,,,1.0,6.0,2.0,,,1.0,,,,,1.0,1.0,83.0,,,,,,,6.0,,6.9,,,,,2.0,1.0,2.0,,3.0,,25.0,27.0,50.0,1,1.0,60.0,1.0,,1.0,
2019-20,8692236,33,3,Arsenal,Away,754794,198849,Lucas Torreira,lucas-torreira,M,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,13.0,,,,,,,4.0,,6.7,,,,,,,,,1.0,,8.0,2.0,10.0,0,1.0,13.0,,,,
2019-20,8692236,33,3,Arsenal,Away,826139,200641,Reiss Nelson,reiss-nelson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692236,33,3,Arsenal,Away,888550,200089,Joe Willock,joe-willock,M,True,1.0,,1.0,6.0,,5.0,,,1.0,1.0,1.0,,,,,,1.0,3.0,,,,1.0,,,,,2.0,14.0,1.0,,,,,,5.0,,7.4,,,,,,3.0,1.0,,1.0,,8.0,,7.0,1,1.0,16.0,1.0,,2.0,1.0
2019-20,8692243,34,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,,21.0,12.0,33.0,4.0,1.0,10.0,,,,2.0,,,,8.0,3.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,14.0,,6.4,,,,,,1.0,2.0,,,,28.0,15.0,41.0,0,,54.0,3.0,2.0,,
2019-20,8692243,34,3,Arsenal,Home,547838,182539,Dani Ceballos,dani-ceballos,M,False,1.0,,4.0,20.0,14.0,33.0,,1.0,11.0,,,1.0,2.0,,,3.0,5.0,5.0,,,,,,,,3.0,3.0,80.0,,,,,,,20.0,,7.1,,,,,,2.0,6.0,,11.0,,30.0,19.0,43.0,1,1.0,71.0,1.0,1.0,2.0,
2019-20,8692243,34,3,Arsenal,Home,754794,198849,Lucas Torreira,lucas-torreira,M,True,,,,3.0,,3.0,1.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,2.0,,10.0,,,,,,,3.0,,6.3,,,,,,1.0,,,1.0,,5.0,,5.0,0,,8.0,,,,
2019-20,8692243,34,3,Arsenal,Home,826139,200641,Reiss Nelson,reiss-nelson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692243,34,3,Arsenal,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,19.0,,,,,,,4.0,,6.2,,,,,,1.0,,,1.0,,2.0,2.0,4.0,0,,6.0,1.0,,,
2019-20,8692254,35,3,Arsenal,Away,44760,58822,Cédric Soares,cedric-soares,M,True,,,2.0,4.0,5.0,9.0,,,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,11.0,,,,,,,5.0,,7.0,,,,,,2.0,2.0,,3.0,,9.0,5.0,12.0,0,1.0,18.0,,,2.0,1.0
2019-20,8692254,35,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,3.0,40.0,42.0,82.0,2.0,,2.0,,,,,,,1.0,4.0,2.0,,,1.0,1.0,,,,,1.0,90.0,,1.0,,,,,9.0,,7.0,,,,,1.0,1.0,,,5.0,,46.0,44.0,90.0,0,,99.0,,1.0,1.0,
2019-20,8692254,35,3,Arsenal,Away,547838,182539,Dani Ceballos,dani-ceballos,M,False,,,5.0,42.0,49.0,91.0,2.0,,15.0,,,,2.0,,,4.0,8.0,7.0,,,,,,,,1.0,2.0,90.0,,,,,,,17.0,,7.1,,,,,1.0,2.0,5.0,,6.0,,52.0,51.0,98.0,0,4.0,117.0,1.0,1.0,2.0,3.0
2019-20,8692254,35,3,Arsenal,Away,754794,198849,Lucas Torreira,lucas-torreira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692254,35,3,Arsenal,Away,826139,200641,Reiss Nelson,reiss-nelson,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,6.5,,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2019-20,8692254,35,3,Arsenal,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,2.0,1.0,3.0,,,2.0,,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,11.0,,,,,,,2.0,,6.5,,,,,1.0,1.0,,,,,2.0,2.0,4.0,0,,9.0,,1.0,1.0,
2019-20,8692267,36,3,Arsenal,Home,44760,58822,Cédric Soares,cedric-soares,M,False,,,,4.0,6.0,10.0,1.0,2.0,3.0,,,,1.0,,,1.0,4.0,4.0,,,1.0,,,,,1.0,,76.0,,,,,,,11.0,,6.5,,,,,1.0,,1.0,,3.0,,9.0,9.0,17.0,0,2.0,38.0,,,,
2019-20,8692267,36,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,1.0,11.0,14.0,25.0,1.0,3.0,4.0,,,,1.0,,,,3.0,7.0,,,1.0,,,,,3.0,,90.0,,3.0,,,,,6.0,,7.4,,,,,5.0,2.0,,,2.0,,13.0,17.0,30.0,0,2.0,47.0,,,2.0,2.0
2019-20,8692267,36,3,Arsenal,Home,547838,182539,Dani Ceballos,dani-ceballos,M,True,,,,1.0,3.0,4.0,2.0,,5.0,,,,2.0,,,,5.0,2.0,,,2.0,,,,,,,33.0,,,,,,,7.0,,6.4,,,,,,,,,3.0,,4.0,6.0,10.0,0,2.0,18.0,1.0,,,
2019-20,8692267,36,3,Arsenal,Home,754794,198849,Lucas Torreira,lucas-torreira,M,False,,,1.0,9.0,10.0,19.0,1.0,,4.0,,,,,,,,4.0,1.0,,,3.0,,,,,1.0,,57.0,,1.0,,,,,6.0,,6.5,,,,,,1.0,,,2.0,,12.0,11.0,23.0,0,1.0,30.0,,,,1.0
2019-20,8692267,36,3,Arsenal,Home,826139,200641,Reiss Nelson,reiss-nelson,M,False,,,1.0,5.0,2.0,7.0,2.0,,3.0,,,,,,,,3.0,2.0,,,,,1.0,,,,,58.0,1.0,,,,,,5.0,,7.1,,,,,,1.0,1.0,,1.0,2.0,7.0,3.0,9.0,1,2.0,15.0,1.0,,,1.0
2019-20,8692267,36,3,Arsenal,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,1.0,2.0,3.0,,1.0,,,,,2.0,,,,4.0,3.0,,,,,,,,,,33.0,,,,,,,5.0,,6.4,,,1.0,,1.0,2.0,,,,,2.0,3.0,5.0,1,2.0,13.0,,,,1.0
2019-20,8692281,37,3,Arsenal,Away,44760,58822,Cédric Soares,cedric-soares,M,False,,,2.0,22.0,10.0,32.0,1.0,,1.0,,,,,,,,3.0,,,,2.0,,,,,,1.0,79.0,,,,,,,18.0,,6.5,,,,,,,11.0,,2.0,,37.0,11.0,37.0,0,,63.0,2.0,,,
2019-20,8692281,37,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,True,,,1.0,24.0,18.0,42.0,1.0,1.0,,,,,,,,,2.0,3.0,,,1.0,,,,,,,45.0,,,,,,,5.0,,6.7,,,,,,1.0,,,3.0,,28.0,19.0,47.0,0,,50.0,,1.0,1.0,
2019-20,8692281,37,3,Arsenal,Away,547838,182539,Dani Ceballos,dani-ceballos,M,False,,,7.0,62.0,33.0,95.0,,,10.0,,,,3.0,,,,6.0,3.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,23.0,,6.7,,,1.0,,2.0,2.0,7.0,,11.0,,76.0,38.0,107.0,1,2.0,128.0,1.0,1.0,,2.0
2019-20,8692281,37,3,Arsenal,Away,754794,198849,Lucas Torreira,lucas-torreira,M,False,,,1.0,20.0,22.0,42.0,,,2.0,,,1.0,,,,,2.0,1.0,,,2.0,,,,,,,45.0,,,,,,,2.0,,6.5,,,,,1.0,,,,1.0,,22.0,22.0,44.0,1,,49.0,,1.0,,
2019-20,8692281,37,3,Arsenal,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,2.0,5.0,7.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,11.0,,,,,,,2.0,,6.5,,,,,,,,,,,3.0,5.0,8.0,0,,10.0,,,,
2019-20,8692281,37,3,Arsenal,Away,991582,232241,Matthew Smith,matthew-smith,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692287,38,3,Arsenal,Home,44760,58822,Cédric Soares,cedric-soares,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692287,38,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,2.0,23.0,33.0,56.0,2.0,5.0,4.0,,,,1.0,,,,5.0,8.0,,,1.0,,,,,1.0,,90.0,,,,,,,7.0,,6.7,,,,,4.0,3.0,,,2.0,,27.0,34.0,61.0,0,,73.0,1.0,1.0,2.0,
2019-20,8692287,38,3,Arsenal,Home,547838,182539,Dani Ceballos,dani-ceballos,M,False,1.0,,4.0,15.0,34.0,48.0,,,8.0,,,,1.0,,,,3.0,4.0,,,2.0,,,,,2.0,2.0,72.0,,1.0,,,,,8.0,,7.3,,,,,,2.0,1.0,,7.0,,18.0,38.0,55.0,0,1.0,66.0,1.0,1.0,2.0,
2019-20,8692287,38,3,Arsenal,Home,754794,198849,Lucas Torreira,lucas-torreira,M,True,,,,4.0,4.0,8.0,,,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,,,18.0,,,,,,,1.0,,6.3,,,,,,,,,,,4.0,4.0,8.0,0,,9.0,1.0,,,
2019-20,8692287,38,3,Arsenal,Home,826139,200641,Reiss Nelson,reiss-nelson,M,True,1.0,,,3.0,2.0,4.0,,,,,,1.0,1.0,,,,2.0,6.0,,,,,,,,,1.0,18.0,,,,,,,3.0,,7.0,,,,,,4.0,3.0,,,,5.0,2.0,4.0,1,1.0,15.0,,2.0,3.0,
2019-20,8692287,38,3,Arsenal,Home,888550,200089,Joe Willock,joe-willock,M,False,,,,5.0,6.0,11.0,,,3.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,57.0,,,,,,,6.0,,6.6,,,1.0,,,,,,,,8.0,7.0,15.0,1,1.0,21.0,1.0,1.0,,1.0
2019-20,8692287,38,3,Arsenal,Home,991582,232241,Matthew Smith,matthew-smith,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
