season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896916,5,3,Arsenal,Away,547838,182539,Dani Ceballos,dani-ceballos,M,False,,,4.0,18.0,29.0,47.0,,,10.0,,,,,,,,6.0,,,,,,,,,2.0,,90.0,,,,,,,,4.0,,7.3,,,,,,,,,6.0,,20.0,31.0,51.0,0,3.0,57.0,,3.0,,2.0
2020-21,8896875,6,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,8.0,41.0,47.0,88.0,,1.0,7.0,,,1.0,,,1.0,4.0,6.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,12.0,,7.1,,,,,1.0,1.0,,,10.0,1.0,50.0,48.0,98.0,1,4.0,113.0,,1.0,,2.0
2020-21,8896875,6,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896875,6,3,Arsenal,Home,316148,167199,Thomas Partey,thomas-partey,M,False,,,2.0,26.0,24.0,50.0,1.0,1.0,2.0,,,,2.0,,,4.0,3.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,6.0,,6.7,,,,,,1.0,,,4.0,,30.0,24.0,54.0,0,1.0,60.0,2.0,,1.0,
2020-21,8896875,6,3,Arsenal,Home,547838,182539,Dani Ceballos,dani-ceballos,M,False,3.0,,3.0,35.0,18.0,50.0,1.0,,8.0,,,,3.0,,1.0,6.0,2.0,,,,,,,,3.0,3.0,,90.0,,,,,,,,17.0,,7.1,,,,,,2.0,5.0,,4.0,,45.0,19.0,59.0,0,1.0,81.0,4.0,,1.0,
2020-21,8896875,6,3,Arsenal,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896859,7,3,Arsenal,Away,31417,47431,Willian,willian,M,False,,,,19.0,12.0,31.0,2.0,,3.0,,,,,,1.0,4.0,2.0,,,1.0,,,,1.0,,,,86.0,,,,,,,,15.0,,7.0,,,1.0,,,,6.0,,,,30.0,13.0,37.0,1,1.0,52.0,1.0,1.0,,1.0
2020-21,8896859,7,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896859,7,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,False,,,,35.0,20.0,55.0,2.0,1.0,5.0,,,,,,,3.0,1.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,8.0,,7.0,,,1.0,,1.0,,1.0,,1.0,,40.0,23.0,62.0,1,,72.0,,,,
2020-21,8896859,7,3,Arsenal,Away,316148,167199,Thomas Partey,thomas-partey,M,False,,,5.0,34.0,19.0,53.0,,1.0,11.0,,,,1.0,,1.0,4.0,10.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,9.0,,7.6,,,,,1.0,4.0,,,5.0,,36.0,21.0,57.0,1,4.0,79.0,2.0,2.0,3.0,2.0
2020-21,8896859,7,3,Arsenal,Away,547838,182539,Dani Ceballos,dani-ceballos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896873,8,3,Arsenal,Home,31417,47431,Willian,willian,M,False,1.0,,,19.0,9.0,27.0,,1.0,3.0,,,,1.0,,,1.0,5.0,,,,,,,,,1.0,,65.0,,,,,,,,7.0,,7.1,,,2.0,,,1.0,3.0,,,,23.0,11.0,31.0,2,2.0,42.0,1.0,1.0,1.0,1.0
2020-21,8896873,8,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896873,8,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,False,,,2.0,22.0,36.0,58.0,1.0,,5.0,,,,5.0,,,7.0,,,,,,,,,,1.0,,90.0,,1.0,,,,,,6.0,,6.0,,,1.0,,,1.0,,,4.0,,23.0,38.0,61.0,1,,67.0,2.0,,,
2020-21,8896873,8,3,Arsenal,Home,316148,167199,Thomas Partey,thomas-partey,M,False,,,4.0,13.0,16.0,29.0,,,3.0,,1.0,,1.0,,,1.0,4.0,,,,,,,,1.0,,,45.0,1.0,,,,,,,7.0,,6.9,,,1.0,,,2.0,,,5.0,,18.0,18.0,36.0,2,1.0,45.0,,1.0,2.0,
2020-21,8896873,8,3,Arsenal,Home,547838,182539,Dani Ceballos,dani-ceballos,M,True,,,1.0,14.0,12.0,26.0,,,7.0,,,,1.0,1.0,1.0,6.0,3.0,,,2.0,,,,,,,,45.0,,1.0,,,,,,10.0,,6.8,,,1.0,,,3.0,,,4.0,,18.0,14.0,32.0,1,2.0,45.0,1.0,,1.0,
2020-21,8896855,9,3,Arsenal,Away,31417,47431,Willian,willian,M,False,,,,9.0,10.0,19.0,1.0,,2.0,,,,1.0,,2.0,4.0,3.0,,,,,,,,1.0,,,45.0,,,,,,,,6.0,,6.6,,,,,,2.0,1.0,,,,11.0,10.0,20.0,0,1.0,32.0,2.0,,2.0,
2020-21,8896855,9,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,,6.0,18.0,24.0,,,6.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,4.0,,6.8,,,1.0,,4.0,,,,1.0,,9.0,18.0,27.0,1,,36.0,1.0,1.0,,
2020-21,8896855,9,3,Arsenal,Away,547838,182539,Dani Ceballos,dani-ceballos,M,False,,,1.0,12.0,16.0,28.0,1.0,,8.0,,,,,,2.0,5.0,10.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,12.0,,7.3,,,2.0,,2.0,4.0,,,4.0,,15.0,21.0,36.0,2,4.0,59.0,1.0,3.0,3.0,3.0
2020-21,8896855,9,3,Arsenal,Away,826139,200641,Reiss Nelson,reiss-nelson,M,True,1.0,,,2.0,4.0,5.0,,,3.0,,,,,,2.0,5.0,2.0,,,1.0,,,,,,,,45.0,,,,,,,,9.0,,6.4,,,,,1.0,3.0,4.0,,1.0,,5.0,5.0,6.0,0,,20.0,,1.0,1.0,
2020-21,8896855,9,3,Arsenal,Away,888550,200089,Joe Willock,joe-willock,M,False,,,,8.0,2.0,10.0,,1.0,4.0,,,,,,1.0,4.0,4.0,,,2.0,,,,,1.0,,,57.0,,,,,,,,9.0,,6.7,,,,,,3.0,1.0,,,,13.0,3.0,15.0,0,1.0,25.0,1.0,,2.0,
2020-21,8896857,10,3,Arsenal,Home,31417,47431,Willian,willian,M,False,1.0,,1.0,17.0,4.0,20.0,,,,,,,,,1.0,1.0,4.0,,,,1.0,,,,,1.0,,65.0,,,,,,,,11.0,,7.2,,,1.0,,1.0,,7.0,,1.0,,23.0,6.0,22.0,1,3.0,38.0,1.0,1.0,,2.0
2020-21,8896857,10,3,Arsenal,Home,44760,58822,Cédric Soares,cedric-soares,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896857,10,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,4.0,25.0,29.0,54.0,4.0,2.0,9.0,,,,2.0,,2.0,10.0,6.0,,,2.0,,,,,4.0,,,80.0,,,,,,,,8.0,,6.9,,,,,2.0,,,,6.0,,30.0,30.0,60.0,0,2.0,74.0,,2.0,,
2020-21,8896857,10,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896857,10,3,Arsenal,Home,547838,182539,Dani Ceballos,dani-ceballos,M,False,,,5.0,35.0,19.0,54.0,1.0,,4.0,,,,1.0,,,5.0,4.0,,,2.0,,,,,,,,90.0,,,,,,,,11.0,,6.7,,,,,,1.0,1.0,,8.0,,43.0,21.0,63.0,0,2.0,70.0,,2.0,,2.0
2020-21,8896857,10,3,Arsenal,Home,826139,200641,Reiss Nelson,reiss-nelson,M,True,1.0,,2.0,9.0,1.0,9.0,,,2.0,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,25.0,,,,,,,,9.0,,6.9,,,1.0,,,1.0,7.0,,2.0,,17.0,1.0,11.0,1,1.0,24.0,,,,
2020-21,8896857,10,3,Arsenal,Home,888550,200089,Joe Willock,joe-willock,M,False,,,1.0,27.0,6.0,33.0,1.0,5.0,4.0,,,1.0,1.0,,1.0,3.0,11.0,,,,,,,,,,,90.0,,,,,,,,18.0,,7.0,,,,,,,3.0,,1.0,,37.0,6.0,40.0,1,3.0,64.0,7.0,3.0,,2.0
2020-21,8896985,11,3,Arsenal,Away,31417,47431,Willian,willian,M,False,2.0,,,39.0,6.0,43.0,,1.0,4.0,,,,,,2.0,3.0,6.0,,,,,,,,,1.0,,90.0,,,,,,,,28.0,,7.0,,,1.0,,,2.0,16.0,,,,61.0,6.0,51.0,1,,83.0,2.0,4.0,1.0,
2020-21,8896985,11,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,3.0,69.0,32.0,101.0,,2.0,8.0,,,,,,,4.0,8.0,,,4.0,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,7.3,,,,,,,1.0,,4.0,,78.0,33.0,110.0,0,5.0,119.0,,1.0,,3.0
2020-21,8896985,11,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896985,11,3,Arsenal,Away,316148,167199,Thomas Partey,thomas-partey,M,False,,,1.0,19.0,8.0,27.0,,2.0,2.0,,,,1.0,,,3.0,6.0,,,1.0,,,,,,,,45.0,,,,,,,,9.0,,6.8,,,2.0,,,2.0,1.0,,3.0,,25.0,9.0,33.0,2,3.0,45.0,1.0,,1.0,2.0
2020-21,8896985,11,3,Arsenal,Away,547838,182539,Dani Ceballos,dani-ceballos,M,True,,,1.0,34.0,17.0,51.0,1.0,,5.0,,,,,,,1.0,1.0,,,,,,,,2.0,,,45.0,,,,,,,,7.0,,6.9,,,,,,1.0,1.0,,1.0,,40.0,17.0,56.0,0,,62.0,1.0,,1.0,
2020-21,8896985,11,3,Arsenal,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896991,12,3,Arsenal,Home,31417,47431,Willian,willian,M,False,3.0,,1.0,30.0,10.0,37.0,1.0,2.0,1.0,2.0,,,3.0,,,4.0,5.0,,,,,,,,,4.0,,82.0,,,,,,,,19.0,,7.6,,,1.0,,,1.0,14.0,,2.0,1.0,45.0,12.0,43.0,1,1.0,70.0,1.0,1.0,1.0,
2020-21,8896991,12,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,7.0,23.0,20.0,43.0,,1.0,3.0,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,56.0,,,,,,,,7.0,,6.0,,,,,,,,,9.0,,29.0,20.0,49.0,0,,53.0,1.0,,,
2020-21,8896991,12,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,False,,,1.0,27.0,26.0,53.0,1.0,,5.0,,,,,,,1.0,2.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,3.0,,7.0,,,,,1.0,,,,2.0,,29.0,26.0,55.0,0,1.0,63.0,,1.0,,
2020-21,8896991,12,3,Arsenal,Home,547838,182539,Dani Ceballos,dani-ceballos,M,True,1.0,,,17.0,7.0,23.0,,,4.0,,,,1.0,,2.0,3.0,1.0,,,,,,,,1.0,1.0,,30.0,,,,,,,,11.0,,6.5,,,,,,,3.0,,1.0,,24.0,8.0,29.0,0,,38.0,1.0,1.0,,
2020-21,8896991,12,3,Arsenal,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896991,12,3,Arsenal,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896993,13,3,Arsenal,Home,31417,47431,Willian,willian,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896993,13,3,Arsenal,Home,44760,58822,Cédric Soares,cedric-soares,M,True,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,10.0,,,,,,,,,,6.3,,,,,,,,,,,,,,0,,,,,,
2020-21,8896993,13,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,False,,,4.0,13.0,24.0,37.0,1.0,,6.0,,,,,,1.0,4.0,2.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,6.0,,6.5,,,,,2.0,1.0,,,7.0,,17.0,24.0,41.0,0,,50.0,,2.0,,
2020-21,8896993,13,3,Arsenal,Home,547838,182539,Dani Ceballos,dani-ceballos,M,False,,,3.0,19.0,16.0,35.0,,,7.0,,,1.0,2.0,,,4.0,3.0,,,2.0,,,,,2.0,2.0,,67.0,,,,,,,,5.0,,6.9,,,1.0,,2.0,2.0,,,4.0,,21.0,18.0,39.0,2,1.0,51.0,1.0,,2.0,
2020-21,8896993,13,3,Arsenal,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,1.0,2.0,3.0,,,2.0,,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,23.0,,,,,,,,3.0,,6.7,,,,,,2.0,1.0,,,,2.0,2.0,3.0,0,,11.0,1.0,1.0,1.0,
2020-21,8896964,14,3,Arsenal,Away,31417,47431,Willian,willian,M,False,,,7.0,35.0,11.0,46.0,2.0,,3.0,,,,1.0,,1.0,4.0,,,,,,,,,,1.0,,90.0,,,,,,,,6.0,,6.9,,,1.0,,1.0,,3.0,,8.0,,39.0,11.0,47.0,1,,58.0,1.0,,,
2020-21,8896964,14,3,Arsenal,Away,44760,58822,Cédric Soares,cedric-soares,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896964,14,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,False,,,2.0,21.0,25.0,46.0,1.0,,2.0,,,,1.0,,,2.0,1.0,,,,,,,,1.0,,,64.0,,,,,,,,2.0,,6.5,,,,,2.0,,,,2.0,,22.0,26.0,48.0,0,1.0,52.0,,,,1.0
2020-21,8896964,14,3,Arsenal,Away,547838,182539,Dani Ceballos,dani-ceballos,M,False,,,1.0,38.0,19.0,57.0,1.0,1.0,6.0,,,,1.0,,1.0,4.0,8.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,15.0,,6.9,,,,,1.0,2.0,1.0,,6.0,,47.0,23.0,69.0,0,3.0,82.0,1.0,2.0,2.0,2.0
2020-21,8896964,14,3,Arsenal,Away,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896964,14,3,Arsenal,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,12.0,5.0,17.0,,2.0,2.0,,,,1.0,,,4.0,3.0,,,2.0,,,,,,1.0,,26.0,,1.0,,,,,,6.0,,6.6,,,1.0,,,2.0,1.0,,2.0,,13.0,7.0,19.0,1,,28.0,2.0,,1.0,
2020-21,8896978,15,3,Arsenal,Home,44760,58822,Cédric Soares,cedric-soares,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896978,15,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,3.0,19.0,15.0,34.0,2.0,3.0,2.0,,,1.0,3.0,,1.0,7.0,6.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,,13.0,,6.8,,,,,,,1.0,,7.0,,27.0,18.0,44.0,2,2.0,54.0,1.0,1.0,,1.0
2020-21,8896978,15,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,False,,,2.0,6.0,25.0,31.0,3.0,,7.0,,,,1.0,,,6.0,4.0,,,2.0,,,,1.0,1.0,,,90.0,,,,,,,,6.0,,6.9,,,1.0,,1.0,1.0,,,3.0,,11.0,26.0,37.0,1,1.0,48.0,,2.0,1.0,
2020-21,8896978,15,3,Arsenal,Home,547838,182539,Dani Ceballos,dani-ceballos,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896978,15,3,Arsenal,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,1.0,13.0,9.0,22.0,,1.0,5.0,,1.0,,,,1.0,2.0,2.0,,,,1.0,,,,,2.0,,65.0,,,,,,,,10.0,,6.6,,,1.0,,1.0,1.0,1.0,,1.0,1.0,18.0,10.0,27.0,1,,39.0,2.0,1.0,,
2020-21,8896978,15,3,Arsenal,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,2.0,,2.0,2.0,,1.0,,,,2.0,,,6.0,2.0,,,,,,,,,1.0,,25.0,,,,,,,,6.0,,6.3,,,1.0,,,2.0,,,,,4.0,2.0,6.0,1,2.0,14.0,,,,1.0
2020-21,8896935,16,3,Arsenal,Away,44760,58822,Cédric Soares,cedric-soares,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896935,16,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,3.0,27.0,28.0,55.0,8.0,2.0,9.0,,,,3.0,,,11.0,5.0,,,,,,,,4.0,,,90.0,1.0,,,,,,,6.0,,7.0,,,1.0,,1.0,,,,3.0,,31.0,29.0,60.0,2,,72.0,1.0,3.0,,
2020-21,8896935,16,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,False,,,3.0,26.0,30.0,56.0,,1.0,7.0,,,,1.0,,,2.0,2.0,,1.0,,,,,,2.0,,,90.0,,,,,,,,8.0,,6.5,,,,,,1.0,,,6.0,,30.0,33.0,63.0,0,1.0,69.0,,,,
