season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352251,1,3,Arsenal,Home,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352251,1,3,Arsenal,Home,316148,167199,Thomas Partey,thomas-partey,M,False,,,2.0,57.0,39.0,96.0,2.0,,9.0,,,,2.0,,,1.0,5.0,3.0,,,0.0587978,0.0,0.0,,,,,,,2.0,2.0,,90.0,,1.0,,,,,,8.0,,7.5,,,,,,1.0,,,4.0,,62.0,40.0,102.0,0,2.0,116.0,,,1.0,1.0
2023-24,11352251,1,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,,36.0,17.0,53.0,,,7.0,,,2.0,2.0,,,1.0,3.0,5.0,,,0.0864618,0.1132,0.0,,,,,,,,1.0,,90.0,,,,,,,,17.0,,7.3,,,1.0,,1.0,,3.0,,,,49.0,17.0,63.0,3,3.0,83.0,2.0,2.0,,1.0
2023-24,11352251,1,3,Arsenal,Home,826139,200641,Reiss Nelson,reiss-nelson,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352251,1,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,,,2.0,36.0,48.0,84.0,4.0,1.0,5.0,,,,1.0,,,,8.0,6.0,,,0.0252319,0.2459,1.1433,2.0,,,,,1.0,1.0,,,90.0,3.0,,,,,,,11.0,,7.5,,,,,,1.0,,,4.0,,41.0,50.0,91.0,3,4.0,104.0,3.0,1.0,,4.0
2023-24,11352251,1,3,Arsenal,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352251,1,3,Arsenal,Home,904835,438098,Fábio Vieira,fabio-vieira,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352346,2,3,Arsenal,Away,132874,85955,Jorginho,jorginho,M,True,,,2.0,9.0,2.0,11.0,,,1.0,,,,1.0,,,,1.0,1.0,,,0.00576458,0.0,0.0,,,,,,,,,,11.0,,,,,,,,1.0,,6.7,,,,,,,,,2.0,,9.0,2.0,11.0,0,1.0,13.0,,,,1.0
2023-24,11352346,2,3,Arsenal,Away,316148,167199,Thomas Partey,thomas-partey,M,False,2.0,,4.0,31.0,21.0,50.0,,1.0,6.0,,,,,,,1.0,1.0,7.0,,,0.0496668,0.0724,0.0287,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,10.0,,7.9,,,1.0,,1.0,1.0,2.0,,6.0,,36.0,24.0,58.0,2,3.0,74.0,1.0,2.0,1.0,3.0
2023-24,11352346,2,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,1.0,,1.0,24.0,9.0,32.0,,,5.0,,,,3.0,,,1.0,5.0,4.0,,,0.0889259,0.8226,1.047,,,1.0,,,,,1.0,,89.0,2.0,,,,,,,6.0,,7.4,,,1.0,,,1.0,2.0,,2.0,1.0,28.0,9.0,35.0,3,4.0,48.0,,,,1.0
