season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2009-10,1062468,1,3,Arsenal,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,2.0,2.0,72.0,0.0,,,0.0
2009-10,1062468,1,3,Arsenal,Away,10906,13227,Andrey Arshavin,andrey-arshavin,M,False,1.0,0.0,90.0,0.0,,,0.0
2009-10,1062468,1,3,Arsenal,Away,12987,21091,Alex Song,alex-song,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062468,1,3,Arsenal,Away,18883,28440,Denilson,denilson,M,False,0.0,1.0,90.0,0.0,,,0.0
2009-10,1062468,1,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,0.0,0.0,18.0,0.0,,,0.0
2009-10,1062468,1,3,Arsenal,Away,32606,38519,Fran Mérida,fran-merida,M,True,,,,,,,
2009-10,1276637,2,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,False,0.0,1.0,88.0,0.0,,,0.0
2009-10,1276637,2,3,Arsenal,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,1.0,1.0,90.0,0.0,,,0.0
2009-10,1276637,2,3,Arsenal,Home,1006,28566,Abou Diaby,abou-diaby,M,False,1.0,0.0,76.0,0.0,,,0.0
2009-10,1276637,2,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,True,0.0,0.0,1.0,0.0,,,0.0
2009-10,1276637,2,3,Arsenal,Home,10906,13227,Andrey Arshavin,andrey-arshavin,M,False,1.0,1.0,90.0,0.0,,,0.0
2009-10,1276637,2,3,Arsenal,Home,18883,28440,Denilson,denilson,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1276637,2,3,Arsenal,Home,102622,66587,Craig Eastmond,craig-eastmond,M,True,0.0,0.0,14.0,0.0,,,0.0
2009-10,1276637,2,3,Arsenal,Home,802481,56865,Jay Emmanuel-Thomas,emmanuel-thomas-jay,M,True,,,,,,,
2009-10,1062484,3,3,Arsenal,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,0.0,0.0,46.0,0.0,,,0.0
2009-10,1062484,3,3,Arsenal,Home,1006,28566,Abou Diaby,abou-diaby,M,False,0.0,2.0,90.0,0.0,,,0.0
2009-10,1062484,3,3,Arsenal,Home,10906,13227,Andrey Arshavin,andrey-arshavin,M,False,0.0,0.0,71.0,0.0,,,0.0
2009-10,1062484,3,3,Arsenal,Home,12987,21091,Alex Song,alex-song,M,True,,,,,,,
2009-10,1062484,3,3,Arsenal,Home,18883,28440,Denilson,denilson,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062484,3,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,0.0,1.0,44.0,0.0,,,0.0
2009-10,1062484,3,3,Arsenal,Home,32606,38519,Fran Mérida,fran-merida,M,True,0.0,0.0,19.0,0.0,,,0.0
2009-10,1062499,4,3,Arsenal,Away,1006,28566,Abou Diaby,abou-diaby,M,False,0.0,0.0,90.0,1.0,,,0.0
2009-10,1062499,4,3,Arsenal,Away,10906,13227,Andrey Arshavin,andrey-arshavin,M,False,0.0,1.0,81.0,0.0,,,0.0
2009-10,1062499,4,3,Arsenal,Away,12987,21091,Alex Song,alex-song,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062499,4,3,Arsenal,Away,18883,28440,Denilson,denilson,M,False,1.0,0.0,79.0,0.0,,,0.0
2009-10,1062499,4,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,0.0,0.0,9.0,0.0,,,0.0
2009-10,1062499,4,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,,,,
2009-10,1062508,5,3,Arsenal,Away,108,8597,Tomáš Rosický,tomas-rosicky,M,True,1.0,1.0,38.0,0.0,,,0.0
2009-10,1062508,5,3,Arsenal,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,1.0,0.0,90.0,0.0,,,0.0
2009-10,1062508,5,3,Arsenal,Away,1006,28566,Abou Diaby,abou-diaby,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062508,5,3,Arsenal,Away,12987,21091,Alex Song,alex-song,M,False,0.0,0.0,77.0,0.0,,,0.0
2009-10,1062508,5,3,Arsenal,Away,18883,28440,Denilson,denilson,M,False,0.0,0.0,52.0,0.0,,,0.0
2009-10,1062508,5,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,,,,,,,
2009-10,1062514,6,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,True,0.0,0.0,17.0,0.0,,,0.0
2009-10,1062514,6,3,Arsenal,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,0.0,1.0,90.0,0.0,,,0.0
2009-10,1062514,6,3,Arsenal,Home,1006,28566,Abou Diaby,abou-diaby,M,False,0.0,0.0,66.0,0.0,,,0.0
2009-10,1062514,6,3,Arsenal,Home,12987,21091,Alex Song,alex-song,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062514,6,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,0.0,0.0,24.0,0.0,,,0.0
2009-10,1062514,6,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,,,,
2009-10,1062526,7,3,Arsenal,Away,108,8597,Tomáš Rosický,tomas-rosicky,M,True,0.0,0.0,21.0,0.0,,,0.0
2009-10,1062526,7,3,Arsenal,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,1.0,0.0,90.0,0.0,,,0.0
2009-10,1062526,7,3,Arsenal,Away,1006,28566,Abou Diaby,abou-diaby,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062526,7,3,Arsenal,Away,10906,13227,Andrey Arshavin,andrey-arshavin,M,False,0.0,0.0,69.0,0.0,,,0.0
2009-10,1062526,7,3,Arsenal,Away,12987,21091,Alex Song,alex-song,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062526,7,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,,,,,,,
2009-10,1062534,8,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,False,1.0,0.0,69.0,0.0,,,0.0
2009-10,1062534,8,3,Arsenal,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,4.0,1.0,76.0,0.0,,,0.0
2009-10,1062534,8,3,Arsenal,Home,1006,28566,Abou Diaby,abou-diaby,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062534,8,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,True,0.0,1.0,21.0,0.0,,,0.0
2009-10,1062534,8,3,Arsenal,Home,10906,13227,Andrey Arshavin,andrey-arshavin,M,False,0.0,1.0,76.0,0.0,,,0.0
2009-10,1062534,8,3,Arsenal,Home,12987,21091,Alex Song,alex-song,M,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062534,8,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,1.0,0.0,14.0,0.0,,,0.0
2009-10,1062544,9,3,Arsenal,Home,108,8597,Tomáš Rosický,tomas-rosicky,M,False,1.0,0.0,72.0,0.0,,,0.0
2009-10,1062544,9,3,Arsenal,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,1.0,0.0,90.0,0.0,,,0.0
2009-10,1062544,9,3,Arsenal,Home,1006,28566,Abou Diaby,abou-diaby,M,False,0.0,1.0,90.0,0.0,,,0.0
2009-10,1062544,9,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,False,0.0,0.0,33.0,0.0,,,0.0
2009-10,1062544,9,3,Arsenal,Home,10906,13227,Andrey Arshavin,andrey-arshavin,M,True,0.0,1.0,57.0,0.0,,,0.0
2009-10,1062544,9,3,Arsenal,Home,12987,21091,Alex Song,alex-song,M,False,1.0,0.0,90.0,0.0,,,0.0
2009-10,1062544,9,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,True,,,,,,,
2009-10,1062544,9,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,0.0,0.0,1.0,0.0,,,0.0
