season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025054,11,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,20.0,8.0,28.0,1.0,,,4.0,,,2.0,1.0,,,,3.0,2.0,,,0.0523121,0.3157,0.0994,1.0,0.0,,,,,,1.0,,,,,,,88.0,1.0,,,,6.0,,,6.7,,,1.0,,,1.0,1.0,1.0,,1.0,,22.0,10.0,32.0,,,4,,41.0,1.0,1.0,1.0,
2025-26,14025054,11,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,,48.0,20.0,68.0,1.0,6.0,,4.0,,,1.0,,,,,3.0,10.0,,,0.0948799,0.2837,0.0576,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,90.0,1.0,,,,8.0,,,7.1,,,1.0,,,3.0,2.0,,,3.0,,54.0,21.0,75.0,,,3,3.0,91.0,,2.0,1.0,1.0
2025-26,14025054,11,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025054,11,3,Arsenal,Away,1899736,646243,Andre Harriman-Annous,andre-annous,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025054,11,3,Arsenal,Away,1917626,616077,Max Dowman,max-dowman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025066,12,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025066,12,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,False,,,,9.0,9.0,18.0,5.0,2.0,,4.0,1.0,,1.0,,,,2.0,12.0,10.0,,,0.443465,0.0627,,3.0,1.0,,,,,,1.0,,,,,,,88.0,,,,,17.0,,,7.2,,,,,,,2.0,1.0,,1.0,2.0,17.0,9.0,26.0,,,1,5.0,48.0,4.0,3.0,,5.0
2025-26,14025066,12,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,2.0,,3.0,23.0,24.0,47.0,1.0,2.0,,6.0,1.0,1.0,,1.0,,,,4.0,6.0,,,0.384747,0.2617,0.0939,2.0,1.0,,,,,,3.0,,,,,,,90.0,1.0,,,,17.0,,,7.7,,,,,,3.0,,7.0,,9.0,,31.0,26.0,57.0,,,1,4.0,77.0,2.0,,,2.0
2025-26,14025066,12,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,1.0,14.0,7.0,21.0,1.0,,,4.0,1.0,,,1.0,,,1.0,3.0,7.0,,,0.365249,0.656,1.7158,,0.0,3.0,,,,2.0,1.0,,,,,,,90.0,4.0,,,,7.0,,,10.0,,,2.0,,,,3.0,,,2.0,,19.0,7.0,26.0,,,6,2.0,47.0,,2.0,3.0,1.0
2025-26,14025066,12,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,2.0,24.0,25.0,49.0,1.0,3.0,,3.0,,,1.0,,,,1.0,5.0,6.0,1.0,,0.013968,0.0462,,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,16.0,,,6.3,,,,,,4.0,1.0,,,3.0,,32.0,28.0,60.0,,,1,2.0,76.0,1.0,1.0,,2.0
2025-26,14025066,12,3,Arsenal,Home,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.0021571,,,,0.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0,,1.0,,,,
2025-26,14025066,12,3,Arsenal,Home,1917626,616077,Max Dowman,max-dowman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025099,13,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025099,13,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,True,,,1.0,15.0,2.0,17.0,,,15.0,2.0,,,,,,,,,,,,0.0432909,,,,0.0,,,,,,1.0,,,,,,,33.0,,,,,9.0,,,6.6,,,,,160.84433294414,,,1.0,,2.0,,21.0,2.0,23.0,-89.04,,0,,28.0,1.0,,,
2025-26,14025099,13,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,False,,,1.0,7.0,5.0,12.0,2.0,3.0,4.0,1.0,,,,1.0,,,2.0,8.0,7.0,,,0.01559,0.6526,1.4796,3.0,0.0,1.0,,,,1.0,,,,,,,,90.0,2.0,,,,16.0,,,7.4,,,1.0,,19.511775128268,2.0,,,,3.0,,16.0,10.0,26.0,-1.26,,3,1.0,39.0,,3.0,,1.0
2025-26,14025099,13,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,1.0,,2.0,37.0,30.0,67.0,3.0,,29.0,4.0,,,,1.0,,,,5.0,2.0,,,0.0769179,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,9.0,,,7.2,,,,,340.80454656753,4.0,,3.0,,4.0,1.0,41.0,31.0,72.0,-208.53,,0,2.0,86.0,,,,
2025-26,14025099,13,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,9.0,7.0,16.0,3.0,,10.0,3.0,,,,2.0,,,,6.0,2.0,,,0.0293467,,,,0.0,,,,,1.0,1.0,,,,,,,72.0,,,,,5.0,,,6.3,,,,,70.392712437328,1.0,1.0,,,1.0,,11.0,7.0,18.0,-35.595,,0,1.0,26.0,2.0,1.0,,1.0
2025-26,14025099,13,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,1.0,16.0,7.0,23.0,,,13.0,3.0,,,,,,,,2.0,,,,0.0145593,,,1.0,0.0,,,,,1.0,1.0,,,,,,,57.0,,,,,5.0,,,6.4,,,,,156.25779791254,,1.0,,,3.0,,19.0,7.0,26.0,-78.75,,0,,29.0,,,,
2025-26,14025099,13,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025126,14,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025126,14,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,,39.0,16.0,55.0,2.0,,33.0,4.0,,,1.0,1.0,,,3.0,6.0,3.0,,,0.0782984,0.0245,,,0.0,,,,,1.0,4.0,,,,,,,90.0,,,,,13.0,,,6.9,,,,,324.81920824434,,1.0,1.0,,1.0,,46.0,17.0,63.0,90.825,,1,2.0,74.0,,,1.0,1.0
2025-26,14025126,14,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,False,,,2.0,15.0,16.0,31.0,4.0,2.0,11.0,3.0,,1.0,,,,,1.0,5.0,7.0,,,0.177217,0.6642,0.2111,,1.0,1.0,,,,,2.0,,,,,,,90.0,1.0,1.0,,,12.0,,,8.4,,,2.0,,111.07937990343,1.0,,,,4.0,,23.0,16.0,39.0,-1.47,,3,5.0,54.0,3.0,,,2.0
2025-26,14025126,14,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,1.0,29.0,14.0,43.0,,1.0,24.0,4.0,1.0,,2.0,1.0,,,,2.0,1.0,,,0.126697,0.0805,0.0703,,0.0,,,,,,3.0,,,,,,,83.0,1.0,,,,14.0,,,7.1,,,,,208.39172957916,1.0,1.0,4.0,,2.0,,35.0,15.0,50.0,120.54,,3,,63.0,3.0,,,
2025-26,14025126,14,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,4.0,5.0,9.0,,,9.0,5.0,,,,,,,,4.0,5.0,,,0.0186462,,,1.0,0.0,,,,,,1.0,,,,,,,29.0,,,,,3.0,,,6.8,,,,,95.558124154297,,4.0,,,,,4.0,5.0,9.0,53.76,,0,1.0,17.0,,3.0,1.0,
2025-26,14025126,14,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,3.0,24.0,37.0,61.0,1.0,1.0,26.0,6.0,,,,,,,,1.0,3.0,,,0.0179534,,,,0.0,,,,,,,,,,,,,90.0,,,,,5.0,,,7.1,,,,,164.85686378001,2.0,,,,4.0,,28.0,38.0,66.0,41.895,,0,1.0,74.0,,1.0,,1.0
2025-26,14025126,14,3,Arsenal,Home,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025156,15,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025156,15,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,4.0,40.0,17.0,57.0,,,35.0,7.0,1.0,,,2.0,,,2.0,7.0,3.0,,,0.149206,0.1389,0.3567,,0.0,,,,,1.0,3.0,,,,,,,90.0,3.0,,,,15.0,,,6.9,,,,,330.69838212583,,4.0,1.0,,8.0,1.0,45.0,19.0,64.0,-95.97,,3,2.0,80.0,,,1.0,1.0
2025-26,14025156,15,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,False,,,,7.0,1.0,8.0,2.0,,3.0,3.0,,,,,,,1.0,4.0,1.0,,,0.00774695,,,,0.0,,,,,,,,,,,,,45.0,,,,,5.0,,,6.3,,,,,13.129304761713,2.0,1.0,,,,,10.0,1.0,11.0,0.945,,0,,17.0,,1.0,,
2025-26,14025156,15,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,3.0,,2.0,28.0,26.0,54.0,,2.0,23.0,10.0,1.0,,,,,,1.0,1.0,4.0,,,0.132355,0.142,0.1278,,0.0,,,,,2.0,2.0,,,,,,,90.0,1.0,2.0,,,10.0,,,7.0,,,1.0,,197.32093803059,5.0,,5.0,,3.0,,32.0,28.0,60.0,-84.525,,2,2.0,84.0,1.0,,,2.0
2025-26,14025156,15,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,4.0,3.0,7.0,2.0,,8.0,,,,,,,,,3.0,2.0,,,0.00667746,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,3.0,,,6.5,,,,,77.773388432209,,1.0,,,,,5.0,4.0,9.0,-24.675,,0,,13.0,1.0,1.0,1.0,
2025-26,14025156,15,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,,23.0,22.0,45.0,,3.0,18.0,,,,,1.0,,,,2.0,4.0,,,0.0187664,,,1.0,0.0,,,,,3.0,,,,,,,,90.0,,,,,4.0,,,6.8,,,,,146.50377041957,4.0,,,,2.0,,26.0,22.0,48.0,-74.865,,0,1.0,59.0,1.0,,,
2025-26,14025156,15,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025183,16,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025183,16,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,True,,,1.0,17.0,7.0,24.0,,,18.0,3.0,,,,,,,,1.0,,,,0.0167509,0.0901,,,0.0,,,,,,1.0,,,,,,,33.0,,,,,7.0,1.0,,6.5,,,2.0,,194.9650301326,,1.0,,,1.0,,20.0,9.0,29.0,57.024455722043,26.288218197512,2,,34.0,1.0,,,
2025-26,14025183,16,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,True,,,,4.0,5.0,9.0,1.0,3.0,4.0,2.0,,,1.0,1.0,,,,2.0,4.0,,,0.00111025,0.0651,,,0.0,,,,,,,,,,,,,32.0,,,,,5.0,0.0,,6.7,,,,,23.735890271291,3.0,,,,1.0,,8.0,6.0,14.0,-1.1334552816466,,1,,22.0,,1.0,,
2025-26,14025183,16,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,3.0,45.0,14.0,59.0,1.0,1.0,36.0,4.0,1.0,1.0,,1.0,,,1.0,4.0,2.0,,,0.126782,0.3483,0.178,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,24.0,1.0,,7.0,,,2.0,,364.32901672968,2.0,1.0,10.0,,7.0,,53.0,16.0,69.0,225.83484378823,23.020724771388,3,,93.0,2.0,,1.0,
2025-26,14025183,16,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,False,,,,20.0,2.0,22.0,,,14.0,1.0,,,,,,,,3.0,3.0,,,0.0283088,,,1.0,0.0,,,,,1.0,,,,,,,,57.0,,,,,8.0,0.0,,6.7,,,,,104.68244426505,1.0,4.0,1.0,,1.0,,25.0,2.0,27.0,45.441287135154,,0,,35.0,,1.0,2.0,
2025-26,14025183,16,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,1.0,42.0,5.0,47.0,1.0,3.0,16.0,2.0,,,,,,,2.0,3.0,3.0,,,0.0318284,,,,0.0,,,,,2.0,,,,,,,,58.0,,,,,10.0,3.0,,6.7,,,,,181.41456782951,,,,,3.0,,49.0,5.0,54.0,90.473905105397,67.926154868688,0,,60.0,1.0,,,
2025-26,14025183,16,3,Arsenal,Home,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025220,17,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025220,17,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,1.0,,3.0,30.0,15.0,45.0,,,24.0,1.0,,,,1.0,,,1.0,3.0,,,,0.161674,,,1.0,0.0,,,,,,4.0,,,,,,,88.0,,,,,7.0,2.0,,7.0,,,,,236.9752800065,,,1.0,,4.0,1.0,36.0,15.0,51.0,-127.26,48.565051025648,0,,54.0,,,,
2025-26,14025220,17,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,True,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,0.00020072,,,,0.0,,,,,,,,,,,,,9.0,,,,,2.0,,,6.4,,,,,,,1.0,,,,,2.0,,2.0,,,0,,3.0,,,,
2025-26,14025220,17,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,35.0,52.0,87.0,,3.0,38.0,10.0,1.0,,,,,,1.0,2.0,7.0,,,0.203421,0.0236,,,0.0,,,,,3.0,2.0,,,,,,,90.0,,,,,13.0,4.0,,7.9,,,1.0,,393.84264187821,4.0,1.0,1.0,,7.0,,42.0,55.0,97.0,-191.1,89.83780876337,1,3.0,116.0,,1.0,,2.0
2025-26,14025220,17,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025220,17,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,2.0,37.0,36.0,73.0,2.0,1.0,20.0,2.0,,,,,,,,2.0,2.0,,,0.0261799,0.141,,,0.0,,,,1.0,1.0,,,,,,,,90.0,,,,,8.0,1.0,,6.7,,,2.0,,195.20501827799,5.0,,,,3.0,,40.0,38.0,78.0,-101.85,25.598456281581,2,1.0,92.0,2.0,,,
2025-26,14025220,17,3,Arsenal,Away,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025234,18,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025234,18,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,2.0,30.0,17.0,47.0,,,26.0,5.0,,,1.0,2.0,,,1.0,3.0,4.0,,,0.0710002,0.1472,0.1581,,0.0,1.0,,,,1.0,5.0,,,,,,,90.0,1.0,,,,10.0,2.0,,8.5,,,,,258.41678040604,,2.0,1.0,,5.0,,38.0,17.0,55.0,54.915,40.473807237077,2,2.0,64.0,,,2.0,
2025-26,14025234,18,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,False,,,,14.0,8.0,22.0,6.0,3.0,4.0,4.0,1.0,,1.0,,,,1.0,8.0,7.0,,,0.0165008,0.101,,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,8.0,2.0,,6.6,,,1.0,,68.249014499639,2.0,,,,1.0,,18.0,9.0,27.0,55.65,43.651590089009,2,2.0,41.0,1.0,2.0,,1.0
2025-26,14025234,18,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,2.0,,2.0,25.0,17.0,42.0,1.0,,18.0,4.0,,,2.0,,,,,4.0,2.0,,,0.148186,0.244,,1.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,14.0,4.0,,6.8,,,1.0,,213.26746264253,2.0,2.0,6.0,,5.0,,29.0,18.0,47.0,129.99,109.5040715321,3,1.0,76.0,,1.0,,
2025-26,14025234,18,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025234,18,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,1.0,,,19.0,19.0,38.0,2.0,1.0,10.0,3.0,,1.0,,,,,,2.0,3.0,,,0.0598988,0.4217,0.9409,,0.0,,,,,2.0,1.0,,,,,,,90.0,1.0,2.0,,,3.0,,,7.0,,,,,84.321493157213,2.0,1.0,1.0,,2.0,,21.0,20.0,41.0,63.105,,1,1.0,58.0,,,1.0,1.0
2025-26,14025234,18,3,Arsenal,Home,1401702,499175,Ethan Nwaneri,ethan-nwaneri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025254,19,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,1.0,10.0,11.0,,,3.0,1.0,,,,1.0,,,,1.0,,,,0.00044613,,,,0.0,,,,,,,,,,,,,17.0,,1.0,,,,,,6.6,,,,,19.154181796382,2.0,,,,,,1.0,10.0,11.0,-4.62,,0,,16.0,,,,
2025-26,14025254,19,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,1.0,,4.0,32.0,9.0,41.0,1.0,1.0,17.0,6.0,1.0,,1.0,1.0,,,1.0,6.0,5.0,,,0.611889,0.272,0.3733,3.0,1.0,,,,,2.0,3.0,,,,,,,90.0,2.0,,,,10.0,3.0,,8.3,,,2.0,,195.91738821081,,1.0,2.0,,5.0,,39.0,9.0,48.0,92.4,64.798456922039,5,2.0,65.0,1.0,1.0,1.0,
2025-26,14025254,19,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,False,,,,22.0,4.0,26.0,,1.0,6.0,4.0,,,,,,,1.0,4.0,5.0,,,0.0330554,,,3.0,0.0,,,,,2.0,3.0,,,,,,,73.0,,,,,4.0,,,7.0,,,,,90.447418797873,1.0,1.0,,,,1.0,25.0,4.0,29.0,-22.47,,0,3.0,38.0,,,1.0,1.0
2025-26,14025254,19,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025254,19,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,3.0,35.0,10.0,45.0,2.0,1.0,21.0,2.0,,,2.0,1.0,,,,6.0,5.0,,,0.0832655,0.7242,0.9055,3.0,0.0,1.0,,,,2.0,2.0,,,,,,,90.0,1.0,,,,4.0,5.0,,8.2,,,,,264.51881421582,,1.0,,,4.0,,38.0,11.0,49.0,185.22,112.37272759131,3,2.0,60.0,,1.0,1.0,
2025-26,14025274,20,3,Arsenal,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025274,20,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,1.0,,1.0,23.0,14.0,37.0,1.0,,21.0,4.0,,,,3.0,,,,4.0,4.0,,,0.151046,0.0274,,,1.0,,,,,,2.0,,,,,,,80.0,,,,,9.0,,,6.9,,,1.0,,181.37394669427,,1.0,2.0,,2.0,,28.0,15.0,43.0,44.625,,1,3.0,52.0,1.0,,1.0,2.0
2025-26,14025274,20,3,Arsenal,Away,592010,195384,Mikel Merino,mikel-merino,M,True,,,2.0,5.0,1.0,6.0,,1.0,5.0,2.0,,,1.0,,,,,,2.0,,,0.00422683,0.0518,0.1182,,0.0,,,,,,,,,,,,,10.0,1.0,,,,,,,6.8,,,,,23.21718637638,1.0,,,,2.0,,5.0,1.0,6.0,15.015,,2,,10.0,,1.0,,
2025-26,14025274,20,3,Arsenal,Away,856714,204480,Declan Rice,declan-rice,M,False,,,2.0,24.0,25.0,49.0,1.0,1.0,22.0,8.0,,,,,,,1.0,4.0,4.0,,,0.0614116,0.5296,1.1967,1.0,0.0,2.0,,,,,1.0,,,,,,,90.0,2.0,,,,18.0,1.0,,9.2,,,,,196.88230474293,3.0,1.0,5.0,,5.0,,31.0,27.0,58.0,61.74,31.747356488376,2,3.0,80.0,1.0,,,2.0
2025-26,14025274,20,3,Arsenal,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025274,20,3,Arsenal,Away,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,,37.0,35.0,72.0,2.0,3.0,28.0,12.0,,,,1.0,,,,3.0,7.0,,1.0,0.0781759,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,9.0,3.0,,7.3,,,,,253.53963952984,5.0,,1.0,,3.0,,41.0,39.0,80.0,97.965,62.211606603928,0,4.0,94.0,,,,2.0
2025-26,14025019,21,3,Arsenal,Home,135256,128295,Christian Nørgaard,christian-nrgaard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025019,21,3,Arsenal,Home,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,3.0,20.0,13.0,33.0,,,22.0,1.0,,,,,,,,1.0,,,,0.042395,,,,0.0,,,,,1.0,1.0,,,,,,,78.0,,,,,7.0,,,6.7,,,,,198.66227818581,,1.0,2.0,,4.0,,22.0,13.0,35.0,25.725,,0,,42.0,1.0,,,
2025-26,14025019,21,3,Arsenal,Home,592010,195384,Mikel Merino,mikel-merino,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025019,21,3,Arsenal,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,1.0,26.0,17.0,43.0,,,19.0,4.0,,,,2.0,,,,3.0,2.0,,,0.157248,0.0426,0.3947,1.0,0.0,,,,,1.0,2.0,,,,,,,90.0,1.0,,,,5.0,3.0,,7.5,,,,,186.25607980448,2.0,,2.0,,5.0,,30.0,17.0,47.0,92.505,75.642867441371,1,2.0,55.0,,,,1.0
2025-26,14025019,21,3,Arsenal,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,1.0,1.0,2.0,,,3.0,1.0,,,,,,,,,1.0,,,0.0006558,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,6.7,,,,,25.361152778349,,,,,,,1.0,1.0,2.0,-11.97,,0,,3.0,,1.0,,
2025-26,14025019,21,3,Arsenal,Home,966837,481655,Martín Zubimendi,martin-zubimendi,M,False,,,1.0,32.0,25.0,57.0,,1.0,26.0,5.0,,,,1.0,,,,3.0,6.0,,,0.107053,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,13.0,3.0,,7.6,,,,,278.57526129056,1.0,1.0,,,3.0,,39.0,28.0,67.0,157.605,67.339840014704,0,5.0,77.0,2.0,,,3.0
2025-26,14025082,22,3,Arsenal,Away,547410,184029,Martin Ødegaard,martin-degaard,M,False,,,,12.0,6.0,18.0,,,12.0,1.0,,,,,,,,1.0,1.0,,,0.461452,,,,0.0,,,,,,1.0,,,,,,,57.0,,,,,7.0,,,6.8,,,,,104.45268607231,1.0,1.0,,,1.0,,15.0,6.0,21.0,-5.04,,0,,27.0,3.0,1.0,,
