season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385511,1,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,8.0,,8.0,,1.0,,,,1.0,,,,,,1.0,,,0.0229247,0.0284,0.0,,,,,,,,1.0,,37.0,,,,,,,,2.0,,6.7,,,,,1.0,,,,,1.0,9.0,,9.0,1,,12.0,1.0,,,
2022-23,10385511,1,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,13.0,4.0,17.0,3.0,,,,1.0,1.0,,,,1.0,6.0,2.0,,,0.0311275,0.308,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,10.0,,6.2,,,2.0,,,2.0,,,,,16.0,4.0,20.0,3,1.0,34.0,3.0,1.0,,
2022-23,10385511,1,1,Manchester_United,Home,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.00045982,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,0,,1.0,,,,
2022-23,10385511,1,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0,,1.0,1.0,,,
2022-23,10385510,2,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,1.0,20.0,6.0,26.0,1.0,2.0,2.0,,,,1.0,,,2.0,6.0,4.0,,,0.0414671,0.2837,0.0798,1.0,,,,,,,3.0,,90.0,2.0,,,,,,,5.0,,7.2,,,4.0,,2.0,1.0,,,1.0,,21.0,6.0,27.0,6,,42.0,1.0,2.0,,
2022-23,10385510,2,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,,18.0,1.0,18.0,1.0,,1.0,,,2.0,2.0,,,1.0,5.0,9.0,,,0.216715,0.1148,0.0,1.0,,,,,,,2.0,,90.0,,,,,,,,9.0,,7.0,,,,,1.0,5.0,4.0,,,1.0,24.0,3.0,23.0,2,3.0,41.0,,1.0,5.0,1.0
2022-23,10385510,2,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,3.0,2.0,5.0,,1.0,,,,,,,,1.0,1.0,4.0,,,0.00926058,0.0,0.0,,,,,,,,1.0,,30.0,,,,,,,,4.0,,6.8,,,,,,2.0,,,,1.0,4.0,3.0,7.0,0,,13.0,1.0,1.0,2.0,
2022-23,10385510,2,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385531,3,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,2.0,,,1.69e-06,0.0121,0.0,1.0,,,,,,,,,10.0,,,,,,,,3.0,,6.6,,,1.0,,1.0,,,,,,1.0,2.0,3.0,1,,7.0,,,,
2022-23,10385531,3,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,3.0,2.0,5.0,4.0,2.0,6.0,,,2.0,,,,1.0,7.0,6.0,,,0.0103873,0.8375,1.1778,,,1.0,,,,,,,86.0,2.0,,,,,,,16.0,,7.5,,,1.0,,,5.0,1.0,,4.0,,11.0,3.0,13.0,5,,32.0,3.0,1.0,3.0,
2022-23,10385531,3,1,Manchester_United,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,4.0,5.0,9.0,,1.0,2.0,1.0,1.0,,,,,,2.0,3.0,,,0.0680506,0.151,0.0,,1.0,,,,1.0,,1.0,,45.0,,,,,,,,7.0,,6.8,,,1.0,,,2.0,,,,,5.0,6.0,11.0,1,1.0,19.0,3.0,1.0,,
2022-23,10385531,3,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385567,4,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,5.0,,5.0,,3.0,1.0,,,,,,,1.0,3.0,3.0,,,0.0134028,0.0,0.0,1.0,,,,,,,,,22.0,,,,,,,,9.0,,6.4,,,,,,1.0,,,,1.0,9.0,1.0,10.0,0,,15.0,2.0,,,
2022-23,10385567,4,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,2.0,10.0,3.0,13.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,4.0,4.0,,,0.00847587,0.056,0.0,,,,,,,,,,90.0,,,,,,,,8.0,,6.5,,,,,,1.0,1.0,,5.0,,16.0,3.0,18.0,1,2.0,28.0,,1.0,,1.0
2022-23,10385567,4,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,12.0,3.0,15.0,1.0,3.0,4.0,1.0,1.0,,,,,1.0,6.0,4.0,,,0.661212,0.1474,0.5,,,,,,,,3.0,,80.0,1.0,,,,,,,11.0,,6.4,,,,,2.0,4.0,,,2.0,,14.0,5.0,19.0,1,,37.0,2.0,1.0,,
2022-23,10385567,4,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385573,5,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,5.0,3.0,8.0,2.0,,2.0,,,,,,,,4.0,,,,0.0675168,0.1876,0.0,1.0,,,,,,,1.0,,22.0,,,,,,,,6.0,,6.7,,,2.0,,,1.0,,,,,8.0,4.0,12.0,2,,16.0,,,,
2022-23,10385573,5,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,2.0,21.0,7.0,27.0,2.0,3.0,3.0,1.0,,1.0,,,,5.0,9.0,4.0,,,0.428886,0.1899,0.0,1.0,1.0,,,,,,2.0,,87.0,,,,,,,,20.0,,7.1,,,1.0,,,1.0,1.0,,3.0,,31.0,8.0,38.0,2,,59.0,3.0,1.0,,
