season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243468,7,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,14.0,5.0,19.0,,,2.0,,,,1.0,1.0,5.0,,,,3.0,,,,,1.0,1.0,,74.0,,,,,,,,3.0,,6.2,,,,,,,,,,,15.0,5.0,20.0,0,,24.0,1.0,,,
2019-20,8243468,7,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,9.0,3.0,12.0,4.0,,3.0,,,1.0,,,6.0,1.0,,,3.0,1.0,,,,2.0,2.0,,90.0,1.0,,,,,,,12.0,,7.1,,,1.0,,,,1.0,,,,17.0,3.0,19.0,3,1.0,35.0,3.0,,,1.0
2019-20,8243468,7,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,5.0,,5.0,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,16.0,,,,,,,,2.0,,6.5,,,1.0,,,,,,,,6.0,,6.0,1,,9.0,,1.0,,
2019-20,8243476,8,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,10.0,2.0,12.0,4.0,1.0,,,,,,,5.0,1.0,,,,,,,,,2.0,,90.0,,,,,,,,7.0,,6.6,,,,,1.0,1.0,1.0,,,1.0,14.0,3.0,16.0,0,,22.0,,,,
2019-20,8243476,8,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,2.0,2.0,4.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,24.0,1.0,,,,,,,1.0,,6.7,,,,,,,1.0,,,,3.0,2.0,4.0,1,,6.0,,,,
2019-20,8243489,9,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,10.0,1.0,11.0,5.0,,,,,,1.0,,8.0,6.0,,,,,1.0,,,,1.0,,84.0,1.0,,,,,,,8.0,,7.4,,,1.0,,1.0,6.0,,,1.0,,13.0,2.0,15.0,2,,29.0,1.0,2.0,4.0,
2019-20,8243489,9,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243504,10,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,1.0,6.0,2.0,8.0,,,3.0,1.0,,,,,,4.0,,,,,,,,,1.0,,10.0,,,,,,,,3.0,,7.6,,,1.0,,,2.0,,,1.0,,7.0,2.0,9.0,1,2.0,16.0,1.0,,2.0,
2019-20,8243504,10,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,33.0,4.0,37.0,,4.0,4.0,2.0,1.0,,,2.0,5.0,10.0,,,,1.0,1.0,,,,2.0,,90.0,4.0,,,,,1.0,,18.0,,8.5,,,2.0,,1.0,7.0,,,1.0,,40.0,4.0,44.0,6,2.0,68.0,5.0,,4.0,2.0
2019-20,8243504,10,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,5.0,3.0,8.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,15.0,1.0,,,,,,,2.0,,6.1,,,,,,,,,,,5.0,3.0,8.0,1,,12.0,2.0,,,
2019-20,8243499,11,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,12.0,,12.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,2.0,,22.0,,,,,,,,4.0,,6.7,,,,,,1.0,,,,,13.0,1.0,14.0,0,1.0,20.0,,,,1.0
2019-20,8243499,11,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,2.0,18.0,2.0,20.0,3.0,,,,,1.0,,1.0,5.0,5.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,6.0,,6.9,,,,,,3.0,2.0,,3.0,1.0,22.0,3.0,23.0,1,,38.0,,2.0,3.0,
2019-20,8243499,11,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,10.0,,,,,,,,2.0,,6.8,,,1.0,,,,1.0,,,,3.0,1.0,3.0,1,,6.0,,,,
2019-20,8243514,12,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,8.0,,8.0,,,3.0,,,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,,20.0,,,,,,,,2.0,,6.9,,,,,,1.0,,,,,8.0,,8.0,1,3.0,17.0,1.0,1.0,1.0,2.0
2019-20,8243514,12,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,1.0,18.0,5.0,22.0,1.0,,,1.0,2.0,1.0,,3.0,9.0,6.0,,,2.0,,1.0,,,1.0,2.0,,89.0,3.0,,,,,,,14.0,,7.0,,,3.0,,,5.0,1.0,,1.0,,22.0,5.0,26.0,7,1.0,53.0,3.0,3.0,2.0,1.0
2019-20,8243514,12,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2019-20,8243530,13,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,1.0,23.0,3.0,26.0,3.0,1.0,2.0,,,1.0,,,5.0,2.0,,,1.0,,,,,,4.0,,45.0,,,,,,,,9.0,,6.6,,,1.0,,,1.0,,,2.0,,28.0,5.0,33.0,2,,38.0,,1.0,,
2019-20,8243530,13,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,1.0,18.0,1.0,18.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,8.0,6.0,,,1.0,1.0,1.0,,,,1.0,,90.0,1.0,,,,,,,13.0,,7.8,,,1.0,,,5.0,1.0,,2.0,1.0,20.0,2.0,21.0,3,1.0,43.0,4.0,2.0,2.0,1.0
2019-20,8243530,13,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,2.0,1.0,3.0,1.0,,,,,,1.0,,2.0,,,,,,1.0,,,,,,17.0,1.0,,,,,,,2.0,,7.1,,,,,,,,,,,4.0,1.0,5.0,1,,6.0,,,,
2019-20,8243528,14,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,1.0,,,,,,,,,,,16.0,1.0,,,,,,,1.0,,6.9,,,,,,1.0,1.0,,,,6.0,1.0,6.0,1,,9.0,,,1.0,
2019-20,8243528,14,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,19.0,6.0,25.0,1.0,,4.0,,2.0,,,,7.0,4.0,,,1.0,,,,1.0,,1.0,,90.0,,,,,,,,19.0,,6.3,,,2.0,,1.0,7.0,2.0,,1.0,,27.0,7.0,32.0,2,2.0,54.0,4.0,,2.0,1.0
2019-20,8243528,14,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,1.0,,6.6,,,,,1.0,,1.0,,,,2.0,,1.0,0,,3.0,,,,
2019-20,8243541,15,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,1.0,22.0,8.0,30.0,2.0,,2.0,,,1.0,2.0,1.0,10.0,2.0,,,3.0,,,,,,4.0,,87.0,,,,,,,,10.0,,6.3,,,1.0,,,3.0,,,2.0,,24.0,9.0,33.0,2,1.0,49.0,4.0,,1.0,1.0
2019-20,8243541,15,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,18.0,3.0,21.0,5.0,1.0,5.0,,,1.0,1.0,2.0,14.0,8.0,,,,,2.0,,1.0,1.0,,,90.0,4.0,,,,,,1.0,19.0,,8.4,,,1.0,,,11.0,,,,,26.0,4.0,30.0,6,,58.0,2.0,2.0,5.0,
2019-20,8243541,15,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,1.0,13.0,3.0,16.0,,,4.0,,,,1.0,,2.0,3.0,,,1.0,,,,,,,,80.0,1.0,,,,,,,9.0,,6.9,,,,,,,,,1.0,,17.0,7.0,24.0,1,3.0,31.0,1.0,,,2.0
2019-20,8243547,16,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,13.0,7.0,20.0,,,2.0,,,,,1.0,5.0,1.0,,,2.0,,,,,,,,89.0,3.0,,,,,,,8.0,,6.5,,,,,,2.0,,,,,15.0,8.0,23.0,3,,34.0,1.0,1.0,,
2019-20,8243547,16,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,2.0,9.0,4.0,13.0,,,2.0,,,,2.0,1.0,5.0,2.0,,,1.0,,1.0,,1.0,,1.0,,90.0,1.0,,,,,,1.0,6.0,,7.4,,,2.0,,2.0,2.0,,,2.0,,12.0,4.0,16.0,3,,28.0,,1.0,1.0,
2019-20,8243547,16,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243575,17,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,17.0,6.0,23.0,1.0,,2.0,,1.0,,,,5.0,1.0,,,3.0,,,,,,2.0,,65.0,,,,,,,,9.0,,6.3,,,1.0,,,1.0,,,,,21.0,6.0,27.0,1,,40.0,4.0,1.0,,
2019-20,8243575,17,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,15.0,2.0,17.0,2.0,1.0,3.0,,,1.0,1.0,4.0,11.0,5.0,,,,,,,,,1.0,,90.0,3.0,,,,,,,19.0,,6.5,,,2.0,,1.0,6.0,2.0,,1.0,1.0,21.0,3.0,22.0,6,1.0,49.0,1.0,1.0,2.0,1.0
2019-20,8243575,17,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,1.0,7.0,1.0,8.0,,,,,,,,,,,,,,,1.0,,,,1.0,,25.0,1.0,,,,,,,1.0,,7.3,,,,,,,1.0,,1.0,,8.0,1.0,8.0,1,,10.0,,,,
2019-20,8243579,18,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,14.0,6.0,20.0,1.0,,3.0,,1.0,1.0,1.0,,4.0,5.0,,,1.0,,,,,,,,64.0,,,,,,,,8.0,,6.4,,,1.0,,,3.0,2.0,,,,19.0,7.0,24.0,2,2.0,38.0,,1.0,2.0,
2019-20,8243579,18,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,,24.0,4.0,27.0,,1.0,1.0,,1.0,,,,5.0,3.0,,,1.0,,,,,,3.0,,90.0,2.0,,,,,,,16.0,,6.4,,,,,,5.0,2.0,,1.0,,32.0,5.0,35.0,2,,51.0,1.0,1.0,1.0,
2019-20,8243579,18,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,3.0,3.0,6.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,32.0,,,,,,,,2.0,,6.8,,,2.0,,1.0,,,,,1.0,3.0,4.0,7.0,2,1.0,13.0,1.0,,,1.0
2019-20,8243598,19,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,21.0,4.0,25.0,1.0,,,,,,,,4.0,3.0,,,2.0,,,,,,1.0,,27.0,,,,,,,,4.0,,6.8,,,,,,2.0,,,,,23.0,4.0,27.0,0,1.0,33.0,1.0,1.0,1.0,1.0
2019-20,8243598,19,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,20.0,10.0,30.0,1.0,1.0,2.0,,,2.0,1.0,1.0,6.0,2.0,,,,,1.0,,,1.0,,,63.0,1.0,,,,,,,11.0,,6.7,,,1.0,,,3.0,,,1.0,1.0,25.0,10.0,35.0,4,,49.0,2.0,1.0,,
2019-20,8243598,19,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,,28.0,4.0,32.0,1.0,,7.0,,,1.0,2.0,1.0,6.0,5.0,,,1.0,,1.0,,,,2.0,,90.0,1.0,,,,,,,12.0,,7.5,,,,,,4.0,2.0,,,,34.0,6.0,38.0,2,2.0,54.0,2.0,,3.0,1.0
2019-20,8243597,20,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,5.0,,5.0,,,,,,,,1.0,2.0,1.0,,,2.0,,,,,,,,17.0,,,,,,,,2.0,,6.4,,,,,,1.0,,,,,6.0,,6.0,0,,9.0,,,1.0,
2019-20,8243597,20,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,18.0,5.0,23.0,1.0,,3.0,,,2.0,,1.0,5.0,6.0,,,,,1.0,,1.0,,,,90.0,2.0,,,,,,,15.0,,7.8,,,1.0,,,9.0,,,,,25.0,6.0,31.0,5,,51.0,2.0,,6.0,
2019-20,8243597,20,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243604,21,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,14.0,5.0,19.0,1.0,,2.0,,,1.0,1.0,,6.0,1.0,,,3.0,,,,,1.0,1.0,,58.0,,,,,,,,9.0,,6.0,,,,,,1.0,,,1.0,,18.0,7.0,25.0,1,,31.0,2.0,1.0,,
2019-20,8243604,21,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,11.0,5.0,16.0,1.0,,,,,,2.0,4.0,9.0,1.0,,,1.0,,,,,,,,90.0,2.0,,,,,,,15.0,,5.9,,,1.0,,,1.0,,,1.0,,18.0,6.0,24.0,3,,35.0,1.0,1.0,,
2019-20,8243604,21,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,1.0,5.0,5.0,10.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,32.0,,,,,,,,5.0,,6.5,,,,,,1.0,,,2.0,,6.0,6.0,12.0,1,,17.0,1.0,,,
2019-20,8243622,22,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,3.0,20.0,3.0,23.0,,,,,,,,1.0,2.0,4.0,,,,,2.0,,,,,,59.0,3.0,,,,,,,14.0,,8.6,,,,,,5.0,2.0,,3.0,1.0,30.0,3.0,31.0,3,,47.0,1.0,,4.0,
2019-20,8243622,22,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,7.0,2.0,9.0,1.0,,,,,,,1.0,2.0,1.0,,,,,1.0,,,,,,19.0,1.0,,,,,,,2.0,,7.3,,,,,1.0,1.0,,,,,8.0,2.0,10.0,1,,14.0,,,1.0,
2019-20,8243623,23,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243623,23,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,3.0,1.0,4.0,2.0,,,,,,,,2.0,,,,,,,,,,,,16.0,,,,,,,,3.0,,6.4,,,,,,,1.0,,,1.0,5.0,1.0,5.0,0,,7.0,1.0,,,
2019-20,8243636,24,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,8.0,1.0,9.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,21.0,1.0,,,,,,,4.0,,6.6,,,,,,,,,,,9.0,1.0,10.0,3,,16.0,3.0,,,
2019-20,8243636,24,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,12.0,7.0,19.0,,2.0,1.0,,,,,,2.0,4.0,,,1.0,,,,,1.0,1.0,,45.0,,,,,,,,5.0,,6.8,,,1.0,,1.0,2.0,,,,,12.0,9.0,21.0,1,,30.0,2.0,1.0,1.0,
2019-20,8243645,25,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2019-20,8243645,25,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,7.0,,7.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,18.0,1.0,,,,,,,3.0,,6.6,,,1.0,,,,,,,,9.0,,9.0,2,,12.0,,,,
2019-20,8243660,26,1,Manchester_United,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,2.0,,2.0,,,1.0,,1.0,,,,2.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,2.0,,,,,2.0,,2.0,1,,7.0,2.0,,1.0,
2019-20,8243660,26,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243721,27,1,Manchester_United,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,1.0,,,,10.0,1.0,,,,,,,1.0,,6.9,,,,,,1.0,,,,,,1.0,1.0,2,,5.0,,,1.0,
2019-20,8243721,27,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,4.0,13.0,5.0,18.0,3.0,,9.0,,,,,2.0,5.0,7.0,,,,,1.0,,,,3.0,,80.0,3.0,,,,,,,7.0,,8.3,,,,,,3.0,,,5.0,,16.0,7.0,23.0,3,3.0,41.0,,1.0,3.0,1.0
2019-20,8243707,28,1,Manchester_United,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,18.0,1.0,1.0,,,,,,1.0,,6.4,,,,,,,,,,,1.0,,1.0,1,,4.0,1.0,,,
2019-20,8243707,28,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243707,28,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,False,,,1.0,14.0,5.0,19.0,2.0,,4.0,,,,,1.0,5.0,3.0,,1.0,1.0,,,,,,1.0,,72.0,,,,,,,,5.0,,6.7,,,1.0,,,2.0,,,1.0,,16.0,5.0,21.0,1,1.0,29.0,1.0,1.0,1.0,1.0
2019-20,8243670,29,1,Manchester_United,Home,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,2.0,3.0,5.0,,,2.0,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,1.0,,6.7,,,,,,1.0,,,,,3.0,3.0,6.0,0,,8.0,,,1.0,
2019-20,8243670,29,1,Manchester_United,Home,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684147,30,1,Manchester_United,Away,29774,58498,Odion Ighalo,odion-ighalo,F,True,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,12.0,,,,,,,,,,6.7,,,,,,,,,,1.0,1.0,,1.0,0,1.0,2.0,,,,1.0
2019-20,8684147,30,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684147,30,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,17.0,3.0,20.0,1.0,2.0,1.0,,1.0,,1.0,1.0,6.0,4.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,,17.0,,6.1,,,1.0,,2.0,1.0,,,1.0,2.0,27.0,3.0,30.0,2,,47.0,3.0,2.0,,
2019-20,8684147,30,1,Manchester_United,Away,942116,220688,Mason Greenwood,mason-greenwood,F,True,,,,10.0,1.0,11.0,,,2.0,,,,,1.0,3.0,3.0,,,1.0,,,,,,,,28.0,,,,,,,,3.0,,6.7,,,1.0,,,2.0,,,1.0,,11.0,1.0,12.0,1,1.0,18.0,,1.0,1.0,
