season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025106,3,1,Manchester_United,Home,836694,184341,Mason Mount,mason-mount,F,False,,,3.0,9.0,5.0,14.0,,1.0,,5.0,,,,,,,1.0,1.0,4.0,,,0.101999,0.0623,,,0.0,,,,1.0,,1.0,,,,,,,45.0,,,,,,,,6.0,,,7.0,,,1.0,,,,1.0,2.0,,3.0,,11.0,6.0,17.0,,,1,2.0,26.0,,,1.0,1.0
2025-26,14025106,3,1,Manchester_United,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,,6.0,1.0,7.0,,,,1.0,,,,,,,,,,,,0.149633,0.0273,0.0268,,0.0,,,,,,1.0,,,,,,,31.0,1.0,,,,,,,2.0,,,6.8,,,,,,,,1.0,,,,8.0,1.0,9.0,,,1,,11.0,,,,
2025-26,14025106,3,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,12.0,10.0,22.0,2.0,2.0,,1.0,,1.0,2.0,,,,2.0,4.0,2.0,,,0.0273087,0.6665,0.3449,,0.0,,,,,,1.0,,,,,,,59.0,1.0,2.0,,,,,,11.0,,,6.3,,,4.0,,,,,1.0,,,,16.0,10.0,26.0,,,7,,47.0,4.0,,,
2025-26,14025106,3,1,Manchester_United,Home,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,5.0,,2.0,18.0,7.0,25.0,3.0,,,1.0,1.0,,,,,,1.0,5.0,2.0,,,0.660416,0.6624,0.8533,1.0,0.0,1.0,,,,,5.0,,,,,,,90.0,2.0,,,,,,,15.0,,,8.3,,,1.0,,,,,6.0,,2.0,,27.0,8.0,35.0,,,3,,52.0,2.0,2.0,,
2025-26,14025106,3,1,Manchester_United,Home,986397,485711,Benjamin Šeško,benjamin-sesko,F,True,,,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,1.0,3.0,1.0,,,4.849e-05,0.2727,,2.0,0.0,,,,,,,,,,,,,18.0,,,,,,,,1.0,,,6.2,,,2.0,,,,,,,,,1.0,2.0,3.0,,,2,,8.0,,,,
2025-26,14025142,4,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,,0.00487571,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,,,6.4,,,,,,,,,,,,2.0,1.0,3.0,,,0,,4.0,,1.0,,
2025-26,14025142,4,1,Manchester_United,Away,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,1.0,,1.0,24.0,10.0,34.0,3.0,1.0,,2.0,,1.0,,1.0,,,2.0,8.0,2.0,,,0.169716,0.672,0.0818,,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,21.0,,,5.7,,,3.0,,,,3.0,5.0,,1.0,1.0,31.0,12.0,43.0,,,4,,65.0,3.0,,1.0,
2025-26,14025142,4,1,Manchester_United,Away,986397,485711,Benjamin Šeško,benjamin-sesko,F,False,,,,4.0,3.0,7.0,5.0,3.0,,1.0,,,,,,,1.0,6.0,3.0,,,0.00144598,0.0296,0.0616,1.0,0.0,,,,,,,,,,,,,80.0,1.0,,,,,,,8.0,,,6.3,,,,,,,,,,,,9.0,4.0,13.0,,,1,,19.0,1.0,,,
2025-26,14025169,5,1,Manchester_United,Home,836694,184341,Mason Mount,mason-mount,F,True,,,,1.0,4.0,5.0,,,,1.0,,,,1.0,,,,1.0,,,,0.0005442,,,,0.0,,,,,,,,,,,,,21.0,,,,,,,,2.0,,,6.3,,,,,,,,,,,,3.0,4.0,7.0,,,0,,9.0,,,,
2025-26,14025169,5,1,Manchester_United,Home,886363,430871,Matheus Cunha,matheus-cunha,F,True,1.0,,,3.0,2.0,5.0,2.0,2.0,,3.0,,,,1.0,,,,3.0,4.0,,,0.0307644,,,,0.0,,,,,1.0,,,,,,,,26.0,,,,,,,,6.0,,,6.8,,,,,,,1.0,1.0,,1.0,,6.0,2.0,8.0,,,0,,16.0,,1.0,1.0,
2025-26,14025169,5,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025169,5,1,Manchester_United,Home,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,1.0,,,11.0,5.0,16.0,3.0,,,1.0,,,1.0,,,,3.0,6.0,3.0,,,0.0819383,0.0893,0.0871,,0.0,,,,,1.0,,,,,,,,69.0,1.0,,,,,,,12.0,,,6.8,,,1.0,,,,1.0,6.0,,1.0,,14.0,5.0,19.0,,,3,,41.0,1.0,2.0,1.0,
2025-26,14025169,5,1,Manchester_United,Home,986397,485711,Benjamin Šeško,benjamin-sesko,F,False,,,,2.0,1.0,3.0,,2.0,,,,,,,,,,1.0,2.0,,,0.00942256,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,3.0,,,6.6,,,,,,1.0,,,,,,2.0,1.0,3.0,,,0,,8.0,2.0,,,
2025-26,14025184,6,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,True,,,1.0,4.0,,4.0,1.0,1.0,,,,,,1.0,,,,2.0,3.0,,,0.0185514,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,3.0,,,6.6,,,,,,,,,,1.0,,7.0,,7.0,,,0,1.0,9.0,,1.0,,
2025-26,14025184,6,1,Manchester_United,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,,13.0,7.0,20.0,1.0,,,5.0,,,2.0,1.0,,,1.0,6.0,6.0,,,0.266255,0.1107,0.0286,2.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,,10.0,,,6.8,,,1.0,,,1.0,2.0,2.0,,,,15.0,7.0,22.0,,,4,2.0,46.0,4.0,3.0,1.0,
2025-26,14025184,6,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,1.0,1.0,2.0,2.0,,,,,,,1.0,,,,3.0,,,,0.00032955,0.1223,,,0.0,,,,,,,,,,,,,14.0,,,,,,,,1.0,,,6.3,,,1.0,,,,,,,,,1.0,1.0,2.0,,,1,,4.0,1.0,,,
2025-26,14025184,6,1,Manchester_United,Away,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,2.0,,,11.0,7.0,18.0,3.0,,,,,,,2.0,,,1.0,7.0,3.0,,,0.067837,,,,0.0,,,,,,3.0,,,,,,,90.0,,,,,,,1.0,20.0,,,6.6,,,,,,,1.0,7.0,,,,19.0,8.0,27.0,,,0,2.0,45.0,4.0,1.0,,1.0
2025-26,14025184,6,1,Manchester_United,Away,986397,485711,Benjamin Šeško,benjamin-sesko,F,False,,,,6.0,2.0,8.0,3.0,3.0,,1.0,,2.0,2.0,,,,,4.0,3.0,,,0.00711376,0.89,1.6392,,0.0,1.0,,,,,1.0,,,,,,,90.0,4.0,,,,,,,9.0,,,7.2,,,,,,2.0,1.0,,,,,12.0,3.0,15.0,,,6,,25.0,1.0,,,
2025-26,14025227,7,1,Manchester_United,Home,836694,184341,Mason Mount,mason-mount,F,False,,,,18.0,3.0,21.0,,,,3.0,,,,2.0,,,,5.0,1.0,,,0.0572494,0.163,0.3085,1.0,0.0,1.0,,,,1.0,1.0,,,,,,,65.0,1.0,,,,,,,9.0,,,7.5,,,,,,,3.0,,,1.0,,22.0,3.0,25.0,,,1,,37.0,3.0,,1.0,
2025-26,14025227,7,1,Manchester_United,Home,886363,430871,Matheus Cunha,matheus-cunha,F,True,,,,2.0,3.0,5.0,2.0,,,3.0,,,,1.0,,,,7.0,2.0,,,0.00070319,0.3851,0.0259,,0.0,,,,,1.0,,,,,,,,25.0,1.0,,,,,,,7.0,,,6.2,,,2.0,,,,5.0,,,,,3.0,3.0,6.0,,,3,,18.0,2.0,1.0,1.0,
2025-26,14025227,7,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025227,7,1,Manchester_United,Home,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,3.0,,1.0,15.0,8.0,23.0,1.0,,,3.0,,,,,,,1.0,5.0,2.0,,,0.139669,0.1025,0.0572,1.0,1.0,,,,,,1.0,,,,,,,77.0,1.0,,,,,,,11.0,,,6.6,,,1.0,,,,2.0,3.0,,2.0,,19.0,9.0,28.0,,,2,,46.0,3.0,2.0,,
2025-26,14025227,7,1,Manchester_United,Home,986397,485711,Benjamin Šeško,benjamin-sesko,F,False,,,1.0,5.0,9.0,14.0,10.0,4.0,,3.0,,,,,,,1.0,17.0,9.0,,,0.0144224,0.2914,0.9186,3.0,0.0,1.0,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,,13.0,,,7.3,,,,,,2.0,4.0,,,1.0,,11.0,11.0,22.0,,,1,3.0,40.0,1.0,1.0,1.0,1.0
2025-26,14025241,8,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,False,,,,5.0,2.0,7.0,1.0,,1.0,,,1.0,,,,,,2.0,1.0,,,0.00290853,0.1566,0.0551,1.0,0.0,,,,,,,,,,,,,61.0,1.0,,,,,,,8.0,,,6.3,,,1.0,,4.2406632735929,1.0,,,,3.0,,10.0,2.0,12.0,-3.885,,2,1.0,19.0,3.0,,,1.0
2025-26,14025241,8,1,Manchester_United,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,1.0,17.0,7.0,24.0,3.0,1.0,11.0,6.0,,,1.0,,,,4.0,8.0,5.0,,,0.0362317,0.0774,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,14.0,,,6.7,,,1.0,,121.41016351612,2.0,2.0,1.0,,2.0,,20.0,9.0,29.0,-49.665,,2,,55.0,4.0,2.0,2.0,
2025-26,14025241,8,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025241,8,1,Manchester_United,Away,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,1.0,,,8.0,4.0,12.0,7.0,,8.0,1.0,1.0,1.0,1.0,,,,1.0,11.0,,,,0.322984,0.3833,0.518,2.0,0.0,1.0,,,,,1.0,,,,,,,90.0,2.0,,,,,,,12.0,,,7.6,,,,,75.73728449662,1.0,1.0,3.0,,1.0,,11.0,4.0,15.0,-54.075,,3,,33.0,4.0,,,
2025-26,14025241,8,1,Manchester_United,Away,986397,485711,Benjamin Šeško,benjamin-sesko,F,True,,,,8.0,,8.0,1.0,3.0,4.0,3.0,,,,,,,1.0,2.0,4.0,,,0.0226053,0.0063,,,0.0,,,,,,1.0,,,,,,,29.0,,1.0,,,,,,6.0,,,7.0,,,1.0,,24.01064580946,2.0,1.0,,,,1.0,11.0,2.0,13.0,3.99,,1,,19.0,,,1.0,
2025-26,14025267,9,1,Manchester_United,Home,836694,184341,Mason Mount,mason-mount,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025267,9,1,Manchester_United,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,1.0,18.0,14.0,32.0,,,,3.0,1.0,,,1.0,,,4.0,6.0,7.0,,,0.29617,0.0935,0.6535,,0.0,1.0,,,,1.0,2.0,,,,,,,81.0,2.0,,,,,,,17.0,,,8.8,,,,,,1.0,3.0,4.0,,1.0,1.0,22.0,14.0,36.0,,,2,3.0,62.0,4.0,2.0,2.0,2.0
2025-26,14025267,9,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,1.0,2.0,3.0,3.0,2.0,,,,,,,,,2.0,6.0,5.0,,,0.00143627,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,7.0,,,6.5,,,,,,,2.0,,,,,2.0,2.0,4.0,,,0,2.0,17.0,3.0,,1.0,1.0
2025-26,14025267,9,1,Manchester_United,Home,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,1.0,,,24.0,10.0,34.0,1.0,,,7.0,1.0,1.0,,1.0,,,,3.0,6.0,,,0.239691,0.5594,1.5378,,0.0,2.0,,,1.0,,2.0,,,,,,,90.0,3.0,,,,,,,12.0,,,9.8,,,,,,,5.0,2.0,,,,27.0,11.0,38.0,,,3,,59.0,6.0,2.0,4.0,
2025-26,14025267,9,1,Manchester_United,Home,986397,485711,Benjamin Šeško,benjamin-sesko,F,False,,,,6.0,,6.0,5.0,6.0,,3.0,,1.0,,,,,,8.0,7.0,,,0.0110182,0.2067,0.0175,1.0,1.0,,,,,1.0,1.0,,,,,,,82.0,1.0,,,,,,,13.0,,,6.6,,,1.0,,,,2.0,,,,,13.0,,13.0,,,2,,27.0,2.0,1.0,,
2025-26,14025285,10,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025285,10,1,Manchester_United,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,4.0,23.0,10.0,33.0,1.0,2.0,,7.0,,,1.0,,,,2.0,6.0,11.0,,,0.0548827,0.0645,0.0136,1.0,0.0,,,,,1.0,4.0,,,,,,,90.0,1.0,,,,,,,14.0,,,7.6,,,,,,4.0,5.0,,,4.0,,26.0,10.0,36.0,,,2,1.0,70.0,6.0,5.0,3.0,1.0
2025-26,14025285,10,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025285,10,1,Manchester_United,Away,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,2.0,,4.0,18.0,16.0,34.0,1.0,2.0,,8.0,,,,,,,1.0,6.0,4.0,,,0.474898,0.0776,0.0284,1.0,0.0,,,,,1.0,3.0,,,,,,,90.0,1.0,,,,,,,17.0,,,6.7,,,,,,,5.0,6.0,,4.0,,23.0,18.0,41.0,,,1,,60.0,2.0,,2.0,
2025-26,14025285,10,1,Manchester_United,Away,986397,485711,Benjamin Šeško,benjamin-sesko,F,False,,,,6.0,3.0,9.0,3.0,,,,,,1.0,,,,,3.0,,,,0.00185285,0.1608,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,7.0,,,5.9,,,2.0,,,1.0,,,,,,10.0,3.0,13.0,,,3,,21.0,3.0,,,
2025-26,14025057,11,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,True,,,1.0,4.0,3.0,7.0,,,,1.0,,,,,,,,1.0,2.0,,,0.207992,,,1.0,0.0,,,,,,,,,,,,,18.0,,,,,,,,4.0,,,6.6,,,,,,,,,,1.0,,6.0,5.0,11.0,,,0,2.0,14.0,,,,1.0
2025-26,14025057,11,1,Manchester_United,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,1.0,11.0,6.0,17.0,,1.0,,4.0,,,1.0,,,,3.0,6.0,2.0,,,0.0261354,0.0503,,2.0,0.0,,,,,,,,,,,,,72.0,,,,,,,,13.0,,,6.4,,,,,,,2.0,,,1.0,,15.0,9.0,24.0,,,1,,35.0,2.0,,1.0,
2025-26,14025057,11,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025057,11,1,Manchester_United,Away,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,,,1.0,17.0,5.0,22.0,3.0,,,4.0,,1.0,,,,,2.0,7.0,3.0,,,0.0178023,0.2332,0.4424,,0.0,1.0,,,,1.0,,,,,,,,90.0,1.0,,,,,,,14.0,,,7.3,,,1.0,,,,2.0,2.0,,2.0,2.0,22.0,6.0,28.0,,,2,1.0,46.0,1.0,2.0,,
2025-26,14025057,11,1,Manchester_United,Away,986397,485711,Benjamin Šeško,benjamin-sesko,F,True,,,,3.0,2.0,5.0,,2.0,,,,,,1.0,,,3.0,7.0,2.0,,,0.00109468,,,1.0,0.0,,,,,,,,,,,,,30.0,,,,,,,,8.0,,,6.2,,,,,,,2.0,,,,1.0,5.0,2.0,7.0,,,0,,16.0,,,,
2025-26,14723574,12,1,Manchester_United,Home,836694,184341,Mason Mount,mason-mount,F,True,,,1.0,18.0,1.0,19.0,3.0,,7.0,3.0,1.0,,1.0,,,,,3.0,1.0,,,0.190975,0.1194,,,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,8.0,,,6.6,,,2.0,,38.063320498326,,,7.0,,1.0,,19.0,1.0,20.0,28.245,,3,,34.0,,1.0,,
2025-26,14723574,12,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,1.0,,,9.0,6.0,15.0,1.0,3.0,4.0,2.0,1.0,1.0,,,,,,3.0,4.0,,,0.0725504,0.3472,0.7855,2.0,0.0,,,,,1.0,2.0,,,,,,,90.0,2.0,,,,,,,12.0,,,6.3,,,1.0,,15.600257529467,1.0,,1.0,,,1.0,16.0,9.0,25.0,1.365,,3,,35.0,2.0,1.0,,
2025-26,14723574,12,1,Manchester_United,Home,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,2.0,,1.0,21.0,4.0,25.0,,1.0,23.0,3.0,,,1.0,,,,,4.0,4.0,,,0.323219,0.1473,0.2507,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,,23.0,,,6.4,,,1.0,,226.22839516502,,3.0,7.0,,1.0,,30.0,4.0,34.0,130.83,,3,3.0,60.0,6.0,,,1.0
2025-26,14025102,13,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,False,,,2.0,20.0,10.0,30.0,,1.0,8.0,6.0,,,,,,,2.0,4.0,4.0,,,0.0140929,0.0861,0.0804,1.0,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,,13.0,,,7.8,,,1.0,,61.61506011491,1.0,3.0,2.0,,3.0,,25.0,13.0,38.0,-38.01,,2,1.0,51.0,,,2.0,
2025-26,14025102,13,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,,14.0,8.0,22.0,5.0,6.0,7.0,3.0,,,,,,,1.0,7.0,8.0,,,0.014937,0.0316,0.1619,1.0,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,,21.0,,,7.6,,,,,49.694056133426,2.0,,,,,,23.0,11.0,34.0,-15.855,,1,2.0,51.0,8.0,,,2.0
2025-26,14025102,13,1,Manchester_United,Away,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,,,,10.0,4.0,14.0,2.0,,11.0,7.0,,1.0,,,,,1.0,7.0,3.0,,,0.00744675,0.4118,0.3743,2.0,0.0,,,,,,,,,,,,,89.0,2.0,,,,,,,16.0,,,6.6,,,1.0,,103.11950414285,,3.0,3.0,,1.0,,15.0,6.0,21.0,-63.315,,3,,38.0,3.0,2.0,1.0,
2025-26,14025150,14,1,Manchester_United,Home,836694,184341,Mason Mount,mason-mount,F,True,,,,6.0,1.0,7.0,1.0,,1.0,2.0,,,,,,,1.0,2.0,1.0,,,0.00430756,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,1.0,,,6.4,,,,,3.0149628521758,,,,,,,6.0,1.0,7.0,-0.735,,0,,9.0,,1.0,,
2025-26,14025150,14,1,Manchester_United,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,,16.0,4.0,20.0,1.0,1.0,14.0,3.0,,,3.0,2.0,,,3.0,8.0,3.0,,,0.036133,0.3207,,1.0,0.0,,,,,,,,,,,,,77.0,,,,,,,,18.0,,,6.1,,,,,124.99913976592,,2.0,4.0,,1.0,,21.0,8.0,29.0,86.31,,3,,46.0,1.0,1.0,1.0,
2025-26,14025150,14,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,,10.0,9.0,19.0,3.0,,7.0,4.0,,1.0,,,,,2.0,6.0,2.0,,,0.00330545,0.6128,,1.0,0.0,,,,,,,,,,,,,78.0,1.0,,,,,,,12.0,,,5.8,,,1.0,,59.84624396071,1.0,,,,,,13.0,11.0,24.0,37.59,,2,2.0,37.0,5.0,,,2.0
2025-26,14025150,14,1,Manchester_United,Home,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,,,2.0,20.0,5.0,25.0,5.0,,9.0,1.0,,,1.0,,,,,6.0,3.0,,,0.0409469,0.0447,0.2106,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,,15.0,,,6.3,,,,,87.361476564604,,1.0,1.0,,2.0,,26.0,6.0,32.0,44.73,,2,2.0,52.0,6.0,,1.0,2.0
