season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436449,15,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,7.0,8.0,15.0,4.0,1.0,,1.0,,,1.0,,,,5.0,2.0,,,0.0175294,0.7122,0.9907,,0.0,1.0,,,,1.0,,,90.0,1.0,,,,,,,4.0,,,6.9,,,,,,,1.0,,,,,8.0,8.0,16.0,,,2,,27.0,2.0,1.0,,
2024-25,12436449,15,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,1.0,15.0,5.0,20.0,,,,4.0,,1.0,,,,1.0,2.0,3.0,,,0.0231028,0.2099,0.2618,1.0,0.0,,,,,,,,59.0,2.0,,,,,,,5.0,,,7.1,,,,,,,,1.0,,1.0,,17.0,5.0,21.0,,,2,,31.0,2.0,3.0,,
2024-25,12436451,16,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,False,,,1.0,5.0,2.0,7.0,,,,1.0,,,,,,,,,,,0.00180634,,,,0.0,,,,,,,,14.0,,,,,,,,2.0,,,6.6,,,,,,,,,,1.0,,7.0,2.0,9.0,,,0,,9.0,,,,
2024-25,12436451,16,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,,1.0,1.0,,,,1.0,,,,,,1.0,2.0,,,,1.78e-06,,,,0.0,,,,,,,,12.0,,,,,,,,2.0,,,6.3,,,,,,,1.0,,,,,,1.0,1.0,,,0,,3.0,,,,
2024-25,12436451,16,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,4.0,1.0,5.0,1.0,1.0,,,1.0,,,,,,2.0,2.0,,,0.202111,,,1.0,0.0,,,,,,1.0,,78.0,,,,,,,,7.0,,,6.9,,,,,,1.0,,,,,1.0,7.0,1.0,8.0,,,0,,14.0,4.0,1.0,,
2024-25,12436470,17,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,,4.0,,4.0,3.0,2.0,,1.0,,,,,,1.0,4.0,3.0,,,0.00331098,0.0453,,,0.0,,,,,,,,54.0,,,,,,,,10.0,,,6.7,,,1.0,,,,1.0,,,,,8.0,1.0,9.0,,,1,,19.0,4.0,,1.0,
2024-25,12436470,17,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,True,,,,5.0,5.0,10.0,1.0,,,1.0,1.0,,,,,1.0,5.0,2.0,,,0.172551,0.0796,0.0725,1.0,0.0,,,,,,1.0,,36.0,1.0,,,,,,,7.0,,,6.9,,,1.0,,,,2.0,1.0,,,,6.0,6.0,11.0,,,2,1.0,24.0,2.0,1.0,,
2024-25,12436470,17,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,11.0,5.0,16.0,,,,,1.0,1.0,,,,,1.0,2.0,,,0.223858,0.171,0.1109,,0.0,,,,,,4.0,,35.0,1.0,,,,,,,6.0,,,7.0,,,,,,,3.0,2.0,,,,15.0,6.0,19.0,,,1,,27.0,,,2.0,
2024-25,12436482,18,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,1.0,,,0.00434719,,,,0.0,,,,,,,,11.0,,,,,,,,1.0,,,6.6,,,,,,,,,,,,3.0,1.0,4.0,,,0,1.0,5.0,,,,1.0
2024-25,12436482,18,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,3.0,2.0,5.0,5.0,2.0,,2.0,,,,2.0,,1.0,9.0,3.0,,,0.0150458,,,,0.0,,,,,,1.0,,79.0,,,,,,,,7.0,,,6.4,,,,,,,1.0,,,,,6.0,2.0,8.0,,,0,,14.0,2.0,1.0,,
2024-25,12436482,18,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,3.0,,3.0,,,,1.0,,,,,,1.0,2.0,2.0,1.0,,0.00216792,0.0464,,,0.0,,,,,1.0,,,11.0,,,,,,,,5.0,,,5.3,,,1.0,,,,2.0,1.0,,,,5.0,1.0,5.0,,,1,,12.0,,1.0,1.0,
2024-25,12436522,19,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436522,19,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,,1.0,2.0,3.0,,,,,,,,,,,,3.0,,,0.00024616,,,,0.0,,,,,,,,33.0,,1.0,,,,,,7.0,,,6.8,,,,,,,,,,,,6.0,3.0,9.0,,,0,2.0,15.0,1.0,1.0,,2.0
2024-25,12436522,19,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,9.0,7.0,16.0,1.0,1.0,,1.0,,1.0,,,,3.0,5.0,4.0,,,0.0224958,0.1585,,,0.0,,,,,,1.0,,90.0,,,,,,,,14.0,,,6.2,,,1.0,,,,1.0,,,,,12.0,9.0,21.0,,,1,,37.0,5.0,3.0,,
2024-25,12436522,19,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,5.0,2.0,7.0,,,,1.0,,,,,,,3.0,2.0,,,0.00218168,,,,0.0,,,,,,,,26.0,,,,,,,,6.0,,,6.4,,,,,,,3.0,1.0,,,,8.0,2.0,9.0,,,0,1.0,18.0,,1.0,,
2024-25,12436514,20,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,1.0,3.0,,3.0,,,,1.0,1.0,,,,,,1.0,,,,0.343011,,,,0.0,,,,,1.0,1.0,,11.0,,,,,,,,6.0,,,6.9,,,,,,,1.0,,,1.0,,8.0,,8.0,,,0,,12.0,,,,
2024-25,12436514,20,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,3.0,3.0,6.0,4.0,2.0,,,,1.0,,,,,5.0,3.0,,,0.0020998,0.1112,0.081,1.0,0.0,,,,,,,,86.0,1.0,,,,,,,8.0,,,6.4,,,,,,,1.0,1.0,,,1.0,6.0,4.0,9.0,,,1,,17.0,4.0,,1.0,
2024-25,12436514,20,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,4.0,2.0,6.0,,,,,,,1.0,,,1.0,1.0,,,,0.0109993,0.0301,,,0.0,,,,,,1.0,,18.0,,,,,,,,4.0,,,6.7,,,,,,,,2.0,,,1.0,7.0,2.0,7.0,,,1,,12.0,,,,
2024-25,12436516,21,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,4.0,5.0,9.0,1.0,2.0,,3.0,1.0,,1.0,,,2.0,5.0,3.0,,,0.0245111,0.0257,,,0.0,,,,,,2.0,,37.0,,1.0,,,,,,8.0,,,6.9,,,,,,,2.0,,,,1.0,8.0,5.0,13.0,,,1,,22.0,,1.0,,
2024-25,12436516,21,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,5.0,2.0,7.0,5.0,1.0,,,1.0,,1.0,,,2.0,8.0,2.0,,,0.0990091,0.2217,,1.0,0.0,,,,,,2.0,,53.0,,,,,,,,6.0,,,6.8,,,,,,,,,,,,6.0,3.0,9.0,,,1,,17.0,2.0,1.0,,
2024-25,12436516,21,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,1.0,15.0,17.0,32.0,3.0,,,8.0,1.0,1.0,3.0,1.0,,4.0,9.0,5.0,,,0.34025,0.53,0.1816,,0.0,,,,,,3.0,,90.0,3.0,,,,,,,14.0,,,7.4,,,1.0,,,1.0,3.0,1.0,,1.0,1.0,21.0,19.0,39.0,,,7,1.0,65.0,,2.0,2.0,
2024-25,12436883,22,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,1.0,7.0,5.0,12.0,4.0,2.0,,3.0,,,2.0,,,3.0,10.0,7.0,,,0.00715631,0.2306,,2.0,0.0,,,,,1.0,,,84.0,,,,,,,1.0,9.0,,,7.1,,,,,,,1.0,1.0,,1.0,,11.0,5.0,15.0,,,2,3.0,35.0,1.0,3.0,,1.0
2024-25,12436883,22,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00042543,,,,0.0,,,,,,,,15.0,,,,,,,,1.0,,,6.5,,,,,,,,,,,,1.0,,1.0,,,0,,2.0,1.0,,,
2024-25,12436883,22,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,2.0,2.0,4.0,3.0,,,1.0,,,1.0,2.0,,,6.0,,,,0.00288684,0.0663,,,0.0,,,,,,,,26.0,,,,,,,,5.0,,,6.3,,,1.0,,,,1.0,,,,,4.0,2.0,6.0,,,2,,12.0,2.0,,,
2024-25,12436899,23,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,4.0,,4.0,3.0,,,,,,,,,1.0,5.0,,,,0.00163226,,,,0.0,,,,,,,,32.0,,,,,,,,5.0,,,6.3,,,,,,1.0,1.0,,,,,6.0,,6.0,,,0,,10.0,1.0,,,
2024-25,12436899,23,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,6.0,,6.0,5.0,,,1.0,,,,,,2.0,8.0,2.0,,,0.00544387,,,1.0,0.0,,,,,,,,58.0,,,,,,,,11.0,,,6.3,,,,,,,1.0,,,,,8.0,1.0,9.0,,,0,,20.0,5.0,2.0,,
2024-25,12436899,23,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,,14.0,9.0,23.0,,,,4.0,,,,,,1.0,3.0,2.0,,,0.0434334,,,,0.0,,,,,,,,81.0,,,,,,,,13.0,,,6.6,,,,,,,3.0,1.0,,,,20.0,10.0,29.0,,,0,,45.0,3.0,1.0,1.0,
2024-25,12436925,24,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,1.0,7.0,2.0,9.0,1.0,,,1.0,,,,,,,1.0,1.0,,,0.0151737,,,,0.0,,,,,,,,20.0,,,,,,,,5.0,,,6.6,,,,,,,,,,1.0,,11.0,3.0,14.0,,,0,1.0,15.0,,,,
2024-25,12436925,24,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,True,,,,3.0,1.0,4.0,2.0,,,,,,,,,,2.0,3.0,,,0.00548781,0.0581,,,0.0,,,,,,,,20.0,,,,,,,,1.0,,,6.8,,,1.0,,,,,,,,,3.0,1.0,4.0,,,1,1.0,10.0,1.0,2.0,,1.0
2024-25,12436925,24,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,,25.0,1.0,26.0,,,,1.0,,1.0,2.0,,,3.0,6.0,1.0,,,0.0833469,0.2471,,,0.0,,,,,,1.0,,90.0,,,,,,,,15.0,,,6.3,,,1.0,,,,4.0,,,,,32.0,1.0,33.0,,,3,,49.0,2.0,,1.0,
2024-25,12436952,25,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,,14.0,7.0,21.0,3.0,,,8.0,,1.0,,2.0,,3.0,10.0,3.0,,,0.163419,0.372,,,0.0,,,,,,1.0,,90.0,,,,,,,,14.0,,,6.5,,,2.0,,,2.0,4.0,,,1.0,1.0,18.0,8.0,26.0,,,2,,48.0,3.0,1.0,2.0,
2024-25,12436952,25,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,6.0,1.0,7.0,5.0,1.0,,1.0,,,1.0,,,2.0,8.0,1.0,,,0.00321001,0.0814,0.0363,1.0,0.0,,,,,,,,90.0,2.0,,,,,,,9.0,,,6.7,,,,,,,,,,,2.0,9.0,2.0,11.0,,,3,,23.0,3.0,,,
2024-25,12436952,25,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,1.0,12.0,1.0,13.0,,1.0,,3.0,,1.0,,,,2.0,3.0,3.0,,,0.0685417,0.3768,0.4768,,0.0,,,,,3.0,1.0,,90.0,3.0,,,,,,,13.0,,,7.2,,,1.0,,,,1.0,,,1.0,1.0,15.0,3.0,18.0,,,4,2.0,40.0,5.0,,,2.0
2024-25,12436952,25,1,Manchester_United,Away,1566204,596047,Chido Obi-Martin,chido-obi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436625,26,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,1.0,10.0,11.0,21.0,2.0,1.0,,4.0,,1.0,1.0,2.0,,4.0,11.0,1.0,,,0.0191182,0.1624,,1.0,0.0,,,,,,,,90.0,,,,,,,,18.0,,,5.9,,,1.0,,,,2.0,,,1.0,,20.0,11.0,31.0,,,2,,46.0,2.0,,,
2024-25,12436625,26,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,3.0,4.0,7.0,4.0,,,2.0,,,,1.0,,2.0,8.0,,,,0.00789233,,,1.0,0.0,,,,,,1.0,,70.0,,,,,,,,3.0,,,6.4,,,,,,,,,,,,3.0,4.0,7.0,,,0,,12.0,1.0,,,
2024-25,12436625,26,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,1.0,12.0,3.0,15.0,,,,,,,1.0,,,1.0,1.0,3.0,,,0.0416596,0.0632,,,0.0,,,,,,,,28.0,,,,,,,,2.0,,,6.9,,,,,,,1.0,,,1.0,,12.0,3.0,15.0,,,1,,23.0,1.0,2.0,1.0,
2024-25,12436625,26,1,Manchester_United,Away,1566204,596047,Chido Obi-Martin,chido-obi,F,True,,,,4.0,,4.0,1.0,1.0,,5.0,,,,,,1.0,2.0,1.0,,,0.00704683,,,,0.0,,,,,,,,20.0,,,,,,,,5.0,,,6.5,,,,,,,,,,1.0,,5.0,1.0,6.0,,,0,,10.0,2.0,,,
2024-25,12436991,27,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,1.0,7.0,5.0,12.0,3.0,,,4.0,,,1.0,,,,7.0,6.0,,,0.0031537,0.0396,,,0.0,,,,,1.0,,,89.0,,,,,,,,14.0,,,6.5,,,,,,1.0,5.0,,,1.0,,13.0,5.0,18.0,,,1,2.0,40.0,4.0,3.0,1.0,2.0
2024-25,12436991,27,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,2.0,3.0,5.0,3.0,,,,,,,,,1.0,7.0,,,,0.00144992,,,2.0,0.0,,,,,,,,67.0,,,,,,,,6.0,,,6.2,,,,,,,1.0,1.0,,,,3.0,3.0,5.0,,,0,,12.0,3.0,,,
2024-25,12436991,27,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,,10.0,5.0,15.0,,,,4.0,,,1.0,1.0,,1.0,2.0,2.0,,,0.0104177,0.0447,,,0.0,,,,,,1.0,,45.0,,,,,,,,5.0,,,6.9,,,,,,,,2.0,,,,14.0,5.0,17.0,,,1,,26.0,,2.0,,
2024-25,12436991,27,1,Manchester_United,Home,1566204,596047,Chido Obi-Martin,chido-obi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437005,28,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,,5.0,3.0,8.0,1.0,1.0,,1.0,,,,1.0,,2.0,6.0,1.0,,,0.00333552,0.6454,0.3163,1.0,0.0,,,,,,,,76.0,1.0,,,,,,,10.0,,,6.4,,,,,,2.0,1.0,,,,,5.0,5.0,10.0,,,1,,23.0,5.0,1.0,,
2024-25,12437005,28,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,True,,,,3.0,1.0,4.0,4.0,1.0,,1.0,,,1.0,,,1.0,5.0,1.0,,,0.0180503,0.1906,,,0.0,,,,,,,,14.0,,,,,,,,1.0,,,6.6,,,,,,,,,,,,3.0,1.0,4.0,,,1,,7.0,,,,
2024-25,12437005,28,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,2.0,,,12.0,6.0,16.0,,,,5.0,,,,,,1.0,3.0,7.0,,,0.0874702,0.0723,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,5.0,,,7.2,,,2.0,,,1.0,2.0,3.0,,,,15.0,6.0,18.0,,,2,3.0,34.0,,3.0,1.0,1.0
2024-25,12437005,28,1,Manchester_United,Home,1566204,596047,Chido Obi-Martin,chido-obi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437027,29,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437027,29,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,6.0,3.0,9.0,1.0,1.0,,2.0,,,,,,,2.0,1.0,,,0.00291372,,,,0.0,,,,,,,,21.0,,,,,,,,7.0,,,6.4,,,,,,,1.0,,,,,8.0,4.0,12.0,,,0,,16.0,3.0,,,
2024-25,12437027,29,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,2.0,5.0,7.0,4.0,2.0,,1.0,,,,,,2.0,6.0,3.0,,,0.00071179,0.2409,0.7132,,0.0,1.0,,,,,,,85.0,1.0,,,,,,,11.0,,,7.3,,,2.0,,,,,,,,,6.0,6.0,12.0,,,3,,24.0,2.0,1.0,,
2024-25,12437027,29,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,,6.0,7.0,13.0,2.0,,,3.0,,,,1.0,,1.0,6.0,3.0,,,0.00839177,0.1001,0.3057,,0.0,1.0,,,,,,,69.0,3.0,,,,,,,9.0,,,7.4,,,,,,,3.0,,,,2.0,8.0,8.0,16.0,,,3,1.0,32.0,3.0,1.0,1.0,1.0
2024-25,12437027,29,1,Manchester_United,Away,1566204,596047,Chido Obi-Martin,chido-obi,F,True,,,,1.0,1.0,2.0,,,,2.0,,,,,,,1.0,,,,0.00014856,,,,0.0,,,,,,,,14.0,,,,,,,,1.0,,,6.4,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,,,0,,6.0,,,,
2024-25,12436591,30,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,True,,,,3.0,,3.0,,1.0,,,,,,,,,,1.0,,,0.00240785,0.1146,,,0.0,,,,,,,,12.0,,,,,,,,2.0,,,6.7,,,1.0,,,,,,,,,5.0,,5.0,,,1,,6.0,,,,
2024-25,12436591,30,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,,10.0,9.0,19.0,3.0,,,2.0,,,,,,,4.0,,,,0.00724478,,,,0.0,,,,,,,,78.0,,,,,,,,10.0,,,6.4,,,,,,,1.0,,,,,12.0,14.0,26.0,,,0,,31.0,2.0,,,
2024-25,12436591,30,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,True,,,,8.0,1.0,9.0,1.0,,,,,,1.0,,,,2.0,2.0,,,0.030929,0.0277,,,0.0,,,,,,1.0,,45.0,,,,,,,,3.0,,,6.7,,,,,,,2.0,,,,,9.0,1.0,10.0,,,1,,16.0,1.0,1.0,1.0,
2024-25,12436591,30,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,1.0,37.0,12.0,49.0,,1.0,,4.0,,,3.0,2.0,,2.0,9.0,5.0,,,0.184963,0.2542,,1.0,0.0,,,,,,4.0,,90.0,,,,,,,,19.0,,,7.4,,,3.0,,,,6.0,7.0,,1.0,1.0,47.0,13.0,53.0,,,6,1.0,82.0,2.0,1.0,2.0,1.0
2024-25,12436602,31,1,Manchester_United,Home,836694,184341,Mason Mount,mason-mount,F,True,1.0,,,8.0,,7.0,,,,2.0,,,1.0,,,2.0,4.0,1.0,,,0.0468926,0.1787,,2.0,0.0,,,,,2.0,1.0,,19.0,,,,,,,,3.0,,,6.7,,,,,,,,1.0,,,,8.0,,7.0,,,1,1.0,18.0,1.0,,,
2024-25,12436602,31,1,Manchester_United,Home,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,True,,,,2.0,2.0,4.0,1.0,,,3.0,,,1.0,,,,1.0,1.0,,,0.00102637,0.171,0.1384,,0.0,,,,,1.0,,,19.0,1.0,,,,,,,2.0,,,6.9,,,,,,,,,,1.0,,4.0,2.0,6.0,,,2,1.0,11.0,,,,1.0
2024-25,12436602,31,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,3.0,4.0,7.0,1.0,,,1.0,,,,,,1.0,3.0,1.0,,,0.00131462,,,1.0,0.0,,,,,,,,71.0,,,,,,,,4.0,,,6.5,,,,,,2.0,,,,,,5.0,4.0,9.0,,,0,,15.0,1.0,1.0,,
2024-25,12436602,31,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,1.0,16.0,5.0,21.0,1.0,,,7.0,,,2.0,1.0,,2.0,5.0,8.0,,,0.148008,0.0472,,,0.0,,,,,,,,90.0,,,,,,,,11.0,,,7.0,,,,,,,2.0,1.0,,1.0,,19.0,6.0,24.0,,,2,4.0,44.0,3.0,3.0,1.0,2.0
2024-25,12436602,31,1,Manchester_United,Home,1566204,596047,Chido Obi-Martin,chido-obi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436611,32,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,True,,,,2.0,4.0,6.0,1.0,,,,,,,,,2.0,3.0,2.0,,,0.00176557,0.0391,0.0255,,0.0,,,,,,,,35.0,1.0,,,,,,,6.0,,,6.5,,,,,,,,,,,,5.0,5.0,10.0,,,1,1.0,18.0,,1.0,,
2024-25,12436611,32,1,Manchester_United,Away,917007,458249,Joshua Zirkzee,joshua-zirkzee,F,False,,,,6.0,4.0,10.0,4.0,2.0,,,,1.0,,,,1.0,5.0,5.0,,1.0,0.0210639,0.1638,0.2984,,0.0,,,,,,,,55.0,1.0,,,,,,,8.0,,,6.3,,,,,,,2.0,,,,,10.0,6.0,16.0,,,1,,26.0,1.0,1.0,2.0,
2024-25,12436611,32,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,True,1.0,,,4.0,6.0,9.0,2.0,,,1.0,,1.0,1.0,,,,3.0,1.0,,,0.016444,0.3096,,,0.0,,,,,,,,35.0,,,,,,,,3.0,,,6.2,,,1.0,,,,1.0,1.0,,,,6.0,6.0,11.0,,,2,,16.0,,1.0,,
2024-25,12436611,32,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,,6.0,3.0,9.0,1.0,,,1.0,,,,1.0,,,4.0,2.0,,,0.00679304,0.1329,0.9596,1.0,0.0,1.0,,,,,,,55.0,2.0,,,,,,,6.0,,,7.3,,,,,,,2.0,,,,,9.0,5.0,14.0,,,2,1.0,20.0,,,1.0,
2024-25,12436622,33,1,Manchester_United,Home,836694,184341,Mason Mount,mason-mount,F,True,,,1.0,13.0,1.0,14.0,,1.0,,1.0,,1.0,,,,,2.0,3.0,,,0.0559469,0.5104,,2.0,0.0,,,,,,,,31.0,,,,,,,,3.0,,,6.6,,,2.0,,,,,1.0,,1.0,,14.0,1.0,14.0,,,2,,21.0,2.0,2.0,,
2024-25,12436622,33,1,Manchester_United,Home,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,,5.0,1.0,6.0,5.0,1.0,,,,,1.0,,,1.0,8.0,2.0,,,0.0096339,0.0693,,1.0,0.0,,,,,,,,70.0,,,,,,,,4.0,,,6.5,,,,,,,2.0,,,,1.0,5.0,3.0,8.0,,,1,,13.0,,,1.0,
2024-25,12436622,33,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,,30.0,10.0,40.0,1.0,,,2.0,,,1.0,3.0,,5.0,14.0,5.0,,,0.413801,0.0208,,1.0,0.0,,,,,1.0,3.0,,90.0,,,,,,,,26.0,,,6.7,,,,,,,6.0,5.0,,1.0,,40.0,11.0,46.0,,,1,1.0,76.0,6.0,2.0,2.0,1.0
2024-25,12436622,33,1,Manchester_United,Home,1566204,596047,Chido Obi-Martin,chido-obi,F,True,,,,2.0,1.0,3.0,,,,,,,,,,,,1.0,,,0.0158651,,,,0.0,,,,,,,,20.0,,,,,,,,1.0,,,6.5,,,,,,,,,,,,3.0,1.0,4.0,,,0,1.0,5.0,,,,
2024-25,12436535,34,1,Manchester_United,Away,836694,184341,Mason Mount,mason-mount,F,True,,,,11.0,4.0,15.0,,,,2.0,,,2.0,,,1.0,2.0,,,,0.0403572,0.2392,,1.0,0.0,,,,,,,,25.0,,,,,,,,8.0,,,6.7,,,,,,,,1.0,,,,16.0,4.0,19.0,,,2,,26.0,2.0,,,
2024-25,12436535,34,1,Manchester_United,Away,1086417,497894,Rasmus Højlund,rasmus-hojlund,F,False,,,1.0,9.0,5.0,14.0,3.0,2.0,,2.0,,,,,,,3.0,4.0,,,0.011,0.4824,0.867,,0.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,8.0,,,7.4,,,,,,1.0,1.0,,,1.0,1.0,15.0,5.0,20.0,,,1,,29.0,1.0,1.0,1.0,
2024-25,12436535,34,1,Manchester_United,Away,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,1.0,17.0,4.0,21.0,,,,1.0,,1.0,5.0,1.0,,1.0,3.0,4.0,,,0.0785127,0.8684,0.4564,1.0,0.0,,,,,2.0,1.0,,90.0,1.0,,,,,,,13.0,,,7.0,,,2.0,,,,2.0,3.0,,1.0,1.0,25.0,4.0,26.0,,,8,,50.0,4.0,2.0,2.0,
