playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,aerialDuels,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,savesMadeCaught,cleanSheets,aerialDuelsLost,groundDuelsLost,timesTackled,successfulCrossesOpenPlay,blockedShots,overruns,totalTackles,totalShots,goalAssists,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,throwInsToOppositionPlayer,ownGoalScored,shotsBlockedInBox,putthroughBlockedDistributionWon,tacklesLost,unsuccessfulDribbles,redCards2ndYellow,unsuccessfulCrossesAndCorners,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,throughBalls,goals,offsides,awayGoals,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,homeGoals,oboxTarget,headedGoals,unsuccessfulCornersIntoBox,hitWoodwork,successfulLayoffs,lastPlayerTackle,clearancesOffTheLine,crossesNotClaimed,unsuccessfulLayoffs,leftFootGoals,handballsConceded,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded,foulWonPenalty,penaltiesTaken,penaltyGoals
108053,Conor Townsend,Defender,Ipswich,40,England,2024-25,0.2407,0.0,,,17.0,6.0,3.0,30.0,94.0,,10.0,,335.0,21.0,1.0,5.0,15.0,59.0,,,8.7788,3.0,1.0,14.0,6.0,30.0,,4.0,0.0,32.0,,52.0,8.0,6.0,,36.0,5.0,22.0,6.0,0.0,,91.0,51.0,,,3.0,2.0,5.0,180.0,8.0,30.0,,1.0,13.0,14.0,11.0,,,4.0,7.0,2.0,2.0,1.0,,11.0,,1.0,5.0,,3.0,2.0,5.0,6.0,,1.0,2.0,3.0,,,10.0,1.0,,2.0,8.0,,6.0,4.0,9.0,14.0,1.0,,1.0,0.0266,,,1.0,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,
216616,Dara O'Shea,Defender,Ipswich,40,Ireland,2024-25,0.6908,0.0,,,171.0,35.0,35.0,312.0,1502.0,7.0,203.0,,3123.0,190.0,6.0,24.0,73.0,1095.0,,5.0,67.8134,1.0,46.0,218.0,75.0,311.0,,26.0,0.0,313.0,,649.0,110.0,35.0,,365.0,69.0,110.0,117.0,0.0,7.0,1465.0,362.0,,,473.0,21.0,95.0,2063.0,96.0,826.0,,6.0,141.0,102.0,123.0,,2.0,86.0,37.0,5.0,1.0,9.0,,49.0,13.0,2.0,7.0,,,1.0,51.0,20.0,,9.0,12.0,18.0,1.0,,7.0,9.0,11.0,3.0,31.0,1.0,50.0,33.0,69.0,43.0,1.0,,9.0,1.2696,2.0,0.2252,,,3.0,,,,2.0,2.0,,,,,,,,2.0,3.0,,1.0,,,,,,,,,,
517178,Elkan Baggott,Defender,Ipswich,40,Indonesia,2024-25,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222625,George Hirst,Forward,Ipswich,40,Scotland,2024-25,0.2725,0.0,,,49.0,26.0,5.0,50.0,118.0,,55.0,,649.0,49.0,1.0,5.0,17.0,68.0,,1.0,11.8221,3.0,,10.0,16.0,28.0,,12.0,0.0,107.0,,40.0,12.0,26.0,,50.0,15.0,52.0,32.0,0.0,,118.0,93.0,,,15.0,13.0,,217.0,,19.0,,3.0,1.0,7.0,58.0,,,23.0,35.0,19.0,1.0,,,3.0,14.0,1.0,2.0,,21.0,1.0,29.0,,,,,,3.0,,2.0,,7.0,4.0,3.0,2.0,1.0,2.0,35.0,,5.0,,4.0,2.1282,7.0,3.7107,,3.0,3.0,2.0,,,4.0,4.0,,1.0,,2.0,,,10.0,,,,5.0,,,1.0,,,,,,,
443261,Jack Clarke,Forward,Ipswich,40,England,2024-25,1.2104,0.0,,,67.0,32.0,12.0,78.0,370.0,,25.0,,1170.0,87.0,2.0,27.0,80.0,282.0,,1.0,25.0496,24.0,,23.0,31.0,170.0,,23.0,0.0,175.0,,89.0,75.0,32.0,,189.0,29.0,150.0,7.0,0.0,,364.0,159.0,,,20.0,15.0,10.0,625.0,3.0,105.0,,2.0,11.0,25.0,88.0,,,18.0,70.0,40.0,1.0,8.0,3.0,32.0,9.0,4.0,7.0,2.0,20.0,2.0,45.0,,,6.0,9.0,12.0,18.0,,11.0,6.0,7.0,8.0,20.0,25.0,,7.0,91.0,8.0,12.0,2.0,8.0,1.173,2.0,0.3172,1.0,,3.0,,7.0,,2.0,2.0,1.0,,,,4.0,1.0,14.0,,,,,,2.0,,,,,,,,
231899,Jack Taylor,Midfielder,Ipswich,40,Ireland,2024-25,0.7997,0.0,,,48.0,32.0,4.0,67.0,414.0,,15.0,,838.0,36.0,2.0,14.0,29.0,325.0,,2.0,18.8712,5.0,2.0,21.0,21.0,135.0,,5.0,1.0,85.0,,115.0,53.0,32.0,,148.0,19.0,70.0,7.0,0.0,,407.0,92.0,,,69.0,16.0,22.0,553.0,7.0,201.0,,4.0,19.0,17.0,49.0,,,8.0,41.0,10.0,1.0,6.0,,20.0,13.0,,3.0,5.0,28.0,2.0,8.0,,,1.0,9.0,10.0,4.0,,5.0,1.0,9.0,2.0,10.0,4.0,3.0,9.0,95.0,,4.0,5.0,9.0,0.7397,4.0,1.8197,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,,14.0,,,,,,,,,,,,,,
449429,Jacob Greaves,Defender,Ipswich,40,England,2024-25,0.2139,0.0,,,91.0,25.0,25.0,147.0,1095.0,25.0,126.0,,2205.0,148.0,6.0,19.0,63.0,924.0,,4.0,47.8232,5.0,10.0,144.0,53.0,384.0,,21.0,0.0,220.0,,441.0,61.0,25.0,,294.0,47.0,94.0,85.0,0.0,25.0,1040.0,174.0,,,175.0,16.0,24.0,1447.0,37.0,654.0,,5.0,56.0,55.0,72.0,,2.0,41.0,31.0,3.0,,2.0,2.0,40.0,8.0,,1.0,,,,24.0,9.0,,2.0,15.0,19.0,1.0,,1.0,2.0,4.0,1.0,21.0,4.0,26.0,21.0,95.0,14.0,1.0,,7.0,1.3087,4.0,1.4585,,1.0,1.0,1.0,,,3.0,3.0,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,
481624,Jaden Philogene,Forward,Ipswich,40,England,2024-25,0.1724,1.0,,,39.0,21.0,7.0,44.0,197.0,,13.0,,800.0,57.0,3.0,29.0,52.0,151.0,,,5.0653,6.0,1.0,8.0,22.0,28.0,,18.0,0.0,124.0,,44.0,44.0,21.0,,100.0,19.0,111.0,5.0,0.0,,197.0,112.0,,,64.0,20.0,2.0,406.0,3.0,57.0,,3.0,5.0,10.0,67.0,,1.0,8.0,59.0,32.0,4.0,4.0,3.0,25.0,15.0,,13.0,,14.0,4.0,33.0,1.0,,1.0,15.0,13.0,19.0,1.0,13.0,1.0,9.0,4.0,12.0,9.0,1.0,13.0,61.0,1.0,5.0,,11.0,0.4655,6.0,,1.0,2.0,2.0,2.0,,,,,,0.0,,,,,2.0,,,,,2.0,1.0,,,,,,,,
454667,Jens Cajuste,Midfielder,Ipswich,40,Sweden,2024-25,0.7386,0.0,,,78.0,30.0,25.0,103.0,732.0,,35.0,,1976.0,107.0,3.0,27.0,94.0,605.0,,3.0,42.0899,12.0,3.0,33.0,46.0,216.0,,22.0,0.0,216.0,,166.0,107.0,30.0,,286.0,43.0,181.0,13.0,0.0,,709.0,202.0,,,187.0,24.0,24.0,1090.0,17.0,345.0,,2.0,25.0,37.0,109.0,,,22.0,87.0,36.0,2.0,4.0,7.0,44.0,8.0,1.0,8.0,2.0,5.0,2.0,16.0,25.0,,2.0,15.0,22.0,19.0,,8.0,2.0,7.0,3.0,22.0,28.0,10.0,28.0,163.0,16.0,22.0,2.0,13.0,0.6877,1.0,0.3749,1.0,1.0,,0.0,,,,,,1.0,,,,,23.0,,,,1.0,,1.0,1.0,,,,,,,
474120,Julio Enciso,Midfielder,Ipswich,40,Paraguay,2024-25,1.0597,0.0,,,85.0,25.0,14.0,93.0,354.0,,36.0,,1164.0,94.0,2.0,25.0,80.0,255.0,,2.0,13.1918,15.0,,7.0,22.0,97.0,,28.0,0.0,211.0,,110.0,58.0,25.0,,182.0,20.0,175.0,14.0,0.0,,329.0,240.0,,,71.0,12.0,6.0,707.0,1.0,87.0,,3.0,8.0,20.0,117.0,,,22.0,95.0,75.0,2.0,12.0,6.0,12.0,40.0,3.0,13.0,7.0,11.0,8.0,46.0,1.0,,2.0,9.0,3.0,36.0,,33.0,2.0,18.0,17.0,9.0,40.0,1.0,1.0,76.0,1.0,12.0,7.0,5.0,1.7455,22.0,1.3074,4.0,2.0,,2.0,25.0,5.0,4.0,4.0,6.0,0.0,5.0,,15.0,1.0,13.0,,,,5.0,,,2.0,1.0,2.0,0.0422,1.0,,,
155405,Kalvin Phillips,Midfielder,Ipswich,40,England,2024-25,0.4769,1.0,,,66.0,19.0,14.0,100.0,528.0,,30.0,,1239.0,67.0,3.0,38.0,59.0,387.0,,2.0,29.9896,5.0,6.0,35.0,29.0,140.0,,20.0,0.0,157.0,,158.0,68.0,19.0,,208.0,26.0,127.0,8.0,0.0,,504.0,157.0,,,152.0,28.0,41.0,787.0,18.0,226.0,,4.0,34.0,30.0,90.0,,1.0,22.0,68.0,16.0,2.0,6.0,1.0,35.0,5.0,,4.0,4.0,5.0,6.0,5.0,,,2.0,29.0,16.0,6.0,1.0,14.0,2.0,3.0,5.0,19.0,5.0,6.0,19.0,78.0,2.0,7.0,4.0,20.0,0.4306,2.0,0.4109,1.0,,,,11.0,2.0,,,3.0,,2.0,,8.0,,11.0,,,,,,,,3.0,3.0,0.2588,,,,
455084,Leif Davis,Defender,Ipswich,40,England,2024-25,4.7478,1.0,,,144.0,33.0,32.0,185.0,950.0,,59.0,,2746.0,124.0,7.0,40.0,89.0,730.0,,5.0,60.5549,59.0,7.0,71.0,69.0,428.0,,31.0,0.0,226.0,,274.0,113.0,33.0,,426.0,62.0,167.0,35.0,1.0,,902.0,441.0,,,25.0,27.0,35.0,1641.0,25.0,382.0,,5.0,41.0,73.0,102.0,,2.0,24.0,78.0,34.0,14.0,5.0,3.0,46.0,11.0,2.0,54.0,2.0,1.0,43.0,45.0,55.0,,3.0,17.0,19.0,18.0,,118.0,3.0,9.0,17.0,27.0,13.0,8.0,25.0,223.0,111.0,4.0,2.0,13.0,0.9604,2.0,0.5899,3.0,1.0,5.0,0.0,80.0,,1.0,1.0,21.0,1.0,,,48.0,1.0,2.0,1.0,,,,1.0,,,2.0,2.0,0.163,2.0,,,
613041,Leon Ayinde,Forward,Ipswich,40,Ireland,2024-25,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463034,Liam Delap,Forward,Ipswich,40,England,2024-25,,0.0,,,118.0,37.0,32.0,132.0,348.0,,134.0,,2612.0,157.0,6.0,25.0,99.0,211.0,,4.0,,19.0,,28.0,58.0,102.0,,51.0,1.0,413.0,,85.0,68.0,37.0,,148.0,52.0,279.0,58.0,0.0,,345.0,342.0,,,69.0,72.0,5.0,821.0,4.0,69.0,,12.0,14.0,22.0,256.0,,,76.0,180.0,97.0,1.0,15.0,3.0,11.0,53.0,2.0,4.0,,5.0,1.0,106.0,,,,8.0,3.0,37.0,,4.0,,21.0,18.0,8.0,40.0,,2.0,92.0,2.0,29.0,,17.0,,32.0,,8.0,12.0,14.0,6.0,,,,,,6.0,,,,3.0,24.0,,,,10.0,4.0,,8.0,,,,,2.0,2.0,2.0
220583,Luke Woolfenden,Defender,Ipswich,40,England,2024-25,0.0452,0.0,,,23.0,15.0,12.0,64.0,559.0,3.0,30.0,,1186.0,26.0,5.0,9.0,11.0,464.0,,4.0,27.232,,15.0,76.0,28.0,137.0,,2.0,0.0,49.0,,165.0,38.0,15.0,,110.0,23.0,19.0,15.0,0.0,3.0,547.0,70.0,,,220.0,5.0,31.0,702.0,31.0,385.0,,2.0,41.0,22.0,23.0,,1.0,15.0,8.0,,,,,9.0,1.0,,,,3.0,,3.0,,,,7.0,3.0,,,,,1.0,,6.0,,14.0,19.0,37.0,1.0,1.0,,1.0,0.0277,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
167191,Marcus Harness,Forward,Ipswich,40,Ireland,2024-25,0.0513,0.0,,,5.0,2.0,,6.0,16.0,,,,43.0,1.0,1.0,2.0,1.0,10.0,,,1.7357,,,1.0,2.0,5.0,,,0.0,5.0,,4.0,2.0,2.0,,7.0,1.0,5.0,,0.0,,16.0,7.0,,,4.0,,,22.0,,3.0,,0.0,1.0,2.0,4.0,,,,4.0,1.0,,,,1.0,,,,,2.0,,3.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
106606,Massimo Luongo,Midfielder,Ipswich,40,Australia,2024-25,0.0157,0.0,,,9.0,11.0,2.0,14.0,64.0,,2.0,,197.0,13.0,1.0,3.0,11.0,49.0,,1.0,5.8186,,1.0,2.0,6.0,17.0,,2.0,0.0,20.0,,19.0,10.0,11.0,,24.0,5.0,18.0,2.0,0.0,,63.0,21.0,,,16.0,1.0,1.0,93.0,3.0,26.0,,0.0,5.0,9.0,7.0,,,,7.0,3.0,,,,9.0,,,1.0,,9.0,,2.0,,,,2.0,3.0,,,1.0,,,,6.0,,2.0,2.0,12.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
173818,Nathan Broadhead,Forward,Ipswich,40,Wales,2024-25,1.0757,0.0,,,36.0,18.0,7.0,40.0,217.0,,11.0,,696.0,40.0,1.0,18.0,39.0,174.0,,1.0,13.5106,7.0,,5.0,12.0,60.0,,13.0,0.0,93.0,,43.0,32.0,18.0,,105.0,11.0,82.0,1.0,0.0,,212.0,103.0,,,47.0,4.0,3.0,363.0,1.0,72.0,,1.0,4.0,11.0,53.0,,,10.0,43.0,30.0,,4.0,4.0,9.0,9.0,,6.0,1.0,11.0,,23.0,1.0,,3.0,7.0,5.0,15.0,,9.0,3.0,1.0,7.0,4.0,17.0,1.0,4.0,67.0,1.0,6.0,1.0,3.0,1.7289,8.0,1.6171,3.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,,1.0,2.0,,3.0,,10.0,,,,,,,2.0,,,,,,,
503301,Omari Hutchinson,Forward,Ipswich,40,England,2024-25,2.4565,0.0,,,104.0,31.0,30.0,123.0,788.0,,33.0,,2590.0,135.0,7.0,64.0,128.0,648.0,,2.0,56.2922,29.0,2.0,7.0,61.0,106.0,,46.0,0.0,348.0,,136.0,110.0,31.0,,393.0,54.0,315.0,7.0,0.0,,731.0,411.0,,,246.0,30.0,17.0,1399.0,6.0,289.0,,5.0,19.0,33.0,213.0,,,26.0,187.0,126.0,16.0,17.0,10.0,32.0,28.0,2.0,60.0,7.0,1.0,17.0,98.0,,,10.0,25.0,19.0,68.0,,64.0,10.0,9.0,28.0,13.0,51.0,2.0,11.0,300.0,8.0,12.0,7.0,15.0,2.85,19.0,3.2789,4.0,3.0,6.0,0.0,5.0,10.0,6.0,6.0,1.0,3.0,10.0,,4.0,1.0,18.0,,,,,3.0,4.0,,4.0,4.0,0.2642,,,,
74944,Sam Morsy,Midfielder,Ipswich,40,Egypt,2024-25,1.4894,0.0,,,119.0,33.0,31.0,180.0,1423.0,,42.0,,2753.0,130.0,6.0,43.0,112.0,1185.0,,5.0,59.5565,23.0,4.0,44.0,67.0,387.0,,27.0,0.0,256.0,,410.0,157.0,33.0,,611.0,61.0,214.0,18.0,0.0,,1377.0,236.0,,,396.0,48.0,58.0,1764.0,28.0,638.0,,10.0,61.0,57.0,126.0,,1.0,24.0,102.0,22.0,4.0,4.0,1.0,68.0,9.0,1.0,7.0,4.0,2.0,6.0,6.0,,1.0,,21.0,27.0,9.0,,9.0,,6.0,4.0,41.0,17.0,13.0,29.0,230.0,,8.0,4.0,35.0,0.4371,3.0,0.65,2.0,1.0,,1.0,,2.0,,,,0.0,2.0,,,,23.0,,,,,,3.0,1.0,,,,1.0,,,
172453,Sam Szmodics,Forward,Ipswich,40,Ireland,2024-25,0.457,0.0,,,33.0,20.0,13.0,43.0,187.0,,17.0,,1001.0,34.0,1.0,21.0,28.0,133.0,,4.0,19.5929,5.0,1.0,12.0,18.0,65.0,,8.0,0.0,95.0,,46.0,42.0,20.0,,87.0,17.0,78.0,6.0,0.0,,182.0,101.0,,,26.0,9.0,11.0,347.0,6.0,62.0,,2.0,10.0,14.0,61.0,,,11.0,50.0,23.0,2.0,1.0,2.0,16.0,20.0,,6.0,,7.0,5.0,33.0,,,1.0,8.0,6.0,6.0,,9.0,1.0,8.0,6.0,10.0,4.0,2.0,6.0,50.0,,13.0,,5.0,3.4143,12.0,4.2422,,4.0,8.0,4.0,6.0,2.0,6.0,6.0,3.0,0.0,2.0,,3.0,,9.0,,,,,,1.0,4.0,,,,1.0,,,
