season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6767961,3,7,Aston_Villa,Away,342915,115380,Jordan Amavi,jordan-amavi,D,False,,,2.0,10.0,20.0,30.0,3.0,3.0,9.0,,,1.0,1.0,,,1.0,10.0,5.0,1.0,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,5.5,,,,,5.0,4.0,4.0,,4.0,,16.0,23.0,35.0,1,,69.0,3.0,1.0,1.0
2015-16,6768035,4,7,Aston_Villa,Home,9329,15405,Alan Hutton,alan-hutton,D,False,2.0,,1.0,29.0,9.0,36.0,2.0,1.0,3.0,,,,,,,,4.0,2.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,6.4,,,,,,2.0,8.0,,2.0,,36.0,10.0,38.0,0,,54.0,,,1.0
2015-16,6768035,4,7,Aston_Villa,Home,9680,20492,Micah Richards,micah-richards,D,False,,,1.0,10.0,26.0,36.0,2.0,7.0,8.0,,1.0,,,,,,2.0,13.0,,,,,,,,1.0,,,90.0,,,,,,,,7.2,,,1.0,,9.0,1.0,,,5.0,,16.0,28.0,44.0,1,3.0,65.0,2.0,2.0,1.0
2015-16,6768035,4,7,Aston_Villa,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,False,,,9.0,41.0,31.0,72.0,3.0,1.0,10.0,,,,2.0,,,1.0,7.0,9.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,7.7,,,1.0,,2.0,2.0,,,10.0,,45.0,34.0,79.0,1,6.0,97.0,1.0,,2.0
2015-16,6768035,4,7,Aston_Villa,Home,42690,56981,Joe Bennett,joe-bennett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768035,4,7,Aston_Villa,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,1.0,,5.0,17.0,29.0,45.0,1.0,8.0,4.0,,,,2.0,,,1.0,4.0,14.0,,,,,,,,5.0,2.0,,90.0,,1.0,,,,,,7.4,,,,,11.0,1.0,1.0,,13.0,,30.0,32.0,61.0,0,3.0,88.0,1.0,2.0,1.0
2015-16,6768035,4,7,Aston_Villa,Home,342915,115380,Jordan Amavi,jordan-amavi,D,False,3.0,,1.0,19.0,22.0,38.0,1.0,1.0,6.0,1.0,,1.0,,,,2.0,11.0,15.0,,,2.0,1.0,,,,2.0,4.0,,90.0,,,,,,,,7.6,,,1.0,,3.0,11.0,10.0,,2.0,,29.0,25.0,44.0,2,6.0,107.0,3.0,3.0,5.0
2015-16,6768038,5,7,Aston_Villa,Away,9329,15405,Alan Hutton,alan-hutton,D,True,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,0,3.0,8.0,,,
2015-16,6768038,5,7,Aston_Villa,Away,9680,20492,Micah Richards,micah-richards,D,False,,,2.0,9.0,22.0,31.0,,6.0,3.0,,,1.0,,,,1.0,1.0,9.0,,,,1.0,,,,3.0,2.0,,90.0,,2.0,,,,,,7.4,,,,,11.0,,,,4.0,,11.0,25.0,36.0,1,2.0,62.0,2.0,1.0,
2015-16,6768038,5,7,Aston_Villa,Away,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,5.0,9.0,33.0,42.0,1.0,4.0,4.0,,,,2.0,,,1.0,5.0,7.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,6.4,,,,,7.0,,,,8.0,,14.0,37.0,51.0,0,3.0,66.0,1.0,,
2015-16,6768038,5,7,Aston_Villa,Away,26995,42824,Carlos Sánchez,carlos-sanchez,D,False,,,3.0,12.0,22.0,34.0,2.0,3.0,9.0,,,1.0,4.0,,,1.0,8.0,8.0,,,1.0,,,,,,,,90.0,,,,,,,,6.5,,,1.0,,1.0,1.0,,,8.0,,23.0,25.0,48.0,2,4.0,63.0,3.0,,1.0
2015-16,6768038,5,7,Aston_Villa,Away,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768038,5,7,Aston_Villa,Away,342915,115380,Jordan Amavi,jordan-amavi,D,False,,,1.0,14.0,18.0,32.0,4.0,2.0,9.0,,,,5.0,,,,16.0,12.0,,,3.0,,,,,5.0,,,90.0,,,,,,,,6.1,,,,,2.0,5.0,2.0,,5.0,,21.0,26.0,45.0,0,8.0,89.0,1.0,1.0,1.0
2015-16,6768049,6,7,Aston_Villa,Home,9329,15405,Alan Hutton,alan-hutton,D,False,1.0,,5.0,16.0,6.0,21.0,,6.0,2.0,,,,,,,,1.0,11.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,7.4,,,,,6.0,1.0,8.0,,6.0,,31.0,7.0,30.0,0,5.0,71.0,2.0,,
2015-16,6768049,6,7,Aston_Villa,Home,9680,20492,Micah Richards,micah-richards,D,False,,,3.0,8.0,21.0,29.0,2.0,3.0,6.0,,,,,,,,2.0,7.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,7.3,,,,,7.0,,,,4.0,,9.0,23.0,32.0,0,4.0,45.0,,,
2015-16,6768049,6,7,Aston_Villa,Home,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,3.0,10.0,26.0,36.0,1.0,2.0,6.0,,,,1.0,,,,2.0,8.0,,,,,,,,3.0,,,90.0,,,,,,,,7.2,,,,,7.0,1.0,1.0,,7.0,,19.0,30.0,48.0,0,2.0,66.0,,3.0,1.0
2015-16,6768049,6,7,Aston_Villa,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,False,,,6.0,27.0,18.0,45.0,1.0,6.0,7.0,,,1.0,3.0,,,,6.0,11.0,,,2.0,,,,,2.0,,,82.0,1.0,,,,,,,7.4,,,,,4.0,,1.0,,7.0,,37.0,23.0,59.0,2,5.0,77.0,,,
2015-16,6768049,6,7,Aston_Villa,Home,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768049,6,7,Aston_Villa,Home,342915,115380,Jordan Amavi,jordan-amavi,D,False,,,3.0,11.0,14.0,25.0,3.0,4.0,6.0,,,,2.0,,,,13.0,14.0,,,3.0,,,,,6.0,1.0,,90.0,1.0,,,,,,,7.4,,,,,6.0,8.0,3.0,,5.0,,16.0,20.0,33.0,1,7.0,81.0,,,3.0
2015-16,6768048,7,7,Aston_Villa,Away,9329,15405,Alan Hutton,alan-hutton,D,False,3.0,,1.0,20.0,10.0,27.0,,1.0,2.0,1.0,,,3.0,,,,4.0,7.0,,,,1.0,,,,1.0,2.0,,90.0,,,,,,,,6.8,,,,,2.0,3.0,5.0,,6.0,,29.0,14.0,38.0,0,2.0,66.0,1.0,2.0,2.0
2015-16,6768048,7,7,Aston_Villa,Away,9680,20492,Micah Richards,micah-richards,D,False,,,1.0,4.0,13.0,17.0,,2.0,2.0,,,,,,,,,3.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,6.8,,,2.0,,11.0,1.0,,,2.0,,6.0,14.0,20.0,2,,39.0,,,1.0
2015-16,6768048,7,7,Aston_Villa,Away,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,,4.0,9.0,13.0,,,5.0,,,,1.0,,,,1.0,1.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,6.4,,,,,5.0,,,,4.0,,7.0,12.0,19.0,0,1.0,30.0,,,
2015-16,6768048,7,7,Aston_Villa,Away,26995,42824,Carlos Sánchez,carlos-sanchez,D,False,,,1.0,9.0,12.0,21.0,1.0,1.0,3.0,,,,,,,,4.0,6.0,,,2.0,,,,,2.0,,,60.0,,1.0,,,,,,7.0,,,,,2.0,1.0,,,3.0,,11.0,13.0,24.0,0,5.0,37.0,,,
2015-16,6768048,7,7,Aston_Villa,Away,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768048,7,7,Aston_Villa,Away,342915,115380,Jordan Amavi,jordan-amavi,D,False,2.0,,,10.0,19.0,27.0,,,7.0,,,,,,,1.0,7.0,4.0,,,2.0,1.0,,,,3.0,2.0,,90.0,,2.0,,,,,,6.4,,,,,2.0,4.0,2.0,,2.0,,11.0,22.0,31.0,0,3.0,59.0,1.0,1.0,
2015-16,6768083,8,7,Aston_Villa,Home,9329,15405,Alan Hutton,alan-hutton,D,False,,,,13.0,6.0,19.0,1.0,1.0,3.0,,,,2.0,,,,3.0,8.0,,,,,,,,2.0,,,90.0,,,,,,,,6.8,,,,,1.0,3.0,6.0,,2.0,,23.0,6.0,23.0,0,3.0,55.0,2.0,1.0,3.0
2015-16,6768083,8,7,Aston_Villa,Home,9680,20492,Micah Richards,micah-richards,D,False,,,1.0,11.0,15.0,26.0,3.0,1.0,4.0,,1.0,,,,,1.0,6.0,11.0,,,1.0,,,,,2.0,1.0,,90.0,,3.0,,,,,,7.3,,,1.0,,5.0,8.0,,,2.0,,11.0,16.0,27.0,1,2.0,52.0,,1.0,7.0
2015-16,6768083,8,7,Aston_Villa,Home,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,1.0,6.0,6.0,12.0,1.0,,2.0,,,,,,,,4.0,1.0,,,2.0,,,,,2.0,,,45.0,,,,,,,,6.5,,,,,3.0,1.0,,,8.0,,12.0,10.0,22.0,0,1.0,32.0,,,
2015-16,6768083,8,7,Aston_Villa,Home,14202,28386,José Ángel Crespo,jose-angel-crespo,D,False,,,5.0,8.0,16.0,24.0,1.0,,6.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.5,,,,,,,,,5.0,,9.0,18.0,27.0,0,,30.0,,1.0,
2015-16,6768083,8,7,Aston_Villa,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768083,8,7,Aston_Villa,Home,342915,115380,Jordan Amavi,jordan-amavi,D,False,,,2.0,21.0,15.0,36.0,3.0,7.0,6.0,,,1.0,1.0,,,2.0,11.0,12.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,6.5,,,,,4.0,3.0,8.0,,4.0,,33.0,19.0,44.0,1,2.0,90.0,1.0,2.0,1.0
2015-16,6768094,9,7,Aston_Villa,Away,9329,15405,Alan Hutton,alan-hutton,D,False,,,3.0,5.0,15.0,20.0,1.0,1.0,8.0,,,,,,,1.0,2.0,7.0,,,,,,,,1.0,,,90.0,,,1.0,,,,,6.5,,,1.0,,5.0,1.0,3.0,,9.0,,14.0,19.0,30.0,1,,65.0,1.0,5.0,1.0
2015-16,6768094,9,7,Aston_Villa,Away,9680,20492,Micah Richards,micah-richards,D,False,,,1.0,6.0,28.0,34.0,2.0,3.0,5.0,,,,1.0,,,,6.0,5.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,6.6,,,,,7.0,1.0,,,4.0,,8.0,32.0,40.0,0,2.0,57.0,2.0,,
2015-16,6768094,9,7,Aston_Villa,Away,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,5.0,10.0,24.0,34.0,,6.0,2.0,,,2.0,1.0,,,,2.0,6.0,1.0,,1.0,,,,,3.0,,,90.0,,3.0,,,,,,6.6,,,,,8.0,,,,10.0,,17.0,31.0,48.0,2,,66.0,1.0,,
2015-16,6768094,9,7,Aston_Villa,Away,14202,28386,José Ángel Crespo,jose-angel-crespo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768094,9,7,Aston_Villa,Away,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768094,9,7,Aston_Villa,Away,342915,115380,Jordan Amavi,jordan-amavi,D,True,,,1.0,3.0,2.0,5.0,1.0,1.0,2.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,3.0,,,26.0,,,,,,,,6.7,,,,,3.0,3.0,3.0,,2.0,,8.0,4.0,9.0,0,2.0,28.0,,,1.0
2015-16,6768098,10,7,Aston_Villa,Home,9329,15405,Alan Hutton,alan-hutton,D,False,2.0,,1.0,13.0,8.0,19.0,2.0,,6.0,,,,,,,,4.0,5.0,,,2.0,,,,,4.0,2.0,,90.0,,,,,,,,6.9,,,,,1.0,,8.0,,4.0,,28.0,10.0,30.0,0,4.0,66.0,,1.0,
2015-16,6768098,10,7,Aston_Villa,Home,9680,20492,Micah Richards,micah-richards,D,False,,,4.0,8.0,16.0,24.0,1.0,1.0,5.0,,,,,,,,4.0,6.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,6.7,,,,,3.0,4.0,,,5.0,,10.0,18.0,28.0,0,1.0,39.0,,1.0,3.0
2015-16,6768098,10,7,Aston_Villa,Home,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,9.0,8.0,22.0,30.0,,2.0,9.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,6.8,,,1.0,,6.0,,,,11.0,,11.0,24.0,35.0,1,,46.0,,,
2015-16,6768098,10,7,Aston_Villa,Home,14202,28386,José Ángel Crespo,jose-angel-crespo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768098,10,7,Aston_Villa,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768098,10,7,Aston_Villa,Home,342915,115380,Jordan Amavi,jordan-amavi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768107,11,7,Aston_Villa,Away,9329,15405,Alan Hutton,alan-hutton,D,False,1.0,,2.0,16.0,13.0,28.0,1.0,1.0,7.0,,,1.0,1.0,,,,4.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,6.5,,,,,3.0,2.0,7.0,,8.0,,33.0,14.0,40.0,1,5.0,83.0,2.0,,1.0
2015-16,6768107,11,7,Aston_Villa,Away,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,5.0,6.0,9.0,15.0,1.0,1.0,4.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,6.6,,,,,6.0,,,,7.0,,9.0,10.0,19.0,0,1.0,31.0,,1.0,
2015-16,6768107,11,7,Aston_Villa,Away,14202,28386,José Ángel Crespo,jose-angel-crespo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768107,11,7,Aston_Villa,Away,26995,42824,Carlos Sánchez,carlos-sanchez,D,False,,,3.0,15.0,13.0,28.0,2.0,1.0,12.0,,,,4.0,,,,11.0,8.0,,,4.0,,,,,5.0,,,90.0,,1.0,,,,,,6.8,,,,,2.0,2.0,,,6.0,,22.0,20.0,42.0,0,6.0,61.0,2.0,,1.0
2015-16,6768107,11,7,Aston_Villa,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,,1.0,9.0,10.0,3.0,2.0,2.0,,,,1.0,,,,5.0,6.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,6.4,,,1.0,,11.0,,,,8.0,,11.0,10.0,21.0,1,3.0,42.0,1.0,1.0,
2015-16,6768107,11,7,Aston_Villa,Away,342915,115380,Jordan Amavi,jordan-amavi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768114,12,7,Aston_Villa,Home,9329,15405,Alan Hutton,alan-hutton,D,False,1.0,,2.0,16.0,4.0,19.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,6.0,,,90.0,,1.0,,,,,,7.3,,,,,2.0,,3.0,,3.0,,22.0,5.0,24.0,0,1.0,46.0,,,
2015-16,6768114,12,7,Aston_Villa,Home,9680,20492,Micah Richards,micah-richards,D,False,,,2.0,2.0,12.0,14.0,,1.0,3.0,,,,,,,,1.0,4.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,7.4,,,,,9.0,,,,3.0,,6.0,12.0,18.0,0,1.0,35.0,1.0,2.0,
2015-16,6768114,12,7,Aston_Villa,Home,10607,7551,Joleon Lescott,joleon-lescott,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768114,12,7,Aston_Villa,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,False,,,9.0,27.0,21.0,48.0,,2.0,1.0,,,,1.0,,,,1.0,4.0,,,,,,,,,,,90.0,,,,,,,,7.0,,,,,3.0,2.0,,,11.0,,33.0,23.0,56.0,0,,64.0,1.0,,2.0
2015-16,6768114,12,7,Aston_Villa,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,,7.0,13.0,20.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,7.0,,,,,9.0,,,,5.0,,11.0,14.0,25.0,0,,41.0,1.0,,
2015-16,6768114,12,7,Aston_Villa,Home,342915,115380,Jordan Amavi,jordan-amavi,D,False,,,,30.0,6.0,36.0,1.0,2.0,3.0,,,,1.0,,,1.0,4.0,6.0,,,,,,,,4.0,,,90.0,,,,,,,,7.1,,,,,1.0,5.0,2.0,,2.0,,40.0,9.0,47.0,0,,75.0,1.0,,4.0
2015-16,6768141,13,7,Aston_Villa,Away,9329,15405,Alan Hutton,alan-hutton,D,False,,,2.0,15.0,13.0,28.0,,,3.0,,,,1.0,,,1.0,4.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,5.9,,,,,2.0,3.0,2.0,,4.0,1.0,21.0,14.0,33.0,0,3.0,61.0,1.0,,1.0
2015-16,6768141,13,7,Aston_Villa,Away,9680,20492,Micah Richards,micah-richards,D,False,,,1.0,6.0,21.0,27.0,,1.0,2.0,,,,,,,1.0,3.0,4.0,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,5.8,,,,,4.0,2.0,,,3.0,,10.0,21.0,31.0,0,1.0,45.0,,2.0,
2015-16,6768141,13,7,Aston_Villa,Away,10607,7551,Joleon Lescott,joleon-lescott,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768141,13,7,Aston_Villa,Away,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,2.0,13.0,14.0,27.0,,,3.0,,,,,,,,3.0,3.0,,,3.0,,,,,3.0,,,45.0,,,,,,,,7.1,,,,,,,,,3.0,,17.0,14.0,31.0,0,3.0,40.0,,,
2015-16,6768141,13,7,Aston_Villa,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,1.0,6.0,14.0,20.0,1.0,2.0,4.0,,,,1.0,,,,2.0,2.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,6.0,,,1.0,,3.0,,,,6.0,,10.0,15.0,25.0,1,,32.0,,,
2015-16,6768133,14,7,Aston_Villa,Home,9329,15405,Alan Hutton,alan-hutton,D,False,,,1.0,25.0,6.0,31.0,,1.0,3.0,,,,1.0,,,1.0,3.0,6.0,,,,,,,,4.0,,,90.0,,,1.0,,,,,6.0,,,,,2.0,2.0,5.0,,3.0,1.0,36.0,7.0,38.0,0,1.0,78.0,1.0,3.0,1.0
2015-16,6768133,14,7,Aston_Villa,Home,9680,20492,Micah Richards,micah-richards,D,False,,,2.0,10.0,24.0,34.0,1.0,8.0,3.0,,,,,,,,1.0,12.0,,,,,1.0,,,3.0,1.0,,90.0,1.0,2.0,,,,,,8.1,,,,,11.0,3.0,,,4.0,,14.0,25.0,39.0,1,,64.0,1.0,1.0,3.0
2015-16,6768133,14,7,Aston_Villa,Home,10607,7551,Joleon Lescott,joleon-lescott,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768133,14,7,Aston_Villa,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,False,,,14.0,15.0,33.0,48.0,3.0,2.0,9.0,,,1.0,,,,,4.0,4.0,,1.0,1.0,,,,,5.0,,,90.0,1.0,2.0,,,,,,7.2,,,,,2.0,,,,16.0,,23.0,40.0,63.0,2,1.0,78.0,1.0,1.0,
2015-16,6768133,14,7,Aston_Villa,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,2.0,11.0,38.0,49.0,,4.0,6.0,1.0,1.0,,,,,,2.0,4.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,,6.7,,,1.0,,6.0,1.0,,,6.0,,20.0,40.0,60.0,1,,80.0,,,
