season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352326,12,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352326,12,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,2.0,7.0,61.0,68.0,,,2.0,,,,,,2.0,2.0,3.0,,,0.00167019,,,,,,,,,1.0,,,90.0,,,,,,,,6.0,,6.7,,,,,4.0,,,,3.0,,9.0,63.0,72.0,0,1.0,82.0,,2.0,,1.0
2023-24,11352326,12,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,3.0,10.0,25.0,35.0,,,4.0,,,,2.0,,,2.0,1.0,,,0.00417048,0.1625,0.0979,,,,,,,2.0,,,90.0,2.0,,,,,,,6.0,,7.0,,,,,2.0,,,,4.0,,14.0,26.0,40.0,2,,55.0,1.0,1.0,,
2023-24,11352326,12,7,Aston_Villa,Home,864169,244954,Pau Torres,pau-torres,D,False,,,6.0,17.0,51.0,68.0,1.0,,5.0,,,,1.0,,1.0,3.0,3.0,,,0.00856531,0.0418,,,,,,,,1.0,1.0,,90.0,,,,,,,,10.0,,6.9,,,1.0,,3.0,,,,10.0,,20.0,57.0,77.0,1,2.0,89.0,,1.0,,2.0
2023-24,11352385,13,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,1.0,12.0,14.0,24.0,1.0,,4.0,1.0,,,2.0,,1.0,5.0,4.0,,,0.232947,0.0635,0.4826,,,,,,,1.0,2.0,,90.0,1.0,,,,,,,17.0,,7.2,,,,,2.0,2.0,8.0,,1.0,,20.0,18.0,30.0,1,3.0,56.0,1.0,,1.0,2.0
2023-24,11352385,13,7,Aston_Villa,Away,294593,106468,Álex Moreno,alex-moreno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352385,13,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352385,13,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,False,,,,8.0,22.0,30.0,1.0,1.0,5.0,,,,1.0,,,3.0,2.0,,,0.00327195,0.1077,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,3.0,,6.8,,,1.0,,4.0,,,,2.0,,9.0,24.0,33.0,1,1.0,44.0,,,,
2023-24,11352385,13,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,14.0,18.0,32.0,,,5.0,,,,1.0,,1.0,2.0,4.0,,,0.0106813,,,,,,,,,,,,90.0,,,,,,,,8.0,,6.6,,,,,2.0,,,,2.0,,15.0,21.0,36.0,0,2.0,52.0,1.0,2.0,,1.0
2023-24,11352385,13,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,,,,2.0,7.0,9.0,,1.0,2.0,,1.0,,1.0,,,4.0,3.0,,,0.00060569,0.1167,,3.0,,,,,,1.0,,,45.0,,,,,,,,6.0,,6.2,,,1.0,,1.0,,1.0,,1.0,,6.0,8.0,13.0,1,1.0,20.0,1.0,1.0,,1.0
2023-24,11352385,13,7,Aston_Villa,Away,864169,244954,Pau Torres,pau-torres,D,False,,,1.0,7.0,30.0,37.0,,1.0,5.0,,1.0,,,1.0,,1.0,6.0,,,0.00252712,0.3778,0.3862,1.0,,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,,8.0,,8.1,,,1.0,,2.0,2.0,,,5.0,,11.0,33.0,44.0,2,1.0,56.0,1.0,2.0,2.0,1.0
2023-24,11352388,14,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,,,,11.0,9.0,20.0,1.0,3.0,5.0,,,,,,,2.0,6.0,,,0.0210327,0.016,,1.0,,,,,,,2.0,,74.0,,,,,,,,13.0,,6.7,,,1.0,,1.0,,6.0,,2.0,1.0,22.0,10.0,26.0,1,2.0,51.0,1.0,1.0,,
2023-24,11352388,14,7,Aston_Villa,Away,294593,106468,Álex Moreno,alex-moreno,D,True,,,,1.0,2.0,3.0,,1.0,,,,,,,,1.0,1.0,,,0.00150559,,,,,,,,,,,,16.0,,1.0,,,,,,1.0,,6.6,,,,,,1.0,,,,,1.0,2.0,3.0,0,,7.0,,,,
2023-24,11352388,14,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352388,14,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,False,,,4.0,20.0,50.0,70.0,2.0,2.0,5.0,,,,,,,2.0,3.0,1.0,,0.0112471,,,,,,,,,1.0,,,90.0,,1.0,,,,,,13.0,,6.2,,,,,7.0,,,,12.0,,29.0,54.0,83.0,0,1.0,96.0,,1.0,,
2023-24,11352388,14,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,2.0,6.0,18.0,24.0,,4.0,5.0,,,,,,,,15.0,,,0.00213723,,,,,,,,,1.0,,1.0,74.0,,1.0,,,,,,6.0,,7.7,,,,,2.0,2.0,,,2.0,,8.0,21.0,29.0,0,5.0,51.0,1.0,4.0,2.0,3.0
2023-24,11352388,14,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,True,,,,6.0,5.0,11.0,,,2.0,,,,,,,,2.0,,,0.012754,,,,,,,,,,,,16.0,,,,,,,,11.0,,6.7,,,,,2.0,,,,3.0,,7.0,11.0,18.0,0,2.0,26.0,,,,2.0
2023-24,11352388,14,7,Aston_Villa,Away,864169,244954,Pau Torres,pau-torres,D,False,,,4.0,16.0,18.0,34.0,2.0,1.0,5.0,,,,,,1.0,4.0,4.0,,,0.0379054,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,6.6,,,,,2.0,1.0,,,7.0,,20.0,22.0,42.0,0,1.0,50.0,,1.0,1.0,1.0
2023-24,11352417,15,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,,13.0,9.0,20.0,1.0,2.0,7.0,,,,,,,2.0,6.0,,,0.065483,0.0229,,,,,,,,1.0,1.0,,89.0,,,,,,,,14.0,,7.2,,,1.0,,2.0,1.0,8.0,,3.0,,21.0,13.0,26.0,1,1.0,47.0,,3.0,,
2023-24,11352417,15,7,Aston_Villa,Home,294593,106468,Álex Moreno,alex-moreno,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,4.56e-06,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0,,3.0,,,,
2023-24,11352417,15,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352417,15,7,Aston_Villa,Home,604232,165659,Diego Carlos,diego-carlos,D,False,,,8.0,15.0,39.0,54.0,,2.0,3.0,,,,,,,2.0,3.0,,,0.0133983,,,2.0,,,,,,,1.0,,90.0,,,,,,,,6.0,,7.0,,,,,1.0,,,,12.0,,18.0,42.0,60.0,0,,64.0,,1.0,,
2023-24,11352417,15,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,3.0,21.0,27.0,48.0,,1.0,6.0,,1.0,,,,,,6.0,,,0.0245202,0.7449,,,,,,,,1.0,1.0,,90.0,,,,,,,,6.0,,7.6,,,1.0,,1.0,1.0,1.0,,5.0,,23.0,30.0,52.0,1,3.0,71.0,1.0,1.0,1.0,2.0
2023-24,11352417,15,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352417,15,7,Aston_Villa,Home,864169,244954,Pau Torres,pau-torres,D,False,,,4.0,12.0,29.0,41.0,,1.0,5.0,,,,1.0,,,2.0,3.0,,,0.029924,0.0465,0.1768,1.0,,,,,,,,,90.0,1.0,,,,,,,9.0,,7.1,,,,,1.0,1.0,,,6.0,,15.0,32.0,47.0,1,2.0,55.0,2.0,,,
2023-24,11352449,16,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,,,,6.0,6.0,12.0,1.0,,2.0,,,1.0,2.0,,,7.0,4.0,,,0.00544672,0.0857,0.0849,4.0,,,,,,,,,78.0,1.0,,,,,,,4.0,,6.7,,,,,1.0,,1.0,,1.0,,10.0,6.0,15.0,2,3.0,33.0,,1.0,,2.0
2023-24,11352449,16,7,Aston_Villa,Home,294593,106468,Álex Moreno,alex-moreno,D,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,2.0,,,0.00120509,,,1.0,,,,,,,,,12.0,,,,,,,,1.0,,6.7,,,,,1.0,,,,,,1.0,2.0,3.0,0,2.0,7.0,,,,1.0
2023-24,11352449,16,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352449,16,7,Aston_Villa,Home,604232,165659,Diego Carlos,diego-carlos,D,False,,,1.0,10.0,19.0,29.0,,1.0,4.0,,,,1.0,1.0,,2.0,6.0,,,0.00717916,,,1.0,,,,,,,,,90.0,,1.0,,,,,,9.0,,7.7,,,,,6.0,,,,9.0,,16.0,22.0,38.0,0,5.0,51.0,,,,4.0
2023-24,11352449,16,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,5.0,15.0,20.0,1.0,,4.0,,,,,,,2.0,3.0,,,0.00390511,,,1.0,,,,,,4.0,,,66.0,,,,,,,,5.0,,6.9,,,,,1.0,,1.0,,1.0,,6.0,18.0,23.0,0,2.0,39.0,1.0,1.0,,
2023-24,11352449,16,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,True,,,,1.0,1.0,2.0,2.0,,2.0,,,,,,,2.0,2.0,,,0.00083575,0.0241,,,,,,,,2.0,,,24.0,,,,,,,,3.0,,6.8,,,1.0,,2.0,,,,1.0,,2.0,1.0,3.0,1,1.0,13.0,,1.0,,
2023-24,11352449,16,7,Aston_Villa,Home,864169,244954,Pau Torres,pau-torres,D,False,,,4.0,8.0,20.0,28.0,,,1.0,,,,,,1.0,1.0,1.0,,,0.00987715,,,,,,,,,,,,90.0,,1.0,,,,,,9.0,,7.1,,,,,4.0,,1.0,,8.0,,13.0,23.0,35.0,0,1.0,44.0,,,,1.0
2023-24,11352487,17,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352487,17,7,Aston_Villa,Away,294593,106468,Álex Moreno,alex-moreno,D,False,,,3.0,18.0,14.0,32.0,,,6.0,,,1.0,2.0,,3.0,8.0,4.0,,,0.0454264,0.6778,0.8373,1.0,,1.0,,,,2.0,,,90.0,2.0,,,,,,,12.0,,7.6,,,1.0,,4.0,4.0,2.0,,3.0,,22.0,16.0,36.0,4,,74.0,,2.0,2.0,
2023-24,11352487,17,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352487,17,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,False,,,3.0,36.0,15.0,51.0,1.0,2.0,4.0,,,,,,3.0,4.0,5.0,,,0.184155,,,1.0,,,,,,,,1.0,90.0,,,,,,,,10.0,,7.3,,,,,10.0,,1.0,,5.0,,41.0,17.0,57.0,0,2.0,77.0,,1.0,,2.0
2023-24,11352487,17,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,2.0,,,58.0,23.0,79.0,,3.0,4.0,,,,,,1.0,2.0,5.0,,,0.119327,0.0339,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,7.2,,,1.0,,1.0,1.0,3.0,,1.0,,60.0,27.0,84.0,1,,105.0,,1.0,1.0,
2023-24,11352487,17,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,,,,12.0,4.0,16.0,1.0,2.0,2.0,,1.0,,,,2.0,4.0,4.0,,,0.0167167,0.1701,,,,,,,,1.0,,,65.0,,,,,,,,12.0,,6.4,,,1.0,,1.0,2.0,2.0,,1.0,,18.0,6.0,22.0,1,1.0,34.0,1.0,,1.0,1.0
2023-24,11352487,17,7,Aston_Villa,Away,864169,244954,Pau Torres,pau-torres,D,False,2.0,,3.0,43.0,22.0,63.0,1.0,1.0,8.0,1.0,,,,,3.0,4.0,3.0,,,0.171342,,,,,,,,,1.0,2.0,,81.0,,,,,,,,13.0,,7.1,,,,,3.0,1.0,2.0,,6.0,,50.0,25.0,73.0,0,,88.0,,1.0,1.0,
2023-24,11352511,18,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,,,2.0,24.0,9.0,33.0,2.0,2.0,2.0,,,,,,,2.0,2.0,,,0.0202312,0.0149,,,,,,,,,,,74.0,,,,,,,,5.0,,6.9,,,1.0,,1.0,,1.0,,2.0,,27.0,11.0,37.0,1,,49.0,,,,
2023-24,11352511,18,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352511,18,7,Aston_Villa,Home,294593,106468,Álex Moreno,alex-moreno,D,True,,,,8.0,4.0,12.0,,1.0,1.0,,1.0,,,,,1.0,2.0,,,0.00910966,0.1725,0.3306,,,,,,,,,,16.0,1.0,,,,,,,5.0,,6.3,,,,,,1.0,1.0,,,,10.0,5.0,14.0,1,,20.0,,1.0,,
2023-24,11352511,18,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,False,,,2.0,53.0,52.0,105.0,4.0,,5.0,,,1.0,,,,6.0,3.0,,,0.0432514,0.0242,,2.0,,,,,,,1.0,,90.0,,,,,,,,11.0,,6.9,,,,,,,,,7.0,,61.0,54.0,115.0,1,2.0,126.0,1.0,1.0,,1.0
2023-24,11352511,18,7,Aston_Villa,Home,604232,165659,Diego Carlos,diego-carlos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352511,18,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,3.0,47.0,48.0,95.0,1.0,2.0,8.0,,1.0,,,,,1.0,4.0,,,0.0327447,0.1289,,,,,,,,2.0,,,90.0,,,,,,,,5.0,,7.1,,,1.0,,2.0,,,,3.0,,50.0,50.0,100.0,1,,109.0,,2.0,,
2023-24,11352511,18,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,3.0,,1.0,48.0,24.0,69.0,2.0,4.0,3.0,1.0,,1.0,1.0,,,6.0,10.0,,,0.28186,0.0066,,1.0,,,,,,,2.0,,90.0,,1.0,,,,,,25.0,,7.5,,,,,1.0,3.0,9.0,,4.0,,64.0,28.0,83.0,1,4.0,117.0,1.0,1.0,1.0,1.0
2023-24,11352563,19,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,,7.0,7.0,12.0,,1.0,1.0,,,,,,,1.0,2.0,,,0.0778403,,,1.0,,,,,,,1.0,,50.0,,,,,,,,9.0,,6.9,,,,,2.0,,6.0,,,,15.0,8.0,17.0,0,,28.0,,1.0,,
2023-24,11352563,19,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352563,19,7,Aston_Villa,Away,294593,106468,Álex Moreno,alex-moreno,D,True,1.0,,,7.0,7.0,13.0,,,3.0,1.0,,,,,,1.0,1.0,,,0.330685,,,,,,,,,1.0,2.0,,40.0,,,,,,,,6.0,,6.6,,,,,2.0,2.0,2.0,,,,9.0,9.0,16.0,0,,28.0,,,1.0,
2023-24,11352563,19,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,False,,,5.0,19.0,36.0,55.0,2.0,3.0,2.0,1.0,,,,,,3.0,5.0,,,0.388954,,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,7.0,,,,,3.0,1.0,1.0,,10.0,,24.0,41.0,64.0,0,2.0,72.0,,,,2.0
2023-24,11352563,19,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,False,,,4.0,15.0,41.0,56.0,1.0,1.0,8.0,,,,,,,3.0,3.0,,,0.0101414,0.0999,,2.0,,,,,,1.0,,,90.0,,2.0,,,,,,8.0,,6.8,,,1.0,,4.0,1.0,,,8.0,,17.0,47.0,64.0,1,1.0,75.0,,,1.0,1.0
2023-24,11352563,19,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,2.0,24.0,31.0,55.0,,1.0,8.0,,,1.0,,,2.0,4.0,11.0,,,0.0210122,0.082,,1.0,,,,,,,,,90.0,,,,,,,,25.0,,6.7,,,,,,4.0,3.0,,4.0,,34.0,37.0,68.0,1,3.0,108.0,1.0,4.0,3.0,2.0
2023-24,11352563,19,7,Aston_Villa,Away,864169,244954,Pau Torres,pau-torres,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352573,20,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352573,20,7,Aston_Villa,Home,294593,106468,Álex Moreno,alex-moreno,D,False,1.0,,1.0,12.0,11.0,22.0,2.0,,,,,,,,,3.0,4.0,,,0.223704,,,1.0,,,,,,,2.0,,90.0,,,,,,,,15.0,,6.7,,,,,2.0,1.0,4.0,,2.0,,21.0,13.0,30.0,0,1.0,48.0,2.0,3.0,,
2023-24,11352573,20,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,False,,,5.0,11.0,27.0,38.0,1.0,1.0,,,,,1.0,,1.0,3.0,2.0,,,0.00955124,,,,,,,,,,,,62.0,,,,,,,,8.0,,6.6,,,,,1.0,,,,8.0,,16.0,29.0,45.0,0,,53.0,,1.0,,
2023-24,11352573,20,7,Aston_Villa,Home,604232,165659,Diego Carlos,diego-carlos,D,False,,,2.0,23.0,54.0,77.0,,1.0,,,,,,,,,1.0,,,0.00924524,,,,,,,,,,1.0,,90.0,,,,,,,,6.0,,6.4,,,,,1.0,,,,5.0,,27.0,55.0,82.0,0,,85.0,1.0,,,
2023-24,11352573,20,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,3.0,34.0,31.0,65.0,,1.0,5.0,1.0,,,,,,,4.0,,,0.257464,,,,,,,,,1.0,1.0,,90.0,,,,,,,,8.0,,7.1,,,,,1.0,1.0,1.0,,5.0,,38.0,34.0,71.0,0,1.0,88.0,1.0,1.0,1.0,
2023-24,11352573,20,7,Aston_Villa,Home,864169,244954,Pau Torres,pau-torres,D,True,,,1.0,13.0,16.0,29.0,,1.0,2.0,,,,,,,,1.0,,,0.00390083,,,,,,,,,,,,28.0,,,,,,,,6.0,,6.5,,,,,,,,,2.0,,16.0,19.0,35.0,0,,35.0,,,,
2023-24,11352324,21,7,Aston_Villa,Away,294593,106468,Álex Moreno,alex-moreno,D,False,2.0,,,12.0,18.0,28.0,3.0,,7.0,,,,,,,6.0,5.0,,,0.180855,,,,,,,,,,2.0,,90.0,,,,,,,,24.0,,7.3,,,,,6.0,3.0,7.0,,2.0,,21.0,25.0,39.0,0,3.0,86.0,2.0,2.0,,2.0
2023-24,11352324,21,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,False,,,5.0,20.0,51.0,71.0,,3.0,2.0,,,,,,,,7.0,,,0.0115453,,,,,,,,,2.0,,,90.0,,,,,,,,14.0,,7.5,,,,,6.0,1.0,,,14.0,,29.0,56.0,85.0,0,1.0,97.0,,2.0,1.0,1.0
2023-24,11352324,21,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,False,,,2.0,4.0,36.0,40.0,4.0,1.0,4.0,,,,,,,6.0,1.0,,,0.0133973,,,2.0,,,,,,1.0,,,74.0,,1.0,,,,,,8.0,,6.5,,,,,,,,,8.0,,11.0,36.0,47.0,0,,52.0,1.0,,,
2023-24,11352324,21,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,3.0,16.0,44.0,60.0,,1.0,3.0,,,,,,3.0,3.0,5.0,,1.0,0.010655,,,,,,,,,1.0,,,90.0,,2.0,,,,,,10.0,,7.1,,,,,1.0,1.0,,,4.0,,19.0,45.0,64.0,0,,86.0,1.0,3.0,1.0,
2023-24,11352324,21,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,True,1.0,,,11.0,8.0,18.0,,,1.0,1.0,,1.0,,,,,,,,0.25262,0.1221,,,,,,,,,2.0,,16.0,,,,,,,,6.0,,7.3,,,,,,,2.0,,1.0,,15.0,8.0,21.0,1,,31.0,,,,
2023-24,11352338,22,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352338,22,7,Aston_Villa,Home,294593,106468,Álex Moreno,alex-moreno,D,False,,,,18.0,17.0,35.0,2.0,,4.0,,,,,,,4.0,4.0,,,0.0271972,,,1.0,,,,,,1.0,,,90.0,,,1.0,,,,,12.0,,6.3,,,,,3.0,3.0,5.0,,,1.0,25.0,20.0,40.0,0,1.0,66.0,1.0,1.0,2.0,1.0
2023-24,11352338,22,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,False,,,7.0,12.0,42.0,54.0,,2.0,5.0,,,1.0,1.0,,,1.0,6.0,,,0.0054318,0.2406,,,,,,,,,,,90.0,,3.0,,,,,,6.0,,7.2,,,1.0,,3.0,,,,9.0,,12.0,48.0,60.0,2,2.0,72.0,,2.0,,2.0
2023-24,11352338,22,7,Aston_Villa,Home,604232,165659,Diego Carlos,diego-carlos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352338,22,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,24.0,46.0,70.0,,,5.0,,,,,,,,2.0,,,0.0103633,,,,,,,,,,1.0,,90.0,,1.0,,,,,,6.0,,6.6,,,,,2.0,1.0,,,3.0,,27.0,48.0,75.0,0,,81.0,1.0,1.0,1.0,
2023-24,11352338,22,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,1.0,22.0,18.0,40.0,1.0,2.0,7.0,,,,,,1.0,4.0,3.0,,,0.0215058,0.1155,0.1774,,,,,,,,,,90.0,2.0,,,,,,,21.0,,6.4,,,,,1.0,2.0,5.0,,4.0,,34.0,21.0,50.0,2,1.0,82.0,,,,
2023-24,11352338,22,7,Aston_Villa,Home,1099074,465390,Kaine Kesler-Hayden,kaine-hayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352409,23,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352409,23,7,Aston_Villa,Away,294593,106468,Álex Moreno,alex-moreno,D,False,,,1.0,9.0,23.0,32.0,1.0,,4.0,,,,,,1.0,3.0,6.0,,,0.0100953,0.2114,0.1982,1.0,,1.0,,,,3.0,1.0,,90.0,1.0,,,,,,,15.0,,8.0,,,,,1.0,2.0,,,2.0,,13.0,29.0,42.0,1,2.0,66.0,2.0,2.0,2.0,2.0
2023-24,11352409,23,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,False,,,5.0,23.0,75.0,98.0,,,4.0,,,,,,,1.0,1.0,,,0.00719408,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,7.3,,,,,4.0,1.0,,,7.0,,27.0,78.0,105.0,0,,112.0,,,1.0,
2023-24,11352409,23,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,False,,,14.0,34.0,74.0,108.0,2.0,2.0,4.0,,,,1.0,,,4.0,2.0,,,0.00702967,,,1.0,,,,,,,,,90.0,,,,,,,,9.0,,7.3,,,,,4.0,,,,19.0,,39.0,77.0,116.0,0,,123.0,1.0,,,
2023-24,11352409,23,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,2.0,22.0,40.0,62.0,1.0,,2.0,,1.0,,,,,1.0,2.0,,,0.00809784,0.1157,0.2621,,,,,,,,,,59.0,1.0,,,,,,,2.0,,7.0,,,,,,1.0,,,3.0,,23.0,40.0,63.0,1,1.0,72.0,,,1.0,
2023-24,11352409,23,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,True,,,,5.0,20.0,25.0,,1.0,,,,,1.0,,,1.0,1.0,,,0.00536464,,,,,,,,,,,,31.0,,,,,,,,4.0,,6.6,,,,,3.0,,,,,,6.0,21.0,27.0,0,,35.0,,,,
2023-24,11352409,23,7,Aston_Villa,Away,1099074,465390,Kaine Kesler-Hayden,kaine-hayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352412,24,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,True,,,,3.0,,3.0,,,,,,,,,,1.0,,,,0.00139759,,,1.0,,,,,,,,,10.0,,,,,,,,,,6.5,,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
