season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576152,3,7,Aston_Villa,Home,10589,18892,Ashley Young,ashley-young,D,False,,,,6.0,7.0,13.0,,,3.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,79.0,,,,,,,,9.0,,6.5,,,,,1.0,,1.0,,3.0,,10.0,11.0,20.0,0,1.0,28.0,,2.0,,1.0
2021-22,9576152,3,7,Aston_Villa,Home,255189,123354,Kortney Hause,kortney-hause,D,True,,,,3.0,4.0,7.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,9.0,,,,,,,,3.0,,6.7,,,,,,,,,2.0,,4.0,5.0,9.0,0,1.0,11.0,1.0,,,1.0
2021-22,9576152,3,7,Aston_Villa,Home,368134,169359,Matt Targett,matt-targett,D,False,,,3.0,19.0,21.0,40.0,1.0,,5.0,,,,1.0,,,,3.0,,,,,,,,,,1.0,,,90.0,,1.0,,,,,,30.0,,6.3,,,,,2.0,1.0,5.0,,16.0,,41.0,25.0,61.0,0,,90.0,,,,
2021-22,9576152,3,7,Aston_Villa,Home,372430,203368,Frédéric Guilbert,frederic-guilbert,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576152,3,7,Aston_Villa,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,,5.0,23.0,28.0,1.0,5.0,6.0,,,,,,,,1.0,7.0,,,,,,,,,1.0,,,90.0,1.0,2.0,,,,,,9.0,,7.1,,,,,2.0,,1.0,,4.0,,9.0,27.0,35.0,1,,46.0,1.0,2.0,,
2021-22,9576152,3,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,3.0,3.0,21.0,24.0,3.0,2.0,3.0,,1.0,,,,,,4.0,2.0,,,1.0,,,,,,,,,89.0,,1.0,,,,,,5.0,,6.5,,,1.0,,4.0,,,,6.0,,6.0,23.0,29.0,1,,35.0,,,,
2021-22,9576152,3,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,6.0,16.0,16.0,32.0,4.0,2.0,8.0,,,,,,,1.0,8.0,8.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,,17.0,,7.1,,,,,3.0,2.0,3.0,,9.0,,28.0,18.0,43.0,0,4.0,64.0,1.0,,2.0,1.0
2021-22,9576168,4,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576168,4,7,Aston_Villa,Away,255189,123354,Kortney Hause,kortney-hause,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576168,4,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,6.0,8.0,23.0,31.0,3.0,3.0,8.0,,,1.0,1.0,,,1.0,6.0,3.0,1.0,,1.0,,,,,,,,,90.0,1.0,,,,,,,16.0,,5.4,,,,,2.0,,,,14.0,,17.0,28.0,45.0,2,,54.0,1.0,,,
2021-22,9576168,4,7,Aston_Villa,Away,368134,169359,Matt Targett,matt-targett,D,False,,,3.0,12.0,8.0,20.0,1.0,2.0,1.0,,,,1.0,,,,4.0,2.0,,,2.0,,,,,,2.0,1.0,,90.0,,,,,,,,9.0,,6.1,,,,,1.0,,4.0,,6.0,,20.0,8.0,24.0,0,,39.0,1.0,,,
2021-22,9576168,4,7,Aston_Villa,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,1.0,5.0,37.0,42.0,3.0,2.0,7.0,,,,1.0,,,,4.0,4.0,,,,,,,,,3.0,,,90.0,,,,,,,,6.0,,6.4,,,,,3.0,,,,4.0,,11.0,37.0,48.0,0,2.0,57.0,,,,2.0
2021-22,9576168,4,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,3.0,9.0,12.0,21.0,1.0,6.0,3.0,,,,,,,1.0,4.0,10.0,,,2.0,,,,,,1.0,,,90.0,2.0,1.0,,,,,,9.0,,7.1,,,1.0,,5.0,,,,4.0,,13.0,16.0,29.0,3,2.0,50.0,,2.0,,1.0
2021-22,9576168,4,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,2.0,,1.0,11.0,5.0,14.0,,,3.0,,,,1.0,,,,1.0,2.0,,,,,,,,,3.0,,,90.0,,,,,,,,17.0,,6.9,,,,,3.0,1.0,6.0,,4.0,,23.0,6.0,23.0,0,1.0,49.0,,,1.0,1.0
2021-22,9576229,5,7,Aston_Villa,Home,10589,18892,Ashley Young,ashley-young,D,True,,,3.0,3.0,3.0,6.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,8.0,,,,,,,,2.0,,6.6,,,,,,1.0,,,4.0,,4.0,3.0,7.0,0,1.0,11.0,,,,
2021-22,9576229,5,7,Aston_Villa,Home,255189,123354,Kortney Hause,kortney-hause,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576229,5,7,Aston_Villa,Home,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,1.0,18.0,27.0,45.0,2.0,7.0,3.0,,,,,,,,3.0,8.0,,,1.0,,,,,,2.0,1.0,,90.0,1.0,3.0,,,,,,16.0,,7.8,,,1.0,,2.0,1.0,2.0,,7.0,,31.0,29.0,58.0,2,,75.0,,1.0,1.0,
2021-22,9576229,5,7,Aston_Villa,Home,368134,169359,Matt Targett,matt-targett,D,False,3.0,,1.0,20.0,5.0,22.0,,2.0,2.0,,,,2.0,,,,2.0,5.0,,,,,,,,,,1.0,,61.0,,,,,,,,15.0,,7.0,,,,,1.0,,8.0,,3.0,,34.0,6.0,32.0,0,2.0,48.0,,1.0,,1.0
2021-22,9576229,5,7,Aston_Villa,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,5.0,9.0,32.0,41.0,3.0,4.0,3.0,,,1.0,,,,,4.0,4.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,6.0,,7.0,,,,,,,,,6.0,,13.0,33.0,46.0,1,,52.0,1.0,,,
2021-22,9576229,5,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,10.0,18.0,28.0,1.0,2.0,4.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,90.0,,,,,,,,10.0,,6.8,,,,,2.0,,,,5.0,,19.0,19.0,38.0,0,,45.0,,,,
2021-22,9576229,5,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,3.0,12.0,7.0,19.0,1.0,3.0,6.0,,,1.0,,,,,6.0,7.0,,,3.0,,1.0,,,,1.0,,,86.0,1.0,,,,,,,15.0,,7.6,,,1.0,,2.0,4.0,2.0,,5.0,,22.0,8.0,28.0,3,1.0,50.0,,1.0,2.0,1.0
2021-22,9576159,6,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576159,6,7,Aston_Villa,Away,255189,123354,Kortney Hause,kortney-hause,D,False,,,4.0,6.0,17.0,23.0,,2.0,3.0,,,,1.0,,,,3.0,3.0,,,3.0,,1.0,,,,2.0,,,90.0,1.0,2.0,,1.0,,,,7.0,,7.7,,,,,1.0,1.0,,,6.0,,12.0,18.0,30.0,1,,38.0,,,1.0,
2021-22,9576159,6,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,1.0,9.0,8.0,17.0,1.0,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,4.0,,,90.0,,4.0,,,,,,8.0,,7.7,,,,,5.0,,,,4.0,,15.0,8.0,23.0,0,,46.0,,1.0,,
2021-22,9576159,6,7,Aston_Villa,Away,368134,169359,Matt Targett,matt-targett,D,False,,,1.0,8.0,8.0,16.0,2.0,2.0,4.0,,1.0,,2.0,,,,5.0,3.0,,,,,,,,,2.0,,,90.0,,,,,,,,17.0,,6.3,,,1.0,,1.0,1.0,3.0,,5.0,,23.0,9.0,29.0,1,,50.0,,1.0,,
2021-22,9576159,6,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,6.0,13.0,19.0,2.0,3.0,4.0,,1.0,,1.0,,,,3.0,6.0,,,,,,,,,1.0,,,90.0,,3.0,,,,,,2.0,,7.3,,,1.0,,4.0,1.0,,,1.0,,7.0,14.0,21.0,1,1.0,38.0,,1.0,1.0,1.0
2021-22,9576159,6,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,,,3.0,9.0,5.0,14.0,2.0,,6.0,1.0,,,1.0,,,1.0,5.0,6.0,,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,15.0,,7.2,,,,,1.0,1.0,1.0,,7.0,,16.0,7.0,22.0,0,3.0,48.0,3.0,2.0,1.0,1.0
2021-22,9576442,7,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,7,Aston_Villa,Away,255189,123354,Kortney Hause,kortney-hause,D,False,,,2.0,5.0,23.0,28.0,4.0,4.0,15.0,,,,,,,,8.0,6.0,,,3.0,,,,,,3.0,,,80.0,,1.0,,,,,,12.0,,6.7,,,,,2.0,2.0,,,5.0,,11.0,28.0,39.0,0,1.0,53.0,,,1.0,1.0
2021-22,9576442,7,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,4.0,11.0,24.0,35.0,5.0,8.0,7.0,,,,2.0,1.0,,,8.0,9.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,17.0,,6.9,,,,,1.0,,,,11.0,,23.0,29.0,52.0,0,1.0,62.0,,,,1.0
2021-22,9576442,7,7,Aston_Villa,Away,368134,169359,Matt Targett,matt-targett,D,False,2.0,,3.0,13.0,7.0,18.0,2.0,4.0,6.0,1.0,,1.0,1.0,,,1.0,7.0,10.0,,,2.0,1.0,,,,,3.0,2.0,,90.0,,,1.0,,,,,20.0,,7.3,,,,,,1.0,8.0,,7.0,,26.0,9.0,27.0,1,4.0,58.0,2.0,2.0,,3.0
2021-22,9576442,7,7,Aston_Villa,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,5.0,21.0,26.0,2.0,2.0,3.0,,,,,,,,3.0,7.0,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,5.0,,6.9,,,1.0,,1.0,1.0,,,3.0,,8.0,21.0,29.0,1,2.0,44.0,1.0,3.0,,
2021-22,9576442,7,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,1.0,,,9.0,8.0,16.0,2.0,2.0,1.0,,,1.0,5.0,,,1.0,9.0,5.0,,,,,,,,,,,,90.0,,,,,,,,20.0,,6.2,,,1.0,,,2.0,3.0,,3.0,,20.0,9.0,26.0,2,1.0,53.0,1.0,1.0,1.0,
2021-22,9576394,8,7,Aston_Villa,Home,10589,18892,Ashley Young,ashley-young,D,True,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,,2.0,,5.7,,,,,,,,,3.0,,2.0,2.0,4.0,0,,6.0,,1.0,,
2021-22,9576394,8,7,Aston_Villa,Home,255189,123354,Kortney Hause,kortney-hause,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576394,8,7,Aston_Villa,Home,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,3.0,5.0,45.0,50.0,1.0,1.0,5.0,,,,,,,,2.0,3.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,6.5,,,,,7.0,,,,9.0,,13.0,46.0,59.0,0,1.0,73.0,1.0,1.0,,1.0
2021-22,9576394,8,7,Aston_Villa,Home,368134,169359,Matt Targett,matt-targett,D,False,,,3.0,15.0,24.0,39.0,,1.0,5.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,,14.0,,6.7,,,,,1.0,,5.0,,6.0,,26.0,27.0,48.0,0,1.0,64.0,,,,
2021-22,9576394,8,7,Aston_Villa,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,4.0,12.0,39.0,51.0,1.0,,6.0,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,90.0,,,,,,,,7.0,,5.9,,,,,3.0,,,,7.0,,18.0,40.0,58.0,0,,63.0,,1.0,,
2021-22,9576394,8,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,,8.0,13.0,21.0,,4.0,8.0,,,,,,,,1.0,10.0,,,1.0,,,,,,2.0,,,90.0,1.0,,,,,,,7.0,,6.9,,,,,2.0,,,,2.0,,13.0,15.0,28.0,1,3.0,42.0,,3.0,,2.0
2021-22,9576394,8,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,1.0,,1.0,8.0,4.0,11.0,2.0,3.0,3.0,,,,1.0,,,,4.0,4.0,,,,,,,,,,2.0,,79.0,1.0,,,,,,,19.0,,7.1,,,2.0,,,2.0,6.0,,4.0,1.0,17.0,6.0,17.0,3,,42.0,,,1.0,
2021-22,9576120,9,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576120,9,7,Aston_Villa,Away,255189,123354,Kortney Hause,kortney-hause,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576120,9,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,3.0,7.0,30.0,37.0,2.0,4.0,9.0,,,,,,,,4.0,6.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,14.0,,6.3,,,,,6.0,,,,11.0,,15.0,36.0,51.0,0,1.0,64.0,,1.0,,
2021-22,9576120,9,7,Aston_Villa,Away,368134,169359,Matt Targett,matt-targett,D,False,1.0,,,17.0,14.0,30.0,2.0,1.0,5.0,1.0,,,,,,1.0,6.0,2.0,,,3.0,,,,,,,3.0,,90.0,,1.0,,1.0,,,,8.0,,6.6,,,,,2.0,,2.0,,,,21.0,15.0,34.0,0,1.0,51.0,1.0,,,
2021-22,9576120,9,7,Aston_Villa,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,,1.0,14.0,15.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,45.0,,1.0,,,,,,4.0,,6.5,,,,,2.0,,,,2.0,,4.0,14.0,18.0,0,1.0,25.0,1.0,,,1.0
2021-22,9576120,9,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,9.0,34.0,43.0,1.0,4.0,7.0,,,,,,,1.0,2.0,5.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,11.0,,6.4,,,,,1.0,,,,6.0,,17.0,35.0,52.0,0,,63.0,1.0,1.0,,
2021-22,9576120,9,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,,,2.0,14.0,13.0,27.0,,1.0,1.0,1.0,,,,,,2.0,2.0,4.0,,1.0,,,,,,,,1.0,,90.0,,,,,,,,17.0,,6.4,,,,,3.0,,1.0,,7.0,,24.0,14.0,37.0,0,2.0,59.0,,1.0,,1.0
2021-22,9576070,10,7,Aston_Villa,Home,10589,18892,Ashley Young,ashley-young,D,True,1.0,,,14.0,10.0,23.0,,,7.0,,,,2.0,,,,6.0,6.0,,,2.0,,,,,,2.0,1.0,,75.0,,1.0,,,,,,8.0,,6.3,,,,,1.0,3.0,2.0,,,,16.0,11.0,25.0,0,2.0,46.0,3.0,3.0,1.0,
2021-22,9576070,10,7,Aston_Villa,Home,255189,123354,Kortney Hause,kortney-hause,D,False,,,4.0,8.0,25.0,33.0,3.0,8.0,8.0,,,,,,,1.0,4.0,11.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,18.0,,6.3,,,,,4.0,1.0,,,13.0,1.0,19.0,29.0,48.0,0,1.0,66.0,2.0,1.0,1.0,1.0
2021-22,9576070,10,7,Aston_Villa,Home,303638,149484,Tyrone Mings,tyrone-mings,D,True,,,,5.0,8.0,13.0,2.0,1.0,5.0,,,,,,,2.0,4.0,1.0,,,,,,,,,,,,38.0,,,,,,,,3.0,,6.0,,,,,1.0,,,,1.0,,6.0,8.0,14.0,0,,17.0,,,,
2021-22,9576070,10,7,Aston_Villa,Home,368134,169359,Matt Targett,matt-targett,D,False,2.0,,3.0,21.0,14.0,33.0,1.0,4.0,8.0,,,,1.0,,,,2.0,6.0,,,,,,,,,2.0,2.0,,90.0,,1.0,,,,,,25.0,,6.6,,,,,3.0,,3.0,,11.0,,38.0,19.0,54.0,0,1.0,79.0,1.0,1.0,,
2021-22,9576070,10,7,Aston_Villa,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576070,10,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,2.0,15.0,17.0,3.0,2.0,2.0,,,,,,,,4.0,4.0,,,1.0,,,,,,,,,50.0,,2.0,,,,,,2.0,,5.8,,,1.0,,,1.0,,,2.0,,3.0,16.0,19.0,1,,25.0,,1.0,1.0,
2021-22,9576070,10,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,1.0,6.0,10.0,16.0,,1.0,7.0,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,90.0,,1.0,,,,,,20.0,,6.5,,,2.0,,1.0,2.0,1.0,,7.0,,18.0,11.0,28.0,2,,47.0,1.0,1.0,1.0,
2021-22,9576130,11,7,Aston_Villa,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576130,11,7,Aston_Villa,Away,255189,123354,Kortney Hause,kortney-hause,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576130,11,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,3.0,6.0,15.0,21.0,2.0,2.0,1.0,,,1.0,,,,,3.0,3.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,12.0,,6.8,,,,,12.0,,,,7.0,,14.0,18.0,32.0,1,1.0,49.0,1.0,,,
2021-22,9576130,11,7,Aston_Villa,Away,368134,169359,Matt Targett,matt-targett,D,False,2.0,,6.0,26.0,11.0,35.0,1.0,5.0,8.0,,,,1.0,,,2.0,6.0,9.0,,,2.0,,,,,,1.0,2.0,,90.0,,1.0,,,,,,19.0,,6.8,,,,,1.0,1.0,2.0,,12.0,,38.0,15.0,51.0,0,1.0,75.0,1.0,2.0,1.0,1.0
2021-22,9576130,11,7,Aston_Villa,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,,1.0,23.0,24.0,3.0,2.0,5.0,,,,1.0,,,,6.0,4.0,,,2.0,,,,,,,,,90.0,,,,,,,,5.0,,6.4,,,,,2.0,,,,1.0,,4.0,25.0,29.0,0,2.0,35.0,,,,
2021-22,9576130,11,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,,,5.0,10.0,9.0,19.0,1.0,5.0,4.0,,,,2.0,,,,3.0,14.0,,,,,,,,,5.0,,,90.0,,,,,,,,18.0,,7.5,,,,,1.0,2.0,,,11.0,,20.0,14.0,34.0,0,5.0,68.0,3.0,2.0,2.0,3.0
2021-22,9576068,12,7,Aston_Villa,Home,10589,18892,Ashley Young,ashley-young,D,True,,,,10.0,1.0,11.0,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,16.0,,1.0,,,,,,2.0,,7.2,,,,,,1.0,1.0,,1.0,,12.0,1.0,12.0,0,,16.0,,1.0,1.0,
2021-22,9576068,12,7,Aston_Villa,Home,255189,123354,Kortney Hause,kortney-hause,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576068,12,7,Aston_Villa,Home,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,1.0,12.0,24.0,36.0,1.0,3.0,7.0,,,1.0,,,,,1.0,5.0,,,,,1.0,,,,,,,90.0,2.0,,,,,,,7.0,,7.8,,,,,6.0,1.0,,,7.0,,17.0,26.0,43.0,3,,57.0,,1.0,1.0,
