season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243393,1,7,Aston_Villa,Away,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,False,,,4.0,13.0,13.0,26.0,,1.0,3.0,,,,,,,,4.0,,1.0,,,,,,1.0,,,90.0,,,,,,,,,7.0,,6.3,,,,,5.0,,,,9.0,,16.0,16.0,32.0,0,3.0,48.0,,,,1.0
2019-20,8243393,1,7,Aston_Villa,Away,192266,108156,Björn Engels,bjorn-engels,D,False,,,1.0,3.0,12.0,15.0,2.0,3.0,3.0,,,,,,,2.0,6.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,,2.0,,6.8,,,,,6.0,1.0,,,3.0,,5.0,12.0,17.0,0,2.0,31.0,,,1.0,
2019-20,8243393,1,7,Aston_Villa,Away,303638,149484,Tyrone Mings,tyrone-mings,D,False,,,3.0,2.0,19.0,21.0,1.0,1.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,2.0,1.0,,90.0,,5.0,,,,,,,5.0,,8.2,,,,,17.0,,,,6.0,,6.0,20.0,26.0,0,,53.0,,,,
2019-20,8243393,1,7,Aston_Villa,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243393,1,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243412,2,7,Aston_Villa,Home,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,False,4.0,,3.0,40.0,30.0,66.0,1.0,2.0,16.0,1.0,,,,,,2.0,5.0,,,1.0,,,,,3.0,5.0,,90.0,,1.0,,,,,,,15.0,,7.9,,,,,1.0,1.0,11.0,,5.0,,51.0,32.0,72.0,0,1.0,106.0,1.0,1.0,1.0,1.0
2019-20,8243412,2,7,Aston_Villa,Home,192266,108156,Björn Engels,bjorn-engels,D,False,,,2.0,12.0,41.0,53.0,2.0,8.0,5.0,,,,,,,3.0,8.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,,7.0,,6.9,,,1.0,,2.0,,,,4.0,,16.0,44.0,60.0,1,,66.0,,,,
2019-20,8243412,2,7,Aston_Villa,Home,303638,149484,Tyrone Mings,tyrone-mings,D,False,1.0,,4.0,12.0,40.0,51.0,3.0,6.0,7.0,,,,,,,4.0,7.0,,,2.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,,16.0,,7.0,,,,,6.0,,1.0,,11.0,1.0,21.0,46.0,66.0,0,1.0,81.0,,,,1.0
2019-20,8243412,2,7,Aston_Villa,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243412,2,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243420,3,7,Aston_Villa,Home,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,5.0,,,,
2019-20,8243420,3,7,Aston_Villa,Home,192266,108156,Björn Engels,bjorn-engels,D,False,,,6.0,8.0,20.0,28.0,2.0,3.0,4.0,,,,1.0,,,3.0,5.0,,,,,,,,,,,90.0,,3.0,,,,,,,8.0,,7.5,,,,,6.0,,,,9.0,1.0,12.0,22.0,34.0,0,1.0,49.0,1.0,1.0,,1.0
