playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goalKicks,cleanSheets,throwInsToOppositionPlayer,ownGoalScored,successfulLaunches,gkSuccessfulDistribution,throwInsToOwnPlayer,overruns,goals,awayGoals,homeGoals,rightFootGoals,leftFootGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,punches,penaltyGoalsConceded,savesMade,goalkeeperSmother,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,expectedGoalsFreekick,foulWonPenalty,headedGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,clearancesOffTheLine,penaltiesConceded,lastPlayerTackle,penaltiesTaken,penaltyGoals,secondGoalAssists
39155,Adam Lallana,Midfielder,Brighton,36,England,2023-24,44.0,2.0,1.9685,0.0,3.0,2.0,0.353,8.0,8.0,3.0,48.0,25.0,1.0,30.0,13.0,50.0,5.0,499.0,2.0,1.0,12.0,4.0,8.0,1.0,2.0,1.0,846.0,1.0,2.0,5.0,25.0,2.0,10.0,22.0,446.0,46.0,8.3487,14.0,1.0,13.0,2.0,39.0,147.0,11.0,0.0,69.0,1.0,106.0,22.0,25.0,1.0,5.0,9.0,274.0,11.0,5.0,27.0,2.0,61.0,3.0,0.0,484.0,6.0,4.0,99.0,3.0,3.0,1.0,87.0,8.0,3.0,3.0,159.0,604.0,13.0,1.0,1.0,177.0,7.0,0.8315,2.0,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475480,Benicio Baker-Boaitey,Midfielder,Brighton,36,England,2023-24,4.0,,0.094,0.0,1.0,,,,,,6.0,5.0,,,,6.0,,19.0,1.0,1.0,5.0,,,,,,37.0,,,,1.0,,1.0,1.0,13.0,1.0,0.7751,1.0,1.0,1.0,,4.0,2.0,,0.0,5.0,1.0,5.0,2.0,5.0,,,,10.0,1.0,,1.0,,5.0,,0.0,19.0,,2.0,10.0,,1.0,,8.0,2.0,,,4.0,31.0,,1.0,,3.0,1.0,0.0239,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243568,Billy Gilmour,Midfielder,Brighton,36,Scotland,2023-24,88.0,3.0,2.4991,1.0,11.0,5.0,0.3806,26.0,14.0,9.0,123.0,30.0,1.0,58.0,24.0,162.0,9.0,2065.0,,8.0,6.0,20.0,32.0,4.0,11.0,1.0,2125.0,1.0,1.0,21.0,75.0,3.0,29.0,64.0,1839.0,12.0,31.6373,21.0,14.0,37.0,3.0,67.0,543.0,30.0,0.0,163.0,14.0,475.0,132.0,30.0,4.0,10.0,13.0,939.0,34.0,23.0,22.0,3.0,131.0,11.0,1.0,2024.0,9.0,4.0,244.0,16.0,8.0,9.0,623.0,22.0,11.0,64.0,424.0,2328.0,10.0,8.0,4.0,975.0,15.0,0.981,8.0,39.0,45.0,6.0,3.0,,,1.0,6.0,1.0,2.0,,,,,,,,,,,4.0,,,,,,8.0,12.0,,,,,,,,,,,,,
491598,Cameron Peupion,Midfielder,Brighton,36,Australia,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535301,Carlos Baleba,Midfielder,Brighton,36,Cameroon,2023-24,90.0,,0.2513,0.0,6.0,5.0,0.8809,40.0,15.0,,49.0,27.0,,15.0,15.0,60.0,,773.0,,5.0,12.0,,35.0,5.0,,,1323.0,,,10.0,102.0,5.0,38.0,77.0,695.0,5.0,24.7777,8.0,27.0,28.0,1.0,80.0,196.0,27.0,0.0,192.0,28.0,117.0,95.0,27.0,5.0,20.0,6.0,284.0,23.0,,22.0,1.0,157.0,25.0,0.0,767.0,10.0,4.0,103.0,20.0,11.0,7.0,261.0,40.0,18.0,18.0,199.0,1022.0,8.0,5.0,5.0,429.0,32.0,0.8193,7.0,11.0,26.0,,2.0,,,2.0,,,3.0,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,
536916,Facundo Buonanotte,Midfielder,Brighton,36,Argentina,2023-24,139.0,1.0,1.1658,0.0,7.0,9.0,2.4835,42.0,14.0,1.0,63.0,27.0,1.0,42.0,17.0,69.0,4.0,469.0,3.0,3.0,10.0,1.0,22.0,3.0,1.0,3.0,1366.0,3.0,3.0,16.0,107.0,1.0,28.0,101.0,395.0,37.0,17.5565,17.0,5.0,19.0,4.0,123.0,52.0,41.0,1.0,246.0,19.0,91.0,66.0,27.0,3.0,20.0,28.0,262.0,18.0,5.0,61.0,4.0,224.0,6.0,0.0,462.0,5.0,4.0,179.0,22.0,18.0,3.0,171.0,34.0,8.0,5.0,155.0,767.0,16.0,3.0,3.0,139.0,29.0,2.4077,7.0,6.0,29.0,,,,,,,3.0,2.0,3.0,2.0,1.0,,3.0,,,,,,2.0,,,,,,,1.0,2.0,,,,,,1.0,,,,,,
532529,Jack Hinshelwood,Midfielder,Brighton,36,England,2023-24,33.0,2.0,0.379,0.0,1.0,8.0,2.7292,14.0,13.0,,51.0,12.0,,2.0,8.0,68.0,8.0,435.0,1.0,,4.0,,15.0,,2.0,5.0,870.0,5.0,,8.0,24.0,1.0,8.0,17.0,362.0,31.0,14.6325,8.0,16.0,17.0,1.0,25.0,67.0,3.0,2.0,57.0,4.0,99.0,33.0,12.0,,9.0,4.0,152.0,16.0,8.0,6.0,1.0,42.0,7.0,0.0,421.0,5.0,5.0,96.0,5.0,,2.0,155.0,11.0,14.0,5.0,114.0,599.0,5.0,,10.0,217.0,7.0,1.9956,1.0,17.0,30.0,,1.0,4.0,,,,49.0,,3.0,0.0,3.0,1.0,,,,,,,2.0,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,
243505,Jakub Moder,Midfielder,Brighton,36,Poland,2023-24,33.0,,0.8333,0.0,4.0,3.0,1.0632,19.0,7.0,1.0,44.0,17.0,,12.0,6.0,52.0,6.0,289.0,2.0,1.0,11.0,,8.0,1.0,,2.0,613.0,2.0,,5.0,33.0,1.0,17.0,30.0,234.0,15.0,11.4085,5.0,12.0,13.0,3.0,28.0,55.0,5.0,0.0,66.0,6.0,94.0,40.0,17.0,1.0,9.0,5.0,99.0,12.0,6.0,11.0,3.0,58.0,3.0,0.0,286.0,4.0,5.0,84.0,10.0,6.0,2.0,68.0,8.0,2.0,3.0,72.0,407.0,5.0,1.0,3.0,138.0,5.0,0.5575,2.0,8.0,17.0,,,,,,,6.0,1.0,,,,,,,,,,,1.0,,,,,,,,,0.0524,,,1.0,1.0,,,,1.0,,,
15157,James Milner,Midfielder,Brighton,36,England,2023-24,38.0,6.0,1.7261,0.0,2.0,1.0,0.1117,20.0,3.0,4.0,56.0,15.0,2.0,2.0,11.0,68.0,20.0,500.0,3.0,1.0,4.0,6.0,19.0,,8.0,1.0,778.0,1.0,1.0,13.0,33.0,2.0,19.0,27.0,413.0,19.0,10.8671,14.0,13.0,12.0,1.0,25.0,139.0,4.0,0.0,71.0,9.0,160.0,45.0,15.0,,6.0,4.0,278.0,10.0,21.0,10.0,1.0,52.0,6.0,0.0,490.0,2.0,6.0,116.0,14.0,3.0,,70.0,10.0,8.0,19.0,131.0,690.0,10.0,1.0,3.0,162.0,10.0,0.277,3.0,12.0,25.0,,1.0,1.0,,1.0,,52.0,2.0,,,,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,1.0,,1.0,,,,
474120,Julio Enciso,Midfielder,Brighton,36,Paraguay,2023-24,27.0,2.0,1.3004,0.0,6.0,8.0,1.0704,6.0,22.0,2.0,37.0,12.0,2.0,12.0,5.0,38.0,5.0,167.0,1.0,2.0,7.0,2.0,3.0,6.0,2.0,2.0,474.0,2.0,,2.0,34.0,,16.0,33.0,125.0,24.0,9.8782,7.0,3.0,12.0,4.0,25.0,56.0,10.0,0.0,61.0,11.0,53.0,13.0,12.0,6.0,4.0,7.0,87.0,12.0,6.0,15.0,4.0,58.0,1.0,0.0,161.0,14.0,3.0,77.0,2.0,17.0,,22.0,6.0,,4.0,36.0,288.0,5.0,2.0,,44.0,4.0,1.4404,2.0,1.0,6.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
