season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768333,20,20,Southampton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,3.0,24.0,18.0,42.0,2.0,,9.0,1.0,,,,,,,4.0,4.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,7.1,,,,1.0,,3.0,,13.0,,41.0,21.0,59.0,0,4.0,79.0,2.0,,
2015-16,6768333,20,20,Southampton,Away,116946,85654,Jordy Clasie,jordy-clasie,M,False,,,8.0,25.0,22.0,47.0,3.0,1.0,7.0,,,,3.0,,,,6.0,5.0,,,,,,,,3.0,1.0,,80.0,1.0,,,,,,7.2,,,,1.0,,,,12.0,,33.0,26.0,59.0,1,3.0,72.0,1.0,1.0,
2015-16,6768333,20,20,Southampton,Away,135590,78091,Gastón Ramírez,gaston-ramirez,M,True,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,0,1.0,6.0,,,
2015-16,6768333,20,20,Southampton,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,3.0,11.0,22.0,33.0,4.0,4.0,,,,,,,,,5.0,6.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,7.0,,,1.0,5.0,1.0,,,6.0,,13.0,28.0,41.0,1,1.0,53.0,,,1.0
2015-16,6768333,20,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,,14.0,14.0,27.0,,,4.0,,,,2.0,,,,2.0,2.0,,,,,,,,,2.0,,87.0,1.0,,,,,,6.6,,,,1.0,,9.0,,,,27.0,14.0,32.0,1,2.0,48.0,1.0,,
2015-16,6768333,20,20,Southampton,Away,164343,102884,Paulo Gazzaniga,paulo-gazzaniga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768333,20,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,True,,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,6.5,,,,,,1.0,,,,8.0,,7.0,0,,9.0,,,
2015-16,6768333,20,20,Southampton,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,3.0,4.0,7.0,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,10.0,,,,,,,6.5,,,,,,,,,,5.0,4.0,9.0,0,1.0,13.0,2.0,,
2015-16,6768333,20,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768333,20,20,Southampton,Away,785448,158545,Ryan Seager,ryan-seager,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768196,21,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,1.0,,2.0,29.0,8.0,36.0,1.0,,11.0,1.0,,,2.0,,,2.0,5.0,3.0,,,,1.0,,,,4.0,2.0,,81.0,,,,,,,7.1,,,,,1.0,5.0,,3.0,2.0,41.0,8.0,44.0,0,1.0,63.0,3.0,1.0,1.0
2015-16,6768196,21,20,Southampton,Home,9694,3673,Kelvin Davis,kelvin-davis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768196,21,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,1.0,,,16.0,5.0,20.0,3.0,4.0,4.0,,1.0,,,,,,4.0,5.0,,,,,1.0,,,2.0,2.0,,90.0,3.0,,,,,,7.6,,,1.0,1.0,1.0,2.0,,1.0,2.0,25.0,7.0,30.0,4,,46.0,2.0,1.0,
2015-16,6768196,21,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,,3.0,4.0,7.0,1.0,1.0,3.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,9.0,,,,,,,6.6,,,,,,,,,,5.0,4.0,9.0,0,,9.0,,,
2015-16,6768196,21,20,Southampton,Home,19314,40383,Fraser Forster,fraser-forster,G,False,,,9.0,4.0,9.0,13.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,6.9,,1.0,,,,,,22.0,,16.0,10.0,26.0,0,,30.0,,,
2015-16,6768196,21,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,2.0,18.0,17.0,35.0,2.0,3.0,2.0,,,,,,,,3.0,6.0,,,1.0,,,,,,,,90.0,,1.0,,,,,7.2,,,,7.0,,3.0,,10.0,,30.0,19.0,46.0,0,2.0,63.0,,1.0,
2015-16,6768196,21,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,3.0,5.0,2.0,7.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,8.0,,,,,,,6.8,,,,1.0,,,,6.0,,8.0,2.0,10.0,0,1.0,14.0,,,
2015-16,6768196,21,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,2.0,4.0,35.0,39.0,1.0,2.0,7.0,,,,1.0,,,,2.0,5.0,,,,,,,,2.0,,,90.0,,1.0,,,,,7.2,,,1.0,3.0,,,,2.0,,5.0,38.0,43.0,1,1.0,53.0,,2.0,
2015-16,6768196,21,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,1.0,11.0,1.0,12.0,,,4.0,,,,,,,,,,,,,,1.0,,,,,,19.0,1.0,,,,,,7.3,,,1.0,1.0,,6.0,,2.0,,20.0,2.0,16.0,2,,26.0,,,
2015-16,6768196,21,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,2.0,,4.0,18.0,6.0,22.0,1.0,,7.0,,,,,,,2.0,5.0,4.0,,,1.0,,,,,3.0,1.0,,82.0,,,,,,,6.9,,,,3.0,2.0,6.0,,9.0,,32.0,7.0,33.0,0,1.0,64.0,2.0,2.0,1.0
2015-16,6768196,21,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,4.0,18.0,17.0,35.0,1.0,,6.0,,,,2.0,,,1.0,7.0,9.0,,,2.0,,,,,5.0,,,90.0,1.0,1.0,,,,,7.7,,,1.0,2.0,3.0,,,4.0,,21.0,19.0,40.0,2,5.0,67.0,,2.0,2.0
2015-16,6768196,21,20,Southampton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768196,21,20,Southampton,Home,96369,80287,Juanmi,juanmi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768196,21,20,Southampton,Home,116946,85654,Jordy Clasie,jordy-clasie,M,False,,,2.0,29.0,14.0,43.0,2.0,,8.0,,,,1.0,,,1.0,6.0,3.0,,,3.0,,,,,6.0,,,90.0,,,,,,,6.9,,,,1.0,,1.0,,6.0,,37.0,18.0,54.0,0,3.0,69.0,2.0,,
2015-16,6768196,21,20,Southampton,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,3.0,15.0,21.0,36.0,,9.0,6.0,1.0,,,,,,,1.0,16.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,,8.5,,,,8.0,1.0,,,10.0,,29.0,23.0,52.0,0,6.0,73.0,,1.0,1.0
2015-16,6768196,21,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768196,21,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,2.0,12.0,5.0,17.0,3.0,,5.0,,2.0,,,,,,5.0,2.0,,,,,,,1.0,1.0,,,71.0,2.0,,,,,,6.7,,,3.0,1.0,3.0,3.0,,2.0,,18.0,5.0,20.0,5,1.0,39.0,2.0,,1.0
2015-16,6768196,21,20,Southampton,Home,368134,169359,Matt Targett,matt-targett,D,False,2.0,,2.0,24.0,7.0,29.0,,1.0,6.0,,,1.0,,,,,,2.0,,,,1.0,,,,,3.0,,90.0,,,,,,,7.3,,,,2.0,,10.0,,4.0,,36.0,9.0,35.0,1,1.0,56.0,,,
2015-16,6768205,22,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,,,1.0,33.0,12.0,45.0,1.0,1.0,7.0,,,,,,,1.0,3.0,3.0,,,2.0,1.0,,,,,1.0,,73.0,,,,,,,7.2,,,,,1.0,,,5.0,,38.0,12.0,50.0,0,1.0,58.0,1.0,,1.0
2015-16,6768205,22,20,Southampton,Home,9694,3673,Kelvin Davis,kelvin-davis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768205,22,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,1.0,,,16.0,3.0,18.0,3.0,5.0,3.0,,,,1.0,,,3.0,10.0,8.0,,,2.0,,,,,,3.0,,90.0,1.0,,,,,,7.2,,,,1.0,1.0,2.0,,,1.0,24.0,4.0,26.0,1,,42.0,4.0,3.0,
2015-16,6768205,22,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768205,22,20,Southampton,Home,19314,40383,Fraser Forster,fraser-forster,G,False,,1.0,5.0,3.0,9.0,12.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,1.0,6.9,,,,2.0,,,1.0,17.0,,13.0,11.0,24.0,0,,28.0,,,
2015-16,6768205,22,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,4.0,24.0,14.0,38.0,2.0,,,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,7.1,,,,6.0,,,,9.0,,32.0,14.0,46.0,0,3.0,60.0,,,
2015-16,6768205,22,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768205,22,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,2.0,6.0,30.0,36.0,,2.0,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,3.0,,,90.0,,,,,,,7.2,,,,6.0,,,,3.0,,8.0,32.0,40.0,0,,50.0,,1.0,
2015-16,6768205,22,20,Southampton,Home,38560,62399,Dušan Tadić,dusan-tadic,F,True,,,,7.0,1.0,8.0,,,1.0,,,,1.0,,,2.0,3.0,3.0,,,,,1.0,,,1.0,,,27.0,1.0,,,,,,7.0,,,,,2.0,2.0,,,,9.0,1.0,8.0,1,,19.0,,1.0,2.0
2015-16,6768205,22,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,1.0,,1.0,23.0,2.0,24.0,1.0,,5.0,,,,,,,,1.0,4.0,,,,,,,,,1.0,,84.0,,,,,,,7.0,,,1.0,1.0,2.0,8.0,,4.0,,37.0,4.0,33.0,1,2.0,55.0,,,2.0
2015-16,6768205,22,20,Southampton,Home,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,3.0,29.0,24.0,53.0,8.0,,10.0,,,,,,,,9.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,6.9,,,,3.0,2.0,,,4.0,,36.0,24.0,60.0,0,2.0,74.0,1.0,1.0,1.0
2015-16,6768205,22,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,1.0,1.0,3.0,4.0,2.0,,1.0,,,,,,,1.0,4.0,2.0,,,2.0,,,,,,,,17.0,,1.0,,,,,6.6,,,,,1.0,,,1.0,,3.0,3.0,6.0,0,1.0,11.0,,,1.0
2015-16,6768205,22,20,Southampton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,6.4,,,,,,,,,,1.0,,1.0,0,,3.0,,,
2015-16,6768205,22,20,Southampton,Home,96369,80287,Juanmi,juanmi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768205,22,20,Southampton,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,20.0,17.0,37.0,1.0,6.0,4.0,,,,,,,,1.0,7.0,,,,,,,,3.0,,,90.0,,,,,,,7.7,,,,12.0,,,,9.0,,27.0,20.0,47.0,0,1.0,65.0,1.0,,
2015-16,6768205,22,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,2.0,29.0,21.0,50.0,1.0,,10.0,,,,1.0,,,1.0,4.0,,,,1.0,,2.0,,,2.0,,,90.0,2.0,,,,,,7.8,,,,,,2.0,,5.0,,38.0,23.0,59.0,2,,69.0,1.0,,
2015-16,6768205,22,20,Southampton,Home,217704,110979,Sadio Mané,sadio-mane,M,False,1.0,,1.0,19.0,8.0,26.0,2.0,,4.0,,,2.0,,,,1.0,6.0,4.0,,,1.0,,,,,1.0,1.0,,63.0,,,,,,,7.1,,,1.0,,4.0,1.0,,1.0,1.0,22.0,10.0,31.0,3,2.0,47.0,,1.0,1.0
2015-16,6768205,22,20,Southampton,Home,368134,169359,Matt Targett,matt-targett,D,False,2.0,,3.0,17.0,9.0,24.0,2.0,3.0,5.0,,,,1.0,,,,5.0,9.0,,,,,,,,3.0,1.0,,90.0,1.0,,,,1.0,,7.7,,,,3.0,3.0,3.0,,6.0,,26.0,11.0,34.0,1,2.0,65.0,,3.0,1.0
2015-16,6768215,23,20,Southampton,Away,1941,10318,Maarten Stekelenburg,maarten-stekelenburg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768215,23,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,,13.0,1.0,14.0,5.0,13.0,2.0,,,,,,,2.0,9.0,16.0,,,2.0,,,,,,,,90.0,,,,,,,6.7,,,1.0,,1.0,3.0,,,,34.0,1.0,32.0,1,,53.0,6.0,3.0,
2015-16,6768215,23,20,Southampton,Away,19314,40383,Fraser Forster,fraser-forster,G,False,,,17.0,15.0,5.0,20.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,6.9,,1.0,,,,,,34.0,,30.0,7.0,37.0,0,,40.0,,,
2015-16,6768215,23,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,1.0,,1.0,2.0,12.0,13.0,2.0,3.0,3.0,,,,,,,,3.0,4.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,,7.2,,,,3.0,,3.0,,4.0,,8.0,13.0,18.0,0,,33.0,,1.0,
2015-16,6768215,23,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768215,23,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,2.0,9.0,26.0,35.0,,3.0,7.0,,,,,,,,,3.0,,,,,,,,4.0,,,90.0,,,,,,,7.1,,,,5.0,,,,10.0,,18.0,26.0,44.0,0,,53.0,,,
2015-16,6768215,23,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,,,1.0,8.0,7.0,15.0,,,8.0,1.0,,,,,,,1.0,3.0,,,1.0,,,,,2.0,1.0,,67.0,,,,,,,7.4,,,,,1.0,1.0,,2.0,,14.0,7.0,20.0,0,1.0,31.0,1.0,1.0,1.0
2015-16,6768215,23,20,Southampton,Away,44760,58822,Cédric Soares,cedric-soares,M,False,,,4.0,13.0,3.0,16.0,1.0,,10.0,,,,,,,,1.0,2.0,,,,,,,,5.0,,,90.0,,,,,,,7.3,,,1.0,6.0,,2.0,,12.0,,29.0,6.0,33.0,1,2.0,65.0,,,
2015-16,6768215,23,20,Southampton,Away,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,2.0,16.0,17.0,33.0,2.0,5.0,7.0,,,,1.0,,,,4.0,10.0,,,1.0,,,,,6.0,,,90.0,,,,,,,7.7,,,2.0,2.0,1.0,,,2.0,,20.0,20.0,40.0,2,3.0,58.0,,1.0,1.0
2015-16,6768215,23,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,3.0,,3.0,1.0,2.0,2.0,,,,1.0,,,,2.0,3.0,,,,,,,,,,,23.0,1.0,,,,,,6.7,,,1.0,,1.0,1.0,,1.0,,8.0,1.0,8.0,2,,13.0,,,1.0
2015-16,6768215,23,20,Southampton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768215,23,20,Southampton,Away,96369,80287,Juanmi,juanmi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768215,23,20,Southampton,Away,97905,78356,Charlie Austin,charlie-austin,F,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,11.0,1.0,,,,,,7.4,,,,,,,,,,5.0,1.0,6.0,1,1.0,10.0,1.0,1.0,
2015-16,6768215,23,20,Southampton,Away,116946,85654,Jordy Clasie,jordy-clasie,M,False,1.0,,2.0,13.0,14.0,26.0,,,7.0,,,,1.0,,,,1.0,5.0,,,,,,,,6.0,1.0,,67.0,,,,,,,7.5,,,,2.0,,2.0,,4.0,,20.0,15.0,33.0,0,4.0,49.0,,1.0,
2015-16,6768215,23,20,Southampton,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,4.0,12.0,16.0,2.0,3.0,4.0,,,,1.0,,,,5.0,10.0,,,2.0,,,,,5.0,,,90.0,,1.0,,,,,7.8,,,,6.0,1.0,,,7.0,,10.0,14.0,24.0,0,5.0,48.0,1.0,1.0,1.0
2015-16,6768215,23,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,2.0,,1.0,8.0,2.0,8.0,1.0,1.0,2.0,1.0,,,1.0,,,1.0,3.0,1.0,,,,1.0,,,,1.0,2.0,,23.0,,,,,,,7.1,,,,1.0,,5.0,,2.0,,14.0,4.0,13.0,0,,22.0,,,
2015-16,6768215,23,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,,7.0,8.0,15.0,3.0,,8.0,,1.0,,1.0,,,2.0,9.0,4.0,,,1.0,,,,,1.0,1.0,,79.0,,1.0,,,,,6.3,,,,,4.0,1.0,,,1.0,15.0,9.0,23.0,0,1.0,41.0,4.0,1.0,2.0
2015-16,6768215,23,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,False,1.0,,4.0,17.0,3.0,19.0,1.0,3.0,2.0,,,,1.0,,,,3.0,5.0,,,,,,,,5.0,,,90.0,,,,,,,7.1,,,,3.0,1.0,3.0,,7.0,,28.0,5.0,30.0,0,1.0,63.0,1.0,1.0,
2015-16,6768214,24,20,Southampton,Away,1941,10318,Maarten Stekelenburg,maarten-stekelenburg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768214,24,20,Southampton,Away,10486,20452,Shane Long,shane-long,F,False,,,1.0,12.0,2.0,14.0,7.0,2.0,3.0,,,2.0,,,,2.0,13.0,5.0,,,4.0,,,,,2.0,2.0,,90.0,,1.0,,,,,6.9,,,,2.0,1.0,1.0,,1.0,,21.0,4.0,24.0,2,2.0,44.0,4.0,1.0,
2015-16,6768214,24,20,Southampton,Away,11601,17784,Graziano Pellè,graziano-pelle,F,True,,,,3.0,,3.0,1.0,,,,,1.0,,,,1.0,3.0,,,,,,,,,,,,21.0,,,,,,,6.4,,,,,1.0,,,,,4.0,1.0,5.0,1,,10.0,1.0,,
2015-16,6768214,24,20,Southampton,Away,19314,40383,Fraser Forster,fraser-forster,G,False,,,5.0,5.0,1.0,6.0,,1.0,11.0,,,,,,,,,1.0,,,,,,5.0,,,,,90.0,,,,,,,9.1,9.0,10.0,,,,,,29.0,,26.0,4.0,30.0,0,,46.0,,,
2015-16,6768214,24,20,Southampton,Away,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,,,2.0,13.0,5.0,18.0,,,3.0,,,,,,,,,3.0,,,,,,,,8.0,1.0,,90.0,,,,,,,7.7,,,,1.0,,4.0,,2.0,,20.0,9.0,25.0,0,2.0,57.0,,1.0,
2015-16,6768214,24,20,Southampton,Away,24248,80447,Maya Yoshida,maya-yoshida,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768214,24,20,Southampton,Away,27622,38580,José Fonte,jose-fonte,D,False,,,2.0,3.0,11.0,14.0,2.0,1.0,8.0,,,,,,,1.0,3.0,3.0,,,,,,,,5.0,,,90.0,,2.0,,,,,7.3,,,,7.0,,2.0,,6.0,,10.0,14.0,22.0,0,2.0,44.0,,,
2015-16,6768214,24,20,Southampton,Away,38560,62399,Dušan Tadić,dusan-tadic,F,False,1.0,,,12.0,3.0,14.0,,,7.0,,,,2.0,,,2.0,5.0,3.0,,,1.0,,,,,1.0,1.0,,69.0,1.0,,,,,,6.9,,,2.0,,,1.0,,1.0,,16.0,4.0,19.0,3,1.0,34.0,2.0,2.0,
2015-16,6768214,24,20,Southampton,Away,44760,58822,Cédric Soares,cedric-soares,M,False,2.0,,4.0,13.0,3.0,14.0,2.0,,5.0,,,,1.0,,,1.0,5.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,7.3,,,,3.0,1.0,4.0,,7.0,,23.0,6.0,25.0,0,3.0,58.0,2.0,1.0,1.0
2015-16,6768214,24,20,Southampton,Away,45956,54756,Victor Wanyama,victor-wanyama,M,False,,,,11.0,11.0,22.0,2.0,1.0,9.0,,,1.0,3.0,,,2.0,8.0,8.0,,,1.0,,,,,2.0,,,90.0,,,,,,,7.2,,,,7.0,,,,2.0,,18.0,11.0,29.0,1,6.0,54.0,,1.0,
2015-16,6768214,24,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,3.0,15.0,9.0,24.0,,,7.0,,,1.0,2.0,,,1.0,6.0,12.0,,,4.0,,,,,2.0,,,90.0,,,,,,,7.9,,,1.0,1.0,2.0,,,4.0,,20.0,12.0,32.0,2,9.0,56.0,2.0,1.0,2.0
2015-16,6768214,24,20,Southampton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768214,24,20,Southampton,Away,96369,80287,Juanmi,juanmi,F,True,,,,,2.0,2.0,,,,,,,2.0,,,2.0,4.0,1.0,,,,,,,,,,,7.0,,,,,,,6.3,,,,,,,,1.0,,1.0,2.0,3.0,0,1.0,6.0,,,
2015-16,6768214,24,20,Southampton,Away,116946,85654,Jordy Clasie,jordy-clasie,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768214,24,20,Southampton,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,3.0,10.0,13.0,2.0,2.0,2.0,1.0,,,,,,,3.0,5.0,,,1.0,,,,,5.0,1.0,1.0,90.0,,1.0,,,,,7.9,,,,4.0,1.0,,,4.0,,5.0,10.0,15.0,0,3.0,30.0,,,
2015-16,6768214,24,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,11.0,5.0,16.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,2.0,9.0,4.0,,,5.0,,,,,1.0,,,83.0,,2.0,,,,,6.7,,,,5.0,,3.0,,2.0,,17.0,8.0,22.0,1,3.0,43.0,,,
2015-16,6768214,24,20,Southampton,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,1.0,15.0,1.0,16.0,,,4.0,,1.0,1.0,2.0,,,2.0,10.0,3.0,,,2.0,,,,,4.0,1.0,,86.0,2.0,,,,,,6.2,,,1.0,1.0,4.0,,,2.0,2.0,19.0,1.0,20.0,4,,40.0,1.0,3.0,
2015-16,6768214,24,20,Southampton,Away,368134,169359,Matt Targett,matt-targett,D,True,1.0,,1.0,3.0,1.0,3.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,6.7,,,,,,1.0,,1.0,,3.0,1.0,3.0,0,,5.0,,1.0,
2015-16,6768230,25,20,Southampton,Home,1941,10318,Maarten Stekelenburg,maarten-stekelenburg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768230,25,20,Southampton,Home,10486,20452,Shane Long,shane-long,F,False,1.0,,,9.0,3.0,11.0,1.0,1.0,4.0,,,,1.0,,,2.0,10.0,6.0,,,4.0,,,,,,1.0,,90.0,,,,,,,6.6,,,1.0,3.0,2.0,1.0,,2.0,,11.0,4.0,14.0,1,2.0,32.0,2.0,3.0,
2015-16,6768230,25,20,Southampton,Home,11601,17784,Graziano Pellè,graziano-pelle,F,False,,,1.0,11.0,5.0,16.0,1.0,4.0,1.0,,,1.0,,,,6.0,8.0,6.0,,,2.0,,,,,,,,72.0,,,,,,,6.7,,,1.0,1.0,,1.0,,1.0,,17.0,5.0,21.0,2,1.0,35.0,1.0,1.0,
2015-16,6768230,25,20,Southampton,Home,19314,40383,Fraser Forster,fraser-forster,G,False,,,8.0,8.0,1.0,9.0,,1.0,7.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,7.2,2.0,2.0,,,,,,26.0,,24.0,3.0,27.0,0,,32.0,,,
2015-16,6768230,25,20,Southampton,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,False,2.0,,1.0,13.0,9.0,20.0,,,5.0,,,,,,,1.0,2.0,2.0,,,1.0,,,,,3.0,,,90.0,,,,,,,6.9,,,,1.0,,4.0,,2.0,,17.0,10.0,23.0,0,,43.0,,2.0,
2015-16,6768230,25,20,Southampton,Home,24248,80447,Maya Yoshida,maya-yoshida,D,False,,,3.0,3.0,21.0,24.0,,2.0,5.0,,,,,,,,2.0,5.0,,,2.0,,1.0,,,4.0,,,90.0,1.0,2.0,,,,,8.2,,,,6.0,,,,9.0,,11.0,24.0,35.0,1,3.0,56.0,,,
2015-16,6768230,25,20,Southampton,Home,27622,38580,José Fonte,jose-fonte,D,False,,,3.0,7.0,28.0,35.0,1.0,1.0,2.0,,,,,,,,2.0,2.0,,,1.0,,,,,1.0,1.0,,90.0,,3.0,,,,,7.4,,,,11.0,,,,3.0,,7.0,28.0,35.0,0,1.0,52.0,,,
