season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385518,1,20,Southampton,Away,818073,193204.0,Joe Aribo,joe-aribo,M,False,,,,11.0,5.0,16.0,5.0,2.0,2.0,,,,1.0,,,3.0,11.0,4.0,,,0.00987866,0.0358,0.2382,,,,,,,1.0,,,90.0,1.0,,,,,,,,13.0,,6.4,,,,1.0,3.0,,,,,15.0,6.0,21.0,1,1.0,37.0,3.0,,1.0,1.0
2022-23,10385518,1,20,Southampton,Away,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,19.0,3.0,22.0,2.0,2.0,2.0,,,,1.0,,,1.0,4.0,8.0,,,0.0452167,0.0,0.0,,,,,,,1.0,,1.0,89.0,,1.0,,,,,,,12.0,,6.7,,,,4.0,2.0,3.0,,1.0,,25.0,5.0,27.0,0,2.0,52.0,2.0,2.0,2.0,
2022-23,10385518,1,20,Southampton,Away,826202,213482.0,Yan Valery,yan-valery,D,False,,,,7.0,8.0,15.0,,1.0,2.0,,,,,,,3.0,3.0,1.0,,,0.00298263,0.0,0.0,,,,,,,,,,45.0,,,,,,,,,12.0,,6.0,,,,3.0,,1.0,,2.0,,13.0,10.0,22.0,0,,31.0,1.0,,,
2022-23,10385518,1,20,Southampton,Away,827519,244560.0,Romain Perraud,romain-perraud,D,True,,,,4.0,,4.0,,,,,,1.0,,,,,,2.0,,,0.00248928,0.0794,0.0,,,,,,,,,,18.0,,,,,,,,,3.0,,6.8,,,1.0,,,2.0,,,,7.0,,5.0,2,1.0,13.0,,1.0,,
2022-23,10385518,1,20,Southampton,Away,869910,431131.0,Moussa Djenepo,moussa-djenepo,F,False,,,,8.0,10.0,18.0,,,8.0,,,,1.0,,,,5.0,4.0,,,0.0919587,0.0249,0.0,2.0,1.0,,,,,1.0,1.0,,72.0,,1.0,,,,,,,10.0,,6.2,,,1.0,1.0,4.0,,,3.0,,11.0,14.0,25.0,1,,38.0,1.0,2.0,2.0,
2022-23,10385518,1,20,Southampton,Away,936719,456350.0,Gavin Bazunu,gavin-bazunu,G,False,,,4.0,2.0,8.0,10.0,,,12.0,,,,,,,,,,,,0.00016706,0.0,0.0,,,,-2.4926,2.0,,,,,90.0,,,,,,,,,23.0,,6.6,3.0,5.0,,,,,,26.0,,20.0,13.0,33.0,0,,44.0,,,,
2022-23,10385518,1,20,Southampton,Away,946158,450527.0,Mohammed Salisu,mohammed-salisu,D,False,1.0,,4.0,28.0,13.0,40.0,,1.0,7.0,,,,,,,3.0,5.0,5.0,,,0.0555869,0.0806,0.0,,,,,,,3.0,1.0,,90.0,,,1.0,,,,,,17.0,,6.2,,,1.0,3.0,4.0,3.0,,9.0,,33.0,17.0,47.0,1,2.0,78.0,,,2.0,1.0
2022-23,10385518,1,20,Southampton,Away,949785,240143.0,Ibrahima Diallo,ibrahima-diallo,M,True,,,,9.0,,9.0,,,1.0,,,1.0,1.0,,,1.0,3.0,,,,0.016353,0.063,0.0,,,,,,,1.0,,,15.0,,,,,,,,,4.0,,6.2,,,,,1.0,,,,,9.0,,9.0,1,,16.0,2.0,,,
2022-23,10385518,1,20,Southampton,Away,976025,477386.0,Armel Bella-Kotchap,armel-bella-kotchap,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385518,1,20,Southampton,Away,1069488,514356.0,Roméo Lavia,romeo-lavia,M,False,,,3.0,29.0,21.0,50.0,,,13.0,,,1.0,,,,1.0,1.0,7.0,,,0.0328518,0.0361,0.0,,,,,,,1.0,,,90.0,,,,,,,,,3.0,,7.0,,,,1.0,1.0,,,3.0,,31.0,21.0,52.0,1,2.0,66.0,,4.0,1.0,1.0
2022-23,10385737,2,20,Southampton,Home,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385737,2,20,Southampton,Home,69416,78056.0,Oriol Romeu,oriol-romeu,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385737,2,20,Southampton,Home,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,False,1.0,,,7.0,4.0,10.0,1.0,,2.0,,,1.0,,,,1.0,3.0,1.0,,,0.111273,0.1957,0.0,,,,,,,,1.0,,62.0,,,,,,,,,6.0,,6.4,,,1.0,,1.0,1.0,,,,9.0,4.0,12.0,2,,24.0,1.0,1.0,,
2022-23,10385737,2,20,Southampton,Home,119151,96787.0,Mohamed Elyounoussi,mohamed-elyounoussi,M,False,,,2.0,4.0,4.0,8.0,2.0,2.0,5.0,,,,,,,1.0,6.0,3.0,,,0.00554411,0.0394,0.0,2.0,,,,,,1.0,,,61.0,,,,,,,,,10.0,,6.8,,,2.0,1.0,2.0,,,3.0,,9.0,6.0,15.0,2,,23.0,1.0,,1.0,
2022-23,10385737,2,20,Southampton,Home,134361,88900.0,Jack Stephens,jack-stephens,D,True,,,,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,1.0,2.0,,,,1.0
2022-23,10385737,2,20,Southampton,Home,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,,,2.0,15.0,16.0,31.0,1.0,4.0,7.0,,,,,,,2.0,3.0,10.0,,,0.0175688,0.0257,0.0,,,,,,,,,,90.0,,,,,,,,,15.0,,7.1,,,1.0,,1.0,4.0,,3.0,,26.0,18.0,40.0,1,4.0,58.0,,1.0,1.0,2.0
2022-23,10385737,2,20,Southampton,Home,286085,171771.0,Jan Bednarek,jan-bednarek,D,False,,,3.0,3.0,22.0,25.0,1.0,,5.0,,,,,,,,1.0,2.0,,,0.00223291,0.0574,0.0,,,,,,,1.0,,,70.0,,3.0,,,,,,,7.0,,7.0,,,1.0,3.0,,,,8.0,,8.0,24.0,32.0,1,2.0,44.0,,,,1.0
2022-23,10385737,2,20,Southampton,Home,361352,155511.0,Adam Armstrong,adam-armstrong,F,True,,,,5.0,3.0,8.0,,,2.0,1.0,,,,,,1.0,1.0,,,,0.133356,0.0,0.0,,1.0,,,,,,1.0,,29.0,,,,,,,,,6.0,,6.9,,,,,,,,1.0,,8.0,4.0,12.0,0,,15.0,,,,
2022-23,10385737,2,20,Southampton,Home,773409,200439.0,Che Adams,che-adams,F,False,,,,6.0,1.0,7.0,10.0,3.0,2.0,,,,,,,2.0,12.0,7.0,,,0.0118344,0.1198,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,,12.0,,6.7,,,1.0,1.0,,1.0,,1.0,1.0,12.0,2.0,13.0,1,2.0,27.0,3.0,2.0,,2.0
2022-23,10385737,2,20,Southampton,Home,797893,212721.0,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385737,2,20,Southampton,Home,818073,193204.0,Joe Aribo,joe-aribo,M,True,,,,5.0,2.0,7.0,2.0,,4.0,,,1.0,1.0,,,1.0,5.0,2.0,,,0.00691336,0.2982,0.9165,,,1.0,,,,,,,28.0,2.0,,,,,,,,5.0,,7.2,,,,,2.0,,,,,8.0,2.0,10.0,3,1.0,19.0,,,1.0,1.0
2022-23,10385737,2,20,Southampton,Home,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,1.0,,2.0,13.0,3.0,15.0,3.0,1.0,5.0,,,1.0,2.0,,,5.0,12.0,5.0,,,0.0555315,0.4085,0.9565,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,,24.0,,6.6,,,,3.0,5.0,5.0,,2.0,,20.0,4.0,19.0,2,1.0,59.0,2.0,,3.0,1.0
2022-23,10385737,2,20,Southampton,Home,826202,213482.0,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385737,2,20,Southampton,Home,869910,431131.0,Moussa Djenepo,moussa-djenepo,F,False,2.0,,,12.0,13.0,23.0,,1.0,7.0,,,,1.0,,,1.0,3.0,10.0,,,0.0666606,0.0,0.0,,,,,,,3.0,2.0,,89.0,,,,,,,,,18.0,,7.1,,,,,6.0,3.0,,2.0,,19.0,17.0,33.0,0,1.0,62.0,2.0,3.0,5.0,
2022-23,10385737,2,20,Southampton,Home,936719,456350.0,Gavin Bazunu,gavin-bazunu,G,False,,1.0,4.0,3.0,10.0,13.0,,,9.0,,,,,,,,,,,,0.00462894,0.0,0.0,,,,-0.1022,,,,,,90.0,,,,,,,,,13.0,,6.8,3.0,3.0,,1.0,,,1.0,17.0,,16.0,10.0,26.0,0,,34.0,,,,
2022-23,10385737,2,20,Southampton,Home,946158,450527.0,Mohammed Salisu,mohammed-salisu,D,False,,,4.0,13.0,29.0,42.0,,2.0,8.0,,,,1.0,,,2.0,7.0,9.0,,,0.00911772,0.0,0.0,4.0,,,,,,1.0,,,90.0,,,,,,,,,24.0,,6.7,,,,4.0,3.0,,,11.0,,26.0,34.0,60.0,0,4.0,84.0,1.0,,3.0,1.0
2022-23,10385737,2,20,Southampton,Home,949785,240143.0,Ibrahima Diallo,ibrahima-diallo,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385737,2,20,Southampton,Home,976025,477386.0,Armel Bella-Kotchap,armel-bella-kotchap,D,False,,,1.0,5.0,14.0,19.0,1.0,3.0,4.0,,,,,,,1.0,3.0,6.0,,,0.00109601,0.045,0.0,1.0,,,,,,4.0,,,90.0,,,,,,,,,13.0,,6.7,,,1.0,4.0,,1.0,,3.0,,12.0,19.0,30.0,1,,47.0,,3.0,,
2022-23,10385737,2,20,Southampton,Home,1047484,476888.0,Sékou Mara,sekou-mara,F,True,,,,2.0,,2.0,2.0,,,1.0,,,,,,,5.0,3.0,,,0.158094,0.0307,0.281,2.0,1.0,,,,,,1.0,,20.0,1.0,,,,,,,,2.0,,7.5,,,,,3.0,,,,,2.0,,2.0,1,1.0,10.0,1.0,,2.0,
2022-23,10385737,2,20,Southampton,Home,1069488,514356.0,Roméo Lavia,romeo-lavia,M,False,,,4.0,12.0,10.0,22.0,,1.0,9.0,,,,1.0,,,2.0,4.0,3.0,,,0.00719764,0.0,0.0,,,,,,,4.0,1.0,,90.0,,,,,,,,,9.0,,6.6,,,,,2.0,,,5.0,,16.0,11.0,27.0,0,,41.0,1.0,1.0,1.0,
2022-23,10385738,3,20,Southampton,Away,10501,20467.0,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385738,3,20,Southampton,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385738,3,20,Southampton,Away,69416,78056.0,Oriol Romeu,oriol-romeu,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385738,3,20,Southampton,Away,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,True,,,,5.0,1.0,6.0,,,1.0,,,,1.0,,,,1.0,,,,0.309338,0.039,0.0,,,,,,,1.0,1.0,,20.0,,,,,,,,,4.0,,6.7,,,1.0,,,,,,,7.0,1.0,8.0,1,,14.0,2.0,,,
2022-23,10385738,3,20,Southampton,Away,119151,96787.0,Mohamed Elyounoussi,mohamed-elyounoussi,M,False,,,,4.0,2.0,6.0,,1.0,7.0,,,1.0,1.0,,,2.0,9.0,5.0,,,0.00321143,0.0602,0.0,6.0,,,,,,1.0,,,90.0,,,,,,,,,11.0,,6.3,,,,2.0,1.0,1.0,,,,10.0,4.0,13.0,1,1.0,28.0,,2.0,1.0,1.0
2022-23,10385738,3,20,Southampton,Away,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,4.0,,3.0,29.0,10.0,35.0,1.0,1.0,8.0,2.0,,,1.0,,,1.0,4.0,4.0,,,0.399969,0.0,0.0,1.0,1.0,,,,,,4.0,,90.0,,,,,,,,,13.0,,7.8,,,,1.0,,8.0,,7.0,,39.0,11.0,42.0,0,2.0,59.0,1.0,1.0,,1.0
2022-23,10385738,3,20,Southampton,Away,286085,171771.0,Jan Bednarek,jan-bednarek,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385738,3,20,Southampton,Away,361352,155511.0,Adam Armstrong,adam-armstrong,F,False,,,3.0,7.0,5.0,12.0,1.0,1.0,2.0,,,,,,,2.0,3.0,3.0,,,0.0096546,0.0,0.0,,,,,,,,,,70.0,,,,,,,,,11.0,,6.4,,,,1.0,1.0,,,3.0,,14.0,6.0,20.0,0,,28.0,1.0,1.0,1.0,
2022-23,10385738,3,20,Southampton,Away,773409,200439.0,Che Adams,che-adams,F,True,,,1.0,2.0,3.0,5.0,5.0,1.0,1.0,,,,,,,,5.0,1.0,,,0.00098569,0.4738,0.3554,,,2.0,,,1.0,,,,31.0,2.0,,,,,,,,1.0,,8.4,,,1.0,,,,,1.0,,2.0,3.0,5.0,3,,12.0,1.0,,,
2022-23,10385738,3,20,Southampton,Away,797893,212721.0,Lyanco,lyanco,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,1.0,,,9.0,,,,,,,,,,,6.7,,,,2.0,,,,,,,,,0,,3.0,,,,
2022-23,10385738,3,20,Southampton,Away,818073,193204.0,Joe Aribo,joe-aribo,M,False,,,,14.0,3.0,17.0,2.0,3.0,4.0,,,,1.0,,,1.0,6.0,8.0,,,0.0241685,0.0,0.0,2.0,,,,,,1.0,,,88.0,,,,,,,,,13.0,,6.7,,,,,2.0,,,,,19.0,5.0,24.0,0,4.0,38.0,4.0,,1.0,3.0
2022-23,10385738,3,20,Southampton,Away,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,2.0,,1.0,18.0,5.0,21.0,1.0,2.0,6.0,,,,1.0,,,1.0,8.0,6.0,,,0.0619189,0.0,0.0,3.0,,,,,,,2.0,,90.0,,,,,,,,,18.0,,6.5,,,,3.0,4.0,7.0,,4.0,,29.0,6.0,28.0,0,,56.0,,2.0,2.0,
2022-23,10385738,3,20,Southampton,Away,826202,213482.0,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385738,3,20,Southampton,Away,869910,431131.0,Moussa Djenepo,moussa-djenepo,F,False,1.0,,3.0,13.0,9.0,21.0,1.0,1.0,10.0,,,,2.0,,,,3.0,9.0,,,0.0302151,0.0,0.0,,,,,,,3.0,,,90.0,,,,,,,,,15.0,,7.2,,,,1.0,2.0,2.0,,6.0,,19.0,12.0,29.0,0,4.0,57.0,2.0,2.0,2.0,3.0
2022-23,10385738,3,20,Southampton,Away,936719,456350.0,Gavin Bazunu,gavin-bazunu,G,False,,,12.0,10.0,7.0,17.0,,1.0,10.0,,,,,,,,,1.0,,,0.0046369,0.0,0.0,,,,-0.6665,2.0,,,,,90.0,,,,,,,,,17.0,1.0,6.3,,,,1.0,,,,29.0,,24.0,10.0,34.0,0,,39.0,,,,
2022-23,10385738,3,20,Southampton,Away,946158,450527.0,Mohammed Salisu,mohammed-salisu,D,False,,,4.0,16.0,20.0,36.0,,2.0,7.0,,,,,,,,1.0,6.0,,,0.00820952,0.0684,0.0,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,,13.0,,7.4,,,1.0,3.0,,,,11.0,,23.0,22.0,45.0,1,3.0,62.0,,1.0,,2.0
2022-23,10385738,3,20,Southampton,Away,949785,240143.0,Ibrahima Diallo,ibrahima-diallo,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385738,3,20,Southampton,Away,976025,477386.0,Armel Bella-Kotchap,armel-bella-kotchap,D,False,,,1.0,6.0,24.0,30.0,1.0,5.0,7.0,1.0,1.0,,,,,,2.0,8.0,,,0.0589667,0.2215,0.0,1.0,1.0,,,,,,1.0,,90.0,,,,,,,,,15.0,,7.2,,,1.0,7.0,,,,7.0,,14.0,30.0,44.0,1,2.0,58.0,1.0,1.0,,1.0
2022-23,10385738,3,20,Southampton,Away,1047484,476888.0,Sékou Mara,sekou-mara,F,False,,,,4.0,1.0,5.0,5.0,2.0,3.0,,,,2.0,,,1.0,12.0,7.0,,,0.00545662,0.0243,0.0,1.0,,,,,,,,,59.0,,,,,,,,,10.0,,6.6,,,1.0,,7.0,,,1.0,1.0,9.0,2.0,11.0,1,1.0,22.0,,,4.0,
2022-23,10385738,3,20,Southampton,Away,1069488,514356.0,Roméo Lavia,romeo-lavia,M,False,,,1.0,18.0,11.0,29.0,,,5.0,,,,,,,,1.0,5.0,,,0.0133053,0.0364,0.1752,,,,,,,2.0,,,90.0,1.0,1.0,,,,,,,6.0,,7.3,,,,1.0,3.0,,,1.0,,19.0,13.0,32.0,1,2.0,49.0,1.0,1.0,2.0,1.0
2022-23,10385567,4,20,Southampton,Home,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385567,4,20,Southampton,Home,69416,78056.0,Oriol Romeu,oriol-romeu,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385567,4,20,Southampton,Home,117083,91047.0,Stuart Armstrong,stuart-armstrong,M,True,1.0,,,9.0,2.0,10.0,,,3.0,,,,,,,,1.0,4.0,,,0.0311265,0.0,0.0,,,,,,,,1.0,,27.0,,,,,,,,,7.0,,7.0,,,,,1.0,1.0,,,,13.0,2.0,14.0,0,3.0,22.0,1.0,1.0,,2.0
2022-23,10385567,4,20,Southampton,Home,119151,96787.0,Mohamed Elyounoussi,mohamed-elyounoussi,M,False,1.0,,1.0,11.0,3.0,13.0,2.0,,3.0,,,1.0,1.0,,,,4.0,1.0,,,0.211949,0.0455,0.0,,,,,,,,2.0,,63.0,,,,,,,,,8.0,,6.7,,,,,1.0,2.0,,2.0,,17.0,3.0,18.0,1,1.0,25.0,1.0,,,
2022-23,10385567,4,20,Southampton,Home,161717,101178.0,James Ward-Prowse,james-ward-prowse,M,False,6.0,,1.0,32.0,15.0,41.0,3.0,3.0,7.0,,,,2.0,,,1.0,6.0,5.0,,,0.268757,0.0,0.0,,,,,,,5.0,4.0,,90.0,,,,,,,,,27.0,,7.7,,,,1.0,,15.0,,5.0,,49.0,20.0,54.0,0,1.0,87.0,4.0,1.0,,
2022-23,10385567,4,20,Southampton,Home,286085,171771.0,Jan Bednarek,jan-bednarek,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385567,4,20,Southampton,Home,361352,155511.0,Adam Armstrong,adam-armstrong,F,False,1.0,,1.0,9.0,3.0,11.0,1.0,,,,,,,,,,3.0,2.0,,,0.312221,0.0632,0.058,,,,,,,,2.0,,77.0,1.0,,,,,,,,5.0,,6.8,,,,,3.0,2.0,,1.0,,12.0,3.0,13.0,1,,22.0,,1.0,1.0,
2022-23,10385567,4,20,Southampton,Home,773409,200439.0,Che Adams,che-adams,F,False,,,3.0,9.0,1.0,10.0,6.0,3.0,1.0,1.0,,,1.0,,,,7.0,5.0,,,0.0801509,0.5129,0.6857,,,,,,,,1.0,,90.0,2.0,,,,,,,,19.0,,7.4,,,3.0,,,1.0,,3.0,1.0,23.0,1.0,23.0,5,,41.0,4.0,2.0,,
2022-23,10385567,4,20,Southampton,Home,797893,212721.0,Lyanco,lyanco,D,True,,,,2.0,,2.0,1.0,,,,,,,,,1.0,2.0,,,,0.00185497,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,1.0,,6.3,,,,,,,,,,2.0,,2.0,0,,4.0,,,,
2022-23,10385567,4,20,Southampton,Home,818073,193204.0,Joe Aribo,joe-aribo,M,False,,,,16.0,1.0,17.0,3.0,4.0,5.0,,,,,,,1.0,6.0,7.0,,,0.0392082,0.1202,0.0773,1.0,,,,,,,1.0,,89.0,1.0,,,,,,,,11.0,,6.9,,,,,2.0,,,,,19.0,2.0,21.0,1,1.0,35.0,5.0,1.0,1.0,1.0
2022-23,10385567,4,20,Southampton,Home,823085,158534.0,Kyle Walker-Peters,kyle-walker-peters,D,False,,,,19.0,3.0,22.0,1.0,,5.0,,,,,1.0,,3.0,5.0,5.0,,,0.0910448,0.2162,0.0,1.0,,,,,,3.0,1.0,,90.0,,2.0,,,,,,,16.0,,7.3,,,1.0,,1.0,1.0,,2.0,,27.0,5.0,31.0,1,1.0,63.0,,3.0,1.0,
2022-23,10385567,4,20,Southampton,Home,826202,213482.0,Yan Valery,yan-valery,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385567,4,20,Southampton,Home,827519,244560.0,Romain Perraud,romain-perraud,D,True,,,,2.0,,2.0,1.0,,,,,,,,,,1.0,,,,0.00078485,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,1.0,,6.4,,,,,,,,1.0,,3.0,,3.0,0,,3.0,,,,
2022-23,10385567,4,20,Southampton,Home,869910,431131.0,Moussa Djenepo,moussa-djenepo,F,False,,,2.0,12.0,11.0,23.0,1.0,1.0,8.0,,,,2.0,,,,4.0,7.0,,,0.0125954,0.0,0.0,,,,,,,1.0,1.0,,89.0,,,,,,,,,9.0,,6.8,,,,,1.0,2.0,,2.0,,17.0,12.0,27.0,0,4.0,46.0,,2.0,,2.0
