matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
1059810,11.0,2019-11-02 17:30:00,8,Chelsea,Away,390.0,20.0,1.0,4.0,3.0,,,324.0,7.0,,3.0,2.0,4.0,35.0,710.0,,1.0,16.0,11.0,12.0,9.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,14.0,,,,,,4.0,8.0,4.0,11.0,5.0,,127.0,66.0,2.0,1.0,2.0,1.0,14.0,4.0,10.0,,,6.0,7.0,2.0,,10.0,1.0,42.0,50.0,1.0,17.0,7.0,,,50.0,5.0,8.0,1.0,,3.0,,1.0,209.0,2.0,,2.0,2.0,,,8.0,,,2.0,,,,,,7.0,1.0,13.0,13.0,1.0,3.0,230.0,71.0,46.0,2.0,1.0,1.0,11.0,10.0,774.0,,,4.0,6.0,,106.0,71.0,26.0,1.0,1.0,1.0,,131.0,131.0,3.0,29.0,31.0,67.2,,,,,14.0,0.0,,,,227.0,2.0,,2.0,,,2.0,,3.0,120.0,692.0,8.0,12.0,417.0,34.0,17.0,20.0,4.0,13.0,9.0,,153.0,1.0,389.0,,,14.0,4.0,57.0,,793.0,1.0,0.0,16.0,16.0,6.0,18.0,2.0,991.0,26.0,15.0,14.0,6.0,8.0,0.0
1059813,12.0,2019-11-09 12:30:00,8,Chelsea,Home,228.0,24.0,2.0,5.0,4.0,3.0,1.0,275.0,5.0,1.0,3.0,3.0,5.0,31.0,498.0,,,20.0,16.0,19.0,14.0,,1.0,1.0,,3.0,,,4.0,,,,3.0,18.0,,,,,,7.0,1.0,2.0,11.0,12.0,,99.0,53.0,3.0,3.0,2.0,1.0,12.0,8.0,12.0,,,7.0,10.0,4.0,,13.0,1.0,56.0,68.0,1.0,9.0,4.0,,,54.0,9.0,17.0,1.0,,9.0,2.0,4.0,145.0,1.0,,1.0,1.0,,,7.0,,,2.0,,,,,,4.0,,10.0,10.0,,3.0,153.0,76.0,51.0,,1.0,8.0,7.0,5.0,550.0,,,1.0,,,78.0,64.0,29.0,,,,,133.0,133.0,3.0,24.0,23.0,60.6,,,,,12.0,0.0,,,,175.0,,1.0,1.0,1.0,1.0,10.0,,3.0,130.0,479.0,5.0,15.0,245.0,38.0,9.0,19.0,7.0,22.0,16.0,1.0,163.0,11.0,349.0,,1.0,12.0,7.0,53.0,,572.0,,0.0,23.0,19.0,1.0,23.0,3.0,774.0,29.0,20.0,13.0,7.0,9.0,0.0
1059828,13.0,2019-11-23 17:30:00,8,Chelsea,Away,376.0,16.0,,3.0,3.0,,,201.0,10.0,,6.0,5.0,6.0,19.0,574.0,1.0,1.0,10.0,12.0,7.0,7.0,,2.0,,,1.0,,,1.0,,,,,8.0,,,,,,4.0,7.0,8.0,8.0,3.0,,113.0,51.0,1.0,,1.0,1.0,12.0,3.0,10.0,,,2.0,9.0,2.0,,9.0,2.0,46.0,43.0,1.0,23.0,10.0,,2.0,46.0,9.0,5.0,,,1.0,,1.0,151.0,1.0,,1.0,1.0,,,11.0,,,1.0,1.0,,,,,10.0,,17.0,17.0,2.0,6.0,196.0,51.0,30.0,8.0,1.0,4.0,4.0,2.0,623.0,,,4.0,,,61.0,48.0,18.0,,,,,110.0,110.0,3.0,18.0,24.0,53.3,,3.0,,,12.0,0.0,,,,184.0,1.0,1.0,2.0,,,6.0,1.0,3.0,83.0,555.0,7.0,8.0,406.0,34.0,23.0,22.0,2.0,13.0,11.0,,104.0,3.0,251.0,1.0,,14.0,8.0,44.0,4.0,644.0,1.0,0.0,11.0,15.0,3.0,10.0,1.0,821.0,21.0,11.0,16.0,3.0,11.0,0.0
1059833,14.0,2019-11-30 15:00:00,8,Chelsea,Home,294.0,22.0,4.0,7.0,3.0,1.0,,303.0,5.0,,3.0,3.0,7.0,23.0,590.0,,,26.0,25.0,21.0,7.0,4.0,4.0,,,,,,,,,,,14.0,,,,,1.0,,5.0,,14.0,5.0,,89.0,60.0,3.0,5.0,,2.0,21.0,5.0,11.0,,,9.0,19.0,9.0,,12.0,2.0,62.0,70.0,2.0,9.0,5.0,,,64.0,,15.0,,,3.0,2.0,,204.0,,,,,,,5.0,,,,1.0,,,,,5.0,1.0,19.0,19.0,1.0,3.0,184.0,68.0,52.0,3.0,,6.0,5.0,6.0,651.0,,,,2.0,,82.0,94.0,47.0,,,,,160.0,160.0,3.0,29.0,25.0,65.7,,,,,21.0,0.0,,,,195.0,3.0,,3.0,1.0,,8.0,,3.0,162.0,569.0,8.0,11.0,318.0,37.0,9.0,41.0,9.0,39.0,30.0,,206.0,4.0,393.0,1.0,,11.0,8.0,43.0,3.0,672.0,2.0,0.0,19.0,7.0,1.0,28.0,0.0,921.0,30.0,13.0,27.0,9.0,5.0,0.0
1059848,15.0,2019-12-04 19:30:00,8,Chelsea,Home,288.0,21.0,1.0,6.0,5.0,3.0,,282.0,2.0,,7.0,2.0,11.0,12.0,564.0,,1.0,18.0,20.0,16.0,17.0,1.0,4.0,2.0,,,,1.0,1.0,,,,,20.0,,,,,,10.0,8.0,1.0,16.0,9.0,,107.0,70.0,1.0,,1.0,1.0,15.0,10.0,10.0,,,9.0,9.0,8.0,,10.0,1.0,70.0,54.0,1.0,15.0,7.0,,,47.0,18.0,9.0,1.0,,2.0,,1.0,197.0,2.0,,2.0,2.0,,,4.0,,,2.0,3.0,,,,,7.0,1.0,6.0,6.0,,7.0,175.0,75.0,52.0,5.0,1.0,5.0,15.0,9.0,634.0,,,5.0,1.0,,94.0,83.0,39.0,,,,,144.0,144.0,6.0,19.0,37.0,64.5,,,,,15.0,0.0,,,,170.0,2.0,,2.0,1.0,2.0,6.0,1.0,3.0,141.0,553.0,4.0,20.0,309.0,39.0,15.0,28.0,9.0,26.0,17.0,2.0,177.0,5.0,366.0,3.0,,7.0,11.0,31.0,,649.0,1.0,0.0,25.0,13.0,1.0,19.0,2.0,869.0,46.0,15.0,16.0,9.0,8.0,0.0
1059855,16.0,2019-12-07 12:30:00,8,Chelsea,Away,274.0,19.0,1.0,10.0,9.0,3.0,2.0,241.0,6.0,1.0,4.0,6.0,6.0,27.0,505.0,2.0,2.0,25.0,26.0,26.0,10.0,2.0,1.0,,,,,,,,,,,12.0,,,,,2.0,5.0,10.0,3.0,11.0,4.0,,74.0,64.0,,,,1.0,15.0,4.0,5.0,,,5.0,9.0,8.0,,24.0,3.0,74.0,77.0,1.0,23.0,13.0,,,63.0,9.0,14.0,,1.0,2.0,3.0,,183.0,,,,,,,6.0,,,1.0,1.0,,,,1.0,13.0,,10.0,10.0,,5.0,164.0,66.0,44.0,1.0,1.0,7.0,5.0,4.0,570.0,,,3.0,4.0,,94.0,54.0,39.0,,,,,167.0,167.0,3.0,32.0,21.0,70.0,,,,,15.0,0.0,,,,173.0,3.0,1.0,4.0,1.0,,7.0,1.0,2.0,123.0,484.0,5.0,12.0,296.0,34.0,23.0,36.0,4.0,24.0,20.0,,165.0,4.0,322.0,1.0,1.0,29.0,9.0,60.0,3.0,594.0,4.0,0.0,15.0,14.0,2.0,26.0,0.0,843.0,41.0,18.0,24.0,5.0,8.0,0.0
1059864,17.0,2019-12-14 15:00:00,8,Chelsea,Home,228.0,29.0,3.0,11.0,8.0,3.0,1.0,270.0,5.0,,5.0,2.0,5.0,28.0,487.0,,,16.0,25.0,31.0,8.0,2.0,8.0,,,,,,1.0,,,,,9.0,,,,,,7.0,11.0,,15.0,3.0,,76.0,66.0,3.0,3.0,,2.0,16.0,8.0,9.0,,,9.0,24.0,7.0,,4.0,1.0,50.0,65.0,2.0,26.0,14.0,,1.0,71.0,9.0,14.0,,,3.0,2.0,1.0,175.0,,,,,,,6.0,,,,1.0,,,,,14.0,,15.0,15.0,1.0,5.0,167.0,70.0,41.0,4.0,,4.0,6.0,5.0,570.0,,,8.0,1.0,,91.0,65.0,47.0,,,,,164.0,164.0,5.0,32.0,23.0,67.0,,,,,16.0,0.0,,,,172.0,1.0,,1.0,1.0,,5.0,2.0,3.0,123.0,469.0,5.0,10.0,255.0,47.0,26.0,8.0,9.0,42.0,33.0,,178.0,6.0,377.0,1.0,,21.0,6.0,61.0,3.0,590.0,,0.0,18.0,15.0,2.0,19.0,1.0,813.0,33.0,16.0,5.0,9.0,7.0,0.0
1059879,18.0,2019-12-22 16:30:00,8,Chelsea,Away,225.0,29.0,1.0,4.0,3.0,3.0,,246.0,1.0,2.0,6.0,10.0,7.0,38.0,467.0,,1.0,18.0,17.0,17.0,9.0,,2.0,1.0,,,,,1.0,,,2.0,,9.0,1.0,,,,,6.0,3.0,2.0,8.0,5.0,,86.0,62.0,,,1.0,2.0,18.0,4.0,12.0,,1.0,5.0,10.0,5.0,,10.0,,59.0,55.0,2.0,15.0,7.0,,,57.0,11.0,8.0,2.0,,4.0,1.0,1.0,178.0,1.0,,,,1.0,,4.0,,,,,,,,,7.0,,13.0,13.0,,6.0,159.0,78.0,40.0,3.0,,6.0,4.0,3.0,558.0,,,2.0,2.0,,94.0,77.0,28.0,,,,1.0,160.0,160.0,3.0,28.0,24.0,55.5,,,,,18.0,0.0,,,,148.0,1.0,,1.0,2.0,1.0,6.0,1.0,3.0,128.0,459.0,10.0,10.0,255.0,46.0,15.0,23.0,3.0,19.0,16.0,1.0,165.0,12.0,335.0,,2.0,26.0,9.0,73.0,2.0,571.0,,0.0,13.0,16.0,3.0,23.0,3.0,768.0,26.0,13.0,14.0,5.0,9.0,0.0
1059884,19.0,2019-12-26 15:00:00,8,Chelsea,Home,260.0,26.0,2.0,5.0,3.0,1.0,,301.0,6.0,1.0,5.0,4.0,6.0,24.0,556.0,1.0,,27.0,27.0,34.0,7.0,2.0,4.0,,,,,1.0,1.0,,,1.0,,5.0,,,,,,5.0,4.0,1.0,6.0,4.0,,94.0,82.0,2.0,2.0,,,28.0,2.0,11.0,,,8.0,14.0,12.0,,19.0,1.0,79.0,80.0,,7.0,4.0,1.0,,69.0,10.0,9.0,,,2.0,1.0,1.0,224.0,,,,,,,6.0,,,,1.0,,,,1.0,4.0,,11.0,11.0,4.0,5.0,194.0,87.0,47.0,1.0,,5.0,4.0,3.0,668.0,,,2.0,3.0,,116.0,92.0,44.0,,,,,226.0,226.0,6.0,32.0,39.0,66.1,,,,,28.0,0.0,,,,176.0,1.0,,1.0,,,5.0,,3.0,166.0,536.0,7.0,9.0,293.0,54.0,7.0,29.0,6.0,33.0,27.0,,224.0,3.0,428.0,1.0,1.0,23.0,8.0,59.0,1.0,688.0,2.0,0.0,10.0,21.0,2.0,33.0,3.0,937.0,28.0,24.0,16.0,8.0,13.0,0.0
1059892,20.0,2019-12-29 14:00:00,8,Chelsea,Away,237.0,26.0,2.0,5.0,3.0,3.0,1.0,250.0,5.0,,7.0,4.0,3.0,31.0,482.0,1.0,,22.0,17.0,15.0,5.0,3.0,2.0,1.0,,,,,,,,,,8.0,,,,,3.0,11.0,6.0,1.0,10.0,3.0,,77.0,62.0,2.0,1.0,1.0,2.0,20.0,3.0,10.0,,1.0,3.0,14.0,6.0,,11.0,,60.0,60.0,2.0,10.0,6.0,,,54.0,19.0,13.0,1.0,,3.0,1.0,,192.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,,,1.0,,,,,1.0,6.0,,16.0,16.0,,7.0,157.0,65.0,37.0,2.0,,3.0,7.0,4.0,554.0,,,,1.0,,113.0,71.0,32.0,,,,,143.0,143.0,4.0,20.0,31.0,57.9,,,3.0,,20.0,0.0,,,,151.0,,1.0,1.0,,1.0,6.0,,3.0,105.0,460.0,6.0,10.0,260.0,52.0,10.0,20.0,2.0,23.0,21.0,2.0,143.0,8.0,340.0,,,15.0,3.0,59.0,1.0,577.0,2.0,0.0,13.0,17.0,,25.0,4.0,771.0,26.0,9.0,15.0,3.0,10.0,0.0
1059903,21.0,2020-01-01 12:30:00,8,Chelsea,Away,263.0,23.0,2.0,5.0,3.0,5.0,,178.0,6.0,,2.0,6.0,4.0,33.0,436.0,,,19.0,26.0,19.0,10.0,1.0,3.0,,,,,,,,,,,13.0,,,,,,9.0,11.0,5.0,12.0,4.0,,104.0,69.0,,,1.0,1.0,18.0,7.0,6.0,,,3.0,9.0,1.0,1.0,13.0,3.0,64.0,62.0,1.0,26.0,14.0,,,49.0,15.0,8.0,,,1.0,1.0,,175.0,,,,,,,7.0,,,,1.0,,,,,14.0,,19.0,19.0,3.0,2.0,142.0,80.0,45.0,5.0,,4.0,7.0,5.0,521.0,,,7.0,1.0,,63.0,66.0,16.0,,,,,157.0,157.0,2.0,25.0,39.0,52.3,,2.0,,1.0,18.0,0.0,,,,116.0,3.0,1.0,4.0,2.0,,4.0,,2.0,71.0,423.0,5.0,11.0,290.0,45.0,26.0,18.0,3.0,14.0,11.0,,104.0,12.0,261.0,1.0,,24.0,7.0,65.0,3.0,537.0,2.0,0.0,16.0,25.0,,27.0,3.0,755.0,36.0,15.0,11.0,3.0,14.0,0.0
1059914,22.0,2020-01-11 15:00:00,8,Chelsea,Home,244.0,11.0,2.0,7.0,6.0,,,241.0,1.0,,3.0,5.0,6.0,35.0,478.0,1.0,1.0,26.0,20.0,14.0,11.0,1.0,2.0,,,,,,1.0,,,,,14.0,1.0,,,,,3.0,4.0,3.0,13.0,5.0,,100.0,50.0,2.0,1.0,2.0,2.0,15.0,6.0,10.0,2.0,1.0,10.0,17.0,7.0,,6.0,1.0,49.0,37.0,2.0,9.0,5.0,,,62.0,7.0,4.0,2.0,,2.0,,1.0,184.0,2.0,,1.0,2.0,,,4.0,,,2.0,,,,,,5.0,,9.0,9.0,1.0,3.0,140.0,69.0,38.0,3.0,1.0,4.0,10.0,8.0,548.0,,,4.0,4.0,,99.0,80.0,42.0,,,,1.0,149.0,149.0,1.0,23.0,23.0,65.5,,,,1.0,15.0,0.0,,,,144.0,2.0,1.0,1.0,1.0,,4.0,1.0,,134.0,463.0,6.0,14.0,269.0,32.0,9.0,13.0,4.0,27.0,24.0,,172.0,4.0,326.0,,,16.0,9.0,66.0,6.0,568.0,4.0,0.0,18.0,13.0,2.0,31.0,0.0,754.0,38.0,11.0,6.0,10.0,8.0,0.0
1059927,23.0,2020-01-18 17:30:00,8,Chelsea,Away,152.0,26.0,2.0,8.0,6.0,3.0,,413.0,4.0,,2.0,,4.0,19.0,557.0,,,23.0,29.0,21.0,14.0,1.0,1.0,1.0,,,,,1.0,,,,,17.0,,,,,,8.0,4.0,3.0,8.0,11.0,,84.0,58.0,2.0,3.0,,,17.0,8.0,9.0,,,10.0,15.0,11.0,,9.0,1.0,63.0,51.0,,9.0,5.0,,,76.0,14.0,9.0,,,2.0,,1.0,184.0,,,,,,,5.0,,,,,,,,,5.0,,18.0,18.0,,2.0,192.0,56.0,47.0,1.0,,5.0,10.0,4.0,636.0,,,,1.0,,112.0,101.0,50.0,,,,,160.0,160.0,6.0,19.0,31.0,69.9,,,,1.0,17.0,0.0,,,,195.0,,1.0,1.0,,1.0,7.0,1.0,3.0,246.0,539.0,8.0,15.0,188.0,42.0,9.0,11.0,8.0,34.0,26.0,1.0,295.0,5.0,501.0,,,12.0,6.0,42.0,2.0,655.0,3.0,0.0,19.0,15.0,,24.0,1.0,854.0,38.0,19.0,7.0,10.0,10.0,0.0
1059939,24.0,2020-01-21 20:15:00,8,Chelsea,Home,168.0,19.0,2.0,10.0,8.0,,1.0,321.0,1.0,,1.0,4.0,4.0,28.0,479.0,2.0,1.0,20.0,13.0,21.0,12.0,3.0,6.0,,,,,,,,,,,11.0,1.0,,,,1.0,7.0,1.0,1.0,15.0,4.0,,90.0,49.0,3.0,3.0,2.0,5.0,11.0,6.0,9.0,,,17.0,21.0,5.0,1.0,7.0,,54.0,56.0,5.0,18.0,7.0,1.0,,50.0,11.0,6.0,,,1.0,1.0,,134.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,7.0,1.0,10.0,10.0,2.0,1.0,164.0,54.0,39.0,5.0,1.0,3.0,13.0,8.0,528.0,,,,2.0,,108.0,75.0,49.0,,,,1.0,132.0,132.0,4.0,19.0,25.0,58.8,,2.0,,,11.0,0.0,,,,158.0,,,,,,5.0,1.0,3.0,182.0,461.0,5.0,16.0,187.0,31.0,18.0,25.0,8.0,35.0,27.0,,210.0,4.0,394.0,,,15.0,5.0,44.0,2.0,546.0,6.0,0.0,19.0,18.0,1.0,21.0,2.0,751.0,50.0,14.0,11.0,17.0,10.0,0.0
1059945,25.0,2020-02-01 12:30:00,8,Chelsea,Away,217.0,19.0,2.0,5.0,3.0,3.0,1.0,167.0,5.0,,3.0,6.0,2.0,30.0,379.0,1.0,1.0,23.0,17.0,17.0,2.0,,1.0,,,,,,1.0,,,,,4.0,,,,,1.0,12.0,8.0,6.0,6.0,1.0,,71.0,73.0,2.0,1.0,1.0,2.0,14.0,3.0,7.0,,1.0,6.0,4.0,4.0,2.0,18.0,1.0,63.0,62.0,2.0,18.0,6.0,,,66.0,14.0,14.0,,,4.0,2.0,1.0,147.0,2.0,2.0,2.0,,2.0,,7.0,,,,,,,,,6.0,,9.0,9.0,,3.0,128.0,65.0,31.0,4.0,,1.0,3.0,3.0,458.0,,,5.0,2.0,,79.0,70.0,22.0,,,,,173.0,173.0,5.0,23.0,40.0,50.3,,2.0,1.0,,14.0,0.0,,,,139.0,1.0,1.0,2.0,1.0,,1.0,,3.0,76.0,355.0,7.0,5.0,244.0,40.0,18.0,23.0,4.0,14.0,10.0,,128.0,6.0,255.0,,,22.0,2.0,64.0,1.0,485.0,2.0,0.0,7.0,15.0,2.0,29.0,2.0,698.0,21.0,24.0,16.0,6.0,8.0,0.0
1059955,26.0,2020-02-17 20:00:00,8,Chelsea,Home,277.0,26.0,1.0,2.0,1.0,3.0,,253.0,5.0,,1.0,1.0,5.0,31.0,528.0,2.0,2.0,20.0,16.0,15.0,10.0,,6.0,,,,1.0,,1.0,,,,,10.0,,,,1.0,,3.0,7.0,2.0,11.0,6.0,,99.0,66.0,1.0,1.0,,1.0,19.0,10.0,10.0,,2.0,9.0,6.0,9.0,,7.0,,45.0,54.0,1.0,14.0,10.0,,1.0,46.0,11.0,11.0,,,2.0,1.0,1.0,168.0,,,,,,,6.0,,,,1.0,,,,1.0,10.0,1.0,7.0,7.0,,1.0,180.0,65.0,42.0,8.0,,4.0,6.0,1.0,587.0,,,2.0,3.0,,92.0,81.0,29.0,,,,,137.0,137.0,3.0,30.0,32.0,61.2,1.0,,,,19.0,0.0,,,,159.0,1.0,,1.0,,,6.0,2.0,3.0,118.0,510.0,7.0,11.0,301.0,42.0,14.0,15.0,7.0,23.0,16.0,,144.0,4.0,328.0,1.0,,12.0,5.0,54.0,2.0,606.0,2.0,0.0,17.0,18.0,2.0,21.0,4.0,799.0,34.0,20.0,10.0,9.0,9.0,0.0
1059964,27.0,2020-02-22 12:30:00,8,Chelsea,Home,260.0,9.0,1.0,1.0,,4.0,,196.0,2.0,2.0,7.0,4.0,9.0,21.0,455.0,1.0,3.0,19.0,20.0,15.0,7.0,2.0,1.0,,,,1.0,,1.0,1.0,,1.0,,13.0,,1.0,,1.0,2.0,8.0,4.0,2.0,8.0,9.0,,92.0,78.0,1.0,3.0,,2.0,21.0,2.0,16.0,,2.0,3.0,5.0,1.0,,19.0,2.0,74.0,66.0,2.0,13.0,2.0,,,47.0,14.0,13.0,1.0,,3.0,2.0,1.0,178.0,1.0,,1.0,1.0,,,4.0,,,2.0,,,,,,2.0,2.0,15.0,15.0,,7.0,151.0,77.0,36.0,5.0,1.0,3.0,7.0,7.0,531.0,,,2.0,2.0,1.0,51.0,86.0,20.0,,,,,147.0,147.0,2.0,26.0,40.0,49.1,2.0,,,1.0,21.0,0.0,,,,130.0,2.0,1.0,3.0,,,8.0,1.0,2.0,77.0,441.0,14.0,11.0,281.0,28.0,13.0,17.0,3.0,11.0,8.0,,112.0,9.0,281.0,,2.0,27.0,11.0,62.0,1.0,551.0,1.0,0.0,17.0,26.0,5.0,20.0,1.0,772.0,20.0,13.0,12.0,3.0,15.0,0.0
1059972,28.0,2020-02-29 15:00:00,8,Chelsea,Away,325.0,21.0,4.0,12.0,8.0,2.0,,394.0,5.0,,2.0,8.0,9.0,34.0,707.0,,,22.0,19.0,24.0,16.0,1.0,7.0,,,,,,,,,,,16.0,,1.0,,,,3.0,9.0,,14.0,9.0,,131.0,65.0,1.0,1.0,1.0,2.0,19.0,5.0,12.0,,,14.0,20.0,11.0,,7.0,,44.0,60.0,2.0,19.0,11.0,,1.0,75.0,5.0,8.0,,,,,,224.0,,,,,,,5.0,,,2.0,,,,,,11.0,1.0,11.0,11.0,,2.0,218.0,69.0,48.0,4.0,2.0,10.0,7.0,6.0,791.0,,,1.0,1.0,,86.0,104.0,58.0,,,,,154.0,154.0,6.0,24.0,33.0,73.1,1.0,2.0,1.0,,19.0,0.0,,,,235.0,3.0,,3.0,,,12.0,,3.0,201.0,691.0,8.0,17.0,357.0,40.0,19.0,12.0,13.0,44.0,31.0,,245.0,9.0,495.0,,,23.0,10.0,58.0,2.0,808.0,,0.0,23.0,18.0,1.0,22.0,2.0,1022.0,43.0,10.0,11.0,14.0,9.0,0.0
1059984,29.0,2020-03-08 14:00:00,8,Chelsea,Home,358.0,24.0,3.0,3.0,2.0,,,217.0,6.0,,5.0,7.0,5.0,41.0,572.0,,1.0,18.0,19.0,17.0,8.0,2.0,3.0,1.0,,,,1.0,1.0,,,,1.0,13.0,,,,,,8.0,2.0,1.0,9.0,8.0,,109.0,56.0,3.0,1.0,2.0,1.0,9.0,1.0,11.0,,,6.0,8.0,3.0,,8.0,,53.0,57.0,1.0,12.0,7.0,,1.0,46.0,8.0,8.0,3.0,,3.0,2.0,1.0,170.0,4.0,,2.0,3.0,1.0,,7.0,,,3.0,2.0,,,,,7.0,,7.0,7.0,1.0,5.0,173.0,72.0,51.0,1.0,1.0,4.0,10.0,11.0,626.0,,,1.0,1.0,,74.0,56.0,29.0,,,,,123.0,123.0,3.0,21.0,24.0,60.2,,,,,9.0,0.0,,,,194.0,,1.0,1.0,2.0,1.0,5.0,,3.0,99.0,553.0,5.0,14.0,378.0,41.0,12.0,27.0,4.0,15.0,13.0,1.0,131.0,5.0,283.0,2.0,,16.0,7.0,64.0,,646.0,,0.0,17.0,13.0,2.0,19.0,1.0,823.0,27.0,20.0,20.0,6.0,7.0,0.0
1059993,30.0,2020-06-21 16:15:00,8,Chelsea,Away,221.0,26.0,2.0,7.0,6.0,5.0,,379.0,4.0,,4.0,4.0,9.0,40.0,593.0,,,25.0,26.0,26.0,11.0,2.0,5.0,,,,,,,,,,,14.0,,,,,,6.0,6.0,2.0,8.0,11.0,,114.0,51.0,1.0,,1.0,1.0,14.0,7.0,2.0,,,10.0,21.0,8.0,,5.0,2.0,52.0,47.0,1.0,11.0,8.0,,,85.0,17.0,9.0,1.0,,,,,192.0,2.0,,2.0,2.0,,,4.0,,,2.0,1.0,,,,,8.0,,8.0,8.0,,4.0,192.0,67.0,47.0,2.0,,5.0,10.0,5.0,675.0,,,1.0,,,102.0,118.0,51.0,,,,,147.0,147.0,3.0,20.0,24.0,74.0,,,3.0,,14.0,0.0,,,,194.0,1.0,2.0,3.0,,,7.0,,4.0,203.0,579.0,2.0,15.0,253.0,41.0,11.0,8.0,9.0,37.0,29.0,,252.0,10.0,476.0,1.0,,18.0,10.0,66.0,,692.0,2.0,0.0,19.0,7.0,,27.0,1.0,859.0,36.0,8.0,5.0,10.0,4.0,0.0
1060003,31.0,2020-06-25 20:15:00,8,Chelsea,Home,215.0,16.0,2.0,3.0,1.0,2.0,,104.0,12.0,,9.0,4.0,3.0,27.0,316.0,,1.0,4.0,5.0,11.0,4.0,2.0,4.0,2.0,,,,,,,,,1.0,10.0,1.0,,,,,8.0,5.0,6.0,14.0,1.0,,70.0,51.0,2.0,5.0,2.0,,15.0,2.0,10.0,,2.0,5.0,5.0,3.0,,5.0,1.0,35.0,36.0,,20.0,13.0,,,23.0,13.0,2.0,2.0,,1.0,,,122.0,,,,,,1.0,14.0,,,1.0,,,,,,13.0,1.0,8.0,8.0,,9.0,98.0,47.0,27.0,7.0,,,6.0,10.0,360.0,,,3.0,2.0,,35.0,33.0,11.0,,,,1.0,95.0,95.0,3.0,21.0,16.0,35.3,,,,,15.0,0.0,,,,92.0,1.0,,1.0,1.0,2.0,3.0,1.0,4.0,49.0,298.0,9.0,6.0,239.0,37.0,20.0,12.0,3.0,11.0,8.0,2.0,67.0,7.0,154.0,,,9.0,4.0,48.0,3.0,382.0,1.0,0.0,15.0,13.0,1.0,6.0,1.0,517.0,31.0,7.0,10.0,5.0,6.0,0.0
