season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385741,1,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,1.0,14.0,13.0,26.0,3.0,2.0,4.0,,,1.0,4.0,,,5.0,19.0,10.0,,,0.0248625,0.0527,0.0,4.0,,,,,,,3.0,,90.0,,,,,,,,16.0,,6.1,,,,,1.0,9.0,4.0,,1.0,,19.0,15.0,30.0,1,2.0,55.0,1.0,,6.0,1.0
2022-23,10385741,1,31,Crystal_Palace,Home,795228,199670,Odsonne Édouard,odsonne-edouard,F,False,,,,2.0,1.0,3.0,1.0,,2.0,,1.0,2.0,,,,3.0,7.0,1.0,,,0.00234435,0.2247,0.1305,2.0,,,,,,,,,58.0,1.0,,,,,,,9.0,,6.1,,,,,1.0,2.0,,,,,5.0,1.0,6.0,3,,24.0,2.0,,1.0,
2022-23,10385741,1,31,Crystal_Palace,Home,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,4.0,4.0,8.0,1.0,,,,,,,,,,2.0,,,,0.0110124,0.142,0.0,1.0,,,,,,,1.0,,32.0,,,,,,,,3.0,,6.6,,,1.0,,,,,,,,6.0,4.0,10.0,1,,13.0,1.0,,,
2022-23,10385741,1,31,Crystal_Palace,Home,1082694,450541,Luke Plange,luke-plange,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385740,2,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,3.0,3.0,6.0,1.0,3.0,3.0,,,,2.0,,,2.0,5.0,7.0,,,0.00902673,0.0,0.0,,,,,,,1.0,,,63.0,,,,,,,,10.0,,6.6,,,,,3.0,2.0,1.0,,,,7.0,3.0,9.0,0,1.0,26.0,4.0,1.0,2.0,1.0
2022-23,10385740,2,31,Crystal_Palace,Away,795228,199670,Odsonne Édouard,odsonne-edouard,F,True,,,,4.0,3.0,7.0,,1.0,,,,,,,,,1.0,3.0,,,0.109756,0.0,0.0,1.0,,,,,,,,,27.0,,,,,,,,4.0,,6.7,,,,,1.0,1.0,1.0,,,1.0,6.0,3.0,8.0,0,1.0,14.0,2.0,,1.0,1.0
2022-23,10385740,2,31,Crystal_Palace,Away,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385740,2,31,Crystal_Palace,Away,1082694,450541,Luke Plange,luke-plange,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385520,3,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,12.0,6.0,18.0,4.0,1.0,4.0,,,,,,,4.0,13.0,6.0,,,0.0509411,0.3972,0.5291,3.0,,,,,,1.0,1.0,,70.0,2.0,,,,,,,11.0,,6.9,,,,,1.0,3.0,,,,,15.0,6.0,21.0,2,3.0,44.0,2.0,1.0,1.0,1.0
2022-23,10385520,3,31,Crystal_Palace,Home,795228,199670,Odsonne Édouard,odsonne-edouard,F,False,,,,7.0,9.0,16.0,1.0,1.0,1.0,,,,,,,4.0,7.0,3.0,,,0.0106985,0.1979,0.3438,2.0,1.0,,,,,,1.0,,70.0,1.0,,,,,,,9.0,,6.9,,,1.0,,2.0,,,,,1.0,9.0,9.0,18.0,2,1.0,33.0,3.0,1.0,,1.0
