season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090034,4,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,10.0,5.0,15.0,6.0,9.0,1.0,,,,,,,3.0,10.0,10.0,,,2.0,,1.0,,,,1.0,,84.0,1.0,,,,,,15.0,,7.3,,,,,,1.0,,,,,17.0,6.0,23.0,1,,36.0,4.0,,1.0,
2016-17,7090034,4,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,14.0,9.0,21.0,,,7.0,,,2.0,2.0,,,4.0,8.0,8.0,,,,,,,,2.0,1.0,,77.0,1.0,,,,,,14.0,,6.6,,,,,,7.0,6.0,,2.0,,21.0,10.0,25.0,3,3.0,52.0,,,5.0,3.0
2016-17,7090034,4,31,Crystal_Palace,Away,341453,191769,Jonathan Benteke,jonathan-benteke,F,True,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,6.0,1.0,,,,,,4.0,,6.9,,,,,1.0,,,,,,3.0,1.0,4.0,1,,8.0,1.0,,,
2016-17,7090044,5,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,19.0,9.0,28.0,6.0,8.0,3.0,,,,,,,7.0,17.0,10.0,,,5.0,,,,,,1.0,,90.0,,,,,,,19.0,,6.5,,,,,,2.0,,,1.0,2.0,25.0,12.0,37.0,0,,52.0,2.0,,2.0,
2016-17,7090044,5,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,3.0,,,25.0,8.0,30.0,1.0,,5.0,,,1.0,,,,5.0,10.0,7.0,,,2.0,,1.0,,,2.0,2.0,,85.0,2.0,,,,,,27.0,,7.2,,,,,2.0,8.0,10.0,,1.0,,37.0,9.0,36.0,3,1.0,76.0,6.0,1.0,5.0,1.0
2016-17,7090044,5,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090044,5,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090055,6,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,10.0,3.0,13.0,10.0,9.0,4.0,,,1.0,,,,1.0,13.0,10.0,,,2.0,,1.0,,,,1.0,,90.0,2.0,,,,,,12.0,,8.0,,,5.0,,3.0,1.0,,,,2.0,19.0,3.0,22.0,8,,38.0,2.0,,1.0,
2016-17,7090055,6,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,1.0,11.0,10.0,19.0,,,3.0,,,,5.0,,,5.0,10.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,25.0,,6.1,,,3.0,,,5.0,8.0,,2.0,,27.0,14.0,33.0,3,1.0,60.0,,1.0,5.0,
2016-17,7090055,6,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,True,,,1.0,4.0,2.0,6.0,2.0,,,,,,1.0,,,,3.0,3.0,,,,,,,,,,,17.0,,,,,,,3.0,,6.6,,,1.0,,,1.0,,,1.0,,5.0,3.0,8.0,1,,13.0,1.0,2.0,1.0,
2016-17,7090055,6,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090063,7,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,12.0,4.0,16.0,10.0,9.0,2.0,,,1.0,1.0,,,2.0,16.0,10.0,,,2.0,,1.0,,,,,,90.0,1.0,,,,,,17.0,,7.0,,,1.0,,1.0,2.0,,,1.0,,22.0,4.0,26.0,3,,42.0,2.0,,1.0,
2016-17,7090063,7,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,3.0,13.0,8.0,20.0,,,3.0,,,3.0,4.0,,,3.0,7.0,7.0,,,,,,,,2.0,,,89.0,,,,,,,16.0,,6.1,,,,,,2.0,7.0,,4.0,,22.0,8.0,23.0,3,2.0,51.0,2.0,3.0,2.0,2.0
2016-17,7090063,7,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,7.0,5.0,12.0,6.0,14.0,,,2.0,,,,,1.0,8.0,16.0,,,2.0,,,,1.0,,,,90.0,,,,,1.0,1.0,13.0,,6.6,,,4.0,,1.0,,,,2.0,1.0,18.0,5.0,23.0,4,,34.0,1.0,3.0,,
2016-17,7090074,8,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,13.0,8.0,19.0,,,5.0,1.0,,1.0,1.0,,,1.0,7.0,5.0,,,,,,,,,3.0,,90.0,1.0,,,,,,20.0,,6.3,,,,,,8.0,10.0,,2.0,,23.0,9.0,22.0,2,,52.0,1.0,2.0,3.0,
2016-17,7090074,8,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,True,,,,2.0,1.0,3.0,1.0,,,,1.0,,,,,1.0,4.0,,,,2.0,,,,,,,,20.0,1.0,,,,,,1.0,,6.2,,,,,,,,,,,2.0,1.0,3.0,1,,5.0,,,,
2016-17,7090074,8,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090119,9,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,1.0,3.0,1.0,4.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,18.0,,,,,,,4.0,,6.5,,,1.0,,,,,,1.0,,5.0,1.0,6.0,1,,9.0,1.0,,,
2016-17,7090119,9,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,16.0,6.0,22.0,5.0,8.0,4.0,,1.0,1.0,1.0,,,1.0,8.0,13.0,,,1.0,,,,1.0,,3.0,,90.0,2.0,,,,,,18.0,,7.4,,,2.0,,1.0,2.0,,,1.0,2.0,26.0,7.0,33.0,5,1.0,53.0,6.0,2.0,2.0,1.0
2016-17,7090119,9,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,1.0,10.0,5.0,13.0,,1.0,10.0,,,2.0,1.0,,,4.0,5.0,3.0,,,,,,,,2.0,3.0,,72.0,,,,,,,27.0,,6.5,,,1.0,,1.0,1.0,10.0,,3.0,,26.0,8.0,24.0,3,1.0,53.0,4.0,,1.0,1.0
2016-17,7090119,9,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090119,9,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090097,10,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,3.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,1.0,,6.6,,,,,,,,,,,3.0,,3.0,0,,5.0,,1.0,,
2016-17,7090097,10,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,18.0,8.0,26.0,8.0,11.0,1.0,,,,,,,,12.0,11.0,,,3.0,,,,,,,,90.0,3.0,,,,,,17.0,,7.0,,,,,,1.0,,,,1.0,32.0,8.0,40.0,3,,46.0,2.0,,,
2016-17,7090097,10,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,6.0,3.0,9.0,,,3.0,,,,,,,,2.0,,,,1.0,,,,,1.0,,,24.0,,,,,,,6.0,,6.4,,,,,1.0,1.0,1.0,,,1.0,10.0,3.0,12.0,0,,20.0,,,,
2016-17,7090130,11,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,16.0,5.0,21.0,3.0,9.0,3.0,,,1.0,,,,6.0,10.0,11.0,,,1.0,,1.0,,,,2.0,,90.0,2.0,,,,,,13.0,,7.4,,,1.0,,2.0,1.0,,,,2.0,22.0,6.0,28.0,4,,43.0,,1.0,1.0,
2016-17,7090130,11,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,24.0,9.0,31.0,1.0,,7.0,,,1.0,,,,3.0,6.0,9.0,,,,,,,1.0,,2.0,,90.0,,,,,,,21.0,,7.1,,,3.0,,,9.0,12.0,,,1.0,38.0,9.0,35.0,4,2.0,70.0,1.0,,7.0,2.0
2016-17,7090130,11,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,True,1.0,,,4.0,5.0,8.0,1.0,,,,,,,,,,2.0,,,,2.0,,1.0,,,1.0,,,31.0,1.0,,,,,,4.0,,7.1,,,,,,,1.0,,1.0,,6.0,5.0,10.0,1,,15.0,2.0,,,
2016-17,7090129,12,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,4.0,2.0,6.0,8.0,10.0,,,,,1.0,,,1.0,12.0,11.0,,,2.0,,,,,,,,81.0,1.0,,,,,,14.0,,6.9,,,2.0,,,,,,1.0,,14.0,3.0,17.0,3,,29.0,2.0,2.0,,
2016-17,7090129,12,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,,,,2.0,6.0,8.0,,,3.0,,,,1.0,,,,1.0,3.0,,,,,,,,1.0,,,45.0,,,,,,,5.0,,6.7,,,,,,,,,1.0,,3.0,6.0,9.0,0,2.0,19.0,3.0,1.0,,2.0
2016-17,7090129,12,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,True,,,1.0,5.0,3.0,8.0,1.0,4.0,,,,,1.0,,,1.0,5.0,4.0,,1.0,2.0,,1.0,,,,,,45.0,1.0,,,,,,5.0,,6.9,,,,,3.0,,,,1.0,1.0,9.0,3.0,12.0,1,,20.0,,,,
2016-17,7090129,12,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,1.0,1.0,2.0,,,3.0,,,,,,,,,2.0,,,,,,,,,,,4.0,,,,,,,3.0,,6.7,,,,,,,,,1.0,,1.0,3.0,4.0,0,1.0,10.0,,1.0,,1.0
2016-17,7090188,13,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090188,13,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,16.0,6.0,22.0,11.0,14.0,,1.0,,,1.0,,,,13.0,15.0,,,1.0,1.0,1.0,,,,3.0,,90.0,1.0,,,,,,15.0,,8.3,,,1.0,,1.0,2.0,,,,,28.0,7.0,35.0,2,,43.0,1.0,,1.0,
2016-17,7090188,13,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,1.0,,,4.0,1.0,4.0,,,2.0,,,1.0,1.0,,,1.0,3.0,2.0,,,1.0,,,,,,,,38.0,,,,,,,8.0,,5.9,,,,,1.0,,5.0,,,,9.0,1.0,5.0,1,,17.0,2.0,2.0,,
2016-17,7090188,13,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,5.0,2.0,7.0,2.0,3.0,1.0,,,,2.0,,,2.0,9.0,7.0,,,3.0,,,,,,,,52.0,1.0,,,,,,7.0,,6.8,,,,,1.0,2.0,,,,,8.0,3.0,11.0,1,1.0,23.0,1.0,1.0,2.0,1.0
2016-17,7090188,13,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,2.0,3.0,,,1.0,,,,,,,,8.0,,,,,,,6.0,,6.0,,,,,,,1.0,,,,4.0,1.0,4.0,0,1.0,9.0,2.0,,,1.0
2016-17,7090120,14,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090120,14,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,15.0,7.0,22.0,14.0,9.0,,,,,,,,8.0,25.0,11.0,,,3.0,,2.0,,,1.0,,,90.0,2.0,,,,,,23.0,,7.9,,,2.0,,2.0,1.0,,,,,23.0,8.0,31.0,4,1.0,58.0,5.0,1.0,,1.0
2016-17,7090120,14,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,,,,16.0,3.0,19.0,,,5.0,,,,3.0,,,5.0,8.0,4.0,,,,,,,,,1.0,,80.0,,,,,,,17.0,,6.2,,,1.0,,,,2.0,,2.0,,21.0,6.0,25.0,1,3.0,47.0,3.0,1.0,,3.0
2016-17,7090120,14,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,1.0,1.0,2.0,3.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,10.0,,,,,,,3.0,,6.3,,,,,,1.0,1.0,,1.0,,2.0,3.0,4.0,0,,6.0,,,,
2016-17,7090181,15,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,2.0,2.0,4.0,,1.0,,,,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,1.0,,10.0,1.0,,,,,,2.0,,7.5,,,,,,1.0,,,,,3.0,2.0,5.0,2,,10.0,,,1.0,
2016-17,7090181,15,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,9.0,8.0,17.0,6.0,2.0,2.0,,,,,,,2.0,10.0,6.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,13.0,,7.1,,,1.0,,2.0,2.0,,,1.0,,14.0,11.0,25.0,2,,40.0,2.0,3.0,1.0,
2016-17,7090181,15,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,3.0,3.0,4.0,,,2.0,,,,,,,2.0,3.0,2.0,,,,,,,,,2.0,,45.0,,,,,,,10.0,,6.5,,,,,,1.0,3.0,,1.0,,7.0,4.0,8.0,0,1.0,19.0,2.0,1.0,,1.0
2016-17,7090171,16,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,6.5,,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2016-17,7090171,16,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,11.0,4.0,15.0,8.0,7.0,3.0,,,,,,,,11.0,8.0,,,3.0,,,,,,2.0,,90.0,,,,,,,18.0,,6.6,,,1.0,,,1.0,,,,,25.0,4.0,29.0,1,,40.0,3.0,1.0,,
2016-17,7090171,16,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090179,17,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,6.5,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2016-17,7090179,17,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,16.0,4.0,20.0,4.0,7.0,1.0,,,,,,,,8.0,8.0,,,2.0,,,,,,,,90.0,1.0,,,,,,14.0,,6.6,,,,,,2.0,,,,1.0,25.0,4.0,29.0,1,,38.0,3.0,1.0,,
2016-17,7090179,17,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,13.0,,,,,,,4.0,,6.9,,,1.0,,,2.0,3.0,,,,3.0,2.0,2.0,1,1.0,12.0,,1.0,1.0,1.0
2016-17,7090134,18,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,3.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,9.0,,,,,,,,,6.6,,,,,,,,,,,3.0,,3.0,0,1.0,4.0,,,,
2016-17,7090134,18,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,7.0,5.0,12.0,8.0,11.0,3.0,,1.0,,,,,2.0,14.0,16.0,,,5.0,,,,,1.0,,,90.0,2.0,,,,1.0,1.0,20.0,,6.9,,,,,3.0,1.0,,,1.0,1.0,21.0,8.0,29.0,2,1.0,44.0,,4.0,,1.0
2016-17,7090134,18,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,,7.0,5.0,11.0,,,7.0,1.0,,,1.0,,,1.0,2.0,9.0,,,,1.0,,,,,2.0,,74.0,,,,,,,7.0,,8.2,,,2.0,,4.0,3.0,2.0,,1.0,,10.0,7.0,15.0,2,4.0,39.0,1.0,2.0,3.0,4.0
2016-17,7090184,19,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,1.0,3.0,4.0,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,13.0,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,3.0,5.0,0,,6.0,,,,
2016-17,7090184,19,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,5.0,2.0,7.0,7.0,15.0,4.0,,1.0,,1.0,,,1.0,10.0,15.0,,,,,,,,,,,77.0,1.0,1.0,,,,,15.0,,6.9,,,1.0,,,1.0,,,,3.0,17.0,2.0,19.0,2,,26.0,1.0,,,
2016-17,7090184,19,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,2.0,12.0,4.0,15.0,,,4.0,1.0,,1.0,3.0,,,1.0,6.0,2.0,,,1.0,,,,,4.0,1.0,,71.0,1.0,,,,,,9.0,,6.8,,,,,1.0,2.0,5.0,,2.0,,17.0,4.0,16.0,2,1.0,36.0,1.0,,1.0,1.0
2016-17,7090184,19,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090220,20,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,7.0,3.0,10.0,2.0,,,,,,1.0,,,,4.0,1.0,,,1.0,,,,,,,,45.0,,,,,,,3.0,,6.5,,,,,1.0,,,,,,8.0,3.0,11.0,0,,18.0,2.0,1.0,,
2016-17,7090220,20,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,8.0,7.0,15.0,7.0,7.0,1.0,,,,,,,,9.0,7.0,,,2.0,,,,,,1.0,,45.0,,,,,,,10.0,,6.6,,,,,1.0,,,,,,14.0,8.0,22.0,0,,26.0,2.0,,,
2016-17,7090220,20,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,,,,4.0,5.0,9.0,,,4.0,,,,3.0,,,3.0,6.0,3.0,,,,,,,,1.0,,,53.0,,,,,,,13.0,,6.0,,,,,,1.0,1.0,,,,11.0,6.0,16.0,0,1.0,30.0,2.0,1.0,1.0,1.0
2016-17,7090220,20,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,1.0,,,5.0,1.0,5.0,2.0,,2.0,,,,,,,,4.0,3.0,,,1.0,,,,,,,,37.0,1.0,,,,,,10.0,,6.7,,,1.0,,,1.0,6.0,,2.0,,10.0,4.0,8.0,2,2.0,24.0,,1.0,,2.0
2016-17,7090221,21,31,Crystal_Palace,Away,16674,38419,Loïc Rémy,loic-remy,F,True,,,,5.0,3.0,8.0,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,20.0,,,,,,,3.0,,6.4,,,2.0,,,1.0,2.0,,,,7.0,3.0,8.0,3,,14.0,,,,
2016-17,7090221,21,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,16.0,4.0,20.0,5.0,10.0,,,,,,,,2.0,7.0,12.0,,,,,,,,1.0,2.0,,90.0,,,,,,,17.0,,6.9,,,,,1.0,1.0,,,1.0,1.0,22.0,8.0,30.0,0,,42.0,5.0,1.0,1.0,
2016-17,7090221,21,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,8.0,7.0,13.0,1.0,,2.0,1.0,,,,,,3.0,4.0,2.0,,,,,,,,2.0,1.0,,70.0,,,,,,,13.0,,6.6,,,,,1.0,,5.0,,,,15.0,8.0,18.0,0,1.0,37.0,2.0,1.0,,1.0
2016-17,7090209,22,31,Crystal_Palace,Home,16674,38419,Loïc Rémy,loic-remy,F,False,,,,6.0,1.0,7.0,,,3.0,,,,,,,1.0,2.0,3.0,,,,,,,,,1.0,,61.0,,,,,,,17.0,,6.5,,,,,,3.0,4.0,,,1.0,13.0,1.0,10.0,0,,29.0,8.0,1.0,2.0,
2016-17,7090209,22,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,12.0,2.0,14.0,3.0,8.0,2.0,,,1.0,,,,1.0,8.0,10.0,,,4.0,,,,1.0,,,,90.0,,,,,,,24.0,,6.7,,,1.0,,4.0,2.0,,,,,24.0,4.0,28.0,2,,47.0,7.0,2.0,,
