season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896874,7,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,,,,18.0,5.0,23.0,2.0,1.0,1.0,,,1.0,2.0,,,1.0,6.0,7.0,,,,,,,,2.0,2.0,,72.0,2.0,,,,,,,8.0,,7.1,,,,,,3.0,3.0,,,,24.0,5.0,26.0,3,2.0,45.0,,2.0,2.0,1.0
2020-21,8896874,7,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,5.0,8.0,13.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,18.0,,,,,,,,2.0,,6.5,,,,,,1.0,1.0,,,,6.0,8.0,13.0,0,,18.0,,,,
2020-21,8896874,7,31,Crystal_Palace,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,False,,,,5.0,6.0,11.0,1.0,1.0,,,,1.0,1.0,,,1.0,5.0,4.0,,,1.0,,,,,,,,84.0,,,,,,,,8.0,,6.5,,,,,1.0,2.0,,,,1.0,6.0,7.0,13.0,1,,26.0,4.0,2.0,1.0,
2020-21,8896869,8,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,9.0,,,,,,,,3.0,,6.6,,,,,,,,,,,4.0,1.0,5.0,0,,5.0,,,,
2020-21,8896869,8,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,,,1.0,13.0,9.0,22.0,1.0,,7.0,,,,1.0,,,2.0,7.0,3.0,,,1.0,,,,,,,,71.0,1.0,,,,,,,14.0,,6.3,,,,,3.0,3.0,3.0,,3.0,,20.0,10.0,27.0,1,2.0,45.0,2.0,,1.0,
2020-21,8896869,8,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,12.0,12.0,24.0,7.0,1.0,9.0,,,1.0,,,,2.0,13.0,7.0,,,4.0,,1.0,,,1.0,1.0,,85.0,1.0,,,,,,,10.0,,7.5,,,,,,3.0,,,1.0,1.0,15.0,14.0,29.0,2,1.0,47.0,3.0,2.0,3.0,1.0
2020-21,8896869,8,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896853,9,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,3.0,,3.0,2.0,3.0,,,1.0,,,,,1.0,3.0,4.0,,,1.0,,,,,,,,13.0,1.0,,,,,,,3.0,,6.4,,,1.0,,,,,,,,5.0,,5.0,2,,12.0,,1.0,,
2020-21,8896853,9,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,7.0,,,31.0,5.0,29.0,1.0,,6.0,,,1.0,1.0,,,2.0,5.0,6.0,,,,,,,,,3.0,,90.0,1.0,,,,,,,26.0,,7.7,,,1.0,,,4.0,14.0,,2.0,,49.0,6.0,41.0,3,1.0,76.0,4.0,2.0,3.0,1.0
2020-21,8896853,9,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,18.0,5.0,23.0,5.0,2.0,1.0,,,,,,,,6.0,6.0,,,1.0,,,,,,,,77.0,1.0,,,,,,,7.0,,7.0,,,,,,3.0,,,,,23.0,6.0,29.0,1,,37.0,1.0,1.0,3.0,
2020-21,8896853,9,31,Crystal_Palace,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,False,,,,7.0,3.0,10.0,2.0,2.0,2.0,,1.0,,,,,3.0,7.0,3.0,,,2.0,,,,,,2.0,,90.0,1.0,,,,,,,10.0,,6.4,,,1.0,,,1.0,2.0,,,1.0,12.0,3.0,13.0,2,,29.0,2.0,,1.0,
2020-21,8896999,10,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,7.0,1.0,8.0,2.0,3.0,,,,,,,,1.0,4.0,4.0,,,1.0,,,,,,,,24.0,1.0,1.0,,,,,,2.0,,7.1,,,2.0,,1.0,1.0,,,,,8.0,1.0,9.0,3,,17.0,,,1.0,
2020-21,8896999,10,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,3.0,,2.0,14.0,10.0,21.0,,,6.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,1.0,,67.0,,,,,,,,10.0,,6.9,,,,,1.0,1.0,6.0,,2.0,,22.0,10.0,26.0,0,,37.0,1.0,,1.0,
2020-21,8896999,10,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,2.0,12.0,1.0,13.0,4.0,1.0,,,,,,,,1.0,6.0,3.0,,,1.0,,,,,,1.0,,66.0,,,,,,,,7.0,,6.8,,,1.0,,,2.0,,,2.0,,13.0,3.0,16.0,1,,25.0,2.0,,2.0,
2020-21,8896999,10,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,6.0,,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,13.0,1.0,14.0,6.0,2.0,1.0,,,,1.0,,,1.0,12.0,4.0,,,4.0,,2.0,,,,4.0,,90.0,4.0,1.0,,,,,,8.0,,9.0,,,1.0,,1.0,,,,,3.0,18.0,1.0,19.0,5,2.0,36.0,2.0,,,1.0
2020-21,8897014,11,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897014,11,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,7.0,8.0,15.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,16.0,,,,,,,,,,6.7,,,,,,,,,,,7.0,8.0,15.0,0,1.0,17.0,,,,1.0
2020-21,8897014,11,31,Crystal_Palace,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,,2.0,0,,4.0,1.0,,,
2020-21,8896997,12,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,14.0,2.0,16.0,2.0,12.0,4.0,,,1.0,,,,3.0,8.0,13.0,,,3.0,,,,,1.0,1.0,,90.0,2.0,,,,,,,20.0,,7.2,,,1.0,,6.0,2.0,,,1.0,3.0,22.0,5.0,27.0,4,,54.0,5.0,,1.0,
2020-21,8896997,12,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,0,,2.0,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896997,12,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896987,13,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,12.0,3.0,15.0,7.0,7.0,1.0,,1.0,,,,,2.0,11.0,9.0,,,3.0,,1.0,,,,1.0,,70.0,2.0,,,,,,,10.0,,6.8,,,3.0,,,,,,,,18.0,5.0,23.0,5,,34.0,,2.0,,
2020-21,8896987,13,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,24.0,3.0,25.0,,,12.0,1.0,,,1.0,,,,3.0,13.0,,,,,,,,,2.0,,85.0,,,,,,,,13.0,,8.2,,,,,,6.0,6.0,,,,32.0,5.0,31.0,0,7.0,56.0,1.0,2.0,4.0,7.0
2020-21,8896987,13,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,1.0,2.0,3.0,5.0,,1.0,,,,,,,1.0,6.0,2.0,,,,,,,,,,,14.0,,,,,,,,4.0,,6.6,,,,,,1.0,,,,,4.0,2.0,6.0,0,,9.0,,1.0,1.0,
2020-21,8896987,13,31,Crystal_Palace,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896984,14,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,13.0,6.0,19.0,2.0,4.0,8.0,,1.0,,1.0,,,1.0,5.0,9.0,,,,,,,,,,,90.0,1.0,,,,,,,11.0,,6.4,,,,,,2.0,1.0,,,2.0,21.0,6.0,26.0,1,1.0,39.0,1.0,3.0,1.0,1.0
2020-21,8896984,14,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,1.0,4.0,5.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,21.0,,,,,,,,4.0,,6.4,,,,,,,,,,2.0,4.0,4.0,8.0,0,,9.0,1.0,,,
2020-21,8896971,15,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,5.0,6.0,11.0,9.0,7.0,1.0,,,,,,,1.0,11.0,7.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,11.0,,6.8,,,2.0,,2.0,,,,,2.0,13.0,7.0,20.0,2,,27.0,1.0,,,
2020-21,8896971,15,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,1.0,,1.0,9.0,2.0,10.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,8.0,,,,,,,,2.0,,6.6,,,,,,1.0,1.0,,1.0,,10.0,2.0,11.0,0,,14.0,,,,
2020-21,8896971,15,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896971,15,31,Crystal_Palace,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,1.0,,1.0,7.0,1.0,7.0,,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,,15.0,,,,,,,,1.0,,6.7,,,,,,,2.0,,1.0,,8.0,1.0,7.0,0,,9.0,,,,
2020-21,8896931,16,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,6.0,1.0,7.0,9.0,10.0,1.0,,,,1.0,,,1.0,14.0,13.0,,,1.0,,,,,,,,90.0,,,,,,,,23.0,,6.6,,,1.0,,1.0,2.0,,,,,20.0,4.0,24.0,1,2.0,39.0,2.0,1.0,,1.0
2020-21,8896931,16,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,3.0,,,10.0,4.0,11.0,2.0,,7.0,,,,2.0,,,1.0,7.0,3.0,,,2.0,1.0,,,,1.0,2.0,,90.0,,,,,,,,13.0,,7.2,,,1.0,,,,5.0,,1.0,,15.0,8.0,18.0,1,3.0,34.0,2.0,,,1.0
2020-21,8896931,16,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,2.0,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,1.0,,6.6,,,,,,1.0,,,,,2.0,,2.0,0,,5.0,1.0,,1.0,
2020-21,8896931,16,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896899,17,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,6.0,5.0,11.0,4.0,6.0,,,,,,,,1.0,6.0,7.0,,,1.0,,,,1.0,,,,48.0,,,,,,,,9.0,,7.1,,,1.0,,1.0,,,,,,12.0,7.0,19.0,1,,23.0,,1.0,,
2020-21,8896899,17,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,1.0,21.0,10.0,29.0,,,9.0,,,1.0,3.0,,,3.0,9.0,10.0,,,2.0,,,,,2.0,1.0,,90.0,1.0,,,,,,,19.0,,7.2,,,1.0,,1.0,3.0,8.0,,2.0,,33.0,10.0,35.0,3,2.0,73.0,2.0,6.0,2.0,1.0
2020-21,8896899,17,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,7.0,4.0,11.0,5.0,2.0,2.0,,,1.0,1.0,,,3.0,11.0,6.0,,,2.0,,,,,,,,42.0,,,,,,,,5.0,,6.6,,,,,,3.0,,,,,8.0,4.0,12.0,1,,24.0,1.0,1.0,3.0,
2020-21,8896899,17,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897071,18,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,13.0,5.0,18.0,4.0,3.0,4.0,,,1.0,,,,,4.0,8.0,,,,,,,,,1.0,,81.0,2.0,,,,,,,12.0,,7.5,,,3.0,,1.0,2.0,,,4.0,1.0,20.0,7.0,27.0,6,1.0,43.0,3.0,2.0,2.0,
2020-21,8897071,18,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,1.0,15.0,13.0,26.0,1.0,,5.0,,,,5.0,,,2.0,12.0,4.0,,,1.0,,,,,4.0,2.0,,90.0,,,,,,,,10.0,,6.5,,,1.0,,,6.0,3.0,,4.0,,18.0,15.0,30.0,1,1.0,53.0,,,3.0,
2020-21,8897071,18,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,2.0,1.0,3.0,2.0,2.0,2.0,,,1.0,2.0,,,,6.0,3.0,,,1.0,,,,,,,,9.0,,,,,,,,5.0,,6.3,,,,,,2.0,,,1.0,,3.0,3.0,6.0,1,,13.0,1.0,,1.0,
2020-21,8897071,18,31,Crystal_Palace,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897057,19,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897057,19,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,,,1.0,8.0,8.0,16.0,,,12.0,,,,1.0,,,6.0,10.0,5.0,,,,,,,,1.0,,,79.0,,,,,,,,22.0,,5.8,,,,,,3.0,2.0,,4.0,,16.0,12.0,26.0,0,4.0,45.0,1.0,1.0,,3.0
2020-21,8897057,19,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,8.0,7.0,15.0,7.0,2.0,5.0,,,1.0,,,,2.0,12.0,8.0,,,,,,,,,,,90.0,,,,,,,,12.0,,6.5,,,,,1.0,6.0,,,,,13.0,7.0,20.0,1,1.0,38.0,2.0,2.0,3.0,1.0
2020-21,8897057,19,31,Crystal_Palace,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,2.0,,6.5,,,,,,,,,,,1.0,4.0,5.0,0,,7.0,1.0,,,
2020-21,8897037,20,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,13.0,3.0,16.0,4.0,8.0,2.0,,,,,,,1.0,5.0,8.0,,,1.0,1.0,,,,1.0,1.0,,73.0,,,,,,,,10.0,,6.9,,,,,,,,,1.0,,18.0,7.0,25.0,0,,28.0,,,,
2020-21,8897037,20,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,,,2.0,17.0,5.0,22.0,1.0,,6.0,,,,,,,4.0,6.0,1.0,,,,,,,,4.0,,,66.0,,,,,,,,21.0,,6.0,,,,,1.0,1.0,3.0,,4.0,,27.0,5.0,29.0,0,1.0,53.0,3.0,,,
2020-21,8897037,20,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,1.0,14.0,2.0,16.0,,,1.0,,,,1.0,,,,1.0,2.0,,,,1.0,,,,1.0,3.0,,17.0,,,,,,,,1.0,,7.3,,,,,,1.0,,,1.0,,15.0,2.0,17.0,0,,20.0,,1.0,1.0,
2020-21,8897037,20,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,1.0,2.0,3.0,1.0,,1.0,,,,,,,2.0,3.0,,,,,,1.0,,,,,,24.0,1.0,,,,,,,3.0,,7.0,,,,,,,,,,,1.0,2.0,3.0,1,,8.0,1.0,,,
2020-21,8897043,21,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897043,21,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,3.0,,3.0,1.0,,,,,1.0,2.0,,,2.0,5.0,1.0,,,,,,,,,,,11.0,,,,,,,,5.0,,5.8,,,,,,,,,,,6.0,,6.0,1,,11.0,,1.0,,
2020-21,8897043,21,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,16.0,10.0,26.0,1.0,1.0,3.0,,,,2.0,,,4.0,8.0,9.0,,,1.0,1.0,,,,1.0,2.0,,90.0,,,,,,,,18.0,,6.8,,,,,,5.0,1.0,,2.0,,20.0,12.0,31.0,0,,55.0,6.0,4.0,5.0,
2020-21,8897043,21,31,Crystal_Palace,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,False,,,,13.0,5.0,18.0,,1.0,2.0,1.0,1.0,,,,,5.0,7.0,5.0,,,2.0,,,,,,2.0,,79.0,,,,,,,,15.0,,6.6,,,2.0,,,4.0,,,1.0,1.0,20.0,5.0,25.0,2,1.0,41.0,1.0,,3.0,
2020-21,8897043,21,31,Crystal_Palace,Home,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
