season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243621,23,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,1.0,7.0,9.0,16.0,2.0,5.0,,6.0,,,,1.0,,,3.0,8.0,10.0,,,1.0,,,,,,,90.0,,,,,,,16.0,,,6.1,,,,,,3.0,4.0,,,2.0,,14.0,11.0,25.0,,,0,,44.0,2.0,2.0,3.0,
2019-20,8243621,23,31,Crystal_Palace,Away,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243643,24,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,True,,,1.0,4.0,2.0,6.0,4.0,,,,,,,,,,1.0,6.0,1.0,,,1.0,,,,,1.0,1.0,21.0,,,,,,,7.0,,,6.8,,,1.0,,,,1.0,,,1.0,,7.0,3.0,10.0,,,1,,18.0,2.0,,1.0,
2019-20,8243643,24,31,Crystal_Palace,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,1.0,4.0,2.0,6.0,8.0,2.0,,1.0,,1.0,,,,,,9.0,3.0,,,1.0,,,,,,,69.0,,,,,,,7.0,,,6.3,,,2.0,,,,1.0,,,2.0,,7.0,3.0,10.0,,,2,,18.0,,,1.0,
2019-20,8243643,24,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,5.0,7.0,12.0,5.0,1.0,,5.0,1.0,,1.0,2.0,,,2.0,12.0,9.0,,,1.0,,,,,,1.0,90.0,,,,,,,9.0,,,6.4,,,,,,1.0,6.0,,,,,5.0,7.0,12.0,,,1,1.0,36.0,5.0,3.0,4.0,1.0
2019-20,8243643,24,31,Crystal_Palace,Home,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243644,25,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,12.0,2.0,14.0,4.0,8.0,,1.0,,,,,,,,4.0,9.0,,,,,,,,,2.0,77.0,1.0,,,,,,9.0,,,7.2,,,1.0,,,,1.0,,,1.0,1.0,19.0,3.0,22.0,,,2,,28.0,1.0,,1.0,
2019-20,8243644,25,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,13.0,,,,,,,3.0,,,6.5,,,,,,,,3.0,,,,4.0,2.0,3.0,,,0,,7.0,,,,
2019-20,8243644,25,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,1.0,12.0,12.0,24.0,4.0,1.0,,5.0,,,,,,,2.0,6.0,3.0,,,,,,,,,2.0,90.0,,,,,,,14.0,,,6.7,,,,,,,1.0,3.0,,2.0,,24.0,12.0,33.0,,,0,1.0,45.0,,,1.0,1.0
2019-20,8243663,26,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,4.0,4.0,8.0,11.0,6.0,,,,1.0,,1.0,,,2.0,16.0,7.0,,,1.0,,1.0,,1.0,1.0,2.0,90.0,2.0,,,,,,22.0,,,7.2,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,17.0,6.0,22.0,,,3,1.0,42.0,4.0,,,
2019-20,8243663,26,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243663,26,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,2.0,14.0,7.0,21.0,1.0,,,1.0,,,,2.0,,,2.0,8.0,9.0,,,,,,,,,,90.0,,,,,,,15.0,,,6.4,,,,,,,8.0,3.0,,2.0,,18.0,7.0,22.0,,,0,,48.0,6.0,4.0,5.0,
2019-20,8243733,27,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,2.0,11.0,2.0,13.0,3.0,8.0,,2.0,,1.0,1.0,1.0,,,,7.0,11.0,,,2.0,,,,,,,89.0,1.0,,,,,,16.0,,,6.8,,,1.0,,,3.0,4.0,1.0,,2.0,,21.0,3.0,23.0,,,3,,44.0,3.0,,3.0,
2019-20,8243733,27,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243733,27,31,Crystal_Palace,Home,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,1.0,1.0,2.0,,,,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,8.0,,,,,,,2.0,,,6.4,,,,,,,,,,,,1.0,2.0,3.0,,,0,1.0,5.0,,,,1.0
2019-20,8243733,27,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,1.0,8.0,3.0,11.0,1.0,,,3.0,,,,1.0,,,6.0,11.0,10.0,,,3.0,,,,1.0,3.0,,90.0,5.0,,,,,,16.0,,,8.0,,,2.0,,,,4.0,2.0,,3.0,,13.0,5.0,16.0,,,7,1.0,55.0,3.0,5.0,4.0,1.0
2019-20,8243733,27,31,Crystal_Palace,Home,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243704,28,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,12.0,1.0,13.0,17.0,5.0,,3.0,1.0,1.0,1.0,1.0,,,2.0,21.0,6.0,,,1.0,1.0,,,,,2.0,87.0,1.0,,,,,,13.0,,,6.9,,,2.0,,,3.0,1.0,,,,,19.0,1.0,20.0,,,4,,38.0,4.0,,1.0,
2019-20,8243704,28,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243704,28,31,Crystal_Palace,Away,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,2.0,,2.0,1.0,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,1.0,8.0,,,,,,,1.0,,,6.8,,,,,,1.0,,,,,,2.0,,2.0,,,0,,4.0,,,,
2019-20,8243704,28,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,5.0,9.0,14.0,2.0,,,5.0,,,,3.0,,,6.0,13.0,2.0,,,1.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,,11.0,,,6.2,,,,,,1.0,1.0,2.0,,,,8.0,10.0,16.0,,,1,,34.0,,2.0,,
2019-20,8243686,29,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,12.0,3.0,15.0,9.0,10.0,,3.0,1.0,,,,,,3.0,13.0,16.0,,,3.0,,,,,,4.0,90.0,,1.0,,,,,13.0,,,8.0,,,2.0,,,5.0,2.0,,,,2.0,18.0,4.0,22.0,,,2,1.0,47.0,3.0,3.0,2.0,
2019-20,8243686,29,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243686,29,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,1.0,18.0,5.0,23.0,4.0,1.0,,4.0,,,,1.0,,,2.0,10.0,10.0,,,2.0,,1.0,,,,,90.0,2.0,,,,,,9.0,,,7.6,,,1.0,,,1.0,6.0,,,1.0,,21.0,5.0,26.0,,,3,1.0,49.0,2.0,4.0,4.0,
2019-20,8684151,30,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,7.0,3.0,10.0,10.0,12.0,,2.0,,,,,,,2.0,14.0,13.0,,,2.0,,,,,,1.0,76.0,,,,,,,16.0,,,6.8,,,,,,3.0,,,,,2.0,16.0,4.0,20.0,,,0,1.0,36.0,4.0,,,
2019-20,8684151,30,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,,,1.0,7.0,2.0,9.0,,1.0,,1.0,,,,1.0,,,1.0,3.0,4.0,,,,,,,,,,14.0,,,,,,,4.0,,,6.7,,,,,,,1.0,1.0,,1.0,,8.0,3.0,10.0,,,0,3.0,18.0,,,,
2019-20,8684151,30,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,13.0,9.0,22.0,1.0,1.0,,4.0,,,,,,,5.0,12.0,11.0,,,4.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,,16.0,,,7.4,,,,,,1.0,5.0,2.0,,,,19.0,9.0,26.0,,,1,2.0,54.0,3.0,6.0,3.0,1.0
2019-20,8684151,30,31,Crystal_Palace,Away,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684161,31,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,,,1.0,4.0,6.0,10.0,2.0,1.0,,7.0,,,,2.0,,,1.0,5.0,3.0,,,,,,,,1.0,,90.0,,,,,,,7.0,,,6.3,,,1.0,,,3.0,1.0,,,3.0,,6.0,8.0,14.0,,,1,1.0,28.0,,,1.0,1.0
2019-20,8684161,31,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,7.0,4.0,11.0,6.0,2.0,,3.0,,,,1.0,,,3.0,14.0,6.0,,,3.0,,,,,,1.0,84.0,,,,,,,8.0,,,6.2,,,,,,,2.0,,,,,7.0,4.0,11.0,,,0,1.0,26.0,3.0,2.0,1.0,
2019-20,8684161,31,31,Crystal_Palace,Away,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,10.0,,,,,,,3.0,,,6.4,,,,,,1.0,,,,,,1.0,,1.0,,,0,,4.0,1.0,,,
2019-20,8684168,32,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,1.0,19.0,3.0,21.0,1.0,,,5.0,,,1.0,,,,2.0,5.0,3.0,,,1.0,,,,,,,77.0,,,,,,,16.0,,,6.6,,,1.0,,,,2.0,5.0,,3.0,,29.0,4.0,28.0,,,2,1.0,48.0,2.0,1.0,1.0,
2019-20,8684168,32,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,1.0,20.0,5.0,25.0,8.0,1.0,,7.0,,1.0,1.0,,,,2.0,12.0,9.0,,,2.0,,,,,,1.0,90.0,1.0,,,,,,10.0,,,7.0,,,2.0,,,,2.0,,,1.0,,24.0,5.0,29.0,,,4,2.0,50.0,4.0,4.0,2.0,2.0
2019-20,8684168,32,31,Crystal_Palace,Home,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692232,33,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,12.0,4.0,16.0,5.0,10.0,,2.0,,,,,,,1.0,7.0,12.0,,1.0,1.0,,,,,,,82.0,,1.0,,,,,17.0,,,6.9,,,2.0,,,,1.0,1.0,,1.0,1.0,23.0,5.0,27.0,,,2,,41.0,4.0,1.0,1.0,
2019-20,8692232,33,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,1.0,,,7.0,,6.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,2.0,8.0,,,,,,,2.0,,,7.4,,,,,,,1.0,2.0,,,,9.0,,7.0,,,0,,10.0,,,1.0,
2019-20,8692232,33,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,11.0,8.0,19.0,2.0,1.0,,4.0,,,1.0,1.0,,,4.0,9.0,14.0,,,,,,,,2.0,,90.0,,,,,,,15.0,,,6.7,,,,,,,6.0,1.0,,,,14.0,8.0,21.0,,,1,4.0,56.0,5.0,5.0,4.0,2.0
2019-20,8692232,33,31,Crystal_Palace,Away,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692245,34,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,16.0,2.0,18.0,11.0,12.0,,1.0,,,1.0,,,,,12.0,15.0,,,1.0,,1.0,,,,,90.0,2.0,,,,,,12.0,,,7.7,,,,,,3.0,,,,1.0,,22.0,3.0,25.0,,,3,,42.0,5.0,3.0,,
2019-20,8692245,34,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,1.0,,,4.0,2.0,5.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,10.0,,,,,,,5.0,,,6.8,,,,,,,1.0,4.0,,,,8.0,2.0,6.0,,,0,,12.0,1.0,,1.0,
2019-20,8692245,34,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,17.0,3.0,20.0,1.0,,,5.0,,,1.0,1.0,,,4.0,7.0,2.0,,,1.0,,,,,,,80.0,,,,,,,14.0,,,6.0,,,,,,,1.0,2.0,,1.0,,22.0,4.0,24.0,,,1,1.0,43.0,4.0,,1.0,1.0
2019-20,8692245,34,31,Crystal_Palace,Home,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692253,35,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,4.0,4.0,8.0,4.0,8.0,,1.0,,,1.0,1.0,,,,8.0,16.0,,,2.0,,,,,,,90.0,3.0,,,,,,11.0,,,7.6,,,3.0,,,1.0,5.0,,,,,9.0,6.0,15.0,,,7,,38.0,3.0,4.0,4.0,
2019-20,8692253,35,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,1.0,,,7.0,1.0,7.0,,,,1.0,,,,,,,1.0,1.0,5.0,,,,,,,,,1.0,25.0,,,,,,,5.0,,,7.0,,,,,,,3.0,3.0,,2.0,,11.0,1.0,9.0,,,0,1.0,20.0,,1.0,3.0,1.0
2019-20,8692253,35,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,8.0,7.0,15.0,1.0,1.0,,4.0,,,,,,,,3.0,8.0,,,1.0,,,,,,1.0,65.0,,,,,,,6.0,,,6.9,,,,,,,2.0,1.0,,,,11.0,7.0,17.0,,,0,3.0,29.0,1.0,3.0,1.0,2.0
2019-20,8692253,35,31,Crystal_Palace,Away,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692264,36,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,1.0,,1.0,16.0,12.0,27.0,1.0,1.0,,7.0,,,1.0,3.0,,,1.0,9.0,14.0,,,2.0,,,,,1.0,,90.0,,,,,,,11.0,,,6.8,,,,,,1.0,5.0,2.0,,2.0,,22.0,13.0,33.0,,,1,3.0,57.0,1.0,7.0,3.0,
2019-20,8692264,36,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,1.0,16.0,5.0,21.0,6.0,,,4.0,,,,3.0,,,1.0,12.0,6.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,11.0,,,6.8,,,1.0,,,1.0,1.0,,,1.0,1.0,20.0,7.0,27.0,,,2,3.0,44.0,3.0,3.0,,2.0
2019-20,8692264,36,31,Crystal_Palace,Home,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692278,37,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,7.0,7.0,12.0,,1.0,,3.0,,,,3.0,,,,3.0,5.0,1.0,,,,,,,1.0,,90.0,1.0,,,,,,12.0,,,6.3,,,,,,,1.0,4.0,,1.0,,13.0,9.0,18.0,,,1,2.0,36.0,4.0,2.0,1.0,2.0
2019-20,8692278,37,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,11.0,13.0,24.0,6.0,2.0,,5.0,,,1.0,1.0,,,2.0,11.0,9.0,,,3.0,,,,,,1.0,90.0,,1.0,,,,,7.0,,,7.0,,,,,,1.0,2.0,,,,,14.0,14.0,28.0,,,1,2.0,43.0,1.0,3.0,2.0,1.0
2019-20,8692278,37,31,Crystal_Palace,Away,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692282,38,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,3.0,,1.0,22.0,9.0,28.0,,,,11.0,,,1.0,,,,4.0,4.0,8.0,,,,,,,,2.0,2.0,90.0,,,,,,,16.0,,,7.5,,,1.0,,,,2.0,9.0,,2.0,1.0,32.0,9.0,32.0,,,2,3.0,71.0,1.0,3.0,2.0,2.0
2019-20,8692282,38,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,1.0,18.0,3.0,21.0,3.0,1.0,,4.0,1.0,,,,,,2.0,8.0,7.0,,,1.0,1.0,,,,,3.0,90.0,,,,,,,7.0,,,7.4,,,2.0,,,1.0,4.0,,,1.0,,18.0,3.0,21.0,,,2,,41.0,3.0,4.0,2.0,
2019-20,8692282,38,31,Crystal_Palace,Home,1012390,466955,Brandon Pierrick,pierrick-brandon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
