element,position,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team_code
441,DEF,596777,Patrick,Dorgu,2561903,1,False,90,0,0,0,1,0,0,0,1,0,0,0,4,9.0,2.8,8.0,2.0,1,2,4,5,1,0.04,0.02,0.06,1.31,45,0,632629,0,0,1
441,DEF,596777,Patrick,Dorgu,2561911,2,False,90,0,0,0,1,0,0,0,0,0,0,0,4,4.8,4.5,6.0,1.5,4,1,0,4,1,0.00,0.04,0.04,1.76,45,164047,882233,200341,36294,1
441,DEF,596777,Patrick,Dorgu,2561920,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,48679,990550,134154,85475,1
441,DEF,596777,Patrick,Dorgu,2561932,1,False,90,0,0,0,3,0,0,0,0,0,0,0,7,20.4,48.9,28.0,9.7,2,3,4,6,1,0.20,0.10,0.30,2.52,45,-225239,699635,10000,235239,1
441,DEF,596777,Patrick,Dorgu,2561941,5,False,90,0,1,0,1,0,0,0,0,0,0,0,22,36.0,26.8,10.0,7.3,3,4,4,7,1,0.00,0.39,0.39,0.43,45,-82998,641535,7155,90153,1
441,DEF,596777,Patrick,Dorgu,2561946,0,False,84,0,0,0,2,0,0,0,1,0,0,0,1,8.6,1.1,2.0,1.2,5,5,2,7,1,0.00,0.01,0.01,1.92,45,-34135,615917,35022,69157,1
441,DEF,596777,Patrick,Dorgu,2561962,1,False,26,0,0,0,0,0,0,0,0,0,0,0,6,4.4,10.1,2.0,1.7,1,1,1,2,0,0.00,0.00,0.00,0.34,45,-45582,573173,12540,58122,1
441,DEF,596777,Patrick,Dorgu,2561969,1,False,31,0,0,0,1,0,0,0,0,0,0,0,3,11.0,11.0,0.0,2.2,3,2,3,6,0,0.00,0.02,0.02,1.79,44,-83440,490501,4711,88151,1
441,DEF,596777,Patrick,Dorgu,2561982,-1,False,20,0,0,0,2,0,0,0,1,0,0,0,-7,3.4,0.8,0.0,0.4,0,1,2,2,0,0.00,0.00,0.00,0.56,44,-44393,448500,3261,47654,1
441,DEF,596777,Patrick,Dorgu,2561991,1,False,22,0,0,0,0,0,0,0,0,0,0,0,4,1.2,0.3,24.0,2.6,0,3,0,0,0,0.33,0.00,0.33,0.26,43,-62345,384703,2730,65075,1
441,DEF,596777,Patrick,Dorgu,2562003,5,False,79,0,0,1,0,0,0,0,1,0,0,0,24,13.2,18.1,4.0,3.5,6,2,1,7,1,0.00,0.15,0.15,0.50,43,-34228,352579,1319,35547,1
441,DEF,596777,Patrick,Dorgu,2562012,1,False,57,0,0,0,1,0,0,0,0,0,0,0,-3,4.6,12.6,6.0,2.3,2,2,2,4,1,0.15,0.02,0.17,0.23,42,-6680,348840,7869,14549,1
