season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243444,5,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,6.0,26.0,17.0,43.0,1.0,,7.0,1.0,,,1.0,,,1.0,3.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,11.0,,6.9,,,1.0,1.0,2.0,4.0,,8.0,,34.0,18.0,48.0,1,,64.0,1.0,2.0,2.0,
2019-20,8243444,5,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,11.0,2.0,13.0,,,1.0,,,,1.0,,,1.0,3.0,5.0,,,1.0,,,,,1.0,,,33.0,,,,,,,,,3.0,,6.8,,,,,1.0,2.0,,,,13.0,2.0,13.0,0,4.0,25.0,,,1.0,2.0
2019-20,8243444,5,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,False,,,,10.0,9.0,19.0,,,1.0,,,1.0,1.0,,,2.0,7.0,5.0,,,,,,,,2.0,2.0,,68.0,,,,,,,,,15.0,,6.5,,,,,5.0,4.0,,,1.0,16.0,10.0,22.0,1,2.0,46.0,2.0,2.0,1.0,1.0
2019-20,8243444,5,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,2.0,25.0,8.0,32.0,2.0,,1.0,,2.0,,1.0,,,,8.0,14.0,,,3.0,,,,,,,,90.0,1.0,,,,,,,,22.0,,6.8,,,2.0,,7.0,11.0,,3.0,,40.0,8.0,37.0,3,4.0,73.0,3.0,5.0,5.0,
2019-20,8243444,5,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,3.0,9.0,34.0,43.0,,5.0,9.0,,,,2.0,,,,5.0,7.0,,,3.0,,,,,,,,90.0,,,,1.0,,,,,10.0,,5.8,,,,1.0,,,,7.0,,13.0,39.0,52.0,0,2.0,58.0,1.0,,,2.0
2019-20,8243444,5,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,6.0,15.0,20.0,35.0,1.0,1.0,10.0,,,1.0,2.0,,,1.0,6.0,6.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,,11.0,,7.1,,,1.0,,,,,8.0,,19.0,24.0,43.0,2,5.0,60.0,1.0,,,4.0
2019-20,8243444,5,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,,28.0,17.0,45.0,2.0,2.0,6.0,,,,,,,,5.0,8.0,,,2.0,,,,,1.0,,,90.0,1.0,,,,,,,,27.0,,6.7,,,,2.0,2.0,2.0,,7.0,,43.0,22.0,63.0,1,2.0,93.0,3.0,3.0,1.0,1.0
2019-20,8243444,5,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243444,5,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,False,,,1.0,11.0,15.0,26.0,,,6.0,,,,2.0,,,1.0,4.0,4.0,,,,,,,,1.0,,,57.0,1.0,,,,,,,,7.0,,6.6,,,,1.0,1.0,,,2.0,,12.0,18.0,30.0,1,4.0,43.0,1.0,,,2.0
2019-20,8243444,5,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,1.0,7.0,2.0,9.0,,1.0,2.0,,,,,,,,1.0,3.0,,,,,,,,,,,22.0,,,,,,,,,4.0,,6.7,,,,,1.0,,,1.0,,9.0,3.0,12.0,0,2.0,18.0,,,,1.0
2019-20,8243450,6,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,11.0,3.0,16.0,19.0,,,12.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,,8.0,,6.7,2.0,3.0,,,,,,19.0,,9.0,18.0,27.0,0,,42.0,,,,
2019-20,8243450,6,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243450,6,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,3.0,6.0,19.0,25.0,,2.0,3.0,,,,1.0,,,,2.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,9.0,,6.8,,,,5.0,,,,7.0,,9.0,25.0,34.0,0,4.0,45.0,,,,2.0
2019-20,8243450,6,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243450,6,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,True,,,,4.0,2.0,6.0,1.0,,3.0,,,,1.0,,,2.0,5.0,1.0,,,,,,,,1.0,,,23.0,,,,,,,,,5.0,,6.3,,,,1.0,1.0,,,,,5.0,2.0,7.0,0,1.0,15.0,1.0,,,1.0
2019-20,8243450,6,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,1.0,7.0,2.0,9.0,6.0,1.0,1.0,,,1.0,,,,1.0,10.0,1.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,,,9.0,,6.7,,,1.0,1.0,2.0,2.0,,1.0,2.0,12.0,2.0,12.0,3,,24.0,1.0,,,
2019-20,8243450,6,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243450,6,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,1.0,16.0,15.0,31.0,1.0,3.0,12.0,,,,1.0,,,2.0,6.0,14.0,,,2.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,,27.0,,8.1,,,1.0,4.0,1.0,2.0,,3.0,,29.0,23.0,50.0,2,5.0,88.0,2.0,5.0,1.0,3.0
2019-20,8243450,6,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,4.0,16.0,7.0,23.0,,,6.0,,,,1.0,,,,1.0,1.0,,,,,,,,,2.0,,84.0,1.0,,,,,,,,19.0,,6.8,,,1.0,,,1.0,,9.0,,27.0,11.0,37.0,2,,46.0,2.0,1.0,,
2019-20,8243450,6,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,1.0,12.0,3.0,15.0,2.0,,1.0,,,,1.0,,,2.0,8.0,3.0,,,2.0,,,,,1.0,1.0,,67.0,1.0,,,,,,,,8.0,,6.4,,,,,2.0,1.0,,1.0,1.0,14.0,4.0,17.0,1,1.0,33.0,2.0,1.0,1.0,1.0
2019-20,8243450,6,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,,,3.0,3.0,,,1.0,,,,,,,1.0,2.0,2.0,,,1.0,,,,,,,,8.0,,,,,,,,,2.0,,6.3,,,,,2.0,,,,,,3.0,3.0,0,,7.0,1.0,,2.0,
2019-20,8243450,6,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,3.0,24.0,5.0,28.0,1.0,,5.0,,,1.0,,,,1.0,5.0,8.0,,,3.0,,1.0,,,,2.0,,90.0,2.0,,,,,,,,15.0,,8.0,,,1.0,,4.0,7.0,,4.0,,36.0,6.0,35.0,4,1.0,57.0,1.0,3.0,4.0,
2019-20,8243450,6,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,2.0,13.0,20.0,33.0,,2.0,5.0,,,,,,,,1.0,5.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,,5.0,,7.2,,,,9.0,,,,5.0,,15.0,22.0,37.0,0,3.0,56.0,,,,3.0
2019-20,8243450,6,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,14.0,18.0,32.0,2.0,2.0,12.0,,,,1.0,,,2.0,8.0,7.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,,9.0,,6.7,,,1.0,1.0,,1.0,,3.0,,16.0,21.0,36.0,1,4.0,58.0,2.0,1.0,,2.0
2019-20,8243450,6,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,4.0,21.0,21.0,42.0,1.0,2.0,9.0,,,,1.0,,,,5.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,28.0,,6.7,,,,3.0,2.0,4.0,,14.0,,35.0,29.0,60.0,0,3.0,89.0,3.0,1.0,,2.0
2019-20,8243450,6,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243450,6,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,13.0,,,,,,,,,,,6.8,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2019-20,8243450,6,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,10.0,8.0,18.0,1.0,,2.0,,,1.0,,,,1.0,3.0,5.0,,,1.0,,,,,,2.0,,82.0,1.0,,,,,,,,11.0,,6.9,,,1.0,,3.0,1.0,,1.0,,15.0,9.0,23.0,3,1.0,37.0,2.0,1.0,3.0,
2019-20,8243460,7,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,,,17.0,17.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,2.0,,6.8,,,,,,,,2.0,,,19.0,19.0,0,,23.0,,,,
2019-20,8243460,7,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243460,7,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,4.0,34.0,48.0,82.0,2.0,1.0,6.0,,,,,,,,2.0,2.0,,,,1.0,,,,,1.0,,90.0,,,,,,,,,6.0,,7.3,,,,1.0,,,,8.0,,39.0,49.0,88.0,0,1.0,92.0,,,,1.0
2019-20,8243460,7,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,1.0,,3.0,28.0,5.0,32.0,,,2.0,1.0,,,1.0,,,,3.0,2.0,,,2.0,1.0,,,,1.0,2.0,,32.0,,,,,,,,,6.0,,7.4,,,,,,3.0,,4.0,,31.0,5.0,33.0,0,1.0,44.0,1.0,1.0,,1.0
2019-20,8243460,7,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,False,,,3.0,38.0,20.0,58.0,,,5.0,,,1.0,2.0,,,2.0,7.0,3.0,,,1.0,,,,,,,,79.0,,,,,,,,,13.0,,6.5,,,,,2.0,1.0,,3.0,,44.0,22.0,65.0,1,1.0,79.0,1.0,2.0,,
2019-20,8243460,7,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,1.0,8.0,3.0,11.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,2.0,,,1.0,1.0,,90.0,2.0,,,,,,,,5.0,,8.2,,,2.0,,,,,1.0,,12.0,3.0,15.0,4,,22.0,1.0,,,
2019-20,8243460,7,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243460,7,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,6.0,47.0,38.0,85.0,2.0,2.0,7.0,,,,,,,1.0,8.0,7.0,,,3.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,,27.0,,7.8,,,,,4.0,3.0,,8.0,,60.0,44.0,101.0,1,4.0,133.0,2.0,1.0,1.0,1.0
2019-20,8243460,7,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,3.0,45.0,19.0,63.0,1.0,,5.0,,,2.0,,,,1.0,3.0,5.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,,18.0,,7.6,,,2.0,,1.0,11.0,,3.0,,61.0,19.0,69.0,4,4.0,92.0,1.0,,1.0,3.0
2019-20,8243460,7,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,1.0,22.0,12.0,33.0,,2.0,1.0,,1.0,,3.0,,,,8.0,4.0,,,1.0,,,,,1.0,1.0,,84.0,1.0,,,,,,,,16.0,,6.3,,,,,4.0,2.0,,1.0,,24.0,17.0,39.0,1,1.0,59.0,5.0,1.0,,1.0
2019-20,8243460,7,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,,4.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,,,,6.7,,,,,,,,,,4.0,,4.0,0,1.0,5.0,,,,1.0
2019-20,8243460,7,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243460,7,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,5.0,26.0,54.0,80.0,6.0,1.0,4.0,,,,,,,,6.0,2.0,,,,,,,,4.0,,,90.0,,,,,,,,,2.0,,7.4,,,,4.0,,,,6.0,,27.0,54.0,81.0,0,,92.0,1.0,1.0,,
2019-20,8243460,7,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,4.0,36.0,19.0,55.0,1.0,1.0,12.0,,,,1.0,,,1.0,5.0,12.0,,,2.0,,1.0,,,5.0,1.0,,90.0,1.0,,,,,,,,8.0,,8.3,,,,,,,,4.0,,41.0,20.0,61.0,1,9.0,84.0,1.0,2.0,,3.0
2019-20,8243460,7,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,2.0,,1.0,59.0,34.0,91.0,,1.0,7.0,,,,,,,1.0,2.0,4.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,,,20.0,,7.7,,,,3.0,2.0,5.0,,8.0,,76.0,35.0,106.0,0,1.0,134.0,1.0,,2.0,1.0
2019-20,8243460,7,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243460,7,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,6.0,4.0,10.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,11.0,,,,,,,,,1.0,,6.4,,,,,,,,,,7.0,4.0,11.0,0,,12.0,,,,
2019-20,8243460,7,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,18.0,6.0,24.0,1.0,,3.0,1.0,,,1.0,,,1.0,4.0,4.0,,,1.0,1.0,,,,,2.0,,58.0,,,,,,,,,17.0,,7.0,,,1.0,,3.0,3.0,,,,26.0,9.0,32.0,1,1.0,47.0,3.0,1.0,2.0,1.0
2019-20,8243473,8,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,2.0,14.0,3.0,19.0,22.0,,,14.0,,,,,,,,,,,,,,,1.0,,1.0,,,90.0,,,,,1.0,,,,12.0,,7.4,5.0,6.0,,1.0,,,2.0,26.0,,15.0,19.0,34.0,0,,50.0,,,,
2019-20,8243473,8,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2019-20,8243473,8,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,2.0,10.0,32.0,42.0,1.0,2.0,6.0,,,,,,,,3.0,4.0,,,2.0,,,,,4.0,,,90.0,,1.0,,,,,,,11.0,,6.9,,,,7.0,1.0,,,7.0,,17.0,36.0,53.0,0,1.0,70.0,,,1.0,1.0
2019-20,8243473,8,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,3.0,12.0,9.0,21.0,,,4.0,1.0,,,,,,1.0,2.0,2.0,,,1.0,,,,,,1.0,,45.0,,,,1.0,,,,,13.0,,6.5,,,,1.0,,2.0,,4.0,,22.0,10.0,30.0,0,1.0,37.0,1.0,1.0,,1.0
2019-20,8243473,8,13,Leicester_City,Away,135647,106837,Dennis Praet,dennis-praet,M,False,,,,8.0,19.0,27.0,,,5.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,1.0,,,73.0,,,,,,,,,9.0,,6.9,,,1.0,1.0,,3.0,,,,15.0,19.0,31.0,1,4.0,47.0,2.0,,,3.0
2019-20,8243473,8,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,3.0,5.0,8.0,6.0,2.0,1.0,,1.0,,,,,,9.0,4.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,,8.0,,6.1,,,,,2.0,,,,1.0,8.0,5.0,13.0,0,1.0,21.0,,1.0,,1.0
2019-20,8243473,8,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243473,8,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,3.0,23.0,17.0,40.0,,1.0,6.0,,,,3.0,,,,7.0,6.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,,19.0,,6.4,,,,4.0,6.0,1.0,,7.0,,31.0,22.0,52.0,0,2.0,81.0,1.0,,3.0,2.0
2019-20,8243473,8,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,2.0,18.0,22.0,40.0,,1.0,5.0,,,,1.0,,,1.0,4.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,,,16.0,,6.4,,,,,1.0,,,3.0,,28.0,24.0,52.0,0,1.0,66.0,1.0,3.0,,
2019-20,8243473,8,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,1.0,2.0,,2.0,2.0,,1.0,,,,,,,,4.0,,,,1.0,1.0,,,,,1.0,,17.0,,,,,,,,,3.0,,6.7,,,,,1.0,1.0,,2.0,,3.0,1.0,3.0,0,,5.0,,,,
2019-20,8243473,8,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243473,8,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,,18.0,7.0,24.0,,,6.0,,,,4.0,,,1.0,7.0,6.0,,,2.0,,1.0,,,1.0,,,86.0,1.0,,,,,,,,18.0,,7.0,,,,,2.0,6.0,,,,29.0,9.0,32.0,1,2.0,53.0,3.0,2.0,2.0,1.0
2019-20,8243473,8,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,,8.0,28.0,36.0,1.0,2.0,9.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,,9.0,,6.5,,,,9.0,,,,5.0,1.0,9.0,36.0,45.0,0,,60.0,,,,
2019-20,8243473,8,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,2.0,20.0,24.0,44.0,,3.0,10.0,,,,5.0,,,,9.0,10.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,,11.0,,6.6,,,,3.0,7.0,,,3.0,,26.0,25.0,51.0,0,2.0,68.0,1.0,,5.0,1.0
2019-20,8243473,8,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,1.0,13.0,25.0,38.0,1.0,5.0,9.0,,,,1.0,,,2.0,7.0,8.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,41.0,,5.8,,,,1.0,3.0,6.0,,8.0,,40.0,31.0,65.0,0,1.0,99.0,1.0,1.0,1.0,
2019-20,8243473,8,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243473,8,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,4.0,,4.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,11.0,,,,,,,,,,,6.3,,,,,,,,,,4.0,,4.0,0,,4.0,,,,
2019-20,8243473,8,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,5.0,1.0,6.0,,1.0,5.0,,,,,,,2.0,5.0,3.0,,,2.0,,,,,,,,45.0,,,,,,,,,11.0,,6.1,,,,,2.0,,,1.0,,9.0,3.0,12.0,0,1.0,19.0,1.0,,1.0,
2019-20,8243483,9,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,10.0,2.0,17.0,19.0,,1.0,12.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,,6.0,,6.9,3.0,3.0,,,,,,15.0,,7.0,18.0,25.0,0,,39.0,,1.0,,
2019-20,8243483,9,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,11.0,,1.0,,,,,,,,,6.7,,,,1.0,,,,,,,1.0,1.0,0,,3.0,,,,
2019-20,8243483,9,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,15.0,34.0,49.0,3.0,1.0,3.0,,,,,,,,3.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,,,6.0,,6.8,,,1.0,4.0,,,,2.0,,18.0,37.0,55.0,1,,68.0,,2.0,,
2019-20,8243483,9,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243483,9,13,Leicester_City,Home,135647,106837,Dennis Praet,dennis-praet,M,True,,,,2.0,3.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,2.0,,6.5,,,,1.0,,,,,,2.0,4.0,6.0,0,,9.0,1.0,,,
2019-20,8243483,9,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,8.0,4.0,12.0,5.0,4.0,1.0,,,,,,,,6.0,5.0,,,1.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,,2.0,,7.4,,,1.0,,,,,,1.0,9.0,4.0,13.0,2,1.0,18.0,1.0,,,1.0
2019-20,8243483,9,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243483,9,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,3.0,,3.0,33.0,18.0,48.0,1.0,1.0,2.0,,,,,,,1.0,2.0,8.0,,,,,,,,3.0,5.0,,90.0,,,,,,,,,14.0,,7.7,,,,2.0,2.0,4.0,,6.0,,40.0,21.0,57.0,0,5.0,91.0,3.0,,2.0,3.0
2019-20,8243483,9,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,,18.0,16.0,34.0,1.0,,3.0,,,,1.0,,,1.0,5.0,7.0,,,,,1.0,,,,3.0,,90.0,2.0,,,,,,,,16.0,,7.5,,,1.0,,4.0,2.0,,2.0,,28.0,19.0,45.0,3,3.0,64.0,,2.0,2.0,1.0
2019-20,8243483,9,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,16.0,12.0,28.0,,1.0,3.0,,,,1.0,,,2.0,3.0,3.0,,,,,,,,1.0,,,67.0,,,,,,,,,8.0,,6.6,,,1.0,1.0,1.0,1.0,,1.0,,19.0,14.0,32.0,1,1.0,43.0,1.0,,1.0,
2019-20,8243483,9,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,True,1.0,,,6.0,2.0,7.0,1.0,,1.0,,,,,,,1.0,4.0,,,,,,,,,,2.0,,23.0,,,,,,,,,4.0,,6.4,,,,,2.0,2.0,,,1.0,7.0,2.0,7.0,0,,13.0,,,,
2019-20,8243483,9,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,1.0,38.0,23.0,60.0,,1.0,3.0,,,3.0,1.0,,,1.0,5.0,3.0,,,,,,,,,2.0,,73.0,,,,,,,,,24.0,,6.7,,,2.0,,3.0,10.0,,1.0,,54.0,26.0,70.0,5,2.0,94.0,,,,2.0
2019-20,8243483,9,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,6.0,23.0,55.0,78.0,4.0,3.0,1.0,,,,,,,,6.0,8.0,,,2.0,,,,,,,,90.0,,3.0,,,,,,,11.0,,7.7,,,2.0,6.0,,,,11.0,,27.0,60.0,87.0,2,5.0,105.0,1.0,,,4.0
2019-20,8243483,9,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,,12.0,19.0,31.0,4.0,6.0,8.0,,,,,,,,6.0,10.0,,,1.0,,,,,5.0,,,90.0,,,,,,,,,12.0,,7.1,,,,2.0,1.0,,,2.0,,15.0,26.0,41.0,0,3.0,59.0,1.0,1.0,,1.0
2019-20,8243483,9,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,1.0,28.0,42.0,70.0,4.0,2.0,2.0,,,1.0,,,,,5.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,20.0,,6.7,,,,3.0,1.0,2.0,,5.0,,39.0,50.0,87.0,1,1.0,119.0,,1.0,,
2019-20,8243483,9,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243483,9,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
