element,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
303,232928,James,Garner,2561904,2,False,90,0,0,0,1,0,0,0,0,0,0,0,16,16.4,3.2,2.0,2.2,4,3,2,9,1,0.03,0.01,0.04,2.07,50,0,9282,0,0
303,232928,James,Garner,2561910,10,False,90,1,0,1,0,0,0,0,1,0,0,1,34,54.2,26.6,8.0,8.9,10,5,1,16,1,0.04,0.07,0.11,2.43,50,-963,10042,458,1421
303,232928,James,Garner,2561924,4,False,90,0,0,0,2,0,0,0,0,0,0,0,18,13.4,3.3,0.0,1.7,4,5,3,12,1,0.00,0.02,0.02,1.11,50,16306,33345,21034,4728
303,232928,James,Garner,2561930,5,False,90,0,0,1,0,0,0,0,0,0,0,2,31,29.6,56.7,2.0,8.8,2,3,4,9,1,0.08,0.31,0.39,0.54,50,6718,40635,12637,5919
303,232928,James,Garner,2561940,4,False,90,0,0,0,2,0,0,0,0,0,0,0,17,16.2,3.2,3.0,2.2,6,7,5,18,1,0.04,0.02,0.06,0.90,50,16098,58683,24001,7903
303,232928,James,Garner,2561949,7,False,90,0,1,0,1,0,0,0,0,0,0,2,30,34.4,22.1,49.0,10.6,3,4,2,9,1,0.24,0.10,0.34,1.17,50,24678,85620,35140,10462
303,232928,James,Garner,2561960,1,False,90,0,0,0,1,0,0,0,1,0,0,0,20,22.6,34.8,4.0,6.1,6,2,1,9,1,0.12,0.52,0.64,1.65,50,30821,118435,38770,7949
303,232928,James,Garner,2561970,3,False,90,0,0,0,2,0,0,0,1,0,0,0,11,16.8,2.1,5.0,2.4,9,2,2,13,1,0.12,0.01,0.13,2.39,50,-1119,116926,14919,16038
303,232928,James,Garner,2561980,1,False,90,0,0,0,3,0,0,0,1,0,0,0,19,15.2,20.0,5.0,4.0,2,2,6,10,1,0.11,0.13,0.24,2.08,50,-1212,116343,8823,10035
303,232928,James,Garner,2561992,2,False,90,0,0,0,1,0,0,0,0,0,0,0,12,5.8,3.0,3.0,1.2,1,5,2,8,1,0.03,0.02,0.05,1.09,50,-8186,108476,5666,13852
303,232928,James,Garner,2561999,3,False,90,0,0,1,0,0,0,0,0,0,0,0,17,14.8,21.5,14.0,5.0,2,4,0,6,1,0.18,0.17,0.35,0.40,50,-6214,103005,4326,10540
303,232928,James,Garner,2562012,6,False,90,0,1,1,0,0,0,0,0,0,0,0,17,20.6,16.1,0.0,3.7,4,5,0,9,1,0.00,0.02,0.02,1.66,50,-8405,94498,2719,11124
303,232928,James,Garner,2562019,2,False,90,0,0,0,4,0,0,0,0,0,0,0,16,10.2,10.2,4.0,2.4,0,4,2,6,1,0.02,0.06,0.08,1.91,50,-4977,88606,2415,7392
303,232928,James,Garner,2562025,3,False,90,0,0,1,0,0,0,0,0,0,0,0,18,15.4,31.6,1.0,4.8,3,6,2,11,1,0.01,0.13,0.14,0.50,50,-4675,85893,1444,6119
303,232928,James,Garner,2562038,3,False,90,0,0,1,0,0,0,0,0,0,0,0,19,16.0,2.7,19.0,3.8,3,1,3,7,1,0.16,0.02,0.18,0.53,50,-4227,81903,1811,6038
303,232928,James,Garner,2562048,4,False,83,0,0,0,2,0,0,0,0,0,0,0,25,15.6,31.3,4.0,5.1,2,9,2,13,1,0.03,0.04,0.07,2.14,50,-15931,66012,1954,17885
303,232928,James,Garner,2562058,4,False,90,0,0,0,1,0,0,0,0,0,0,0,19,15.4,18.2,0.0,3.4,3,8,1,12,1,0.00,0.03,0.03,2.00,50,876,68254,6676,5800
303,232928,James,Garner,2562067,5,False,90,0,0,1,0,0,0,0,0,0,0,0,18,29.0,23.7,1.0,5.4,4,4,7,15,1,0.05,0.11,0.16,1.41,50,16537,89202,20433,3896
303,232928,James,Garner,2562082,16,False,90,1,1,1,0,0,0,0,0,0,0,3,60,80.0,42.8,20.0,14.3,11,5,3,19,1,0.19,0.62,0.81,1.55,50,7451,94147,12030,4579
303,232928,James,Garner,2562088,4,False,90,0,0,0,4,0,0,0,0,0,0,0,25,29.0,28.9,7.0,6.5,1,8,7,16,1,0.04,0.13,0.17,2.40,51,232365,338836,248674,16309
303,232928,James,Garner,2562100,6,False,90,0,0,0,1,0,0,0,0,0,0,2,27,24.4,31.8,17.0,7.3,5,9,2,16,1,0.08,0.36,0.44,0.73,51,123300,457152,144750,21450
303,232928,James,Garner,2562105,4,False,90,0,0,1,0,0,0,0,1,0,0,0,22,22.6,19.9,1.0,4.4,8,14,7,29,1,0.02,0.09,0.11,1.44,52,14809,466767,63746,48937
303,232928,James,Garner,2562120,2,False,90,0,0,0,1,0,0,0,0,0,0,0,18,11.6,15.8,8.0,3.5,1,3,3,7,1,0.06,0.15,0.21,1.23,52,110451,584623,132594,22143
303,232928,James,Garner,2562126,4,False,90,0,0,0,1,0,0,0,0,0,0,0,14,20.8,16.6,2.0,3.9,5,8,6,19,1,0.00,0.07,0.07,1.44,52,3975,583402,79886,75911
303,232928,James,Garner,2562139,4,False,90,0,0,0,1,0,0,0,1,0,0,1,19,25.4,59.3,7.0,9.2,6,4,4,14,1,0.03,0.56,0.59,1.97,52,-11446,572051,40579,52025
303,232928,James,Garner,2562149,2,False,90,0,0,0,2,0,0,0,0,0,0,0,23,22.8,44.8,12.0,8.0,4,4,2,10,1,0.10,0.48,0.58,1.34,52,-34389,535033,34055,68444
303,232928,James,Garner,2562159,2,False,90,0,0,0,1,0,0,0,0,0,0,0,17,15.2,39.4,9.0,6.4,3,5,1,9,1,0.03,0.24,0.27,1.27,52,-38354,503072,19639,57993
303,232928,James,Garner,2562173,6,False,90,0,1,0,2,0,0,0,1,0,0,0,20,24.8,19.1,0.0,4.4,8,4,0,12,1,0.00,0.05,0.05,1.03,52,-28036,475856,11116,39152
303,232928,James,Garner,2562178,10,False,90,0,1,1,0,0,0,0,0,0,0,2,37,48.2,72.4,0.0,12.1,3,3,7,13,1,0.00,0.19,0.19,0.79,52,33326,514284,50508,17182
303,232928,James,Garner,2562185,4,False,90,0,0,0,2,0,0,0,0,0,0,0,15,16.8,11.3,0.0,2.8,8,3,1,12,1,0.00,0.01,0.01,2.70,52,5445,518205,34293,28848
303,232928,James,Garner,2562198,6,False,90,0,1,1,0,0,0,0,0,0,0,0,30,33.2,18.3,4.0,5.6,2,4,4,10,1,0.16,0.25,0.41,0.93,52,15077,523482,31980,16903
303,232928,James,Garner,2562206,3,False,90,0,0,0,2,0,0,0,1,0,0,0,17,18.8,17.3,4.0,4.0,8,7,2,17,1,0.00,0.02,0.02,2.84,53,57865,594442,98009,40144
303,232928,James,Garner,2562219,3,False,90,0,0,0,2,0,0,0,1,0,0,0,17,24.2,17.2,1.0,4.2,1,3,9,13,1,0.02,0.10,0.12,1.45,53,-54229,497457,16324,70553
303,232928,James,Garner,2562233,3,False,90,0,0,0,2,0,0,0,1,0,0,0,14,17.6,21.8,2.0,4.1,3,6,5,14,1,0.00,0.05,0.05,1.17,53,23622,566739,46498,22876
303,232928,James,Garner,2562240,5,False,90,0,1,0,3,0,0,0,0,0,0,0,26,29.0,33.0,0.0,6.2,1,3,4,8,1,0.00,0.20,0.20,1.45,53,-49808,513039,7311,57119
303,232928,James,Garner,2562247,1,False,90,0,0,0,2,0,0,0,1,0,0,0,19,19.6,50.8,9.0,7.9,1,4,2,7,1,0.04,0.31,0.35,2.56,52,-14391,498436,20415,34806
303,232928,James,Garner,2562260,1,False,90,0,0,0,3,0,0,0,1,0,0,0,14,14.2,10.8,7.0,3.2,5,2,1,8,1,0.02,0.25,0.27,0.76,52,5765,506383,27551,21786
303,232928,James,Garner,2562273,4,False,90,0,0,0,1,0,0,0,0,0,0,0,27,27.2,56.4,3.0,8.7,2,7,4,13,1,0.05,0.26,0.31,1.15,52,-30402,472756,13263,43665
