season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352428,2,39,Wolverhampton_Wanderers,Home,945122,465351,Matheus Nunes,matheus-nunes,D,False,1.0,,,28.0,24.0,51.0,1.0,,5.0,,,,1.0,,1.0,4.0,7.0,,,0.166938,0.0803,0.0,1.0,,,,,,1.0,1.0,,90.0,,,,,,,11.0,,6.9,,,1.0,,,5.0,2.0,,1.0,1.0,35.0,25.0,58.0,1,,74.0,1.0,2.0,5.0,
2023-24,11352428,2,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,True,,,,4.0,13.0,17.0,,,,,,,,,,1.0,,,,0.00097842,0.0,0.0,1.0,,,,,,1.0,,,19.0,,1.0,,,,,4.0,,6.8,,,,,1.0,,,,1.0,,6.0,15.0,21.0,0,,24.0,,,,
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,3.0,7.0,41.0,48.0,1.0,2.0,4.0,,,,,,1.0,4.0,6.0,,,0.00207652,0.0,0.0,2.0,,,,,,1.0,,,90.0,,1.0,,,,,7.0,,7.2,,,,,3.0,,,,8.0,,12.0,42.0,54.0,0,2.0,66.0,,2.0,,2.0
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,235648,114128,Jonny Otto,jonny-otto,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,4.0,22.0,32.0,54.0,2.0,,10.0,,,,,,2.0,11.0,4.0,,,0.00914264,0.0,0.0,4.0,,,,,,1.0,,,90.0,,,,,,,16.0,,6.6,,,,,3.0,4.0,,,8.0,,29.0,36.0,65.0,0,3.0,91.0,,,1.0,3.0
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,894474,214048,Max Kilman,max-kilman,D,False,,,6.0,22.0,37.0,59.0,2.0,1.0,5.0,1.0,,,,,,2.0,1.0,,,0.145783,0.0,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,17.0,,7.5,,,,,8.0,,,,18.0,,33.0,42.0,75.0,0,,86.0,1.0,,,
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,7.0,2.0,9.0,1.0,1.0,2.0,,,,,,4.0,8.0,2.0,,,0.0211594,0.0,0.0,1.0,,,,,,,1.0,,45.0,,,,,,,14.0,,6.3,,,,,,2.0,,,3.0,,12.0,4.0,16.0,0,,29.0,1.0,1.0,,
2023-24,11352495,3,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,3.0,3.0,,,,,,,,,,,,,,2.927e-05,0.0,0.0,,,,,,,,,,12.0,,,,,,,2.0,,6.5,,,,,,,,,,,1.0,3.0,4.0,0,,6.0,1.0,,,
2023-24,11352578,4,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,6.0,21.0,38.0,59.0,2.0,3.0,2.0,,1.0,,,,,2.0,5.0,,,0.00784616,0.1918,0.0,,,,,,,,1.0,,90.0,,1.0,,,,,15.0,,6.6,,,1.0,,5.0,,,,13.0,,30.0,44.0,74.0,1,1.0,84.0,,1.0,,1.0
2023-24,11352578,4,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352578,4,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,1.0,25.0,16.0,41.0,1.0,1.0,7.0,,,,1.0,,,6.0,8.0,,,0.0301583,0.0156,0.0,3.0,,,,,,2.0,1.0,,90.0,,,,,,,16.0,,6.7,,,1.0,,3.0,2.0,5.0,,2.0,,34.0,20.0,49.0,1,6.0,77.0,1.0,,1.0,2.0
2023-24,11352578,4,39,Wolverhampton_Wanderers,Away,894474,214048,Max Kilman,max-kilman,D,False,,,4.0,22.0,39.0,61.0,1.0,2.0,8.0,,,,,1.0,,1.0,2.0,,,0.00805134,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,10.0,,6.8,,,,,2.0,,,,11.0,,30.0,41.0,71.0,0,,77.0,,,,
2023-24,11352578,4,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,2.0,21.0,18.0,39.0,1.0,3.0,5.0,,,,,,2.0,5.0,13.0,,,0.0396556,0.0,0.0,1.0,,,,,,,,,82.0,,,,,,,14.0,,6.9,,,,,1.0,2.0,,,3.0,,27.0,22.0,49.0,0,5.0,70.0,1.0,4.0,1.0,3.0
2023-24,11352578,4,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352626,5,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,4.0,12.0,28.0,40.0,,1.0,4.0,,,,,,1.0,2.0,2.0,,,0.0073787,0.0607,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,8.0,,6.6,,,1.0,,5.0,,1.0,,8.0,,18.0,29.0,46.0,1,1.0,59.0,,,,
2023-24,11352626,5,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,1.0,6.0,3.0,9.0,1.0,,1.0,,,,,,,2.0,1.0,,,0.0491656,0.1158,0.0,,,,,,,,1.0,,30.0,,,,,,,4.0,,6.5,,,1.0,,2.0,2.0,,,1.0,,8.0,4.0,12.0,1,,18.0,,,1.0,
2023-24,11352626,5,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,3.0,,,28.0,14.0,39.0,1.0,1.0,4.0,,,1.0,1.0,,2.0,4.0,11.0,,,0.136064,0.1029,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,16.0,,7.2,,,,,3.0,6.0,4.0,,2.0,,36.0,15.0,47.0,1,2.0,93.0,3.0,2.0,6.0,1.0
2023-24,11352626,5,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,False,,,4.0,6.0,27.0,33.0,1.0,,6.0,,,,,,1.0,3.0,1.0,,,0.00288446,0.025,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,9.0,,6.3,,,1.0,,4.0,,,,10.0,,11.0,29.0,40.0,1,1.0,51.0,1.0,,,
2023-24,11352626,5,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,1.0,7.0,12.0,19.0,,,4.0,,,,,1.0,1.0,3.0,3.0,,,0.0533961,0.0,0.0,1.0,,,,,,2.0,,,66.0,,1.0,,,,,11.0,,7.4,,,,,4.0,2.0,1.0,,3.0,,12.0,12.0,23.0,0,2.0,44.0,2.0,,1.0,2.0
2023-24,11352626,5,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352634,6,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,4.0,10.0,17.0,27.0,,1.0,2.0,,,,2.0,,,2.0,2.0,,,0.00315415,0.0,0.0,,,,,,,,,,90.0,,2.0,,,,,5.0,,6.8,,,,,3.0,,,,7.0,,15.0,17.0,32.0,0,1.0,40.0,,,,
2023-24,11352634,6,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,5.0,4.0,9.0,3.0,1.0,2.0,,,,,,,6.0,1.0,,,0.00108251,0.0,0.0,2.0,,,,,,,,,45.0,,,,,,,8.0,,6.3,,,,,5.0,1.0,,,,,7.0,6.0,13.0,0,,24.0,,,,
2023-24,11352634,6,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,3.0,8.0,18.0,26.0,1.0,,4.0,,,,,,,2.0,1.0,,,0.00376489,0.0,0.0,1.0,,,,,,,,,84.0,,1.0,,,,,12.0,,6.7,,,,,4.0,,2.0,,3.0,,13.0,23.0,34.0,0,,48.0,1.0,1.0,,
2023-24,11352634,6,39,Wolverhampton_Wanderers,Away,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,6.0,32.0,38.0,2.0,10.0,7.0,,1.0,,,,,2.0,16.0,,,0.0022726,0.3902,0.5524,,,,,,,,,,90.0,1.0,1.0,,,,,15.0,,7.3,,,,,6.0,2.0,,,7.0,,12.0,41.0,53.0,1,3.0,72.0,,1.0,2.0,1.0
2023-24,11352634,6,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,8.0,11.0,19.0,3.0,1.0,7.0,,,,,,2.0,7.0,4.0,,,0.00449753,0.0,0.0,2.0,,,,,,1.0,,,45.0,,1.0,,,,,10.0,,6.8,,,,,1.0,1.0,,,2.0,,10.0,14.0,24.0,0,2.0,42.0,1.0,,1.0,1.0
2023-24,11352634,6,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,True,,,1.0,3.0,13.0,16.0,,,3.0,,,,,,,,2.0,,,0.00044479,0.0,0.0,,,,,,,,,,45.0,,1.0,,,,,2.0,,6.7,,,,,1.0,,,,1.0,,3.0,14.0,17.0,0,2.0,22.0,1.0,,,1.0
2023-24,11352646,7,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,6.0,4.0,19.0,23.0,,2.0,2.0,,,,,,,,2.0,,,0.00160208,,,,,,,,,,,,90.0,,3.0,,,,,3.0,,7.3,,,,,7.0,,,,8.0,1.0,7.0,19.0,26.0,0,,36.0,,,,
2023-24,11352646,7,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,1.0,3.0,4.0,1.0,,1.0,,,,1.0,,,3.0,,,,0.00049478,,,1.0,,,,,,1.0,,,16.0,,1.0,,,,,2.0,,6.7,,,,,1.0,,,,,,2.0,3.0,5.0,0,,9.0,1.0,,,
2023-24,11352646,7,39,Wolverhampton_Wanderers,Home,235648,114128,Jonny Otto,jonny-otto,D,True,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,11.0,,1.0,,,,,,,6.6,,,,,,,,,,,,,,0,,2.0,,,,
2023-24,11352646,7,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,1.0,10.0,14.0,24.0,,1.0,6.0,,,,,,2.0,3.0,4.0,,,0.00424292,,,1.0,,,,,,3.0,,,90.0,,1.0,,,,,13.0,,7.1,,,,,4.0,,1.0,,4.0,,13.0,21.0,33.0,0,3.0,59.0,,,,2.0
2023-24,11352646,7,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352646,7,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,False,,,4.0,8.0,21.0,29.0,,,1.0,,,,1.0,,,3.0,1.0,,,0.00606606,,,2.0,,,,,,1.0,,,90.0,,1.0,,,,,4.0,,6.9,,,,,7.0,,,,6.0,,11.0,22.0,33.0,0,,47.0,,1.0,,
2023-24,11352646,7,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,7.0,2.0,9.0,,,1.0,,,,,,,4.0,5.0,,,0.00708803,,,2.0,,,,,,1.0,,,74.0,,1.0,,,,,11.0,,6.5,,,,,1.0,3.0,2.0,,1.0,,13.0,3.0,14.0,0,,33.0,2.0,4.0,1.0,
2023-24,11352646,7,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,,6.0,18.0,24.0,,,6.0,,,,1.0,,,2.0,2.0,,,0.00212404,,,,,,,,,1.0,,,90.0,,,,,,,4.0,,6.5,,,,,1.0,1.0,,,2.0,,8.0,19.0,27.0,0,2.0,33.0,,,,2.0
2023-24,11352656,8,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,4.0,9.0,39.0,48.0,,2.0,3.0,1.0,,,,,,1.0,3.0,,,0.111923,0.0,0.0,1.0,,,,,,,1.0,,90.0,,1.0,,,,,6.0,,7.2,,,,,7.0,,,,7.0,,11.0,43.0,54.0,0,1.0,63.0,,,,
2023-24,11352656,8,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,4.0,6.0,10.0,,1.0,6.0,,,,,,,1.0,4.0,,,0.00384252,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,7.0,,6.6,,,,,1.0,1.0,,,,,6.0,8.0,14.0,0,1.0,27.0,2.0,1.0,1.0,
2023-24,11352656,8,39,Wolverhampton_Wanderers,Home,235648,114128,Jonny Otto,jonny-otto,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352656,8,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,3.0,12.0,7.0,19.0,,1.0,3.0,,1.0,,,,,3.0,6.0,,,0.0119788,0.471,0.5481,3.0,,,,,,,,,90.0,1.0,,,,,,11.0,,6.8,,,,,2.0,3.0,,,3.0,,16.0,8.0,24.0,1,1.0,43.0,1.0,1.0,3.0,
2023-24,11352656,8,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352656,8,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,False,,,5.0,11.0,33.0,44.0,,2.0,9.0,,,,,,,,2.0,,,0.0139391,0.0,0.0,,,,,,,1.0,1.0,,90.0,,1.0,,,,,9.0,,7.2,,,,,6.0,,,,8.0,,16.0,36.0,52.0,0,,63.0,1.0,,,
2023-24,11352656,8,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,6.0,4.0,10.0,,,1.0,,,,,,,2.0,4.0,,,0.00473929,0.1718,0.0,1.0,,,,,,,,,45.0,,,,,,,4.0,,6.8,,,1.0,,2.0,2.0,1.0,,1.0,,8.0,4.0,11.0,1,2.0,25.0,1.0,1.0,1.0,1.0
2023-24,11352656,8,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,,12.0,27.0,39.0,1.0,1.0,3.0,,,,,,,2.0,2.0,,,0.0029223,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,15.0,,6.5,,,,,2.0,,,,6.0,1.0,24.0,29.0,53.0,0,1.0,58.0,,,,
2023-24,11352657,9,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,,20.0,33.0,53.0,1.0,2.0,8.0,,,1.0,,,,1.0,10.0,,,0.0653893,0.3008,0.1182,,,,,,,3.0,1.0,,90.0,2.0,1.0,,,,,6.0,,8.3,,,,,6.0,1.0,,,5.0,,26.0,33.0,59.0,3,5.0,81.0,,2.0,1.0,3.0
2023-24,11352657,9,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,1.0,,2.0,26.0,15.0,40.0,2.0,8.0,3.0,1.0,,1.0,1.0,,,3.0,14.0,,,0.277511,0.0449,,,,,,,,1.0,3.0,,90.0,,,,,,,15.0,,7.5,,,,,1.0,,3.0,,2.0,,37.0,19.0,53.0,1,3.0,74.0,,3.0,,1.0
2023-24,11352657,9,39,Wolverhampton_Wanderers,Away,235648,114128,Jonny Otto,jonny-otto,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352657,9,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352657,9,39,Wolverhampton_Wanderers,Away,894474,214048,Max Kilman,max-kilman,D,False,1.0,,4.0,30.0,30.0,59.0,,5.0,9.0,,,,1.0,,1.0,3.0,8.0,,,0.0427278,,,1.0,,,,,,3.0,1.0,,90.0,,1.0,,,,,13.0,,7.2,,,,,5.0,,3.0,,7.0,,36.0,36.0,69.0,0,2.0,86.0,,1.0,,
2023-24,11352657,9,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,1.0,34.0,26.0,60.0,,1.0,6.0,,,1.0,1.0,,5.0,6.0,4.0,,,0.0510824,0.051,,,,,,,,,2.0,,90.0,,,,,,,12.0,,7.1,,,,,,1.0,2.0,,1.0,,37.0,29.0,64.0,1,1.0,84.0,1.0,1.0,1.0,1.0
2023-24,11352657,9,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,2.0,17.0,32.0,49.0,1.0,1.0,4.0,,,,,,,1.0,2.0,,,0.0138143,,,1.0,,,,,,,,,75.0,,,,,,,5.0,,6.6,,,,,,,1.0,,4.0,,18.0,36.0,53.0,0,1.0,59.0,,,,1.0
2023-24,11352677,10,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,3.0,9.0,23.0,32.0,1.0,1.0,6.0,,,,,,,2.0,5.0,,,0.00286589,,,1.0,,,,,,,,,90.0,,2.0,,,,,7.0,,6.9,,,,,4.0,,,,7.0,,13.0,26.0,39.0,0,2.0,51.0,,2.0,,2.0
2023-24,11352677,10,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352677,10,39,Wolverhampton_Wanderers,Home,235648,114128,Jonny Otto,jonny-otto,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352677,10,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,18.0,9.0,27.0,1.0,2.0,2.0,,,,1.0,,,4.0,8.0,,,0.107941,,,3.0,,,,,,2.0,1.0,,90.0,,,,,,,18.0,,6.9,,,,,3.0,3.0,3.0,,2.0,,26.0,15.0,38.0,0,3.0,66.0,3.0,,3.0,3.0
2023-24,11352677,10,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352677,10,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,False,,,2.0,14.0,27.0,41.0,,1.0,6.0,,,,,,1.0,1.0,6.0,,,0.00393309,,,,,,,,,1.0,,,90.0,,1.0,,,,,7.0,,7.2,,,,,3.0,,,,6.0,,17.0,30.0,47.0,0,5.0,62.0,,,,5.0
2023-24,11352677,10,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,13.0,10.0,23.0,,,5.0,,,,1.0,,,2.0,13.0,,,0.0266581,0.0297,,,,,,,,4.0,,,90.0,,,,,,,7.0,,7.5,,,1.0,,3.0,4.0,1.0,,,1.0,16.0,10.0,25.0,1,6.0,54.0,3.0,4.0,3.0,3.0
2023-24,11352677,10,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,1.0,13.0,17.0,30.0,,,3.0,,,,,1.0,1.0,2.0,2.0,,,0.0525687,,,1.0,1.0,,,,,3.0,1.0,,90.0,,2.0,,,,,7.0,,7.6,,,,,2.0,1.0,,,3.0,,17.0,19.0,36.0,0,1.0,46.0,,,1.0,1.0
2023-24,11352320,11,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,6.0,10.0,53.0,63.0,1.0,5.0,6.0,,,,,,,3.0,5.0,,,0.16195,,,2.0,,,,,,,,,90.0,,1.0,,,,,8.0,,6.9,,,,,8.0,,,,8.0,,11.0,60.0,71.0,0,,83.0,,,,
2023-24,11352320,11,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
