season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385501,1,39,Wolverhampton_Wanderers,Away,98449,94147,Conor Coady,conor-coady,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385501,1,39,Wolverhampton_Wanderers,Away,139310,90585,Willy Boly,willy-boly,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385501,1,39,Wolverhampton_Wanderers,Away,235648,114128,Jonny Otto,jonny-otto,D,False,,,2.0,18.0,25.0,43.0,,,7.0,,,,2.0,,,1.0,6.0,8.0,,,0.0208839,0.028,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,15.0,,6.6,,,1.0,,,4.0,2.0,,3.0,,23.0,29.0,50.0,1,3.0,85.0,2.0,3.0,2.0,2.0
2022-23,10385501,1,39,Wolverhampton_Wanderers,Away,894474,214048,Max Kilman,max-kilman,D,False,,,4.0,16.0,59.0,75.0,1.0,2.0,9.0,,,,,,,,1.0,8.0,,,0.0102415,0.0711,0.0,,,,,,,,,,90.0,,1.0,,,,,,8.0,,7.2,,,1.0,,6.0,4.0,,,9.0,,20.0,63.0,83.0,1,,103.0,,2.0,4.0,
2022-23,10385501,1,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,1.0,26.0,27.0,52.0,,,6.0,,,,,,,3.0,5.0,10.0,,,0.271977,0.4861,0.0,2.0,,,,,,,3.0,,90.0,,,1.0,,,,,19.0,,6.6,,,,,,6.0,2.0,,4.0,,33.0,30.0,61.0,0,3.0,96.0,3.0,2.0,5.0,2.0
2022-23,10385501,1,39,Wolverhampton_Wanderers,Away,958916,432830,Nathan Collins,nathan-collins,D,False,,,6.0,16.0,52.0,68.0,1.0,1.0,5.0,,,,,,,,1.0,3.0,,,0.00885007,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,8.0,,6.8,,,,,1.0,1.0,,,10.0,,22.0,53.0,75.0,0,,82.0,1.0,1.0,1.0,
2022-23,10385501,1,39,Wolverhampton_Wanderers,Away,1014835,501837,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385527,2,39,Wolverhampton_Wanderers,Home,139310,90585,Willy Boly,willy-boly,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385527,2,39,Wolverhampton_Wanderers,Home,235648,114128,Jonny Otto,jonny-otto,D,False,1.0,,1.0,9.0,25.0,33.0,,3.0,2.0,,,1.0,,,,,4.0,9.0,,,0.00728726,0.0353,0.0,1.0,,,,,,,,,78.0,,,,,,,,15.0,,7.1,,,,,3.0,4.0,3.0,,3.0,,17.0,29.0,43.0,1,4.0,70.0,,1.0,1.0,3.0
2022-23,10385527,2,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,True,,,1.0,,2.0,2.0,,,3.0,,,,,,,,,1.0,,,0.00028717,0.0,0.0,,,,,,,,,,12.0,,,,,,,,5.0,,6.6,,,,,,,1.0,,3.0,,4.0,3.0,6.0,0,,12.0,,1.0,,
2022-23,10385527,2,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,False,,,5.0,18.0,59.0,77.0,2.0,5.0,11.0,,,,,,,,2.0,5.0,,,0.00534469,0.0,0.0,,,,,,,,,,90.0,,,,,,,,13.0,,7.1,,,,,4.0,,,,14.0,,28.0,62.0,90.0,0,,95.0,,,,
2022-23,10385527,2,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,2.0,,2.0,18.0,8.0,24.0,1.0,2.0,3.0,1.0,,,,,,,4.0,6.0,,,0.257392,0.0,0.0,2.0,,,,,,,1.0,,90.0,,,,1.0,,,,17.0,,7.1,,,,,2.0,1.0,2.0,,5.0,,26.0,15.0,39.0,0,4.0,61.0,,,,1.0
2022-23,10385527,2,39,Wolverhampton_Wanderers,Home,958916,432830,Nathan Collins,nathan-collins,D,False,,,6.0,26.0,51.0,77.0,1.0,1.0,6.0,,,,,,,,1.0,4.0,,,0.00737624,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,8.0,,7.3,,,,,1.0,,,,8.0,,31.0,52.0,83.0,0,1.0,92.0,2.0,2.0,,1.0
2022-23,10385527,2,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385739,3,39,Wolverhampton_Wanderers,Away,139310,90585,Willy Boly,willy-boly,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385739,3,39,Wolverhampton_Wanderers,Away,235648,114128,Jonny Otto,jonny-otto,D,False,1.0,,3.0,35.0,23.0,57.0,,1.0,5.0,,,2.0,1.0,,,1.0,3.0,5.0,,,0.0267889,0.0344,0.0,,,,,,,,,,90.0,,,,,,,,12.0,,6.7,,,,,4.0,2.0,1.0,,5.0,,40.0,28.0,67.0,2,2.0,92.0,,1.0,1.0,1.0
2022-23,10385739,3,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,True,,,1.0,5.0,2.0,7.0,,,2.0,,,1.0,1.0,,,1.0,2.0,3.0,,,0.0116494,0.0495,0.0,,,,,,,,1.0,,19.0,,,,,,,,4.0,,6.7,,,,,,,,,2.0,,8.0,2.0,10.0,1,3.0,15.0,,,,3.0
2022-23,10385739,3,39,Wolverhampton_Wanderers,Away,894474,214048,Max Kilman,max-kilman,D,False,,,,16.0,30.0,46.0,1.0,2.0,4.0,,,,,,,,1.0,3.0,,,0.00738221,0.0241,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,8.0,,7.0,,,1.0,,6.0,,,,7.0,,20.0,34.0,54.0,1,1.0,67.0,,,,1.0
2022-23,10385739,3,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,22.0,8.0,30.0,,,1.0,,,,1.0,,,1.0,7.0,5.0,,,0.0245565,0.1172,0.402,2.0,,,,,,,,,71.0,1.0,,,,,,,11.0,,6.5,,,,,2.0,5.0,2.0,,1.0,,25.0,11.0,34.0,1,3.0,59.0,1.0,,2.0,1.0
