season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2011-12,1768168,1,39,Wolverhampton_Wanderers,Away,9386,19008,Christophe Berra,christophe-berra,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768168,1,39,Wolverhampton_Wanderers,Away,10226,18832,Richard Stearman,richard-stearman,D,False,0.0,0.0,49.0,0.0,,,0.0
2011-12,1768168,1,39,Wolverhampton_Wanderers,Away,16305,8358,Roger Johnson,roger-johnson,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768168,1,39,Wolverhampton_Wanderers,Away,16322,19084,George Elokobi,george-elokobi,D,True,0.0,0.0,15.0,0.0,,,0.0
2011-12,1768168,1,39,Wolverhampton_Wanderers,Away,18431,14947,Kevin Foley,kevin-foley,D,True,0.0,0.0,41.0,0.0,,,0.0
2011-12,1768168,1,39,Wolverhampton_Wanderers,Away,20752,40616,Stephen Ward,stephen-ward,D,False,0.0,1.0,90.0,0.0,,,0.0
2011-12,1768348,2,39,Wolverhampton_Wanderers,Home,9386,19008,Christophe Berra,christophe-berra,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768348,2,39,Wolverhampton_Wanderers,Home,10226,18832,Richard Stearman,richard-stearman,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768348,2,39,Wolverhampton_Wanderers,Home,16305,8358,Roger Johnson,roger-johnson,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768348,2,39,Wolverhampton_Wanderers,Home,16322,19084,George Elokobi,george-elokobi,D,True,0.0,0.0,1.0,0.0,,,0.0
2011-12,1768348,2,39,Wolverhampton_Wanderers,Home,18431,14947,Kevin Foley,kevin-foley,D,True,0.0,0.0,7.0,0.0,,,0.0
2011-12,1768348,2,39,Wolverhampton_Wanderers,Home,20752,40616,Stephen Ward,stephen-ward,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768349,3,39,Wolverhampton_Wanderers,Away,9386,19008,Christophe Berra,christophe-berra,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768349,3,39,Wolverhampton_Wanderers,Away,10226,18832,Richard Stearman,richard-stearman,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768349,3,39,Wolverhampton_Wanderers,Away,16305,8358,Roger Johnson,roger-johnson,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768349,3,39,Wolverhampton_Wanderers,Away,16322,19084,George Elokobi,george-elokobi,D,True,0.0,0.0,24.0,0.0,,,0.0
2011-12,1768349,3,39,Wolverhampton_Wanderers,Away,18431,14947,Kevin Foley,kevin-foley,D,True,0.0,0.0,24.0,0.0,,,0.0
2011-12,1768349,3,39,Wolverhampton_Wanderers,Away,20752,40616,Stephen Ward,stephen-ward,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768982,4,39,Wolverhampton_Wanderers,Home,9386,19008,Christophe Berra,christophe-berra,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768982,4,39,Wolverhampton_Wanderers,Home,10226,18832,Richard Stearman,richard-stearman,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768982,4,39,Wolverhampton_Wanderers,Home,16305,8358,Roger Johnson,roger-johnson,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768982,4,39,Wolverhampton_Wanderers,Home,16322,19084,George Elokobi,george-elokobi,D,True,,,,,,,
2011-12,1768982,4,39,Wolverhampton_Wanderers,Home,18431,14947,Kevin Foley,kevin-foley,D,True,,,,,,,
2011-12,1768982,4,39,Wolverhampton_Wanderers,Home,20752,40616,Stephen Ward,stephen-ward,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768993,5,39,Wolverhampton_Wanderers,Home,9386,19008,Christophe Berra,christophe-berra,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768993,5,39,Wolverhampton_Wanderers,Home,10226,18832,Richard Stearman,richard-stearman,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768993,5,39,Wolverhampton_Wanderers,Home,16305,8358,Roger Johnson,roger-johnson,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768993,5,39,Wolverhampton_Wanderers,Home,16322,19084,George Elokobi,george-elokobi,D,False,0.0,0.0,46.0,0.0,,,0.0
2011-12,1768993,5,39,Wolverhampton_Wanderers,Home,18431,14947,Kevin Foley,kevin-foley,D,True,,,,,,,
