season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2009-10,1062473,1,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062473,1,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062480,2,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062480,2,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062492,3,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062492,3,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062495,4,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062495,4,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062513,5,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062513,5,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062522,6,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062522,6,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062528,7,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062528,7,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062542,8,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062542,8,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062551,9,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062551,9,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062562,10,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062562,10,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062573,11,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062573,11,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062581,12,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062581,12,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062588,13,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062588,13,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062601,14,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062601,14,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062611,15,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,73.0,0.0,,,0.0
2009-10,1062611,15,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,0.0,0.0,17.0,0.0,,,0.0
2009-10,1062614,16,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062614,16,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062625,17,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062625,17,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062641,18,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062641,18,21,West_Ham_United,Home,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062652,19,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062652,19,21,West_Ham_United,Home,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062662,20,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062662,20,21,West_Ham_United,Away,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1277303,21,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1277303,21,21,West_Ham_United,Home,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062674,22,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062674,22,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062686,23,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062686,23,21,West_Ham_United,Away,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062702,24,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062702,24,21,West_Ham_United,Home,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062706,25,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062706,25,21,West_Ham_United,Away,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062717,26,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062717,26,21,West_Ham_United,Home,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062731,27,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062731,27,21,West_Ham_United,Home,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062740,28,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062740,28,21,West_Ham_United,Away,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062751,29,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062751,29,21,West_Ham_United,Home,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062757,30,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062757,30,21,West_Ham_United,Away,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062764,31,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062764,31,21,West_Ham_United,Away,39410,39493,Marek Štech,marek-stech,G,True,,,,,,,
2009-10,1062782,32,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062782,32,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062788,33,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062788,33,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062801,34,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062801,34,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062807,35,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,1.0,,,0.0
2009-10,1062807,35,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062822,36,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062822,36,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062826,37,21,West_Ham_United,Away,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062826,37,21,West_Ham_United,Away,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
2009-10,1062842,38,21,West_Ham_United,Home,836,1243,Robert Green,robert-green,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062842,38,21,West_Ham_United,Home,53784,59879,Peter Kurucz,peter-kurucz,G,True,,,,,,,
