season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436877,1,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436877,1,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,7.0,3.0,20.0,23.0,,,,11.0,,,,1.0,,,1.0,1.0,,,0.00049476,,,,0.0,,-0.6716,1.0,,,,,90.0,,,,,,,4.0,,1.0,6.8,,1.0,,,,1.0,,,,11.0,,5.0,22.0,27.0,,,0,1.0,38.0,,,,1.0
2024-25,12436892,2,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436892,2,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,1.0,9.0,8.0,18.0,26.0,,,,7.0,,,,,,,,,,,0.00221044,,,,0.0,,0.2572,1.0,,,,,90.0,,,,,,,17.0,,,7.2,1.0,2.0,,,,,,,1.0,24.0,,20.0,22.0,42.0,,,0,,49.0,,,,
2024-25,12436927,3,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,2.0,1.0,1.0,2.0,,,,4.0,,,,,,,,,,,0.00016629,,,,0.0,,0.2122,,,,,,45.0,,,,,,,3.0,,1.0,6.9,2.0,2.0,,,,1.0,,,,5.0,,3.0,2.0,5.0,,,0,,11.0,,,,
2024-25,12436927,3,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,4.0,4.0,9.0,13.0,,,,4.0,,,,,,,,,,,0.00101261,,,,0.0,,-0.3302,1.0,,,,,45.0,,,,,,,3.0,,,6.9,2.0,3.0,,,,,,,,7.0,,7.0,9.0,16.0,,,0,,23.0,,,,
2024-25,12436941,4,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436941,4,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,2.0,2.0,16.0,18.0,,,,6.0,,,,,,,,,,,0.00019491,,,,0.0,,-0.2082,,,,,,90.0,,,,,,,12.0,,,6.9,3.0,4.0,,,,1.0,,,,14.0,,10.0,20.0,30.0,,,0,,37.0,,,,
2024-25,12436980,5,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436980,5,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,1.0,4.0,1.0,26.0,27.0,,,,5.0,,,,,,,,,,,0.00037951,,,,0.0,,-0.2651,,,,,,90.0,,,,,,,2.0,,1.0,6.7,2.0,2.0,,,,1.0,,,1.0,6.0,,2.0,27.0,29.0,,,0,,36.0,,,,
