season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,7030820,30,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030820,30,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,1.0,,9.0,9.0,,,4.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,6.9,,,,,,,,1.0,2.0,,,10.0,10.0,0,1.0,14.0,,,,
2015-16,6768299,31,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768299,31,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,11.0,3.0,14.0,17.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.3,3.0,3.0,,,,,,,25.0,,16.0,15.0,31.0,0,,35.0,,,,
2015-16,6768313,32,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768313,32,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,3.0,9.0,4.0,12.0,16.0,,1.0,13.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,7.2,1.0,1.0,,,1.0,,,3.0,17.0,,8.0,16.0,24.0,0,,36.0,,,,
2015-16,6768321,33,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768321,33,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,12.0,8.0,4.0,12.0,,,7.0,,,,1.0,,,,1.0,,,,,,,2.0,,,,,90.0,,,,,,,,6.7,2.0,7.0,,,1.0,,,,28.0,,21.0,7.0,28.0,0,,41.0,,,,
2015-16,6768336,34,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768336,34,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,5.0,,10.0,10.0,,,3.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.0,1.0,1.0,,,,,,,12.0,,5.0,13.0,18.0,0,,21.0,,,,
2015-16,7030795,35,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030795,35,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,9.0,3.0,15.0,18.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.2,,2.0,,,,,,,18.0,,11.0,16.0,27.0,0,,36.0,,,,
2015-16,6768390,36,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768390,36,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,6.0,3.0,12.0,15.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,6.6,1.0,2.0,,,1.0,,,,14.0,,8.0,15.0,23.0,0,,29.0,,,,
2015-16,6768378,37,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768378,37,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,3.0,5.0,8.0,,,12.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,7.3,2.0,2.0,,,,,,,19.0,,18.0,5.0,23.0,0,,33.0,,,,
2015-16,7073008,38,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7073008,38,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,5.0,2.0,7.0,9.0,,,3.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.3,,,,,1.0,,,1.0,9.0,,4.0,9.0,13.0,0,,15.0,,,,
