season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385750,6,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385750,6,1,Manchester_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385750,6,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,7.0,6.0,8.0,14.0,,,7.0,,,,,,,,,,,,0.00128522,0.0,0.0,,,,-0.2021,,,,1.0,,90.0,,,,,,,,11.0,,6.6,1.0,2.0,,,1.0,,,,17.0,,16.0,8.0,24.0,0,,31.0,,,,
2022-23,10979293,7,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10979293,7,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,2.0,,20.0,20.0,,,4.0,,,,,,,,,,,,6.385e-05,0.0,0.0,,,,0.3104,,,,,,90.0,,,,,,,,4.0,,7.0,2.0,4.0,,,,,,,6.0,,4.0,20.0,24.0,0,,32.0,,,,
2022-23,11007089,8,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11007089,8,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,,,33.0,33.0,,,4.0,,,,,,,,,,,,0.00010382,0.0,0.0,,,,-1.6961,,,,,,90.0,,,,,,,,1.0,1.0,6.2,1.0,1.0,,,1.0,,,,1.0,,,34.0,34.0,0,,39.0,,,,
2022-23,10385656,9,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385656,9,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,,19.0,19.0,,,2.0,,,,,,,,,,,,6.079e-05,0.0,0.0,,,,-2.94,,,,,,90.0,,,,,,,,11.0,,5.2,2.0,3.0,,,,,,,15.0,,8.0,22.0,30.0,0,,35.0,,,,
2022-23,10385762,10,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385762,10,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,7.0,5.0,26.0,31.0,,,8.0,,,,,,,,,,,,0.00041921,0.0,0.0,,,,-0.493,1.0,,,,,90.0,,,,,,,,5.0,,6.6,,1.0,,,1.0,,,1.0,12.0,,10.0,26.0,36.0,0,,42.0,,,,
2022-23,10385693,11,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,8.0,2.0,17.0,19.0,,,8.0,,,,,,,,,,,,0.00112362,0.0,0.0,,,,0.0798,,,,,,90.0,,,,,,,,9.0,,7.3,1.0,2.0,,,1.0,,,,17.0,,8.0,20.0,28.0,0,,38.0,,,,
2022-23,10385725,12,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385725,12,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,7.0,3.0,14.0,17.0,,,5.0,,,,,,,,,,,,0.00493604,0.0,0.0,,,,0.3208,,,,,,90.0,,,,,,,,15.0,,7.3,2.0,2.0,,,2.0,,,1.0,22.0,,17.0,15.0,32.0,0,,39.0,,,,
2022-23,10385751,13,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385751,13,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,2.0,13.0,15.0,,,4.0,,,,,,,,,,,,0.00030368,0.0,0.0,,,,-0.0162,,,,,,90.0,,,,,1.0,,,8.0,,6.4,,1.0,,,,,,,12.0,,7.0,16.0,23.0,0,,28.0,,,,
2022-23,10385360,14,1,Manchester_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385360,14,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,3.0,,24.0,24.0,,,4.0,,,,,,,,,,,,5.186e-05,0.0,0.0,,,,0.8401,,,,,,90.0,,,,,,,,8.0,1.0,7.9,1.0,4.0,,,2.0,,,1.0,11.0,,8.0,24.0,32.0,0,,38.0,,,,
2022-23,10385360,14,1,Manchester_United,Home,875479,250370,Nathan Bishop,nathan-bishop,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385379,15,1,Manchester_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385379,15,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,3.0,1.0,19.0,20.0,,,5.0,,,,,,,,,,,,9.183e-05,0.0,0.0,,,,-1.548,2.0,,,,,90.0,,,,,,,,3.0,,5.8,,1.0,,,,,,,6.0,,3.0,20.0,23.0,0,,31.0,,,,
2022-23,10385399,16,1,Manchester_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385399,16,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,3.0,1.0,21.0,22.0,,,7.0,,,,,,,,,1.0,,,0.00018611,0.0,0.0,,,,0.2375,1.0,,,,,90.0,,,,,,,,6.0,,7.9,5.0,6.0,,,1.0,,,1.0,8.0,,4.0,23.0,27.0,0,,41.0,,1.0,,
2022-23,10385399,16,1,Manchester_United,Away,875479,250370,Nathan Bishop,nathan-bishop,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385401,17,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385401,17,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,1.0,1.0,13.0,14.0,,,7.0,,,,,,,,,,,,0.00024271,0.0,0.0,,,,0.5518,,,,,,90.0,,,,,,,,2.0,,7.5,2.0,3.0,,,,,,,3.0,,2.0,14.0,16.0,0,,24.0,,,,
2022-23,10385408,18,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385408,18,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,2.0,2.0,7.0,9.0,,,7.0,,,,,,,,,,,,0.00041876,0.0,0.0,,,,0.592,,,,,,90.0,,,,,,,,7.0,,7.5,2.0,3.0,,,,,,,9.0,,7.0,9.0,16.0,0,,24.0,,,,
2022-23,10385415,19,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385415,19,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,7.0,3.0,12.0,15.0,,,3.0,,,,,,,,,,,,0.00479974,0.0,0.0,,,,0.5644,,,,,,90.0,,,,,,,,2.0,,8.0,4.0,4.0,,,1.0,,,1.0,9.0,,5.0,12.0,17.0,0,,25.0,,,,
2022-23,10385426,20,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385426,20,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,9.0,3.0,15.0,18.0,,,10.0,,,,,,,,,,,,0.00045492,0.0,0.0,,,,-0.0955,,,,,,90.0,,,,,,,,17.0,,6.3,,,,,,,,,24.0,,13.0,21.0,34.0,0,,39.0,,,,
2022-23,10652685,21,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10652685,21,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,5.0,1.0,23.0,24.0,,1.0,3.0,,,,,,,,,2.0,,,0.00013487,0.0,0.0,,,,-0.3421,,,,,,90.0,,,,,,,,12.0,2.0,6.2,2.0,2.0,,,2.0,,,,16.0,,10.0,26.0,36.0,0,,42.0,,1.0,,
2022-23,10688772,22,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10688772,22,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,2.0,1.0,22.0,23.0,,,5.0,,,,,,,,,,,,0.00014617,0.0,0.0,,,,-0.3352,,,,,,90.0,,,,,,,,7.0,1.0,6.9,1.0,2.0,,,1.0,,,,9.0,,7.0,23.0,30.0,0,,37.0,,,,
2022-23,10385464,23,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385464,23,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,3.0,2.0,24.0,26.0,,,4.0,,,,,,,,,,,,0.00065762,0.0,0.0,,,,0.561,,,,,,90.0,,,,,,,,7.0,,8.3,4.0,6.0,,,1.0,,,1.0,9.0,,4.0,29.0,33.0,0,,44.0,,,,
2022-23,10652688,24,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10652688,24,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,12.0,6.0,21.0,27.0,,,5.0,,,,,,,,,,,,0.00113002,0.0,0.0,,,,1.2262,,,,,,90.0,,,,,,,,10.0,1.0,7.6,2.0,3.0,,,1.0,,,,21.0,,13.0,24.0,37.0,0,,44.0,,,,
2022-23,11077474,25,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,10.0,5.0,16.0,21.0,,,5.0,,,,,,,,,,,,0.172172,0.0,0.0,,,,0.2721,1.0,,,,,90.0,,,,,,,,17.0,,7.2,1.0,1.0,,,,,,1.0,25.0,,17.0,21.0,38.0,0,,43.0,,,,
2022-23,11077474,25,1,Manchester_United,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10652686,26,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10652686,26,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,5.0,4.0,7.0,11.0,,,5.0,,,,,,,,,,,,0.000387024,,,,,,-3.0763,1.0,,,,,90.0,,,,,,,,11.0,,4.6,,1.0,,,1.0,,,,16.0,,10.0,12.0,22.0,0,,29.0,,,,
2022-23,10652679,27,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10652679,27,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,5.0,4.0,14.0,18.0,,,7.0,,,,,,,,,,,,0.0003561,0.0,0.0,,,,0.7086,2.0,,,,,90.0,,,,,,,,11.0,,7.9,3.0,4.0,,,,,,,16.0,,14.0,15.0,29.0,0,,40.0,,,,
2022-23,11157237,28,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,9.0,5.0,14.0,19.0,,,9.0,,,,,,,,,,,,0.00074467,0.0,0.0,,,,1.1477,,,,,,90.0,,,,,1.0,,,20.0,,7.3,3.0,5.0,,,,,,,28.0,,21.0,18.0,39.0,0,,46.0,,,,
2022-23,11157237,28,1,Manchester_United,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385558,29,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,5.0,3.0,25.0,28.0,,,3.0,,,,,,1.0,,,,,,0.00106883,0.0,0.0,,,,1.1522,,,,,,90.0,,,,,,,,6.0,,6.6,3.0,4.0,,,1.0,,,1.0,11.0,,7.0,27.0,34.0,0,,42.0,,,,
2022-23,10385558,29,1,Manchester_United,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385558,29,1,Manchester_United,Away,875479,250370,Nathan Bishop,nathan-bishop,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385578,30,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,5.0,2.0,21.0,23.0,1.0,,3.0,,,,,,1.0,,1.0,,,,0.00078805,0.0,0.0,,,,0.0663,,,,,,90.0,,,,,,,,6.0,,6.9,,1.0,,,,,,,11.0,,5.0,24.0,29.0,0,,34.0,,,,
2022-23,10385578,30,1,Manchester_United,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385587,31,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,7.0,6.0,23.0,29.0,,1.0,3.0,,,,,,,,,1.0,,,0.00173888,0.0,0.0,,,,,1.0,,,,,90.0,,,,,,,,7.0,1.0,7.0,,,,,2.0,,,,13.0,,7.0,29.0,36.0,0,,42.0,,,,
2022-23,10385587,31,1,Manchester_United,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385587,31,1,Manchester_United,Away,875479,250370,Nathan Bishop,nathan-bishop,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11230171,32,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,6.0,3.0,18.0,21.0,,,5.0,,,,,,,,,1.0,,,0.00083891,0.0,0.0,,,,-0.0397,,,,,,90.0,,,,,,,,5.0,,7.3,2.0,4.0,,,,,,,11.0,,6.0,20.0,26.0,0,,36.0,,1.0,,
2022-23,11230171,32,1,Manchester_United,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385604,33,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,8.0,4.0,17.0,21.0,,,5.0,,,,,,,,,1.0,,,0.00110801,0.0,0.0,,,,-0.2772,1.0,,,,,90.0,,,,,,,,17.0,,7.2,3.0,5.0,,,,,,,25.0,,16.0,22.0,38.0,0,,48.0,,1.0,,
2022-23,10385604,33,1,Manchester_United,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385632,34,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,4.0,1.0,17.0,18.0,,,2.0,,,,,,,,,,,,0.00012419,0.0,0.0,,,,0.0585,,,,,,90.0,,,,,,,,7.0,2.0,6.9,1.0,1.0,,,3.0,,,1.0,11.0,,7.0,18.0,25.0,0,,29.0,,,,
2022-23,10385632,34,1,Manchester_United,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385646,35,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,,26.0,26.0,,1.0,7.0,,,,,,,,,2.0,1.0,1.0,0.00017524,0.0,0.0,,,,-0.2864,,,,,,90.0,,,,,,,,8.0,,6.2,3.0,3.0,,,2.0,,,,11.0,,2.0,32.0,34.0,0,,47.0,,1.0,,
2022-23,10385646,35,1,Manchester_United,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385702,36,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,2.0,,11.0,11.0,,,3.0,,,,1.0,,,,1.0,,,,4.619e-05,,,,,,,,,,,,90.0,,,,,,,,14.0,,6.6,,,,,,,,1.0,16.0,,11.0,14.0,25.0,0,,28.0,,,,
2022-23,10385702,36,1,Manchester_United,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385703,37,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,3.0,1.0,12.0,13.0,,,6.0,,,,,,,,,,,,0.00015646,,,,,,0.6106,,,1.0,,,90.0,,,,,,,,9.0,,8.0,4.0,4.0,,,,,,,10.0,,6.0,14.0,20.0,0,,30.0,,,,
2022-23,10385703,37,1,Manchester_United,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385717,38,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,3.0,1.0,20.0,21.0,,,3.0,,,,,,,,,,,,0.00026101,,,,,,0.4309,,,,,,90.0,,,,,1.0,1.0,,7.0,,7.2,1.0,2.0,,,,,,,9.0,,6.0,22.0,28.0,0,,32.0,,,,
2022-23,10385717,38,1,Manchester_United,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
