season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089873,1,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7089873,1,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,10.0,5.0,6.0,11.0,,,2.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,9.0,,6.8,2.0,2.0,,,,,,,18.0,,11.0,8.0,19.0,0,,24.0,,,,
2016-17,7090014,2,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090014,2,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,7.0,3.0,5.0,8.0,,,3.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,8.0,,7.0,,1.0,,,,,,,14.0,,10.0,6.0,16.0,0,,21.0,,,,
2016-17,7090027,3,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090027,3,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,5.0,1.0,10.0,11.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,3.0,,7.3,2.0,2.0,,,,,,,8.0,,3.0,11.0,14.0,0,,20.0,,,,
2016-17,7090039,4,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090039,4,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,12.0,9.0,6.0,15.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,10.0,,6.9,4.0,4.0,,,1.0,,,1.0,22.0,,17.0,8.0,25.0,0,,36.0,,,,
2016-17,7090051,5,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090051,5,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,1.0,1.0,4.0,5.0,,,3.0,,,,,,,,,,,1.0,,,,,,,,,90.0,,,,,1.0,,,,14.0,1.0,6.0,1.0,2.0,,,1.0,,,,15.0,,14.0,5.0,19.0,0,,26.0,,,,
2016-17,7090058,6,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090058,6,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,11.0,8.0,5.0,13.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,11.0,,6.7,1.0,2.0,,,,,,,21.0,,18.0,6.0,24.0,0,,32.0,,,,
2016-17,7090067,7,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090067,7,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,4.0,7.0,11.0,,,11.0,,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,,7.0,,6.4,2.0,5.0,,,,,,,11.0,,11.0,7.0,18.0,0,,28.0,,,,
2016-17,7090080,8,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090080,8,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,18.0,16.0,2.0,18.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,7.0,,7.2,2.0,3.0,,,,,,,25.0,,23.0,2.0,25.0,0,,29.0,,,,
2016-17,7090092,9,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090092,9,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,5.0,1.0,11.0,12.0,,,5.0,,,,1.0,,,,1.0,,,,,,,,,,,,90.0,,,,,,,,,7.0,,5.7,1.0,2.0,,,1.0,,,1.0,12.0,,7.0,12.0,19.0,0,,27.0,,,,
2016-17,7090110,10,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090110,10,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,11.0,10.0,6.0,16.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,6.0,,7.0,1.0,1.0,,,,,,,17.0,,14.0,8.0,22.0,0,,27.0,,,,
2016-17,7090157,11,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090157,11,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,10.0,7.0,14.0,21.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,8.0,,6.3,,,,,,,,1.0,18.0,,14.0,15.0,29.0,0,,33.0,,,,
2016-17,7090112,12,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090112,12,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,15.0,9.0,10.0,19.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,11.0,,6.3,,,,,1.0,,,1.0,26.0,,17.0,13.0,30.0,0,,32.0,,,,
2016-17,7090104,13,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090104,13,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,12.0,4.0,15.0,19.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,5.0,,6.4,1.0,1.0,,,,,,,17.0,,8.0,16.0,24.0,0,,27.0,,,,
2016-17,7090124,14,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090124,14,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,13.0,11.0,3.0,14.0,,,11.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,1.0,,,,14.0,,7.0,4.0,5.0,,,,,,1.0,27.0,,22.0,6.0,28.0,0,,41.0,,1.0,,
2016-17,7090138,15,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090138,15,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,16.0,15.0,1.0,16.0,,,4.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,,9.0,,7.4,,4.0,,,,,,,25.0,,21.0,4.0,25.0,0,,32.0,,,,
2016-17,7090171,16,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
