matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
918997,11.0,2017-11-04 15:00:00,91,Bournemouth,Away,140.0,16.0,1.0,4.0,3.0,1.0,,172.0,10.0,,4.0,9.0,6.0,39.0,308.0,,1.0,24.0,31.0,36.0,12.0,1.0,,,,,,,,,,1.0,14.0,,,,,,4.0,8.0,8.0,11.0,5.0,,53.0,59.0,2.0,2.0,,4.0,18.0,4.0,8.0,,,9.0,11.0,6.0,1.0,11.0,2.0,69.0,61.0,4.0,24.0,10.0,,2.0,77.0,12.0,10.0,,,2.0,1.0,,188.0,1.0,1.0,1.0,,1.0,12.0,,,,,,,,,10.0,1.0,10.0,10.0,1.0,5.0,75.0,77.0,41.0,11.0,,6.0,8.0,6.0,373.0,,,3.0,1.0,,60.0,58.0,38.0,,,,,,155.0,155.0,8.0,22.0,18.0,52.0,,,,1.0,18.0,0.0,,,,91.0,2.0,2.0,4.0,,,,6.0,,2.0,89.0,284.0,4.0,14.0,165.0,38.0,24.0,13.0,7.0,25.0,18.0,,133.0,10.0,267.0,,,22.0,6.0,75.0,1.0,407.0,,0.0,16.0,10.0,2.0,26.0,2.0,594.0,23.0,11.0,5.0,9.0,9.0,0.0
919003,12.0,2017-11-18 15:00:00,91,Bournemouth,Home,83.0,7.0,2.0,5.0,3.0,1.0,1.0,69.0,2.0,,3.0,4.0,2.0,17.0,147.0,,1.0,10.0,12.0,22.0,3.0,,,,,,,,,,,,5.0,,,,,1.0,5.0,10.0,9.0,6.0,3.0,,33.0,47.0,2.0,,2.0,7.0,8.0,,11.0,,,8.0,4.0,1.0,,14.0,1.0,55.0,45.0,7.0,48.0,23.0,,,35.0,13.0,9.0,3.0,,3.0,1.0,,131.0,3.0,2.0,3.0,1.0,2.0,13.0,,,2.0,1.0,,,,,23.0,,8.0,8.0,1.0,3.0,45.0,64.0,20.0,11.0,1.0,2.0,4.0,5.0,217.0,,,5.0,3.0,,38.0,25.0,17.0,,,,,,141.0,141.0,2.0,19.0,20.0,30.7,,,,,8.0,0.0,,,,37.0,,3.0,3.0,1.0,1.0,,4.0,,3.0,43.0,134.0,4.0,6.0,112.0,25.0,48.0,9.0,4.0,10.0,6.0,,77.0,6.0,144.0,1.0,,16.0,2.0,52.0,1.0,246.0,,1.0,9.0,12.0,1.0,15.0,3.0,428.0,19.0,9.0,4.0,8.0,12.0,0.0
919020,13.0,2017-11-25 15:00:00,91,Bournemouth,Away,190.0,20.0,,2.0,2.0,,,202.0,6.0,,5.0,2.0,10.0,25.0,390.0,,,18.0,18.0,17.0,6.0,,,,,,,,,,,,8.0,,,,,,2.0,7.0,3.0,5.0,4.0,,70.0,62.0,,,,1.0,21.0,2.0,10.0,,,5.0,14.0,5.0,,11.0,1.0,50.0,62.0,1.0,31.0,20.0,,1.0,66.0,6.0,17.0,,,1.0,,,170.0,,,,,,11.0,,,,,,,,1.0,20.0,,11.0,11.0,,6.0,117.0,87.0,51.0,4.0,,2.0,4.0,5.0,436.0,,,3.0,2.0,,88.0,62.0,33.0,,,,,,141.0,141.0,4.0,27.0,23.0,51.8,,,,,21.0,0.0,,,,115.0,1.0,,1.0,,2.0,,2.0,,3.0,89.0,364.0,11.0,6.0,209.0,44.0,31.0,19.0,3.0,22.0,19.0,,129.0,2.0,285.0,,,9.0,10.0,56.0,1.0,472.0,,0.0,9.0,16.0,1.0,21.0,2.0,681.0,14.0,15.0,13.0,5.0,11.0,0.0
919023,14.0,2017-11-29 19:45:00,91,Bournemouth,Home,220.0,20.0,1.0,7.0,6.0,5.0,1.0,240.0,1.0,,5.0,8.0,12.0,35.0,453.0,,,24.0,18.0,27.0,7.0,1.0,,,,,,,,,,,9.0,,,,,,3.0,5.0,5.0,6.0,5.0,,89.0,65.0,,,1.0,2.0,17.0,5.0,3.0,,,4.0,17.0,10.0,,12.0,1.0,52.0,57.0,2.0,18.0,12.0,,,90.0,9.0,11.0,1.0,,1.0,1.0,,211.0,,,,,,5.0,,,1.0,,,,,,12.0,,6.0,6.0,,5.0,117.0,79.0,44.0,6.0,,4.0,4.0,2.0,545.0,,,4.0,4.0,,72.0,88.0,42.0,,,,,,183.0,183.0,2.0,35.0,22.0,62.1,,,,,17.0,0.0,,,,150.0,1.0,1.0,2.0,,1.0,,4.0,,3.0,113.0,437.0,4.0,8.0,256.0,46.0,18.0,15.0,2.0,30.0,28.0,,171.0,13.0,341.0,,,25.0,13.0,76.0,,567.0,,0.0,11.0,14.0,,28.0,0.0,763.0,23.0,16.0,5.0,4.0,12.0,0.0
919033,15.0,2017-12-03 13:30:00,91,Bournemouth,Home,135.0,11.0,1.0,4.0,3.0,2.0,,199.0,2.0,1.0,8.0,6.0,8.0,25.0,330.0,1.0,,24.0,23.0,13.0,9.0,1.0,,,,,,1.0,,,,,12.0,,,,,1.0,4.0,11.0,4.0,9.0,7.0,,57.0,55.0,1.0,2.0,,2.0,16.0,4.0,13.0,1.0,,5.0,11.0,6.0,,13.0,2.0,64.0,45.0,2.0,29.0,17.0,,,65.0,6.0,11.0,,,3.0,2.0,1.0,150.0,1.0,,1.0,1.0,,11.0,,,1.0,4.0,,,,,17.0,,10.0,10.0,2.0,8.0,105.0,65.0,36.0,4.0,1.0,5.0,6.0,5.0,382.0,,,3.0,2.0,,75.0,64.0,32.0,,,,,,145.0,145.0,4.0,21.0,19.0,47.8,,2.0,,1.0,16.0,0.0,,,,103.0,3.0,,2.0,,1.0,,7.0,,3.0,123.0,312.0,7.0,11.0,159.0,14.0,29.0,20.0,3.0,22.0,19.0,,165.0,5.0,278.0,4.0,1.0,27.0,8.0,60.0,,415.0,1.0,0.0,16.0,12.0,,31.0,2.0,631.0,25.0,10.0,10.0,5.0,5.0,0.0
919044,16.0,2017-12-09 15:00:00,91,Bournemouth,Away,168.0,14.0,,2.0,2.0,2.0,,186.0,10.0,,1.0,2.0,6.0,34.0,352.0,1.0,2.0,21.0,23.0,12.0,7.0,,2.0,,,1.0,,1.0,,,,,8.0,,,,,,10.0,19.0,5.0,5.0,6.0,,55.0,47.0,1.0,,1.0,1.0,25.0,3.0,5.0,,2.0,3.0,10.0,2.0,,8.0,6.0,60.0,53.0,1.0,34.0,13.0,,1.0,74.0,14.0,12.0,2.0,,2.0,1.0,1.0,153.0,2.0,,2.0,1.0,1.0,12.0,,,1.0,,,,,,13.0,,10.0,10.0,1.0,1.0,112.0,79.0,52.0,6.0,,2.0,7.0,5.0,408.0,,,8.0,3.0,,57.0,66.0,23.0,1.0,2.0,2.0,1.0,,134.0,134.0,2.0,20.0,21.0,54.9,,2.0,1.0,,25.0,0.0,,,,122.0,4.0,2.0,6.0,,,,3.0,,3.0,90.0,323.0,11.0,9.0,192.0,26.0,34.0,20.0,2.0,15.0,13.0,,136.0,3.0,265.0,,,10.0,6.0,56.0,3.0,442.0,1.0,0.0,11.0,19.0,2.0,21.0,2.0,651.0,21.0,7.0,10.0,3.0,8.0,0.0
919056,17.0,2017-12-13 20:00:00,91,Bournemouth,Away,174.0,15.0,1.0,4.0,3.0,4.0,,172.0,3.0,,5.0,3.0,8.0,20.0,342.0,,,11.0,10.0,12.0,11.0,,,,,,,,,,,,10.0,,,,,1.0,7.0,7.0,2.0,8.0,6.0,,50.0,68.0,,,,3.0,24.0,3.0,8.0,,,9.0,15.0,2.0,,8.0,1.0,42.0,42.0,3.0,18.0,6.0,,,60.0,12.0,13.0,,,1.0,,,161.0,,,,,,6.0,,,,3.0,,,,,6.0,,10.0,10.0,2.0,5.0,108.0,61.0,37.0,4.0,,2.0,9.0,7.0,401.0,,,4.0,,,48.0,57.0,31.0,,,,,,134.0,134.0,2.0,36.0,24.0,43.6,,,,,24.0,0.0,,,,108.0,1.0,,1.0,,,,4.0,,3.0,94.0,326.0,9.0,11.0,195.0,22.0,18.0,13.0,8.0,25.0,17.0,,135.0,7.0,257.0,3.0,,15.0,9.0,43.0,,427.0,,0.0,14.0,10.0,3.0,14.0,2.0,597.0,26.0,12.0,8.0,9.0,7.0,0.0
919063,18.0,2017-12-17 16:30:00,91,Bournemouth,Home,253.0,13.0,,,,3.0,,161.0,5.0,,9.0,1.0,11.0,23.0,414.0,1.0,2.0,18.0,8.0,9.0,5.0,1.0,,,,,,,,,,1.0,6.0,,,1.0,,,2.0,15.0,6.0,4.0,2.0,,87.0,62.0,1.0,1.0,,2.0,14.0,2.0,7.0,,1.0,2.0,7.0,,,10.0,3.0,30.0,34.0,2.0,17.0,9.0,,1.0,48.0,5.0,10.0,,,2.0,2.0,,182.0,,,,,,11.0,,,,,,,,1.0,9.0,1.0,6.0,6.0,2.0,10.0,116.0,73.0,38.0,3.0,,2.0,4.0,2.0,483.0,,,2.0,2.0,,66.0,62.0,19.0,,,,,,148.0,148.0,,32.0,20.0,44.0,1.0,,,,14.0,0.0,,,,126.0,1.0,2.0,3.0,,,,2.0,,3.0,79.0,394.0,3.0,6.0,286.0,32.0,17.0,8.0,2.0,11.0,9.0,,112.0,4.0,236.0,,,25.0,12.0,67.0,2.0,511.0,2.0,0.0,6.0,9.0,4.0,24.0,1.0,661.0,14.0,17.0,6.0,2.0,3.0,0.0
919078,19.0,2017-12-23 15:00:00,91,Bournemouth,Away,95.0,14.0,2.0,3.0,1.0,1.0,,71.0,1.0,,3.0,4.0,6.0,13.0,163.0,,,6.0,13.0,10.0,3.0,2.0,,,,,,,,,,,3.0,,,,,,1.0,6.0,8.0,5.0,,,31.0,44.0,,,,2.0,9.0,2.0,9.0,,,6.0,5.0,2.0,,11.0,1.0,47.0,32.0,2.0,27.0,13.0,,,48.0,7.0,5.0,,,,,,109.0,,,,,,9.0,,,,,,,,,13.0,,16.0,16.0,2.0,3.0,40.0,43.0,15.0,4.0,,2.0,3.0,1.0,203.0,,,4.0,2.0,,26.0,40.0,16.0,,,,,,120.0,120.0,2.0,21.0,15.0,21.2,,,,1.0,9.0,0.0,,,,52.0,,1.0,1.0,,,,2.0,,3.0,36.0,152.0,5.0,5.0,118.0,22.0,27.0,15.0,6.0,13.0,7.0,,60.0,3.0,127.0,,,20.0,6.0,45.0,2.0,232.0,,0.0,5.0,10.0,,14.0,1.0,390.0,9.0,10.0,7.0,6.0,7.0,0.0
919083,20.0,2017-12-26 15:00:00,91,Bournemouth,Home,153.0,9.0,2.0,13.0,11.0,3.0,3.0,190.0,7.0,,7.0,5.0,12.0,23.0,330.0,1.0,,16.0,18.0,26.0,13.0,4.0,,,,1.0,,1.0,,,,,15.0,,,,,6.0,7.0,8.0,2.0,20.0,5.0,,51.0,66.0,2.0,2.0,,4.0,22.0,5.0,7.0,,1.0,7.0,11.0,6.0,1.0,16.0,2.0,59.0,64.0,4.0,12.0,7.0,2.0,,71.0,12.0,13.0,1.0,,5.0,5.0,1.0,195.0,3.0,,2.0,2.0,1.0,10.0,,,1.0,1.0,,,,,7.0,,8.0,8.0,2.0,7.0,88.0,69.0,39.0,4.0,1.0,9.0,11.0,10.0,396.0,,,2.0,1.0,,79.0,43.0,45.0,,,,,,160.0,160.0,9.0,22.0,24.0,56.5,,2.0,1.0,,22.0,0.0,,,,90.0,1.0,1.0,2.0,,1.0,,10.0,,2.0,107.0,311.0,13.0,20.0,176.0,22.0,12.0,16.0,5.0,27.0,22.0,,158.0,7.0,275.0,2.0,,20.0,13.0,54.0,,424.0,2.0,0.0,25.0,15.0,,19.0,3.0,640.0,47.0,26.0,10.0,7.0,12.0,0.0
919093,21.0,2017-12-30 15:00:00,91,Bournemouth,Home,114.0,9.0,1.0,9.0,8.0,4.0,2.0,185.0,6.0,,5.0,5.0,14.0,21.0,290.0,,,22.0,22.0,26.0,12.0,3.0,,,,,,,,,,,16.0,,1.0,,,1.0,2.0,4.0,2.0,10.0,8.0,,66.0,70.0,2.0,1.0,1.0,2.0,25.0,4.0,3.0,,,4.0,10.0,4.0,,9.0,,46.0,56.0,2.0,23.0,14.0,1.0,,83.0,8.0,12.0,,,4.0,2.0,,212.0,2.0,,1.0,2.0,,8.0,,,2.0,,,,,1.0,14.0,1.0,16.0,16.0,,5.0,66.0,84.0,37.0,4.0,2.0,7.0,10.0,7.0,388.0,,,2.0,3.0,,74.0,53.0,35.0,,,,,,177.0,177.0,6.0,31.0,27.0,47.2,1.0,,,,25.0,0.0,,,,72.0,,,,,,,7.0,,3.0,117.0,272.0,9.0,17.0,154.0,34.0,23.0,17.0,3.0,19.0,16.0,,177.0,12.0,281.0,,,31.0,14.0,63.0,,416.0,1.0,0.0,18.0,8.0,1.0,25.0,0.0,615.0,28.0,21.0,12.0,4.0,5.0,0.0
919104,22.0,2018-01-01 12:30:00,91,Bournemouth,Away,165.0,6.0,4.0,7.0,3.0,1.0,,171.0,2.0,,6.0,6.0,10.0,20.0,329.0,,,15.0,25.0,16.0,13.0,3.0,,,,,1.0,1.0,,,,,14.0,,,1.0,,2.0,4.0,10.0,5.0,15.0,11.0,,62.0,51.0,,,,3.0,16.0,13.0,12.0,,,12.0,12.0,,1.0,13.0,4.0,69.0,52.0,3.0,27.0,10.0,1.0,1.0,50.0,9.0,13.0,1.0,,4.0,1.0,1.0,134.0,2.0,1.0,1.0,,2.0,8.0,,,,,,,,,10.0,1.0,14.0,14.0,3.0,6.0,105.0,53.0,30.0,5.0,,3.0,15.0,8.0,379.0,,,6.0,1.0,,66.0,58.0,33.0,,,,,,131.0,131.0,4.0,24.0,17.0,50.9,1.0,,1.0,1.0,16.0,0.0,,,,102.0,3.0,1.0,4.0,,,,5.0,1.0,3.0,89.0,314.0,6.0,18.0,188.0,22.0,27.0,27.0,11.0,24.0,13.0,,125.0,2.0,239.0,,,18.0,10.0,49.0,,403.0,,0.0,26.0,6.0,1.0,19.0,1.0,635.0,39.0,12.0,17.0,12.0,2.0,0.0
919113,23.0,2018-01-14 13:30:00,91,Bournemouth,Home,114.0,13.0,,2.0,2.0,2.0,,120.0,2.0,2.0,8.0,4.0,3.0,16.0,232.0,1.0,1.0,18.0,31.0,26.0,6.0,,,,,,,,,,,,8.0,,,,,3.0,2.0,6.0,6.0,5.0,8.0,,43.0,77.0,1.0,,1.0,1.0,39.0,3.0,6.0,,1.0,4.0,8.0,3.0,,14.0,2.0,64.0,72.0,1.0,24.0,15.0,,,48.0,8.0,9.0,2.0,,3.0,1.0,,175.0,2.0,,2.0,2.0,,10.0,,,2.0,,,,,1.0,15.0,,13.0,13.0,1.0,8.0,72.0,87.0,21.0,5.0,,3.0,5.0,5.0,338.0,,,4.0,2.0,,61.0,68.0,26.0,,,,,,194.0,194.0,8.0,32.0,26.0,40.5,,,3.0,1.0,39.0,0.0,,,,76.0,1.0,1.0,2.0,,,,5.0,,3.0,80.0,220.0,16.0,8.0,150.0,33.0,24.0,20.0,2.0,14.0,12.0,,137.0,5.0,230.0,,2.0,38.0,4.0,75.0,,366.0,1.0,0.0,13.0,24.0,1.0,26.0,2.0,593.0,26.0,17.0,13.0,4.0,10.0,0.0
919132,24.0,2018-01-20 15:00:00,91,Bournemouth,Away,154.0,15.0,,1.0,1.0,3.0,,182.0,4.0,1.0,6.0,2.0,14.0,27.0,335.0,,,18.0,20.0,17.0,5.0,,,,,,,,,,,,5.0,,,,,,2.0,5.0,7.0,2.0,6.0,,65.0,62.0,1.0,,1.0,6.0,26.0,,12.0,,1.0,3.0,4.0,2.0,,4.0,,51.0,49.0,6.0,39.0,17.0,,,81.0,7.0,8.0,1.0,,4.0,2.0,,175.0,1.0,,1.0,1.0,,6.0,,,1.0,,,,,1.0,17.0,,7.0,7.0,,7.0,96.0,63.0,33.0,6.0,,3.0,3.0,3.0,414.0,,,2.0,3.0,,81.0,58.0,32.0,,,,,,152.0,152.0,5.0,30.0,16.0,52.2,,2.0,,2.0,26.0,0.0,,,,98.0,2.0,1.0,3.0,,,,5.0,,2.0,96.0,322.0,13.0,6.0,174.0,34.0,39.0,19.0,2.0,10.0,8.0,,152.0,4.0,270.0,1.0,1.0,13.0,19.0,51.0,5.0,434.0,1.0,0.0,8.0,15.0,1.0,22.0,1.0,634.0,15.0,18.0,10.0,3.0,9.0,0.0
919136,25.0,2018-01-31 19:45:00,91,Bournemouth,Away,134.0,15.0,1.0,2.0,1.0,3.0,,109.0,3.0,,3.0,4.0,13.0,17.0,241.0,,1.0,15.0,23.0,10.0,5.0,2.0,,,,,,,,,,2.0,6.0,,,,,,8.0,11.0,10.0,5.0,6.0,,55.0,58.0,2.0,,3.0,5.0,15.0,4.0,22.0,,1.0,5.0,3.0,,1.0,12.0,2.0,72.0,47.0,5.0,36.0,16.0,,,51.0,12.0,5.0,2.0,,,,,151.0,2.0,,2.0,2.0,,9.0,,,2.0,,,,,1.0,16.0,,18.0,18.0,1.0,3.0,62.0,72.0,34.0,8.0,,1.0,8.0,5.0,311.0,,,8.0,3.0,,51.0,41.0,13.0,,,,,,139.0,139.0,7.0,23.0,20.0,34.3,,,,,15.0,0.0,,,,61.0,4.0,1.0,5.0,,,,2.0,,3.0,54.0,231.0,6.0,9.0,155.0,33.0,36.0,14.0,4.0,7.0,3.0,,92.0,6.0,181.0,,,18.0,14.0,54.0,2.0,329.0,,0.0,11.0,23.0,1.0,20.0,0.0,535.0,10.0,20.0,10.0,5.0,10.0,0.0
919143,26.0,2018-02-03 15:00:00,91,Bournemouth,Home,165.0,15.0,1.0,5.0,4.0,1.0,1.0,157.0,3.0,,3.0,3.0,9.0,23.0,317.0,1.0,,23.0,35.0,26.0,11.0,,,,,,1.0,2.0,,,1.0,,10.0,,,,,1.0,5.0,9.0,4.0,10.0,5.0,,59.0,60.0,2.0,1.0,2.0,3.0,18.0,4.0,9.0,1.0,,8.0,10.0,4.0,,16.0,1.0,85.0,62.0,3.0,20.0,9.0,,,79.0,14.0,15.0,,,4.0,1.0,2.0,200.0,1.0,1.0,1.0,,1.0,11.0,,,1.0,,,,,,9.0,,5.0,5.0,1.0,3.0,87.0,78.0,27.0,1.0,,3.0,9.0,8.0,400.0,,,4.0,3.0,,75.0,49.0,33.0,,,,,,191.0,191.0,4.0,26.0,26.0,57.3,,,3.0,,18.0,0.0,,,,93.0,3.0,,2.0,,,,3.0,,3.0,104.0,294.0,8.0,12.0,195.0,33.0,20.0,23.0,5.0,20.0,15.0,,156.0,7.0,264.0,,,20.0,10.0,68.0,2.0,439.0,1.0,0.0,15.0,10.0,,27.0,2.0,643.0,23.0,17.0,11.0,8.0,5.0,0.0
919155,27.0,2018-02-11 12:00:00,91,Bournemouth,Away,161.0,16.0,1.0,2.0,1.0,,,130.0,7.0,,9.0,5.0,7.0,26.0,289.0,,,26.0,23.0,14.0,2.0,1.0,,,,,,,1.0,,,,5.0,,,1.0,,,5.0,10.0,6.0,4.0,3.0,,46.0,74.0,1.0,1.0,,3.0,29.0,3.0,10.0,,,6.0,7.0,1.0,,12.0,,65.0,53.0,3.0,27.0,17.0,1.0,1.0,48.0,12.0,11.0,1.0,,3.0,,,180.0,1.0,,1.0,1.0,,8.0,,,1.0,1.0,,,,,17.0,1.0,12.0,12.0,,9.0,87.0,72.0,39.0,2.0,,1.0,3.0,2.0,389.0,,,6.0,2.0,1.0,52.0,69.0,26.0,1.0,1.0,1.0,,,188.0,188.0,6.0,29.0,30.0,49.0,1.0,,,1.0,29.0,0.0,,,,102.0,1.0,,1.0,,,,2.0,1.0,3.0,56.0,267.0,10.0,4.0,196.0,34.0,27.0,20.0,6.0,14.0,8.0,,112.0,3.0,233.0,1.0,,22.0,12.0,60.0,5.0,415.0,,0.0,7.0,18.0,,34.0,3.0,644.0,15.0,14.0,11.0,6.0,13.0,0.0
919163,28.0,2018-02-24 15:00:00,91,Bournemouth,Home,208.0,23.0,1.0,6.0,5.0,3.0,1.0,247.0,6.0,2.0,5.0,1.0,7.0,42.0,449.0,,,20.0,29.0,23.0,8.0,2.0,,,,,1.0,1.0,,,,,11.0,,,,,1.0,8.0,7.0,8.0,10.0,8.0,,70.0,59.0,1.0,1.0,1.0,1.0,15.0,4.0,7.0,,,8.0,17.0,11.0,,16.0,2.0,69.0,57.0,1.0,22.0,12.0,1.0,,82.0,12.0,10.0,,,2.0,1.0,1.0,215.0,2.0,,1.0,2.0,,8.0,,,2.0,,,,,,12.0,,10.0,10.0,,5.0,122.0,89.0,59.0,1.0,1.0,5.0,7.0,5.0,528.0,,,4.0,3.0,,81.0,125.0,52.0,,,,,,189.0,189.0,3.0,23.0,28.0,63.2,,,1.0,,15.0,0.0,,,,144.0,1.0,1.0,2.0,,,,9.0,1.0,3.0,123.0,433.0,5.0,12.0,223.0,42.0,22.0,14.0,8.0,37.0,29.0,,184.0,12.0,365.0,,2.0,10.0,9.0,64.0,,551.0,,0.0,18.0,16.0,1.0,30.0,1.0,781.0,24.0,22.0,9.0,8.0,12.0,0.0
919176,29.0,2018-03-03 15:00:00,91,Bournemouth,Away,99.0,22.0,,1.0,1.0,1.0,,146.0,2.0,,3.0,7.0,9.0,21.0,244.0,1.0,,18.0,31.0,35.0,6.0,,,,,,,,,,,,7.0,1.0,,,,,4.0,17.0,6.0,5.0,3.0,,44.0,66.0,1.0,1.0,1.0,4.0,30.0,1.0,9.0,,,1.0,5.0,1.0,,10.0,2.0,67.0,66.0,4.0,50.0,29.0,,1.0,65.0,7.0,10.0,1.0,,3.0,1.0,,180.0,,,,,,8.0,,,,3.0,,,,1.0,29.0,,5.0,5.0,1.0,3.0,77.0,65.0,31.0,13.0,,3.0,3.0,3.0,350.0,,,9.0,2.0,,53.0,74.0,19.0,,,,,1.0,192.0,192.0,3.0,18.0,34.0,44.6,,2.0,,1.0,30.0,0.0,,,,73.0,2.0,1.0,3.0,,,,4.0,,2.0,90.0,233.0,13.0,6.0,131.0,38.0,50.0,20.0,1.0,8.0,7.0,,151.0,10.0,251.0,4.0,,30.0,11.0,60.0,2.0,374.0,2.0,0.0,8.0,12.0,2.0,27.0,1.0,600.0,15.0,21.0,9.0,1.0,7.0,0.0
919183,30.0,2018-03-11 16:00:00,91,Bournemouth,Home,125.0,15.0,2.0,4.0,2.0,4.0,,105.0,3.0,1.0,2.0,6.0,7.0,23.0,226.0,,,15.0,14.0,13.0,7.0,1.0,,1.0,,,,1.0,,,,1.0,10.0,,1.0,,,,3.0,10.0,2.0,7.0,7.0,,42.0,62.0,1.0,1.0,,4.0,23.0,4.0,17.0,,1.0,4.0,3.0,2.0,,14.0,3.0,63.0,59.0,4.0,25.0,6.0,2.0,,48.0,10.0,7.0,,2.0,2.0,1.0,1.0,162.0,1.0,,1.0,1.0,,8.0,,,1.0,,,,,,6.0,1.0,13.0,13.0,4.0,2.0,57.0,68.0,27.0,5.0,1.0,6.0,3.0,3.0,307.0,,,3.0,1.0,,45.0,54.0,21.0,,,,,,160.0,160.0,7.0,26.0,25.0,37.0,1.0,3.0,,1.0,23.0,0.0,,,,70.0,2.0,2.0,4.0,,1.0,1.0,7.0,,3.0,54.0,212.0,9.0,9.0,157.0,27.0,25.0,25.0,4.0,10.0,6.0,1.0,92.0,10.0,184.0,1.0,1.0,31.0,7.0,61.0,,331.0,,0.0,14.0,22.0,,21.0,1.0,540.0,19.0,18.0,17.0,4.0,13.0,0.0
919193,31.0,2018-03-17 15:00:00,91,Bournemouth,Home,209.0,14.0,,2.0,2.0,,,234.0,6.0,,8.0,3.0,11.0,38.0,441.0,,,21.0,19.0,18.0,10.0,,,,1.0,1.0,1.0,3.0,,1.0,,,11.0,,,,,1.0,3.0,8.0,3.0,7.0,10.0,,72.0,70.0,,,,2.0,19.0,8.0,3.0,1.0,,3.0,9.0,6.0,,10.0,2.0,49.0,51.0,2.0,23.0,16.0,,,85.0,6.0,9.0,,,5.0,2.0,3.0,177.0,1.0,,,1.0,,6.0,,,1.0,,,,,,16.0,,7.0,7.0,1.0,8.0,143.0,61.0,33.0,2.0,2.0,1.0,10.0,5.0,528.0,,,5.0,2.0,,81.0,79.0,33.0,,,,,,162.0,162.0,6.0,30.0,23.0,60.6,,,3.0,,19.0,0.0,,,,152.0,3.0,2.0,4.0,,,,4.0,,3.0,114.0,428.0,8.0,11.0,235.0,28.0,23.0,17.0,1.0,18.0,17.0,,171.0,5.0,327.0,,,17.0,12.0,69.0,1.0,544.0,,0.0,17.0,19.0,,27.0,1.0,750.0,27.0,13.0,6.0,3.0,10.0,0.0
