playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,totalTackles,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,throughBalls,goals,awayGoals,oboxBlocked,cornersTakenInclShortCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,homeGoals,rightFootGoals,leftFootGoals,unsuccessfulDribbles,shotsOffTargetIncWoodwork,unsuccessfulCornersIntoBox,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,shotsOnTargetOutsideBox,oboxTarget,goalKicks,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,drops,savesMadeFromOutsideBox,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,unsuccessfulLayoffs,blocks,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,secondGoalAssists,lastPlayerTackle,overruns,goalsConcededInsideBox,clearancesOffTheLine,hitWoodwork,handballsConceded,penaltyGoalsConceded,penaltiesFaced,penaltiesTaken,penaltiesConceded,foulWonPenalty,headedGoals,savesMadeCaught,ownGoalScored,crossesNotClaimed,penaltyGoals,setPiecesGoals
611695,Malick Yalcouyé,Midfielder,Brighton,36,Cote d’Ivoire,2026-27,3.0,,0.2537,0.0,,3.0,10.0,3.0,,6.0,2.0,10.0,4.0,79.0,,2.0,,,168.0,,13.0,,3.0,11.0,69.0,15.0,,4.2112,3.0,,4.0,4.0,,3.0,24.0,3.0,0.0,16.0,2.0,15.0,5.0,3.0,2.0,41.0,4.0,2.0,,14.0,2.0,0.0,76.0,3.0,23.0,1.0,5.0,17.0,,,,23.0,116.0,,,28.0,0.7478,0.0,,2.0,1.0,2.0,1.7556,3.0,1.0,1.0,1.0,,,1.0,1.0,,0.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
467779,Mats Wieffer,Midfielder,Brighton,36,Netherlands,2026-27,10.0,1.0,0.1336,0.0,,4.0,10.0,2.0,,2.0,2.0,10.0,4.0,109.0,,8.0,,1.0,158.0,4.0,13.0,1.0,3.0,9.0,98.0,3.0,,2.6004,2.0,,2.0,4.0,,6.0,18.0,4.0,0.0,23.0,2.0,21.0,9.0,2.0,3.0,57.0,4.0,3.0,,15.0,4.0,0.0,107.0,,19.0,1.0,1.0,45.0,1.0,6.0,1.0,25.0,157.0,11.0,,43.0,0.1156,0.0,,2.0,,,,2.0,,,,,,,,,,,,,2.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,3.0,1.0,,,,,,,,,,,,,
219249,Matt O'Riley,Midfielder,Brighton,36,Denmark,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465730,Maxim De Cuyper,Defender,Brighton,36,Belgium,2026-27,10.0,2.0,0.4011,0.0,2.0,4.0,12.0,3.0,1.0,2.0,3.0,14.0,11.0,119.0,3.0,1.0,,6.0,245.0,1.0,5.0,1.0,8.0,5.0,95.0,5.0,1.0,4.5022,4.0,1.0,2.0,5.0,2.0,9.0,49.0,1.0,0.0,15.0,2.0,21.0,10.0,3.0,2.0,79.0,15.0,2.0,2.0,14.0,,0.0,117.0,4.0,36.0,2.0,,11.0,5.0,2.0,10.0,38.0,178.0,8.0,2.0,32.0,1.4985,1.0,2.0,2.0,,1.0,0.9915,3.0,,1.0,0.0,,9.0,,,4.0,1.0,,1.0,1.0,2.0,4.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,1.0,,,,,,,,,,,,
454490,Michael Svoboda,Defender,Brighton,36,Austria,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556637,Nehemiah Oriola,Midfielder,Brighton,36,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204120,Olivier Boscagli,Defender,Brighton,36,France,2026-27,14.0,2.0,0.4726,0.0,,1.0,17.0,3.0,,3.0,3.0,29.0,9.0,212.0,,11.0,1.0,4.0,269.0,6.0,11.0,1.0,6.0,6.0,164.0,5.0,,4.5022,6.0,4.0,8.0,5.0,,8.0,83.0,5.0,0.0,25.0,2.0,63.0,10.0,3.0,,111.0,9.0,,,14.0,5.0,0.0,207.0,,40.0,1.0,,33.0,5.0,3.0,19.0,33.0,266.0,12.0,2.0,76.0,0.0498,1.0,12.0,3.0,,1.0,0.4201,1.0,1.0,,,,,,,,,,,,,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,
60307,Pascal Groß,Midfielder,Brighton,36,Germany,2026-27,11.0,2.0,0.415,0.0,1.0,4.0,13.0,3.0,,8.0,3.0,22.0,11.0,194.0,,3.0,1.0,3.0,270.0,1.0,6.0,1.0,9.0,4.0,165.0,12.0,,4.5022,7.0,1.0,1.0,5.0,1.0,10.0,21.0,,0.0,17.0,2.0,56.0,7.0,3.0,2.0,106.0,22.0,2.0,1.0,14.0,2.0,0.0,185.0,2.0,52.0,2.0,,81.0,5.0,2.0,7.0,36.0,253.0,5.0,4.0,69.0,0.8465,2.0,9.0,4.0,,1.0,0.0581,5.0,,1.0,1.0,,10.0,,,1.0,0.0,,,,4.0,9.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,1.0,,,,,,1.0,,,,,
222694,Pascal Struijk,Defender,Brighton,36,Netherlands,2026-27,,,0.0001,0.0,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,2.0,,,,,,,,,,1.0,,0.0,,,1.0,,1.0,,1.0,,,,,,0.0,2.0,,,,,,,,,,2.0,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538007,Promise David,Forward,Brighton,36,Canada,2026-27,4.0,,0.0025,0.0,,,,2.0,,3.0,,,,5.0,1.0,1.0,,,23.0,1.0,,,,,5.0,1.0,,,,,,,,3.0,2.0,,0.0,4.0,,,,2.0,,3.0,,1.0,,3.0,,0.0,5.0,,4.0,,,1.0,2.0,,,2.0,10.0,,,2.0,0.4192,1.0,,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509416,Yasin Ayari,Midfielder,Brighton,36,Sweden,2026-27,8.0,,0.0662,0.0,1.0,,7.0,2.0,,3.0,2.0,9.0,,98.0,,3.0,,,154.0,3.0,5.0,,5.0,5.0,84.0,2.0,,1.9018,2.0,,2.0,1.0,,5.0,37.0,2.0,0.0,13.0,3.0,14.0,5.0,2.0,,46.0,,2.0,,10.0,,0.0,95.0,,13.0,,3.0,29.0,2.0,1.0,5.0,18.0,122.0,,,43.0,0.2765,1.0,2.0,3.0,,1.0,0.0962,3.0,,,,1.0,,1.0,1.0,,,,,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
700308,Zadok Yohanna,Forward,Brighton,36,Nigeria,2026-27,3.0,,0.0257,0.0,,,,1.0,,,,,,5.0,,,,,12.0,,1.0,,,1.0,5.0,,,,,,,,,3.0,1.0,,0.0,4.0,,1.0,,1.0,,5.0,,2.0,,4.0,,0.0,5.0,,4.0,,1.0,1.0,1.0,,,3.0,11.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244851,Cole Palmer,Midfielder,Chelsea,8,England,2026-27,14.0,1.0,0.3607,0.0,3.0,4.0,12.0,3.0,1.0,1.0,3.0,20.0,1.0,104.0,1.0,2.0,,2.0,263.0,1.0,14.0,1.0,4.0,13.0,80.0,17.0,,5.6712,5.0,,1.0,7.0,3.0,13.0,13.0,4.0,2.0,28.0,3.0,37.0,14.0,3.0,3.0,61.0,1.0,9.0,3.0,26.0,1.0,0.0,92.0,1.0,34.0,1.0,5.0,26.0,3.0,1.0,4.0,28.0,153.0,,,25.0,1.055,1.0,8.0,4.0,,5.0,0.6412,9.0,1.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,2.0,3.0,4.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,
50175,Danny Welbeck,Forward,Chelsea,8,England,2026-27,,,0.0009,0.0,,,,1.0,,,,,,1.0,,,,,3.0,,,,,,1.0,1.0,,,,,,,,,1.0,,0.0,,,,,1.0,,1.0,,,,,,0.0,1.0,,1.0,,,,,,,,2.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98980,Emiliano Martínez,Goalkeeper,Chelsea,8,Argentina,2026-27,,,0.0171,0.0,,,,2.0,,,2.0,40.0,,75.0,,1.0,,,180.0,,3.0,1.0,,2.0,12.0,,,4.6021,2.0,6.0,1.0,5.0,,,5.0,2.0,0.0,3.0,,65.0,21.0,2.0,,22.0,,,,2.0,1.0,0.0,33.0,,41.0,,,5.0,,,23.0,,98.0,,13.0,13.0,,0.0,40.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,13.0,,1.0,12.0,1.0,,1.0,17.0,4.0,10.0,,,,,,,,,4.0,,,,,,,,,,1.0,,,,
624773,Estêvão,Forward,Chelsea,8,Brazil,2026-27,2.0,,0.0042,0.0,,,2.0,2.0,,,,2.0,,9.0,,1.0,,,16.0,1.0,,,,,6.0,1.0,,0.1022,,,,,,1.0,2.0,,0.0,2.0,,3.0,1.0,2.0,,6.0,,,,1.0,,0.0,8.0,1.0,3.0,,,2.0,,,1.0,2.0,11.0,,,1.0,0.0411,0.0,,,2.0,1.0,0.0218,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593117,Geovany Quenda,Midfielder,Chelsea,8,Portugal,2026-27,,,0.0002,0.0,,,2.0,1.0,,,,2.0,,4.0,1.0,,,,8.0,,,,,,2.0,1.0,,0.1022,,,1.0,,,,1.0,,0.0,,,1.0,,1.0,,1.0,,,,,,0.0,4.0,,2.0,,,1.0,,,,1.0,6.0,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463936,Jamie Gittens,Forward,Chelsea,8,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551210,Jorrel Hato,Defender,Chelsea,8,Netherlands,2026-27,7.0,,0.1131,0.0,1.0,6.0,6.0,3.0,2.0,,3.0,11.0,,50.0,,6.0,,,215.0,3.0,12.0,1.0,4.0,9.0,38.0,5.0,4.0,5.5885,2.0,1.0,6.0,7.0,1.0,4.0,14.0,2.0,0.0,19.0,2.0,14.0,7.0,3.0,5.0,20.0,,1.0,1.0,13.0,3.0,0.0,50.0,,22.0,1.0,1.0,2.0,1.0,1.0,1.0,20.0,99.0,8.0,5.0,19.0,0.014,0.0,5.0,6.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,6.0,,,,,,,,,,,,,,
577016,Josh Acheampong,Defender,Chelsea,8,England,2026-27,9.0,,0.0223,0.0,,6.0,8.0,3.0,,,2.0,14.0,1.0,66.0,1.0,3.0,,,202.0,2.0,8.0,1.0,3.0,7.0,51.0,3.0,2.0,3.6446,,,10.0,5.0,,7.0,7.0,1.0,0.0,17.0,,22.0,7.0,3.0,2.0,32.0,1.0,3.0,,14.0,1.0,0.0,66.0,1.0,20.0,4.0,,22.0,1.0,1.0,1.0,15.0,98.0,3.0,2.0,20.0,,0.0,6.0,3.0,1.0,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,
475168,João Pedro,Forward,Chelsea,8,Brazil,2026-27,20.0,1.0,0.1374,0.0,3.0,1.0,18.0,3.0,2.0,1.0,3.0,20.0,,62.0,,19.0,,1.0,270.0,9.0,27.0,1.0,9.0,17.0,40.0,21.0,,5.7734,4.0,,1.0,7.0,3.0,11.0,13.0,11.0,0.0,47.0,5.0,23.0,5.0,3.0,,38.0,,5.0,3.0,28.0,10.0,0.0,62.0,2.0,36.0,1.0,5.0,12.0,4.0,,2.0,14.0,116.0,,,5.0,1.8717,1.0,2.0,1.0,,3.0,1.2851,7.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,2.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,1.0,,,
460028,Levi Colwill,Defender,Chelsea,8,England,2026-27,4.0,,0.0302,0.0,1.0,3.0,8.0,2.0,,,2.0,10.0,,51.0,,7.0,,,162.0,3.0,9.0,,1.0,5.0,41.0,2.0,,3.7203,,,8.0,4.0,1.0,1.0,20.0,1.0,0.0,13.0,,18.0,5.0,2.0,,19.0,,,1.0,6.0,4.0,0.0,43.0,,13.0,3.0,1.0,11.0,1.0,2.0,,2.0,77.0,3.0,1.0,22.0,0.0131,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
482609,Malo Gusto,Defender,Chelsea,8,France,2026-27,6.0,2.0,0.0496,0.0,,4.0,8.0,3.0,,2.0,2.0,12.0,4.0,54.0,,5.0,,2.0,196.0,1.0,9.0,,3.0,5.0,42.0,3.0,4.0,3.7588,,,4.0,5.0,,5.0,7.0,,0.0,15.0,2.0,17.0,9.0,3.0,1.0,26.0,7.0,2.0,,10.0,4.0,0.0,54.0,1.0,30.0,3.0,1.0,17.0,1.0,2.0,,13.0,96.0,7.0,3.0,18.0,0.039,0.0,4.0,4.0,1.0,,,1.0,,,,,3.0,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,
437499,Maxence Lacroix,Defender,Chelsea,8,France,2026-27,14.0,,0.2062,0.0,,8.0,8.0,3.0,1.0,,3.0,12.0,,118.0,,17.0,,,270.0,9.0,17.0,1.0,3.0,9.0,103.0,4.0,,5.7734,,,18.0,7.0,,5.0,37.0,1.0,0.0,31.0,3.0,36.0,5.0,3.0,3.0,45.0,,2.0,,14.0,8.0,0.0,117.0,1.0,18.0,5.0,,39.0,2.0,3.0,3.0,6.0,165.0,1.0,2.0,61.0,0.0209,1.0,4.0,4.0,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,2.0,,6.0,,,,,,,,,,,,,,
549939,Mike Penders,Goalkeeper,Chelsea,8,Belgium,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486672,Moisés Caicedo,Midfielder,Chelsea,8,Ecuador,2026-27,,,0.0002,0.0,,,,1.0,,,,,,2.0,,,,,14.0,,,,,,2.0,,,0.4201,,,,,,,1.0,,0.0,,,1.0,,1.0,,1.0,,,,,,0.0,2.0,,,,,,,,,,2.0,,,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244850,Morgan Rogers,Midfielder,Chelsea,8,England,2026-27,18.0,1.0,1.1433,0.0,4.0,3.0,17.0,3.0,1.0,2.0,3.0,18.0,2.0,68.0,,12.0,,1.0,259.0,8.0,14.0,1.0,5.0,10.0,46.0,15.0,,5.6712,9.0,,1.0,7.0,2.0,10.0,34.0,3.0,0.0,32.0,3.0,19.0,13.0,3.0,1.0,39.0,2.0,5.0,2.0,20.0,4.0,0.0,66.0,2.0,31.0,2.0,4.0,6.0,5.0,,4.0,9.0,113.0,,,12.0,1.1743,1.0,1.0,4.0,,2.0,1.0989,5.0,,2.0,2.0,2.0,1.0,,,,0.0,2.0,,3.0,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,
247632,Pedro Neto,Forward,Chelsea,8,Portugal,2026-27,8.0,1.0,0.4287,0.0,,2.0,7.0,3.0,,,2.0,9.0,5.0,39.0,,3.0,,2.0,163.0,1.0,10.0,1.0,2.0,8.0,30.0,11.0,,4.2262,4.0,,2.0,4.0,,7.0,,1.0,0.0,18.0,,14.0,8.0,3.0,,26.0,6.0,2.0,,15.0,2.0,0.0,38.0,1.0,22.0,2.0,5.0,14.0,2.0,3.0,,11.0,76.0,1.0,1.0,6.0,0.4638,0.0,2.0,1.0,1.0,2.0,0.5326,4.0,,1.0,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,
498444,Pep Chavarría,Defender,Chelsea,8,Spain,2026-27,3.0,,0.0214,0.0,,2.0,4.0,3.0,,1.0,,6.0,1.0,22.0,,1.0,,,73.0,1.0,2.0,,,2.0,16.0,3.0,4.0,0.243,,,3.0,1.0,,2.0,9.0,,0.0,5.0,,8.0,3.0,3.0,1.0,7.0,1.0,1.0,,4.0,,0.0,22.0,,13.0,1.0,,1.0,1.0,1.0,,4.0,40.0,2.0,2.0,9.0,,0.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
225796,Reece James,Defender,Chelsea,8,England,2026-27,7.0,1.0,0.122,0.0,3.0,,7.0,3.0,,2.0,2.0,11.0,3.0,102.0,,3.0,,1.0,202.0,,4.0,1.0,4.0,1.0,83.0,3.0,,3.6446,2.0,1.0,5.0,5.0,,7.0,29.0,1.0,0.0,11.0,2.0,28.0,11.0,3.0,,59.0,7.0,3.0,,8.0,3.0,0.0,95.0,,23.0,,,31.0,3.0,2.0,8.0,14.0,138.0,1.0,3.0,33.0,0.1776,1.0,4.0,4.0,1.0,2.0,0.0879,2.0,,,,3.0,3.0,1.0,1.0,,,,,1.0,,3.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,2.0,0.0388,1.0,1.0,,,,4.0,,,,,,,,,,,,,,
514356,Roméo Lavia,Midfielder,Chelsea,8,Belgium,2026-27,4.0,,0.042,0.0,,5.0,5.0,3.0,,,3.0,5.0,,67.0,,2.0,,,193.0,1.0,11.0,1.0,3.0,10.0,60.0,2.0,,5.1104,2.0,1.0,4.0,6.0,,3.0,28.0,5.0,0.0,15.0,3.0,14.0,10.0,3.0,2.0,27.0,,1.0,,13.0,1.0,0.0,66.0,1.0,7.0,3.0,,19.0,1.0,3.0,2.0,6.0,97.0,,,35.0,0.7492,1.0,,1.0,,2.0,1.3032,2.0,,1.0,0.0,,,1.0,1.0,,1.0,1.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,
543158,Valentín Barco,Midfielder,Chelsea,8,Argentina,2026-27,2.0,,,0.0,,,,1.0,,,,,,,,1.0,,,8.0,1.0,,,,,,1.0,,0.0581,,,,1.0,,1.0,,,0.0,2.0,,,,1.0,,,,,,1.0,,0.0,,,,,,,1.0,1.0,,,2.0,,,,0.0416,0.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
444463,Wesley Fofana,Defender,Chelsea,8,France,2026-27,7.0,,0.0455,0.0,,3.0,2.0,2.0,,,2.0,4.0,,61.0,,1.0,,,158.0,,6.0,1.0,1.0,5.0,55.0,,,4.124,2.0,1.0,17.0,4.0,,7.0,16.0,2.0,0.0,13.0,,28.0,3.0,2.0,,30.0,,3.0,,12.0,1.0,0.0,58.0,,8.0,3.0,,10.0,3.0,3.0,2.0,7.0,98.0,,1.0,27.0,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,
539142,Aurèle Amenda,Defender,Coventry,9,Switzerland,2026-27,11.0,,0.386,0.0,,1.0,9.0,3.0,,,3.0,16.0,,135.0,,12.0,,,270.0,4.0,10.0,1.0,2.0,2.0,108.0,4.0,,4.3522,,1.0,11.0,5.0,,7.0,35.0,,0.0,21.0,1.0,56.0,11.0,3.0,,51.0,,2.0,,9.0,8.0,0.0,130.0,,20.0,1.0,1.0,32.0,5.0,1.0,11.0,12.0,162.0,,5.0,68.0,0.0154,1.0,7.0,4.0,,,,1.0,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,1.0,,4.0,,,,,,,,,,,,,,
110690,Ben Wilson,Goalkeeper,Coventry,9,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461102,Bobby Thomas,Defender,Coventry,9,England,2026-27,9.0,,0.1863,0.0,2.0,2.0,11.0,3.0,,,3.0,27.0,1.0,122.0,1.0,14.0,,,258.0,6.0,16.0,,3.0,8.0,93.0,5.0,,4.0169,3.0,,22.0,4.0,1.0,3.0,15.0,5.0,0.0,25.0,1.0,49.0,11.0,3.0,,29.0,1.0,,1.0,11.0,8.0,0.0,120.0,2.0,28.0,2.0,1.0,49.0,3.0,4.0,2.0,9.0,170.0,,10.0,66.0,0.2387,0.0,16.0,4.0,,,,4.0,,,,1.0,,,,,,,,,4.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,1.0,,4.0,2.0,,,,,,,,,,,,,
230730,Brandon Thomas-Asante,Forward,Coventry,9,Ghana,2026-27,11.0,,0.0218,0.0,,,9.0,3.0,,1.0,1.0,10.0,2.0,24.0,,10.0,,,121.0,7.0,10.0,1.0,5.0,7.0,14.0,2.0,,2.39,,,1.0,4.0,,4.0,7.0,5.0,0.0,21.0,,8.0,5.0,3.0,,11.0,2.0,1.0,,11.0,3.0,0.0,24.0,1.0,17.0,,2.0,2.0,,5.0,,7.0,48.0,1.0,,3.0,,0.0,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,
661888,Caleb Yirenkyi,Midfielder,Coventry,9,Ghana,2026-27,11.0,1.0,0.1342,0.0,1.0,,8.0,3.0,,1.0,2.0,11.0,1.0,63.0,,8.0,,1.0,160.0,3.0,8.0,,2.0,3.0,51.0,2.0,,2.1831,1.0,,3.0,3.0,1.0,8.0,12.0,3.0,0.0,19.0,2.0,17.0,11.0,3.0,,24.0,1.0,3.0,1.0,11.0,5.0,0.0,63.0,,19.0,,,13.0,4.0,2.0,1.0,21.0,86.0,,,29.0,0.0344,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
472739,Carl Rushworth,Goalkeeper,Coventry,9,England,2026-27,,,0.0106,0.0,,,1.0,3.0,,,3.0,46.0,,115.0,,1.0,,,270.0,,2.0,1.0,,1.0,38.0,,,4.3522,,15.0,3.0,5.0,,,10.0,,0.0,2.0,,89.0,29.0,3.0,,26.0,,,,1.0,1.0,0.0,76.0,,47.0,,1.0,16.0,,,31.0,,152.0,,23.0,43.0,,0.0,45.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,24.0,1.0,8.0,5.0,2.0,,3.0,15.0,1.0,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,
79602,Dan Bentley,Goalkeeper,Coventry,9,England,2026-27,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218997,Ellis Simms,Forward,Coventry,9,England,2026-27,7.0,,0.0068,0.0,,,4.0,2.0,,1.0,1.0,5.0,,14.0,,7.0,,,89.0,3.0,6.0,,,2.0,9.0,3.0,,2.0547,2.0,,1.0,3.0,,4.0,6.0,1.0,0.0,13.0,,,2.0,2.0,,6.0,,1.0,,6.0,4.0,0.0,14.0,,11.0,,1.0,5.0,2.0,,,3.0,26.0,,1.0,3.0,0.2959,0.0,1.0,1.0,1.0,1.0,0.6721,1.0,,,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,
241293,Ephron Mason-Clark,Midfielder,Coventry,9,Jamaica,2026-27,13.0,1.0,0.0576,0.0,,,4.0,2.0,,1.0,2.0,5.0,6.0,19.0,2.0,5.0,,1.0,129.0,4.0,4.0,,1.0,3.0,14.0,1.0,,1.58,1.0,1.0,4.0,1.0,,9.0,7.0,3.0,0.0,17.0,,5.0,5.0,2.0,,10.0,6.0,5.0,,12.0,1.0,0.0,19.0,,19.0,,,,5.0,,1.0,7.0,46.0,1.0,,5.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
