season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025279,10,54,Fulham,Home,1112879,560552,Kevin,kevin,M,False,,,1.0,14.0,3.0,17.0,1.0,,,,,,,,,,,7.0,7.0,,,0.0125617,,,1.0,0.0,,,,,,,,,,,,,72.0,,,,,,,15.0,,,7.0,,,,,1.0,10.0,4.0,,1.0,,17.0,3.0,20.0,,,0,1.0,42.0,2.0,1.0,5.0,
2025-26,14025279,10,54,Fulham,Home,1546231,577725,Joshua King,joshua-king,M,False,,,,10.0,8.0,18.0,,,,2.0,,,,,,,1.0,2.0,6.0,,,0.0443613,0.033,,,0.0,,,,,,1.0,,,,,,,72.0,,,,,,,7.0,,,7.2,,,1.0,,,1.0,,,1.0,1.0,14.0,8.0,22.0,,,1,1.0,32.0,1.0,5.0,,1.0
2025-26,14025043,11,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,1.0,1.0,32.0,33.0,,,,5.0,,,,,,,,,,,,0.00010951,,,,0.0,,-0.5435,,,,,,,,,,,90.0,,,,,,,10.0,,1.0,6.0,1.0,3.0,,,1.0,,,,10.0,,9.0,33.0,42.0,,,0,,50.0,,,,
2025-26,14025043,11,54,Fulham,Away,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,False,1.0,,,9.0,22.0,31.0,2.0,3.0,,9.0,,,,1.0,,,,8.0,12.0,,,0.0488777,,,2.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,11.0,,,7.1,,,,,5.0,4.0,2.0,,1.0,,10.0,27.0,37.0,,,0,5.0,68.0,,3.0,1.0,4.0
2025-26,14025043,11,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,1.0,3.0,4.0,7.0,1.0,,2.0,,,1.0,,,,,8.0,3.0,,,0.00837612,0.2311,0.193,2.0,0.0,,,,,1.0,,,,,,,,58.0,1.0,,,,,,2.0,,,6.3,,,,,1.0,,,,,1.0,1.0,3.0,4.0,,,2,,13.0,2.0,2.0,,
2025-26,14025043,11,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,3.0,1.0,4.0,,,,1.0,,,,,,,,,1.0,,,0.007087,0.0346,0.178,1.0,0.0,,,,,,,,,,,,,15.0,1.0,,,,,,3.0,,,6.5,,,,,,,,,,,4.0,1.0,5.0,,,1,,9.0,2.0,1.0,,
2025-26,14025043,11,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,4.0,14.0,17.0,31.0,,1.0,,1.0,,,,,,,,1.0,4.0,,,0.0625771,0.0333,0.4857,,0.0,,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,7.0,,,6.9,,,,,,2.0,1.0,,4.0,,17.0,19.0,36.0,,,1,2.0,49.0,,,1.0,2.0
2025-26,14025043,11,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,1.0,9.0,4.0,13.0,,,,1.0,,,1.0,,,,,,2.0,,,0.0121096,0.017,,,0.0,,,,,1.0,,,,,,,,59.0,,,,,,,5.0,,,6.6,,,,,1.0,1.0,2.0,,1.0,,10.0,5.0,15.0,,,1,1.0,26.0,1.0,,1.0,
2025-26,14025043,11,54,Fulham,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,5.0,16.0,50.0,66.0,2.0,4.0,,2.0,,,,2.0,,,,5.0,4.0,,,0.00594917,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,14.0,,,6.7,,,,,11.0,,,,12.0,,23.0,57.0,80.0,,,0,,97.0,,,,
2025-26,14025043,11,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,5.0,5.0,10.0,2.0,,,1.0,,,,,,,,5.0,1.0,,,0.00126845,,,3.0,0.0,,,,,,,,,,,,,45.0,,1.0,,,,,5.0,,,6.1,,,,,3.0,,1.0,,1.0,,6.0,8.0,14.0,,,0,,22.0,,1.0,,
2025-26,14025043,11,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,False,,,2.0,25.0,22.0,47.0,1.0,1.0,,4.0,,,,,,,1.0,2.0,3.0,,,0.0303158,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,8.0,,,6.9,,,,,2.0,,,,3.0,,29.0,23.0,52.0,,,0,2.0,61.0,2.0,,,2.0
2025-26,14025043,11,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,1.0,3.0,1.0,4.0,,,,,,,,,,,,3.0,,,,0.0661239,,,1.0,0.0,,,,,,,,,,,,,31.0,,,,,,,7.0,,,6.1,,,,,,2.0,1.0,,1.0,,5.0,2.0,7.0,,,0,,14.0,1.0,,,
2025-26,14025043,11,54,Fulham,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,2.0,5.0,10.0,15.0,1.0,,,5.0,,,,,,,,2.0,2.0,,,0.0229772,,,1.0,0.0,,,,,3.0,,,,,,,,90.0,,,,,,,10.0,,,6.4,,,,,4.0,1.0,1.0,,3.0,,10.0,12.0,22.0,,,0,1.0,45.0,,,1.0,
2025-26,14025043,11,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,1.0,,3.0,15.0,41.0,56.0,2.0,1.0,,4.0,,,,,,,,4.0,6.0,,,0.00672619,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,2.0,,,,,7.0,,,7.1,,,,,5.0,1.0,1.0,,6.0,,19.0,43.0,62.0,,,0,2.0,78.0,,3.0,,1.0
2025-26,14025043,11,54,Fulham,Away,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,2.0,,,6.5,,,,,,,,,,,,,,,,0,,2.0,1.0,,,
2025-26,14025043,11,54,Fulham,Away,868715,246301,Jorge Cuenca,jorge-cuenca,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025043,11,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.00182327,0.0544,0.0569,,0.0,,,,,,,,,,,,,17.0,1.0,,,,,,1.0,,,6.5,,,,,,,,,1.0,,2.0,,2.0,,,1,,3.0,,,,
2025-26,14025043,11,54,Fulham,Away,1112879,560552,Kevin,kevin,M,False,,,3.0,9.0,7.0,16.0,,1.0,,,,,1.0,3.0,,,2.0,10.0,6.0,,,0.0344055,0.029,,2.0,0.0,,,,,1.0,,,,,,,,87.0,,,,,,,15.0,,,6.2,,,1.0,,1.0,8.0,3.0,,4.0,,14.0,9.0,23.0,,,2,,44.0,,,5.0,
2025-26,14025043,11,54,Fulham,Away,1546231,577725,Joshua King,joshua-king,M,True,,,,5.0,2.0,7.0,,,,1.0,,,,,,,1.0,1.0,5.0,,,0.0173349,,,,0.0,,,,,,2.0,,,,,,,45.0,,,,,,,8.0,,,6.8,,,,,,,2.0,,,,6.0,4.0,10.0,,,0,4.0,21.0,2.0,1.0,,3.0
2025-26,14025075,12,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025075,12,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,3.0,,29.0,29.0,,,,7.0,,,,,,,,,,,,7.352e-05,,,,0.0,,0.1832,1.0,,,,,,,,,,90.0,,,,,,,12.0,,,7.2,2.0,2.0,,,,,,,14.0,,10.0,31.0,41.0,,,0,,50.0,,,,
2025-26,14025075,12,54,Fulham,Home,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025075,12,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,False,1.0,,1.0,13.0,12.0,25.0,1.0,,,,,,,,,,2.0,6.0,3.0,,,0.0250129,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,17.0,,,6.7,,,,,2.0,2.0,3.0,,3.0,,18.0,15.0,33.0,,,0,2.0,63.0,2.0,1.0,,1.0
2025-26,14025075,12,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,5.0,5.0,10.0,6.0,2.0,,3.0,,1.0,2.0,,,,,9.0,3.0,,,0.0203826,0.9601,0.7996,3.0,0.0,1.0,,,,,2.0,,,,,,,90.0,2.0,,,,,,13.0,,,6.5,,,2.0,,1.0,,,,2.0,1.0,13.0,7.0,20.0,,,6,,32.0,3.0,1.0,,
2025-26,14025075,12,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025075,12,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2025-26,14025075,12,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,3.0,24.0,21.0,45.0,,,,6.0,,,,,,,2.0,4.0,4.0,,,0.039446,0.0729,0.0339,,0.0,,,,,,,,,,,,,89.0,1.0,,,,,,13.0,,,7.1,,,1.0,,2.0,2.0,3.0,,5.0,,27.0,24.0,51.0,,,2,3.0,71.0,,1.0,,1.0
2025-26,14025075,12,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,,15.0,2.0,17.0,,,,,,,2.0,,,,1.0,2.0,2.0,,,0.0626446,0.3623,,,0.0,,,,,1.0,1.0,,,,,,,89.0,,,,,,,9.0,,,6.5,,,2.0,,,1.0,5.0,,,,18.0,2.0,20.0,,,4,,36.0,,2.0,,
2025-26,14025075,12,54,Fulham,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,2.0,25.0,44.0,69.0,,3.0,,1.0,,,,2.0,,,,2.0,4.0,,,0.0184491,0.0584,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,6.0,,,7.7,,,2.0,,13.0,,,,4.0,,29.0,46.0,75.0,,,2,1.0,92.0,,,,1.0
2025-26,14025075,12,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,0.00250964,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,1.0,,,6.6,,,,,,,,,,,1.0,,1.0,,,0,,2.0,1.0,,,
2025-26,14025075,12,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,False,1.0,,5.0,32.0,23.0,55.0,,4.0,,5.0,1.0,,,,,,,1.0,7.0,,,0.114354,0.0361,0.0234,1.0,0.0,,,,,,3.0,,,,,,,90.0,1.0,,,,,,9.0,,,7.8,,,,,2.0,,2.0,,5.0,,36.0,26.0,62.0,,,1,3.0,73.0,1.0,,,2.0
2025-26,14025075,12,54,Fulham,Home,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,1.0,,1.0,9.0,5.0,14.0,1.0,,,2.0,2.0,,,,,,,1.0,4.0,,,0.520147,,,,1.0,,,,,,5.0,,,,,,,26.0,,,,,,,6.0,,,8.3,,,,,,2.0,2.0,,1.0,,14.0,5.0,19.0,,,0,,28.0,,2.0,2.0,
2025-26,14025075,12,54,Fulham,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,3.0,15.0,17.0,32.0,1.0,,,2.0,,1.0,1.0,,,,2.0,4.0,1.0,,,0.0486098,0.1366,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,12.0,,,6.9,,,1.0,,3.0,1.0,4.0,,3.0,,17.0,20.0,37.0,,,2,,61.0,,1.0,,
2025-26,14025075,12,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,1.0,,1.0,24.0,43.0,67.0,2.0,2.0,,5.0,,,,,,,,3.0,4.0,,,0.0313295,,,,0.0,,,,,,3.0,,,,,,,90.0,,,,,,,8.0,,,7.1,,,,,5.0,1.0,1.0,,6.0,,29.0,44.0,73.0,,,0,2.0,87.0,1.0,,,2.0
2025-26,14025075,12,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,True,,,,14.0,4.0,18.0,,,,2.0,,,,,,,1.0,1.0,,,,0.153079,0.1434,,,0.0,,,,,,1.0,,,,,,,26.0,,,,,,,1.0,,,6.9,,,2.0,,,,,,,,14.0,4.0,18.0,,,2,,22.0,,,,
2025-26,14025075,12,54,Fulham,Home,868715,246301,Jorge Cuenca,jorge-cuenca,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025075,12,54,Fulham,Home,1112879,560552,Kevin,kevin,M,False,3.0,,2.0,12.0,7.0,19.0,,1.0,,5.0,,1.0,,,,,1.0,4.0,4.0,,,0.155736,0.2764,0.4097,,0.0,,,,,2.0,1.0,,,,,,,64.0,2.0,,,,,,9.0,,,7.3,,,1.0,,,3.0,6.0,,2.0,,14.0,7.0,21.0,,,3,,40.0,,3.0,,
2025-26,14025075,12,54,Fulham,Home,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025075,12,54,Fulham,Home,1546231,577725,Joshua King,joshua-king,M,False,,,,10.0,1.0,11.0,3.0,,,2.0,,,,,,,,5.0,,,,0.0450258,0.1115,,,0.0,,,,,1.0,1.0,,,,,,,64.0,,,,,,,9.0,,,6.2,,,2.0,,,2.0,,,,,12.0,2.0,14.0,,,2,,27.0,3.0,,,
2025-26,14025117,13,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025117,13,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,6.0,5.0,17.0,22.0,,2.0,5.0,7.0,,,,,,,,,2.0,,,0.00061339,,,,0.0,,-0.5376,1.0,,,,,,,,,,90.0,,,,,,,20.0,,3.0,5.9,,,,27.327528532046,3.0,,,,25.0,,17.0,24.0,41.0,5.88,,0,,50.0,,,,
2025-26,14025117,13,54,Fulham,Away,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025117,13,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,False,,,2.0,5.0,16.0,21.0,2.0,2.0,7.0,3.0,,,,,,,2.0,6.0,11.0,,,0.00191208,0.06,0.2774,1.0,0.0,1.0,,,,3.0,,,,,,,,90.0,1.0,1.0,,,,,16.0,,,7.8,,,,67.52744862643,8.0,1.0,,,4.0,,9.0,18.0,27.0,25.41,,1,6.0,69.0,3.0,3.0,,4.0
2025-26,14025117,13,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,10.0,8.0,18.0,10.0,6.0,8.0,3.0,,,,1.0,1.0,,1.0,12.0,8.0,,,0.00559188,,,2.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,19.0,,,6.8,,,,60.047046505262,2.0,1.0,,,2.0,2.0,22.0,8.0,30.0,15.54,,0,1.0,46.0,4.0,,1.0,
2025-26,14025117,13,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025117,13,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,6.4,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025117,13,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,10.0,15.0,25.0,,,8.0,4.0,,,,1.0,,,2.0,3.0,4.0,,,0.0120755,,,,0.0,,,,,,,,,,,,,87.0,,1.0,,,,,13.0,,,6.9,,,,67.689707394985,1.0,1.0,1.0,,3.0,,14.0,17.0,31.0,11.76,,0,2.0,47.0,3.0,1.0,1.0,1.0
2025-26,14025117,13,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,1.0,4.0,7.0,11.0,1.0,,9.0,6.0,,,1.0,,,,,2.0,2.0,,,0.0347381,0.1496,0.7485,,0.0,1.0,,,,,,,,,,,,68.0,1.0,,,,,,9.0,1.0,,7.6,,,,101.44786257643,2.0,1.0,1.0,,4.0,1.0,7.0,11.0,18.0,76.02,26.368177202833,2,2.0,27.0,,,,1.0
2025-26,14025117,13,54,Fulham,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,8.0,7.0,31.0,38.0,1.0,4.0,16.0,3.0,,,,,,,,1.0,6.0,,,0.00172139,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,10.0,,,8.0,,,,126.16636163069,13.0,,,,14.0,,14.0,33.0,47.0,11.34,,0,1.0,67.0,1.0,2.0,,1.0
2025-26,14025117,13,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,1.0,4.0,5.0,1.0,,2.0,3.0,,,,,,,,1.0,3.0,,,0.00038104,,,,0.0,,,,,,1.0,,,,,,,22.0,,1.0,,,,,3.0,,,6.9,,,,49.044603074593,1.0,,1.0,,,,2.0,4.0,6.0,30.45,,0,3.0,13.0,1.0,,,1.0
2025-26,14025117,13,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,False,,,,6.0,14.0,20.0,2.0,,6.0,4.0,,,,,,,,2.0,1.0,,,0.0035558,,,,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,5.0,,,6.5,,,,45.59588149843,2.0,,,,1.0,,10.0,14.0,24.0,-16.8,,0,1.0,30.0,1.0,,,
2025-26,14025117,13,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,False,,,,7.0,8.0,15.0,,1.0,15.0,5.0,,,1.0,1.0,,,2.0,5.0,4.0,,,0.692525,0.1074,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,81.0,,,,,,,9.0,,,7.2,,,1.0,97.464445515935,2.0,3.0,1.0,,,,9.0,9.0,18.0,41.055,,2,,36.0,1.0,1.0,2.0,
2025-26,14025117,13,54,Fulham,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,1.0,7.0,11.0,18.0,,1.0,10.0,5.0,,,,2.0,,,,3.0,5.0,,,0.0555414,,,,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,14.0,2.0,,7.1,,,,82.539157528863,6.0,1.0,2.0,,3.0,1.0,8.0,15.0,23.0,22.89,39.520541461402,0,4.0,60.0,,,,3.0
2025-26,14025117,13,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,,1.0,21.0,22.0,3.0,1.0,6.0,,,,,,,,,4.0,6.0,,1.0,0.00021468,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,8.0,,,6.4,,,,30.418228029532,5.0,,,,3.0,,5.0,23.0,28.0,10.5,,0,4.0,42.0,2.0,1.0,,2.0
2025-26,14025117,13,54,Fulham,Away,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,True,,,,2.0,8.0,10.0,1.0,,2.0,,,,1.0,,,,1.0,2.0,3.0,,,0.0122527,0.0937,,,0.0,,,,,,,,,,,,,22.0,,,,,,,1.0,,,6.8,,,,9.3668554926345,,,,,,,2.0,8.0,10.0,-1.995,,1,3.0,17.0,,,,3.0
2025-26,14025117,13,54,Fulham,Away,868715,246301,Jorge Cuenca,jorge-cuenca,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025117,13,54,Fulham,Away,1112879,560552,Kevin,kevin,M,True,,,,1.0,1.0,2.0,1.0,,3.0,1.0,,,,,,,,2.0,3.0,,,0.00024222,0.0385,0.0535,,0.0,,,,,1.0,,,,,,,,9.0,1.0,,,,,,2.0,,,6.7,,,,18.817979345624,,2.0,,,,,1.0,1.0,2.0,18.48,,1,1.0,9.0,1.0,1.0,1.0,
2025-26,14025117,13,54,Fulham,Away,1503757,631786,Jonah Kusi-Asare,jonah-kusi-asare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025117,13,54,Fulham,Away,1546231,577725,Joshua King,joshua-king,M,False,,,,8.0,5.0,13.0,2.0,,10.0,5.0,,,,2.0,,,1.0,6.0,3.0,,,0.00372072,,,2.0,1.0,,,,,,1.0,,,,,,,68.0,,,,,,,4.0,1.0,,6.2,,,,136.18986464142,2.0,,,,,,9.0,6.0,15.0,13.44,18.343680764776,0,1.0,22.0,1.0,2.0,,
2025-26,14025135,14,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025135,14,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,2.0,1.0,20.0,21.0,,,6.0,7.0,,,,,,,,,,,,0.00010844,,,,0.0,,-2.9935,,,,,,,,,,,90.0,,,,,,,5.0,0.0,1.0,5.1,,,,21.509802832268,1.0,,,,6.0,,4.0,21.0,25.0,5.6331355478897,,0,,29.0,,,,
2025-26,14025135,14,54,Fulham,Home,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025135,14,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,False,,,,8.0,24.0,32.0,1.0,,6.0,2.0,,,,,,,,2.0,5.0,,,0.00486505,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,5.0,0.0,,6.1,,,,34.876647293726,,,,,2.0,,10.0,27.0,37.0,-15.157306238076,,0,4.0,48.0,,1.0,,2.0
2025-26,14025135,14,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,7.0,6.0,13.0,3.0,2.0,6.0,3.0,,,1.0,1.0,,,,4.0,4.0,,,0.0148863,0.1636,,,0.0,,,,,1.0,,,,,,,,73.0,,,,,,,5.0,0.0,,6.7,,,,25.840632979327,,,,,1.0,3.0,8.0,7.0,15.0,-0.28742401715508,,1,,24.0,3.0,2.0,,
2025-26,14025135,14,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,True,1.0,,2.0,13.0,20.0,33.0,,,12.0,1.0,,,,,,,,,3.0,,,0.0202624,,,,0.0,,,,,2.0,,,,,,,,45.0,,,,,,,8.0,1.0,,6.5,,,,79.796559867473,2.0,,4.0,,3.0,,16.0,20.0,36.0,43.23087650191,24.603049587399,0,3.0,56.0,1.0,,,2.0
2025-26,14025135,14,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,3.0,34.0,26.0,60.0,,,28.0,5.0,,,,,,,1.0,2.0,1.0,,,0.138771,0.0529,0.1677,,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,14.0,3.0,,8.0,,,,295.85846180785,,2.0,4.0,,4.0,,40.0,27.0,67.0,143.69604710128,86.138432726457,1,,78.0,,,1.0,
2025-26,14025135,14,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,1.0,18.0,15.0,33.0,,,7.0,3.0,,,,2.0,,,1.0,3.0,1.0,,,0.24512,,,,1.0,,,,,1.0,2.0,,,,,,,82.0,,,,,,,17.0,0.0,,6.3,,,,58.137530865265,2.0,,5.0,,1.0,,24.0,19.0,43.0,-4.7334234695231,,0,,57.0,2.0,1.0,,
2025-26,14025135,14,54,Fulham,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,1.0,,8.0,33.0,70.0,103.0,1.0,,34.0,8.0,,,,1.0,,,1.0,3.0,2.0,1.0,,0.0131095,,,,0.0,,,,,3.0,,,,,,,,90.0,,1.0,,,,,11.0,0.0,,5.6,,,,252.81485844309,3.0,1.0,1.0,,13.0,,39.0,73.0,112.0,112.83345277943,,0,1.0,129.0,,,1.0,
2025-26,14025135,14,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025135,14,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,False,1.0,,,4.0,12.0,16.0,1.0,,8.0,2.0,,,,,,,1.0,2.0,4.0,,,0.0121971,,,,0.0,,,,,,1.0,,,,,,,45.0,,1.0,,,,,11.0,0.0,,6.5,,,,72.333603111892,,,3.0,,,,8.0,14.0,22.0,-2.4793101786492,,0,2.0,34.0,2.0,2.0,,1.0
