playerId,playerName,position,team,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,throughBalls,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,fiftyFifty,blockedShots,overruns,totalShots,goalAssists,successfulFiftyFifty,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,tacklesLost,unsuccessfulDribbles,redCards2ndYellow,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,backwardPasses,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,foulAttemptedTackle,handballsConceded,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,goals,awayGoals,iboxTarget,shotsOnTargetInBox,ownGoalScored,homeGoals,rightFootGoals,lastPlayerTackle,headedGoals,clearancesOffTheLine,unsuccessfulLayoffs,leftFootGoals,foulWonPenalty,cornersTakenInclShortCorners,unsuccessfulCornersIntoBox,secondGoalAssists,shotsOnTargetOutsideBox,oboxTarget,successfulLayoffs,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded,penaltiesTaken,penaltyGoals,otherGoals
111234,Jordan Pickford,Goalkeeper,Everton,England,2021-22,2.0,0.2137,0.0,19.0,1.0,47.0,1.0,1.0,35.0,35.0,530.0,1021.0,267.0,6.0,12.0,7.0,1.0,3150.0,1.0,18.0,6.0,1.0,7.0,205.0,22.0,1.0,54.0312,4.0,73.0,36.0,58.0,1.0,126.0,117.0,6.0,0.0,20.0,1.0,2.0,823.0,295.0,35.0,4.0,226.0,52.0,8.0,11.0,0.0,242.0,519.0,2.0,539.0,1.0,1.0,144.0,34.0,72.0,1.0,286.0,1340.0,205.0,265.0,69.0,2.0,529.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40349,Asmir Begovic,Goalkeeper,Everton,Bosnia & Herzegovina,2021-22,,0.003,0.0,2.0,,4.0,,1.0,3.0,3.0,45.0,80.0,31.0,1.0,5.0,1.0,1.0,270.0,,5.0,,1.0,,15.0,3.0,1.0,4.1854,,3.0,6.0,8.0,,5.0,11.0,,0.0,5.0,,,64.0,20.0,3.0,1.0,18.0,8.0,,5.0,0.0,22.0,29.0,,46.0,,,14.0,5.0,11.0,,20.0,106.0,20.0,17.0,7.0,0.0,44.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11948,Andy Lonergan,Goalkeeper,Wigan Athletic,England,2021-22,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447325,Harry Tyrer,Goalkeeper,Everton U21,England,2021-22,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153673,Jonjoe Kenny,Defender,PAOK Salonika,England,2021-22,35.0,0.5846,1.0,,17.0,,1.0,60.0,15.0,11.0,95.0,361.0,,,20.0,1.0,,1017.0,11.0,36.0,3.0,15.0,27.0,248.0,,1.0,23.5981,10.0,2.0,26.0,24.0,24.0,66.0,,6.0,0.0,71.0,7.0,,167.0,58.0,15.0,,162.0,21.0,51.0,9.0,0.0,,359.0,3.0,144.0,7.0,4.0,,,70.0,20.0,18.0,602.0,14.0,114.0,,1.0,35.0,23.0,9.0,28.0,2.0,1.0,3.0,1.0,16.0,13.0,1.0,1.0,4.0,10.0,8.0,15.0,1.0,10.0,5.0,1.0,13.0,8.0,1.0,3.0,1.0,9.0,58.0,75.0,1.0,1.0,1.0,8.0,1.0,0.2234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243571,Nathan Patterson,Defender,Everton U21,Scotland,2021-22,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194164,Mason Holgate,Defender,Everton,Jamaica,2021-22,81.0,0.2506,1.0,,35.0,,,134.0,25.0,23.0,266.0,843.0,,,94.0,5.0,,2133.0,31.0,113.0,5.0,19.0,50.0,502.0,,1.0,38.1576,2.0,12.0,93.0,42.0,50.0,169.0,,15.0,1.0,194.0,8.0,,400.0,105.0,25.0,,177.0,37.0,100.0,63.0,1.0,,801.0,3.0,304.0,18.0,2.0,,,205.0,26.0,75.0,1124.0,63.0,400.0,,7.0,132.0,95.0,,52.0,1.0,,6.0,1.0,32.0,4.0,,1.0,2.0,,14.0,19.0,,17.0,2.0,,4.0,9.0,,3.0,17.0,26.0,69.0,7.0,1.0,,1.0,20.0,,1.3484,3.0,0.2313,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
106611,Michael Keane,Defender,Everton,England,2021-22,94.0,0.4736,1.0,,46.0,,1.0,154.0,32.0,31.0,284.0,1211.0,,,156.0,7.0,,2792.0,59.0,156.0,6.0,14.0,59.0,802.0,,2.0,47.187,6.0,12.0,128.0,54.0,35.0,290.0,,7.0,0.0,250.0,5.0,,562.0,149.0,32.0,,308.0,48.0,94.0,97.0,0.0,,1179.0,3.0,299.0,25.0,7.0,,,271.0,62.0,125.0,1573.0,49.0,619.0,,2.0,130.0,90.0,,84.0,4.0,2.0,16.0,2.0,44.0,1.0,1.0,1.0,1.0,,33.0,,3.0,21.0,1.0,1.0,1.0,3.0,3.0,10.0,28.0,16.0,88.0,,1.0,,1.0,10.0,1.0,1.2075,6.0,1.5929,3.0,0.0,3.0,3.0,2.0,3.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
164511,Yerry Mina,Defender,Cagliari,Colombia,2021-22,25.0,0.0487,0.0,,12.0,,,42.0,13.0,11.0,71.0,356.0,,,46.0,2.0,,847.0,16.0,51.0,,8.0,21.0,263.0,,,7.2493,1.0,2.0,37.0,10.0,9.0,68.0,,9.0,0.0,76.0,4.0,,145.0,45.0,13.0,,72.0,10.0,30.0,30.0,0.0,,346.0,,78.0,10.0,,,,107.0,11.0,22.0,473.0,13.0,214.0,,3.0,29.0,27.0,1.0,10.0,,1.0,6.0,,6.0,2.0,1.0,,2.0,1.0,14.0,,,2.0,,,2.0,1.0,,4.0,9.0,5.0,36.0,2.0,3.0,,,1.0,,0.3105,2.0,0.436,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
495542,Niels Nkounkou,Defender,Eintracht Frankfurt,France,2021-22,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224967,Vitalii Mykolenko,Defender,Everton,Ukraine,2021-22,43.0,0.8454,0.0,,25.0,,1.0,58.0,13.0,12.0,85.0,320.0,,,22.0,3.0,,1056.0,12.0,47.0,1.0,24.0,37.0,222.0,,,14.1606,8.0,5.0,27.0,17.0,31.0,103.0,,9.0,0.0,90.0,13.0,,145.0,64.0,13.0,,153.0,16.0,68.0,10.0,0.0,,312.0,12.0,170.0,15.0,3.0,,,13.0,16.0,13.0,628.0,17.0,90.0,,0.0,27.0,35.0,6.0,20.0,1.0,3.0,7.0,,11.0,24.0,,1.0,1.0,8.0,14.0,28.0,,10.0,6.0,,33.0,10.0,,5.0,2.0,13.0,59.0,76.0,2.0,,1.0,7.0,1.0,0.5284,2.0,0.4803,1.0,1.0,1.0,1.0,,0.0,,,,,,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,
198826,Ben Godfrey,Defender,Sheffield United U21,England,2021-22,82.0,0.7014,0.0,,47.0,,,108.0,23.0,23.0,165.0,705.0,,,81.0,4.0,,2031.0,44.0,104.0,4.0,40.0,67.0,518.0,,1.0,33.9079,12.0,4.0,91.0,39.0,38.0,199.0,,12.0,0.0,186.0,22.0,,309.0,94.0,23.0,,216.0,35.0,105.0,37.0,0.0,,693.0,4.0,229.0,32.0,9.0,,,136.0,15.0,22.0,1111.0,32.0,328.0,,6.0,57.0,70.0,4.0,47.0,4.0,1.0,14.0,,24.0,8.0,,3.0,,4.0,24.0,23.0,1.0,15.0,3.0,,8.0,7.0,1.0,7.0,19.0,17.0,61.0,67.0,2.0,,3.0,10.0,,1.3885,7.0,1.2324,,,5.0,5.0,,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,
