season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025038,1,56,Sunderland,Home,877980,437505,Wilson Isidor,wilson-isidor,F,True,,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,0.00177571,0.0368,0.1701,,0.0,1.0,,,,,,,0.1,1.26,0.44,0.15,0.6,14.0,1.0,,,,,,,,,,,7.8,,,,,,1.0,,,,,,1.0,,1.0,,,1,,4.0,,,,
2025-26,14025038,1,56,Sunderland,Home,1168588,564406,Eliezer Mayenda,eliezer-mayenda,F,False,,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,6.0,3.0,,,0.0001416,0.0915,0.4603,,0.0,1.0,,,,,1.0,,0.47,3.87,0.79,0.3,2.57,76.0,1.0,,,,,,,,5.0,,,7.4,,,,,,,2.0,,,,,2.0,,2.0,,,2,,14.0,,2.0,,
2025-26,14025038,1,56,Sunderland,Home,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025071,2,56,Sunderland,Away,877980,437505,Wilson Isidor,wilson-isidor,F,True,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,27.0,,,,,,,,,3.0,,,6.3,,,,,,,2.0,,,,,,,,,,0,,3.0,,,,
2025-26,14025071,2,56,Sunderland,Away,1168588,564406,Eliezer Mayenda,eliezer-mayenda,F,False,,,,1.0,,1.0,4.0,1.0,,2.0,,1.0,,,,2.0,7.0,3.0,,,0.00382798,0.3044,0.6952,1.0,0.0,,,,,,,,,,,,,63.0,1.0,1.0,,,,,,,5.0,,,6.2,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,1,1.0,14.0,1.0,,1.0,
2025-26,14025071,2,56,Sunderland,Away,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,2.0,1.0,3.0,2.0,1.0,,,,,,,,,2.0,1.0,,,0.0107243,0.0239,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,,1.0,,,6.2,,,1.0,,,,,,,,,3.0,1.0,4.0,,,1,,6.0,,,,
2025-26,14025112,3,56,Sunderland,Home,877980,437505,Wilson Isidor,wilson-isidor,F,True,,,,3.0,,3.0,1.0,1.0,,,,,,,,,2.0,3.0,,,0.00278624,0.2448,0.4866,,0.0,1.0,,,,,,,,,,,,25.0,2.0,,,,,,,,3.0,,,7.6,,,1.0,,,,1.0,,,,,5.0,,5.0,,,3,2.0,11.0,,,,
2025-26,14025112,3,56,Sunderland,Home,1168588,564406,Eliezer Mayenda,eliezer-mayenda,F,False,,,,2.0,,2.0,2.0,1.0,,,,,,,,1.0,5.0,1.0,,,0.00457069,,,2.0,0.0,,,,,,,,,,,,,65.0,,,,,,,,,5.0,,,6.2,,,,,,,,,,,,5.0,,5.0,,,0,,7.0,1.0,,,
2025-26,14025112,3,56,Sunderland,Home,1414933,499309,Marc Guiu,guiu-marc,F,True,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,,1.0,,,6.3,,,,,,1.0,,,,,,,1.0,1.0,,,0,,2.0,,,,
2025-26,14025133,4,56,Sunderland,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025133,4,56,Sunderland,Away,877980,437505,Wilson Isidor,wilson-isidor,F,False,,,,3.0,2.0,5.0,3.0,1.0,,1.0,,,1.0,,,,7.0,2.0,,,0.00370465,0.1117,,2.0,0.0,,,,,,,,,,,,,89.0,,1.0,,,,,,,4.0,,,6.0,,,2.0,,,,2.0,,,,1.0,4.0,2.0,6.0,,,3,1.0,16.0,1.0,,,1.0
2025-26,14025133,4,56,Sunderland,Away,910048,441264,Brian Brobbey,brian-brobbey,F,True,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,0.00027236,,,,0.0,,,,,,,,,,,,,21.0,,,,,,,,,3.0,,,6.7,,,,,,1.0,,,,,,2.0,,2.0,,,0,,7.0,2.0,1.0,,
2025-26,14025133,4,56,Sunderland,Away,1168588,564406,Eliezer Mayenda,eliezer-mayenda,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025172,5,56,Sunderland,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025172,5,56,Sunderland,Home,877980,437505,Wilson Isidor,wilson-isidor,F,False,,,,,1.0,1.0,3.0,2.0,,2.0,,,2.0,,,1.0,4.0,5.0,,,1.301e-05,0.6224,0.879,,0.0,1.0,,,,,,,,,,,,80.0,2.0,,,,,,,,7.0,,,7.6,,,2.0,,,,1.0,,,1.0,,2.0,2.0,4.0,,,6,1.0,17.0,3.0,1.0,1.0,1.0
2025-26,14025172,5,56,Sunderland,Home,910048,441264,Brian Brobbey,brian-brobbey,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025172,5,56,Sunderland,Home,1168588,564406,Eliezer Mayenda,eliezer-mayenda,F,True,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,2.0,2.0,,,0.00012158,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,,3.0,,,6.6,,,,,,,1.0,,,,,2.0,1.0,3.0,,,0,,7.0,1.0,,1.0,
2025-26,14025205,6,56,Sunderland,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,4.0,3.0,7.0,,,,2.0,1.0,,,,,2.0,3.0,2.0,,,0.00548639,0.0513,0.5121,,0.0,,,,,1.0,1.0,,,,,,,31.0,1.0,,,,,,,,6.0,,,6.5,,,,,,1.0,2.0,,,,,4.0,4.0,8.0,,,1,1.0,20.0,1.0,,1.0,1.0
