season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6767959,3,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,1.0,12.0,5.0,17.0,2.0,1.0,5.0,,,,2.0,,,1.0,5.0,5.0,,,,,1.0,,,2.0,,,86.0,1.0,,,,,,,7.2,,,,,,2.0,,,2.0,1.0,17.0,6.0,23.0,1,2.0,31.0,,,2.0
2015-16,6767959,3,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,4.0,3.0,,,1.0,,,,,,,,23.0,,,,,,,,6.5,,,,,1.0,2.0,,,,1.0,4.0,1.0,5.0,0,,9.0,,1.0,1.0
2015-16,6767959,3,56,Sunderland,Home,18115,39187,Jeremain Lens,jeremain-lens,F,False,,,,7.0,5.0,12.0,1.0,2.0,7.0,,,1.0,,,,2.0,8.0,9.0,,,4.0,1.0,,,,,1.0,,89.0,,,,,,,,6.6,,,1.0,,,4.0,7.0,,3.0,1.0,27.0,6.0,26.0,2,2.0,55.0,2.0,3.0,3.0
2015-16,6768035,4,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,False,,,,1.0,3.0,4.0,4.0,2.0,1.0,,,,1.0,,,1.0,8.0,3.0,,,2.0,,,,,2.0,,,45.0,,,,,,,,6.4,,,,,2.0,,,,1.0,,4.0,3.0,7.0,0,,15.0,2.0,1.0,
2015-16,6768035,4,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,9.0,2.0,11.0,1.0,1.0,4.0,,1.0,,2.0,,,1.0,4.0,7.0,,,,,,,,,,,90.0,,,,,,,,6.5,,,1.0,,1.0,1.0,1.0,,1.0,,13.0,4.0,16.0,1,3.0,30.0,2.0,2.0,1.0
2015-16,6768035,4,56,Sunderland,Away,7938,52154,Ola Toivonen,ola-toivonen,F,True,,,1.0,13.0,3.0,16.0,3.0,2.0,4.0,,,,2.0,,,,7.0,2.0,,,1.0,1.0,,,,1.0,2.0,,45.0,,,,,,,,6.6,,,,,,1.0,,,1.0,,18.0,5.0,23.0,0,,29.0,1.0,,
2015-16,6768035,4,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,3.0,1.0,4.0,9.0,4.0,1.0,,,,1.0,,,6.0,19.0,7.0,,,2.0,,,,,,,,45.0,1.0,,,,,,,5.8,,,1.0,,,1.0,,,,1.0,6.0,2.0,8.0,2,2.0,22.0,1.0,1.0,
2015-16,6768035,4,56,Sunderland,Away,18115,39187,Jeremain Lens,jeremain-lens,F,False,,,,7.0,4.0,11.0,,,5.0,,,,4.0,,,2.0,13.0,8.0,,,2.0,,1.0,,,2.0,1.0,,77.0,1.0,,,,,,,6.8,,,,,,7.0,4.0,,,,18.0,4.0,18.0,1,6.0,48.0,6.0,,2.0
2015-16,6768045,5,56,Sunderland,Home,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,8.0,3.0,11.0,1.0,1.0,2.0,,1.0,2.0,,,,3.0,4.0,3.0,,,,,,,1.0,,1.0,,90.0,2.0,,,,,,,6.9,,,1.0,,,1.0,1.0,,,,12.0,3.0,14.0,5,,30.0,4.0,1.0,1.0
2015-16,6768045,5,56,Sunderland,Home,7938,52154,Ola Toivonen,ola-toivonen,F,False,,,1.0,14.0,12.0,26.0,4.0,6.0,3.0,,,,1.0,,,,6.0,6.0,,,1.0,,,,,,,,81.0,,,,,,,,6.5,,,1.0,,,,,,2.0,,24.0,14.0,38.0,1,,41.0,,,
2015-16,6768045,5,56,Sunderland,Home,18115,39187,Jeremain Lens,jeremain-lens,F,False,1.0,,,11.0,3.0,13.0,1.0,,5.0,1.0,,2.0,,,,4.0,11.0,9.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,6.7,,,2.0,,,7.0,8.0,,3.0,2.0,25.0,5.0,22.0,4,1.0,56.0,1.0,5.0,3.0
2015-16,6768045,5,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,1.0,15.0,5.0,20.0,,1.0,6.0,,,,1.0,,,1.0,6.0,2.0,,,2.0,,,,,,,,74.0,,,,,,,,6.2,,,,,1.0,3.0,,,2.0,,18.0,6.0,24.0,0,,37.0,2.0,1.0,1.0
2015-16,6768067,6,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,True,,,3.0,6.0,4.0,10.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,18.0,,1.0,,,,,,6.8,,,,,,1.0,,,4.0,,8.0,5.0,13.0,0,,17.0,1.0,1.0,1.0
2015-16,6768067,6,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,7.0,,7.0,4.0,,1.0,,1.0,,,,,2.0,6.0,1.0,,,1.0,,,,,,,,68.0,1.0,,,,,,,6.1,,,,,,,,,,3.0,9.0,,9.0,1,,16.0,2.0,1.0,
2015-16,6768067,6,56,Sunderland,Away,7938,52154,Ola Toivonen,ola-toivonen,F,False,,,,14.0,12.0,26.0,8.0,6.0,1.0,,,,2.0,,,,13.0,7.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,6.0,,,,,1.0,1.0,,,1.0,,20.0,15.0,35.0,0,1.0,41.0,1.0,,
2015-16,6768067,6,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,3.0,,3.0,,2.0,1.0,,,,,,,1.0,2.0,7.0,,,,,,,,,1.0,,22.0,,,,,,,,7.0,,,,,,3.0,,,1.0,,5.0,,5.0,0,2.0,14.0,1.0,1.0,2.0
2015-16,6768067,6,56,Sunderland,Away,18115,39187,Jeremain Lens,jeremain-lens,F,False,1.0,,,13.0,8.0,20.0,,,9.0,,,,3.0,,,2.0,12.0,5.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,5.5,,,1.0,,,8.0,8.0,,,1.0,26.0,9.0,27.0,1,2.0,59.0,1.0,2.0,1.0
2015-16,6768067,6,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,4.0,9.0,13.0,22.0,,,3.0,,,2.0,4.0,,,2.0,11.0,5.0,,,2.0,,,,,1.0,,,72.0,,1.0,,,,,,6.1,,,1.0,,1.0,4.0,,,5.0,,14.0,13.0,27.0,3,2.0,47.0,3.0,2.0,1.0
2015-16,6768081,7,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,6.0,11.0,17.0,1.0,,6.0,,,1.0,1.0,,,,3.0,,,,2.0,,,,,2.0,,,45.0,,,,,,,,6.4,,,,,1.0,,,,2.0,,10.0,14.0,24.0,1,,32.0,1.0,,
2015-16,6768081,7,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768081,7,56,Sunderland,Away,7938,52154,Ola Toivonen,ola-toivonen,F,False,,,1.0,7.0,7.0,14.0,,1.0,2.0,,1.0,2.0,,,,,,5.0,,,,,,,,,,,70.0,1.0,,,,,,,6.9,,,,,1.0,,,,2.0,,10.0,9.0,19.0,3,1.0,27.0,,3.0,
2015-16,6768081,7,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,1.0,2.0,2.0,4.0,2.0,3.0,,,,,,,,3.0,7.0,5.0,,,1.0,,,,,,,,45.0,,,,,,,,5.9,,,,,,1.0,,,2.0,,7.0,3.0,10.0,0,,19.0,3.0,2.0,
2015-16,6768081,7,56,Sunderland,Away,18115,39187,Jeremain Lens,jeremain-lens,F,False,,,1.0,11.0,7.0,18.0,2.0,1.0,9.0,,,1.0,2.0,,,1.0,9.0,8.0,,,3.0,,,,,,2.0,,90.0,1.0,,,,,,,6.7,,,,,2.0,3.0,1.0,,3.0,,16.0,8.0,23.0,2,3.0,40.0,3.0,2.0,2.0
2015-16,6768081,7,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,8.0,9.0,17.0,1.0,,2.0,,,,1.0,,,2.0,10.0,2.0,,,3.0,,,,,,,,90.0,,,,,,,,6.1,,,,,1.0,4.0,,,1.0,,12.0,9.0,21.0,0,,35.0,3.0,1.0,1.0
2015-16,6768082,8,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768082,8,56,Sunderland,Home,7938,52154,Ola Toivonen,ola-toivonen,F,False,,,1.0,18.0,14.0,32.0,5.0,2.0,7.0,,,1.0,2.0,,,,7.0,5.0,,,,,,,,,2.0,,84.0,,,,,,,,6.6,,,,,,,,,1.0,,20.0,17.0,37.0,1,2.0,44.0,1.0,1.0,
2015-16,6768082,8,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,15.0,3.0,18.0,4.0,5.0,2.0,1.0,,2.0,,,,3.0,13.0,8.0,,,4.0,,1.0,,,1.0,2.0,,85.0,1.0,,,,,,,7.6,,,,,1.0,2.0,,,,1.0,22.0,5.0,27.0,3,2.0,41.0,1.0,1.0,
2015-16,6768082,8,56,Sunderland,Home,18115,39187,Jeremain Lens,jeremain-lens,F,False,,,,11.0,5.0,16.0,1.0,2.0,3.0,,,1.0,1.0,,,3.0,9.0,7.0,,,2.0,,1.0,,,,1.0,,57.0,1.0,,,,,,,6.6,,,1.0,,,2.0,1.0,,,,17.0,5.0,21.0,3,4.0,39.0,1.0,2.0,
2015-16,6768082,8,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,1.0,16.0,10.0,26.0,5.0,,5.0,,1.0,,,,,3.0,11.0,8.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,6.6,,,3.0,,5.0,4.0,,,2.0,1.0,20.0,15.0,35.0,3,1.0,59.0,1.0,4.0,3.0
2015-16,6768089,9,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,True,,,,,2.0,2.0,3.0,,,,,,,,,,4.0,,,,1.0,,,,,,,,15.0,,,,,,,,6.6,,,1.0,,,,,,,,1.0,3.0,4.0,1,,5.0,,,
2015-16,6768089,9,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,True,2.0,,1.0,8.0,1.0,7.0,1.0,,3.0,,,,1.0,,,,2.0,,,,,,,,,1.0,2.0,,29.0,,,,,,,,6.7,,,,,,,4.0,,3.0,,12.0,1.0,9.0,0,,16.0,1.0,,
2015-16,6768089,9,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,2.0,,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,19.0,,,,,,,,6.5,,,,,,,2.0,,,1.0,4.0,,2.0,1,,5.0,,,
2015-16,6768089,9,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,9.0,4.0,13.0,10.0,7.0,3.0,,,1.0,1.0,,,1.0,15.0,9.0,,,2.0,,,,,,,,75.0,,,,,,,,6.8,,,,,,1.0,,,,3.0,13.0,4.0,17.0,1,2.0,25.0,2.0,1.0,
2015-16,6768089,9,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,2.0,9.0,6.0,15.0,2.0,2.0,4.0,1.0,,,2.0,,,3.0,13.0,8.0,,,4.0,,,,,,2.0,,90.0,,,,,,,,6.1,,,,,4.0,4.0,4.0,,5.0,,20.0,8.0,24.0,0,,52.0,3.0,4.0,2.0
2015-16,6768117,10,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,1.0,,1.0,12.0,10.0,21.0,,,6.0,,,,1.0,,,,4.0,1.0,,,,,1.0,,1.0,,2.0,,90.0,1.0,1.0,,,,,,7.0,,,1.0,,2.0,3.0,3.0,,5.0,,22.0,10.0,29.0,2,,51.0,4.0,1.0,
2015-16,6768117,10,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,9.0,2.0,11.0,,,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,54.0,,,,,,,,6.7,,,,,,,,,,,12.0,2.0,14.0,1,,18.0,1.0,,
2015-16,6768117,10,56,Sunderland,Home,7938,52154,Ola Toivonen,ola-toivonen,F,False,,,,2.0,1.0,3.0,2.0,1.0,3.0,,,,,,,,2.0,3.0,,,,,,,,1.0,,,36.0,,,,,,,,6.6,,,,,,,,,1.0,,8.0,3.0,11.0,0,1.0,14.0,,1.0,
2015-16,6768117,10,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,1.0,17.0,,17.0,5.0,8.0,2.0,,,2.0,,,,3.0,10.0,11.0,,,1.0,,1.0,,,,,,90.0,1.0,1.0,,,,1.0,,7.7,,,,,,2.0,,,1.0,,29.0,1.0,30.0,3,,47.0,2.0,3.0,1.0
2015-16,6768117,10,56,Sunderland,Home,18115,39187,Jeremain Lens,jeremain-lens,F,False,1.0,,,11.0,4.0,14.0,1.0,3.0,3.0,,,,,,,1.0,12.0,6.0,,,3.0,,,,,,2.0,,82.0,,,,,,,,6.2,,,,,2.0,8.0,4.0,,4.0,,22.0,5.0,23.0,0,2.0,47.0,2.0,,1.0
2015-16,6768106,11,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768106,11,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,5.0,25.0,19.0,44.0,,,7.0,,,,,,,,2.0,4.0,,,,,,,1.0,1.0,2.0,,90.0,,,,,,,,7.4,,,2.0,,,5.0,2.0,,11.0,,37.0,19.0,54.0,2,1.0,67.0,1.0,,3.0
2015-16,6768106,11,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,1.0,17.0,4.0,21.0,1.0,1.0,1.0,,,1.0,,,,1.0,3.0,7.0,,,,,1.0,,,,1.0,,90.0,4.0,,,,,,,7.9,,,,,,4.0,1.0,,1.0,,22.0,4.0,25.0,5,1.0,42.0,2.0,2.0,3.0
2015-16,6768106,11,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,12.0,7.0,19.0,9.0,7.0,1.0,,,1.0,1.0,,,,11.0,7.0,,,1.0,,1.0,,,,1.0,,75.0,3.0,,,,,,,7.5,,,,,,,,,,,20.0,7.0,27.0,4,,32.0,,,
2015-16,6768106,11,56,Sunderland,Away,18115,39187,Jeremain Lens,jeremain-lens,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768123,12,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,1.0,,2.0,17.0,14.0,30.0,,,8.0,,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,6.8,,,2.0,,,2.0,5.0,,4.0,,27.0,16.0,38.0,2,1.0,51.0,2.0,,1.0
2015-16,6768123,12,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,6.5,,,,,,,,,,,1.0,,1.0,0,,2.0,1.0,,
2015-16,6768123,12,56,Sunderland,Home,7938,52154,Ola Toivonen,ola-toivonen,F,False,,,,4.0,10.0,14.0,3.0,3.0,3.0,,,,,,,1.0,5.0,3.0,,,1.0,,,,,1.0,1.0,,45.0,,,,,,,,6.6,,,1.0,,3.0,,,,,,8.0,11.0,19.0,1,,26.0,1.0,,
2015-16,6768123,12,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,8.0,3.0,11.0,12.0,5.0,1.0,,,,,,,2.0,14.0,7.0,,,1.0,,,,,,,,70.0,,,,,,,,6.5,,,,,,,,,,,12.0,3.0,15.0,0,,23.0,3.0,2.0,
2015-16,6768123,12,56,Sunderland,Home,18115,39187,Jeremain Lens,jeremain-lens,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768123,12,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,True,,,,5.0,2.0,7.0,,1.0,5.0,,,,,,,1.0,2.0,6.0,,,,,,,,,,,45.0,2.0,,,,,,,7.0,,,1.0,,1.0,1.0,,,1.0,,8.0,3.0,11.0,3,1.0,26.0,1.0,4.0,
2015-16,6768122,13,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,True,,,,2.0,1.0,3.0,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,4.0,,,,,,,,6.4,,,,,1.0,,,,,,4.0,1.0,5.0,0,,7.0,,,
2015-16,6768122,13,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768122,13,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,5.0,2.0,7.0,2.0,,1.0,,,,,,,2.0,4.0,7.0,,,,,1.0,,,,2.0,,86.0,1.0,,,,,,,7.7,,,1.0,,,3.0,,,,2.0,7.0,2.0,9.0,2,,24.0,3.0,4.0,3.0
2015-16,6768122,13,56,Sunderland,Away,7938,52154,Ola Toivonen,ola-toivonen,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768122,13,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,6.0,5.0,11.0,5.0,3.0,,,,,,,,1.0,7.0,4.0,,,1.0,,,,,,,,59.0,,,,,,,,6.7,,,1.0,,1.0,1.0,,,,1.0,9.0,8.0,17.0,1,,23.0,2.0,,1.0
2015-16,6768122,13,56,Sunderland,Away,18115,39187,Jeremain Lens,jeremain-lens,F,True,,,2.0,5.0,2.0,7.0,1.0,,5.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,,,,31.0,1.0,,,,,,,6.9,,,,,,1.0,,,3.0,,9.0,3.0,12.0,1,,17.0,,2.0,1.0
2015-16,6768145,14,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,True,,,1.0,12.0,8.0,20.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,2.0,,16.0,,,,,,,,7.2,,,1.0,,,,,,1.0,,13.0,8.0,21.0,1,,23.0,,1.0,
2015-16,6768145,14,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,7.0,1.0,8.0,,,4.0,,,,,,,,2.0,1.0,,,,,,,,,,,31.0,,,,,,,,6.5,,,1.0,,,2.0,,,,,8.0,1.0,9.0,1,,13.0,,1.0,
2015-16,6768145,14,56,Sunderland,Home,7938,52154,Ola Toivonen,ola-toivonen,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768145,14,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,17.0,6.0,23.0,6.0,4.0,3.0,,,,,,,1.0,7.0,6.0,,,,,,,,,2.0,,90.0,1.0,,,,,,,7.1,,,,,1.0,,,,1.0,,29.0,7.0,36.0,1,1.0,44.0,2.0,1.0,
2015-16,6768145,14,56,Sunderland,Home,18115,39187,Jeremain Lens,jeremain-lens,F,True,1.0,,2.0,8.0,4.0,11.0,,,1.0,,,2.0,,,,,,2.0,,,,,,,,,2.0,,36.0,,,,,,,,7.5,,,3.0,,,1.0,4.0,,2.0,,12.0,4.0,12.0,5,1.0,25.0,2.0,,1.0
2015-16,6768145,14,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768156,15,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768156,15,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,True,,,,6.0,3.0,9.0,,,4.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,23.0,,,,,,,,6.7,,,,,,1.0,1.0,,2.0,,9.0,4.0,12.0,0,1.0,15.0,,,1.0
2015-16,6768156,15,56,Sunderland,Away,7938,52154,Ola Toivonen,ola-toivonen,F,False,,,2.0,8.0,7.0,15.0,1.0,2.0,4.0,1.0,,,2.0,,,,5.0,5.0,,,2.0,,,,,3.0,1.0,,62.0,,1.0,,,,,,7.0,,,,,,,,,2.0,,8.0,7.0,15.0,0,2.0,23.0,,1.0,
2015-16,6768156,15,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,7.0,3.0,10.0,7.0,4.0,,,1.0,,,,,2.0,10.0,5.0,,,1.0,,,,,,1.0,,73.0,2.0,,,,,,,6.3,,,,,,1.0,1.0,,,,15.0,4.0,18.0,2,,28.0,,1.0,
2015-16,6768156,15,56,Sunderland,Away,18115,39187,Jeremain Lens,jeremain-lens,F,True,,,,7.0,1.0,8.0,,,2.0,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,6.6,,,,,,,,,,,10.0,1.0,11.0,0,,11.0,,,
2015-16,6768156,15,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,2.0,5.0,7.0,1.0,2.0,4.0,,1.0,,1.0,,,4.0,6.0,2.0,,,,,,,,1.0,,,67.0,1.0,,,,,,,6.2,,,1.0,,2.0,,,,1.0,,4.0,6.0,10.0,2,,25.0,1.0,,
2015-16,6768155,16,56,Sunderland,Home,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768155,16,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,True,,,3.0,8.0,6.0,14.0,1.0,,2.0,,,,1.0,,,2.0,4.0,,,,,,,,,,,,33.0,,,,,,,,6.5,,,1.0,,,,,,6.0,,13.0,6.0,19.0,1,,23.0,,,
2015-16,6768155,16,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,1.0,,1.0,,,,,1.0,,,,,2.0,2.0,3.0,,,,,,,,,,,18.0,1.0,,,,,,,6.6,,,1.0,,,2.0,,,,1.0,1.0,,1.0,2,,8.0,,1.0,2.0
