season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,possessionLostCtrl,rating,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonTackle
2013-14,5187228,26,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,0.0,2.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,5187228,26,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,69.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,5187228,26,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965577,27,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965577,27,56,Sunderland,Away,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,17.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965577,27,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965577,27,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,5234568,28,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,61.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,5234568,28,56,Sunderland,Home,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5234568,28,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,61.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,5234568,28,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,5234568,28,56,Sunderland,Home,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,29.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965625,29,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,29.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965625,29,56,Sunderland,Away,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965625,29,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,61.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965625,29,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965651,30,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,83.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965651,30,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,45.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965651,30,56,Sunderland,Home,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,7.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965651,30,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965651,30,56,Sunderland,Home,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,45.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965671,31,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,71.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965671,31,56,Sunderland,Away,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,19.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965671,31,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965671,31,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965691,32,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,,,,,,,,,,,,0.0,1.0,,,,37.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965691,32,56,Sunderland,Home,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,11.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965691,32,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965691,32,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965691,32,56,Sunderland,Home,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965713,33,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965713,33,56,Sunderland,Away,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,18.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965713,33,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965713,33,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965731,34,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965731,34,56,Sunderland,Home,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965731,34,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965731,34,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965741,35,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,66.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965741,35,56,Sunderland,Away,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965741,35,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,66.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965741,35,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965741,35,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,24.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965771,36,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,84.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965771,36,56,Sunderland,Home,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965771,36,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,0.0,2.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965771,36,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965771,36,56,Sunderland,Home,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965787,37,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,58.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965787,37,56,Sunderland,Away,41015,52856,Ignacio Scocco,nacho-scocco,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965787,37,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,65.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965787,37,56,Sunderland,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965787,37,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,25.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965811,38,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965811,38,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965811,38,56,Sunderland,Home,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
2013-14,3965811,38,56,Sunderland,Home,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,0.0,0.0,,,,6.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
