season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385491,1,94,Brentford,Away,290927,144485,Ivan Toney,ivan-toney,F,False,,,,12.0,5.0,17.0,6.0,4.0,6.0,,1.0,,,,,3.0,10.0,4.0,,,0.0159067,0.3695,0.7103,,,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,,18.0,,6.8,,,1.0,,1.0,1.0,2.0,,,1.0,22.0,6.0,26.0,2,,43.0,2.0,,,
2022-23,10385491,1,94,Brentford,Away,805123,216646,Yoane Wissa,yoane-wissa,F,False,,,,6.0,4.0,10.0,1.0,1.0,2.0,,,,,,,1.0,3.0,2.0,,,0.00995786,0.1424,0.0,,,,,,,1.0,,,83.0,,,,,,,,8.0,,6.7,,,2.0,,1.0,1.0,2.0,,,,10.0,5.0,13.0,2,1.0,24.0,1.0,,,1.0
2022-23,10385491,1,94,Brentford,Away,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,1.0,,2.0,6.0,14.0,19.0,1.0,1.0,6.0,1.0,,,,,,1.0,4.0,4.0,,,0.0971387,0.1755,0.1149,1.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,,9.0,,7.3,,,1.0,,1.0,3.0,3.0,,3.0,1.0,10.0,17.0,24.0,2,1.0,39.0,,,2.0,1.0
2022-23,10385491,1,94,Brentford,Away,930775,434662,Halil Dervişoğlu,halil-dervisoglu,F,True,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,0.0,0.0271,0.0,,,,,,,,,,10.0,,,,,,,,1.0,,6.4,,,,,,,,,,,,,,1,,2.0,,,,
2022-23,10385510,2,94,Brentford,Home,290927,144485,Ivan Toney,ivan-toney,F,False,,,1.0,16.0,,16.0,6.0,4.0,,2.0,,,1.0,,,,8.0,5.0,,,0.04054,0.0162,0.0,1.0,2.0,,,,,1.0,4.0,,90.0,,,,,,,,14.0,,8.0,,,1.0,,,,1.0,,2.0,,25.0,4.0,28.0,1,,38.0,,1.0,,
2022-23,10385510,2,94,Brentford,Home,805123,216646,Yoane Wissa,yoane-wissa,F,True,,,,2.0,,2.0,,,,,,,,,,3.0,4.0,,,,0.00343869,0.0412,0.0401,1.0,,,,,,,,,17.0,1.0,,,,,,,5.0,,6.2,,,,,,,1.0,,,,3.0,1.0,3.0,1,,10.0,,,,
2022-23,10385510,2,94,Brentford,Home,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,,,,7.0,1.0,8.0,1.0,,2.0,,,1.0,,,,2.0,3.0,1.0,,,0.00628967,0.5458,0.8072,,,1.0,,,,,,,73.0,1.0,,,,,,,12.0,,7.0,,,,,,,2.0,,,1.0,13.0,1.0,12.0,2,,24.0,3.0,1.0,,
2022-23,10385539,3,94,Brentford,Away,290927,144485,Ivan Toney,ivan-toney,F,False,,,,12.0,2.0,14.0,6.0,7.0,2.0,,,,,,,1.0,8.0,12.0,,,0.011695,1.0256,0.8067,1.0,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,7.0,,7.7,,,1.0,,,2.0,,,,5.0,15.0,2.0,17.0,2,1.0,35.0,2.0,2.0,2.0,1.0
2022-23,10385539,3,94,Brentford,Away,805123,216646,Yoane Wissa,yoane-wissa,F,False,,,,12.0,1.0,13.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,2.0,,,0.0260863,0.1024,0.241,,1.0,,,,,,1.0,,83.0,1.0,,,,,,,10.0,,6.8,,,,,1.0,,,,,2.0,14.0,3.0,17.0,1,,28.0,4.0,1.0,,
2022-23,10385539,3,94,Brentford,Away,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,2.0,,2.0,11.0,5.0,14.0,2.0,,3.0,1.0,,1.0,1.0,,,,3.0,3.0,,,0.341837,0.1519,0.097,,,,,,,,3.0,,90.0,1.0,,,,,,,14.0,,7.6,,,1.0,,1.0,2.0,4.0,,4.0,,22.0,5.0,23.0,3,1.0,40.0,2.0,,2.0,1.0
