season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582554,7,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582576,8,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582576,8,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582596,9,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582596,9,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582616,10,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582616,10,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582634,11,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582634,11,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582656,12,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582656,12,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582682,13,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582682,13,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582706,14,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582706,14,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582720,15,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582720,15,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,1.0,6.0,5.0,6.0,11.0,,,4.0,,,,,,,,,,,,0.0,0.0,1.0,,,1.0,90.0,,,0.0,,,,,,6.3,1.0,1.0,,,,,,1.0,13.0,,11.0,7.0,18.0,0.0,,,,,,
2014-15,5582736,16,8,Chelsea,Home,803,1827,Mark Schwarzer,mark-schwarzer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582736,16,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582766,17,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582766,17,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582776,18,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582776,18,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582804,19,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582804,19,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582828,20,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582828,20,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582836,21,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582836,21,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582866,22,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582866,22,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582874,23,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582874,23,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,10.0,,,10.0,,,7.0,,,,,,,,,,,,0.0,0.0,1.0,,,,90.0,,,0.0,,,,,1.0,6.8,3.0,4.0,,,1.0,,,,24.0,,,,24.0,0.0,,,,,,
2014-15,5582892,24,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582892,24,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582926,25,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582926,25,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582934,26,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582934,26,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,6687033,27,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,False,,1.0,10.0,9.0,8.0,17.0,,,4.0,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,6.5,1.0,1.0,,,1.0,,,1.0,18.0,,17.0,8.0,25.0,0.0,,,,,,
2014-15,6687033,27,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582982,28,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582982,28,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582996,29,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582996,29,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583014,30,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583014,30,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583036,31,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583036,31,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583100,32,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583100,32,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583118,33,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583118,33,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,10.0,9.0,4.0,13.0,,,8.0,,,,,,,,,,,,0.0,0.0,2.0,,,,90.0,,,0.0,,,,,,7.0,,2.0,,,1.0,,,,27.0,,24.0,6.0,30.0,0.0,,,,,,
2014-15,5583134,34,8,Chelsea,Away,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583134,34,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,1.0,13.0,13.0,1.0,14.0,,2.0,12.0,,,,,,,,2.0,,1.0,,0.0,0.0,3.0,,,,90.0,,,0.0,,,,,1.0,6.9,1.0,1.0,,,2.0,,,1.0,31.0,,30.0,2.0,32.0,0.0,,,,1.0,,
2014-15,5583156,35,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583156,35,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,8.0,8.0,3.0,11.0,,,5.0,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,7.1,1.0,1.0,,,,,,,20.0,,17.0,6.0,23.0,0.0,,,,,,
2014-15,5583178,36,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,2.0,8.0,7.0,5.0,12.0,,1.0,13.0,,,,,,,,2.0,,,,0.0,0.0,2.0,,,,90.0,,,0.0,,,,,,6.9,1.0,3.0,,,1.0,,,2.0,31.0,,27.0,8.0,35.0,0.0,,47.0,,1.0,,
2014-15,5583178,36,8,Chelsea,Home,352228,126190,Mitchell Beeney,mitchell-beeney,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583210,37,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,1.0,1.0,1.0,1.0,2.0,,,8.0,,,,,,,,,,,,0.0,0.0,1.0,,,,90.0,,,0.0,,,,,1.0,6.5,2.0,2.0,,,1.0,,,1.0,5.0,,4.0,2.0,6.0,0.0,,19.0,,,,
2014-15,5583210,37,8,Chelsea,Away,192248,108132,Jamal Blackman,jamal-blackman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583218,38,8,Chelsea,Home,1185,11334,Petr Čech,petr-cech,G,False,,,3.0,1.0,15.0,16.0,,,7.0,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,7.7,2.0,7.0,,,1.0,,,,5.0,,2.0,16.0,18.0,0.0,,31.0,,,,
2014-15,5583218,38,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
