season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025053,1,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,2.0,2.0,22.0,24.0,1.0,1.0,,8.0,,,,,,,1.0,1.0,,,0.00100697,,,,0.0,,0.2606,,,,,,0.04,0.9,0.17,0.01,3.09,90.0,,,,,,,,10.0,,1.0,6.8,1.0,4.0,,,,1.0,,,1.0,12.0,,10.0,24.0,34.0,,,0,,43.0,,,,
2025-26,14025053,1,8,Chelsea,Home,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,8,Chelsea,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,9.0,5.0,18.0,23.0,,,,5.0,,,,,,,,,,,0.00287008,,,,0.0,,-0.6733,1.0,,,,,,,,,,90.0,,,,,,,,12.0,,,6.6,2.0,3.0,,,,,,,,21.0,,14.0,21.0,35.0,,,0,,44.0,,,,
2025-26,14025088,2,8,Chelsea,Away,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,8,Chelsea,Away,978787,471798,Gabriel Słonina,gabriel-slonina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025097,3,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,2.0,1.0,18.0,19.0,,,,6.0,,,,,,,,,,,0.00029472,,,,0.0,,0.1025,,,,,,,,,,,90.0,,,,,,,,12.0,,,6.7,,1.0,,,,,,,1.0,13.0,,10.0,21.0,31.0,,,0,,35.0,,,,
2025-26,14025097,3,8,Chelsea,Home,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025127,4,8,Chelsea,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,3.0,,9.0,9.0,,,,8.0,,,,,,,,,,,5.611e-05,,,,0.0,,0.2957,3.0,,,,,,,,,,90.0,,,,,,,,3.0,,,7.2,2.0,3.0,,,,2.0,,,1.0,5.0,,2.0,9.0,11.0,,,0,,25.0,,,,
2025-26,14025127,4,8,Chelsea,Away,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025169,5,8,Chelsea,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,0.0871,,,,,,,,,,,5.0,,,,,,,,2.0,,,3.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,1.0,2.0,,,0,,3.0,,,,
2025-26,14025169,5,8,Chelsea,Away,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,2.0,5.0,3.0,23.0,26.0,,1.0,,5.0,,,,,,,,1.0,,,0.00046607,,,,0.0,,-0.2163,,,1.0,,,,,,,,84.0,,,,,,,,8.0,,1.0,6.9,,1.0,,,,1.0,,,2.0,12.0,,10.0,24.0,34.0,,,0,,38.0,,,,
2025-26,14025187,6,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,7.0,1.0,30.0,31.0,,1.0,,12.0,,,,,,,,2.0,,,0.00031438,,,,0.0,,-1.2271,4.0,,,2.0,,,,,,,90.0,,,,,,,,24.0,,,5.6,,,,,,,,,,30.0,,19.0,36.0,55.0,,,0,,68.0,,2.0,,
2025-26,14025187,6,8,Chelsea,Home,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025221,7,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,9.0,3.0,26.0,29.0,,1.0,,11.0,,,,,,,,1.0,,,0.0019105,,,,0.0,,-0.044,1.0,,,,,,,,,,90.0,,,,,,,,19.0,,,6.6,,1.0,,,,,,,,28.0,,19.0,29.0,48.0,,,0,,59.0,,1.0,,
2025-26,14025221,7,8,Chelsea,Home,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025221,7,8,Chelsea,Home,978787,471798,Gabriel Słonina,gabriel-slonina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025245,8,8,Chelsea,Away,920546,215059,Robert Sánchez,robert-sanchez,G,False,,3.0,9.0,7.0,28.0,35.0,,,,10.0,,,,,,,,,,,0.00905713,,,,0.0,,0.5539,1.0,,1.0,,,,,,,,90.0,,,,,,,,19.0,,,7.7,2.0,2.0,,,,,,,3.0,26.0,,22.0,30.0,52.0,,,0,,63.0,,,,
2025-26,14025245,8,8,Chelsea,Away,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025261,9,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,,2.0,1.0,22.0,23.0,,1.0,,11.0,,,,,,,,1.0,,,0.00012487,,,,0.0,,-0.4225,1.0,,,,,,,,,,90.0,,,,,,,,12.0,,,6.7,1.0,2.0,,,,1.0,,,,11.0,,5.0,28.0,33.0,,,0,,43.0,,,,
2025-26,14025261,9,8,Chelsea,Home,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
