playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,keyPassesAttemptAssists,groundDuelsLost,totalTouchesInOppositionBox,successfulCrossesOpenPlay,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,successfulLayoffs,unsuccessfulCrossesOpenPlay,substituteOn,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,throwInsToOppositionPlayer,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,backwardPasses,throwInsToOwnPlayer,substituteOff,foulAttemptedTackle,expectedGoals,blocks,expectedGoalsFreekick,blockedShots,overruns,throughBalls,goalAssists,oboxBlocked,iboxTarget,shotsOnTargetInBox,ownGoalScored,lastPlayerTackle,freekickTotal,attemptsFromSetPieces,clearancesOffTheLine,hitWoodwork,shotsBlockedOutsideBox,handballsConceded,offsides,shotsBlockedInBox,iboxBlocked,goals,awayGoals,successfulCornersIntoBox,homeGoals,headedGoals,redCards2ndYellow,otherGoals,unsuccessfulLayoffs,penaltiesConceded,rightFootGoals,secondGoalAssists,penaltiesTaken,penaltyGoals,leftFootGoals,foulWonPenalty
243345,Lewis O'Brien,Midfielder,Wrexham,109,England,2023-24,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179519,Orel Mangala,Midfielder,Everton,11,Belgium,2023-24,0.2972,0.0,,,60.0,20.0,19.0,73.0,642.0,,,14.0,1.0,,1569.0,70.0,6.0,12.0,60.0,546.0,,1.0,22.6608,4.0,28.0,31.0,199.0,,21.0,0.0,142.0,,167.0,74.0,20.0,,270.0,25.0,128.0,10.0,0.0,,637.0,125.0,,,187.0,23.0,866.0,6.0,300.0,,6.0,13.0,25.0,72.0,6.0,68.0,9.0,1.0,1.0,0.0208,27.0,9.0,5.0,1.0,1.0,,,1.0,4.0,,6.0,,14.0,13.0,1.0,31.0,8.0,3.0,13.0,13.0,23.0,26.0,,89.0,,9.0,10.0,0.838,6.0,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,0.0,,1.0,,,,,,1.0,,,,,
210462,Ibrahim Sangaré,Midfielder,Nottingham Forest,17,Cote d’Ivoire,2023-24,0.439,0.0,,,64.0,17.0,13.0,81.0,419.0,,,25.0,1.0,,1037.0,65.0,4.0,33.0,56.0,315.0,,1.0,12.4379,1.0,19.0,16.0,103.0,,9.0,0.0,134.0,,146.0,70.0,17.0,,162.0,12.0,109.0,9.0,0.0,,412.0,111.0,,,94.0,23.0,595.0,6.0,176.0,,6.0,17.0,29.0,69.0,7.0,53.0,12.0,,,,42.0,5.0,11.0,2.0,4.0,,,,16.0,,17.0,,19.0,6.0,2.0,14.0,5.0,,23.0,6.0,22.0,16.0,,76.0,1.0,9.0,19.0,0.6499,7.0,,3.0,1.0,3.0,,1.0,,,,,,,,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,
55037,Cheikhou Kouyaté,Midfielder,Nottingham Forest,17,Senegal,2023-24,0.0448,0.0,,,23.0,12.0,2.0,26.0,73.0,,,20.0,,,207.0,21.0,,4.0,11.0,47.0,,1.0,5.2776,,9.0,6.0,12.0,,2.0,0.0,42.0,,36.0,14.0,12.0,,24.0,6.0,22.0,10.0,0.0,,73.0,34.0,,,12.0,,116.0,3.0,23.0,,2.0,3.0,5.0,21.0,1.0,11.0,6.0,,1.0,0.2654,8.0,5.0,,,10.0,,1.0,,10.0,,3.0,1.0,3.0,1.0,,4.0,4.0,1.0,5.0,1.0,6.0,2.0,,13.0,,2.0,6.0,0.2878,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
222531,Morgan Gibbs-White,Midfielder,Nottingham Forest,17,England,2023-24,6.7592,0.0,,,241.0,37.0,35.0,297.0,1284.0,,,131.0,3.0,,3161.0,197.0,9.0,53.0,136.0,914.0,,4.0,44.5432,2.0,18.0,59.0,271.0,,57.0,1.0,419.0,,432.0,179.0,37.0,,729.0,50.0,288.0,61.0,0.0,,1205.0,619.0,,,319.0,73.0,2030.0,16.0,312.0,,9.0,56.0,59.0,222.0,64.0,152.0,109.0,19.0,15.0,3.5191,36.0,46.0,35.0,33.0,2.0,97.0,6.0,54.0,70.0,,23.0,6.0,12.0,55.0,128.0,99.0,31.0,25.0,24.0,44.0,37.0,17.0,65.0,262.0,5.0,8.0,27.0,6.9232,8.0,0.3297,25.0,6.0,17.0,10.0,15.0,4.0,4.0,,,4.0,4.0,,2.0,15.0,1.0,6.0,10.0,10.0,5.0,1.0,22.0,4.0,1.0,,,5.0,,4.0,1.0,1.0,1.0,,
250199,Nicolás Domínguez,Midfielder,Nottingham Forest,17,Argentina,2023-24,1.2779,0.0,,,95.0,26.0,19.0,121.0,829.0,,,40.0,1.0,,1503.0,107.0,5.0,39.0,86.0,681.0,,1.0,18.402,,23.0,27.0,213.0,,16.0,0.0,192.0,,259.0,108.0,26.0,,378.0,22.0,152.0,21.0,0.0,,813.0,167.0,,,209.0,27.0,1098.0,19.0,332.0,,4.0,26.0,34.0,85.0,8.0,66.0,33.0,1.0,6.0,1.4387,63.0,14.0,6.0,3.0,7.0,1.0,1.0,2.0,19.0,,26.0,1.0,29.0,8.0,4.0,15.0,8.0,2.0,34.0,7.0,26.0,18.0,,148.0,4.0,16.0,24.0,1.3184,5.0,,8.0,2.0,2.0,2.0,1.0,3.0,3.0,,,,,,,1.0,,2.0,7.0,7.0,2.0,0.0,1.0,2.0,1.0,,,,,1.0,,,,,
427420,Giovanni Reyna,Midfielder,Borussia Dortmund,157,United States,2023-24,0.3691,0.0,,,13.0,9.0,2.0,14.0,129.0,,,16.0,,,230.0,19.0,1.0,6.0,12.0,111.0,,,2.4025,,,3.0,33.0,,2.0,0.0,42.0,,28.0,14.0,9.0,,78.0,2.0,26.0,7.0,0.0,,125.0,38.0,,,39.0,4.0,184.0,,39.0,,0.0,1.0,3.0,23.0,6.0,14.0,14.0,1.0,2.0,0.2059,7.0,4.0,8.0,3.0,7.0,4.0,1.0,2.0,9.0,,3.0,1.0,4.0,4.0,6.0,8.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,29.0,1.0,2.0,3.0,0.2953,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
204968,Ryan Yates,Midfielder,Nottingham Forest,17,England,2023-24,0.5972,0.0,,,126.0,35.0,21.0,162.0,818.0,,,81.0,1.0,,1986.0,168.0,4.0,50.0,125.0,627.0,,2.0,26.4124,7.0,39.0,38.0,207.0,,57.0,1.0,288.0,,274.0,110.0,35.0,,304.0,34.0,207.0,43.0,0.0,,743.0,210.0,,,158.0,29.0,1192.0,26.0,353.0,,6.0,36.0,45.0,120.0,6.0,82.0,45.0,1.0,7.0,0.9036,66.0,21.0,12.0,5.0,14.0,,1.0,1.0,38.0,,27.0,1.0,26.0,4.0,5.0,14.0,14.0,8.0,40.0,4.0,54.0,21.0,,179.0,2.0,7.0,40.0,2.6962,15.0,,11.0,2.0,2.0,1.0,5.0,5.0,5.0,,,,,,1.0,5.0,,2.0,6.0,6.0,1.0,1.0,,0.0,,,,3.0,,1.0,,,,,
513046,Danilo,Midfielder,Nottingham Forest,17,Brazil,2023-24,0.7243,0.0,,,96.0,29.0,20.0,140.0,724.0,,,25.0,1.0,,1797.0,76.0,6.0,41.0,61.0,538.0,,4.0,29.4005,4.0,41.0,42.0,193.0,,9.0,0.0,145.0,,220.0,118.0,29.0,,299.0,36.0,120.0,15.0,0.0,,710.0,215.0,,,189.0,46.0,1036.0,25.0,289.0,,4.0,44.0,55.0,69.0,18.0,59.0,18.0,,7.0,2.1944,36.0,16.0,8.0,6.0,9.0,19.0,3.0,4.0,10.0,,26.0,3.0,18.0,9.0,22.0,22.0,9.0,6.0,18.0,17.0,13.0,35.0,16.0,122.0,1.0,13.0,11.0,1.8422,8.0,,7.0,1.0,4.0,2.0,6.0,2.0,2.0,,,,,,,6.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,2.0,1.0,1.0,,,,1.0,
461682,Brandon Aguilera,Midfielder,Rio Ave,2847,Costa Rica,2023-24,0.0017,0.0,,,4.0,1.0,,4.0,8.0,,,,,,4.0,,,1.0,,4.0,,,,,,,1.0,,,0.0,3.0,,5.0,,1.0,,3.0,,3.0,,0.0,,8.0,5.0,,,1.0,,11.0,,1.0,,0.0,,1.0,3.0,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
