season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896882,6,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896882,6,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,8.0,,16.0,16.0,,1.0,7.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,7.0,1.0,7.7,2.0,3.0,,,2.0,,,1.0,14.0,,3.0,19.0,22.0,0,,35.0,,,,
2020-21,8896863,7,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896863,7,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,,,13.0,13.0,,,6.0,,,,1.0,,,1.0,,,,,,,,,,,,90.0,,,,,1.0,,,2.0,,6.1,3.0,4.0,,,1.0,,,,1.0,,,14.0,14.0,0,,27.0,,,,
2020-21,8896869,8,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896869,8,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,1.0,,22.0,22.0,,,9.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,1.0,,5.2,2.0,3.0,,,,,,,1.0,,,22.0,22.0,0,,34.0,,,,
2020-21,8896855,9,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896855,9,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,2.0,2.0,,14.0,14.0,,,3.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,5.0,,7.5,2.0,2.0,,,2.0,,,2.0,7.0,,2.0,17.0,19.0,0,,25.0,,,,
2020-21,8896979,10,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896979,10,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,4.0,1.0,17.0,18.0,,,15.0,,,,,,,,,,1.0,,,,,,,,,90.0,,,,,,,,4.0,,8.7,5.0,8.0,,,,,,,7.0,,4.0,18.0,22.0,0,,47.0,,,,
2020-21,8896957,11,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896957,11,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,5.0,,26.0,26.0,,,8.0,,,,,,,,,,1.0,,,,,,,,,90.0,,,,,,,,2.0,,7.0,6.0,7.0,,,1.0,,,,5.0,,,28.0,28.0,0,,44.0,,,,
2020-21,8896956,12,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896956,12,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,2.0,,29.0,29.0,,,12.0,,,,,,1.0,1.0,,,,,,,,,,,,90.0,,,,,,,,6.0,1.0,7.4,5.0,6.0,,,1.0,,,,7.0,,1.0,33.0,34.0,0,,53.0,,,,
2020-21,8896953,13,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896953,13,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,3.0,,24.0,24.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,3.0,1.0,6.7,2.0,2.0,,,1.0,,,,6.0,,,27.0,27.0,0,,35.0,,,,
2020-21,8896951,14,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896951,14,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,4.0,,21.0,21.0,,1.0,8.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,90.0,,,,,1.0,,,4.0,1.0,6.8,6.0,8.0,,,1.0,,,,7.0,,1.0,23.0,24.0,0,,43.0,,,,
2020-21,8896914,15,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896914,15,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,5.0,,12.0,12.0,1.0,5.0,12.0,,,,,,,1.0,5.0,,,,,,1.0,,,,,90.0,,,,,,,,14.0,5.0,8.9,4.0,6.0,,,8.0,,,,19.0,,7.0,19.0,26.0,0,,51.0,,2.0,,
2020-21,8896889,16,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896889,16,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,1.0,,21.0,21.0,,1.0,13.0,,,,,,,,1.0,,1.0,,,,,,,,,90.0,,,,,,,,6.0,3.0,7.3,1.0,1.0,,,4.0,,,,6.0,,3.0,24.0,27.0,0,,44.0,,,,
2020-21,8896917,17,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896917,17,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,4.0,,38.0,38.0,,,5.0,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,1.0,,,1.0,,6.6,4.0,4.0,,,,,,,4.0,,,39.0,39.0,0,,49.0,,,,
2020-21,9326456,18,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326456,18,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,2.0,2.0,2.0,21.0,23.0,,1.0,16.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,11.0,,8.1,4.0,5.0,,,2.0,,,2.0,11.0,,7.0,26.0,33.0,0,,54.0,,,,
2020-21,8897061,19,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,False,,,2.0,,23.0,23.0,,1.0,13.0,,,,,,,,1.0,,,,,,3.0,,,,,90.0,,,,,,,,1.0,1.0,6.6,,1.0,,,1.0,,,,3.0,,,24.0,24.0,0,,39.0,,,,
2020-21,8897061,19,2,Leeds_United,Home,947954,463912,Elia Caprile,elia-caprile,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897044,20,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897044,20,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,12.0,4.0,25.0,29.0,,2.0,9.0,,,,,,,,3.0,,,,,,,,,,,90.0,,,,,,,,14.0,1.0,7.1,1.0,4.0,,,1.0,,,1.0,25.0,,9.0,34.0,43.0,0,,55.0,,1.0,,
2020-21,8897051,21,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897051,21,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,2.0,1.0,21.0,22.0,,,14.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,11.0,1.0,7.9,2.0,7.0,,,1.0,,,,11.0,,7.0,25.0,32.0,0,,54.0,,,,
2020-21,8897022,22,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897022,22,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,,,21.0,21.0,,,7.0,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,4.0,,6.7,3.0,4.0,,,,,,,4.0,,1.0,24.0,25.0,0,,36.0,,,,
2020-21,8897151,23,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897151,23,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,5.0,1.0,38.0,39.0,,,13.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,1.0,,7.5,1.0,3.0,,,,,,,6.0,,2.0,38.0,40.0,0,,56.0,,,,
2020-21,8897124,24,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897124,24,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,10.0,2.0,32.0,34.0,,,10.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,90.0,,,,1.0,1.0,,,15.0,,4.8,,1.0,,,,,,,24.0,,9.0,39.0,48.0,0,,57.0,1.0,,,
2020-21,8897178,25,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897178,25,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,4.0,1.0,19.0,20.0,,1.0,7.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,1.0,,,,,8.0,1.0,7.5,2.0,5.0,,,2.0,,,1.0,12.0,,8.0,20.0,28.0,0,,42.0,,,,
2020-21,8897163,26,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897163,26,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,4.0,1.0,23.0,24.0,,,3.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,3.0,,6.6,1.0,3.0,,,,,,,7.0,,3.0,24.0,27.0,0,,33.0,,,,
2020-21,8897105,27,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,8.0,,35.0,35.0,,,9.0,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,1.0,1.0,,3.0,1.0,7.1,1.0,3.0,,,1.0,,,,11.0,,,38.0,38.0,0,,51.0,,,,
2020-21,8897105,27,2,Leeds_United,Away,947954,463912,Elia Caprile,elia-caprile,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897063,28,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897063,28,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,2.0,1.0,19.0,20.0,,1.0,17.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,4.0,,9.0,6.0,8.0,,,1.0,,,,6.0,,3.0,21.0,24.0,0,,50.0,,,,
2020-21,8897086,29,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897086,29,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,1.0,,7.0,7.0,,1.0,14.0,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,,13.0,3.0,7.4,3.0,5.0,,,3.0,,,,12.0,,9.0,9.0,18.0,0,,42.0,1.0,,,
2020-21,8897210,30,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897210,30,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,6.0,2.0,17.0,19.0,,,7.0,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.0,,6.3,,,,,,,,,11.0,,6.0,19.0,25.0,0,,31.0,,,,
2020-21,8897120,31,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897120,31,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,8.0,2.0,14.0,16.0,,,14.0,,,,,,,,1.0,,,,,,3.0,,,,,90.0,,,,,,,,29.0,,7.4,2.0,6.0,,,2.0,,,,34.0,,24.0,19.0,43.0,0,,65.0,,1.0,,
2020-21,8897214,32,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897214,32,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,8.0,,31.0,31.0,,,8.0,,,,,,,,,,1.0,,,,1.0,,,,,90.0,,,,,,,,7.0,1.0,7.4,4.0,6.0,,,2.0,,,,14.0,,3.0,35.0,38.0,0,,55.0,,,,
2020-21,8897213,33,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897213,33,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,3.0,,23.0,23.0,,,8.0,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,12.0,,7.7,1.0,4.0,,,,,,1.0,15.0,,7.0,28.0,35.0,0,,49.0,,,,
2020-21,8897116,34,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897116,34,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,6.0,1.0,23.0,24.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,,,8.0,,6.5,2.0,3.0,,,,,,,14.0,,4.0,28.0,32.0,0,,42.0,,,,
2020-21,8897204,35,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897204,35,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,2.0,1.0,20.0,21.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,8.0,,6.8,2.0,2.0,,,,,,,10.0,,6.0,23.0,29.0,0,,36.0,,,,
2020-21,8897141,36,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897141,36,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,3.0,,15.0,15.0,,4.0,15.0,,,,,,,,4.0,,,,,,2.0,,,,,90.0,,,,,,,,15.0,1.0,8.0,3.0,4.0,,,1.0,,,1.0,15.0,,5.0,23.0,28.0,0,,51.0,,2.0,,
2020-21,8897160,37,2,Leeds_United,Away,18184,39790,Kiko Casilla,kiko-casilla,G,False,,,7.0,3.0,21.0,24.0,,1.0,11.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,8.0,2.0,7.8,2.0,3.0,,,2.0,,,,14.0,,5.0,26.0,31.0,0,,44.0,,,,
2020-21,8897160,37,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897220,38,2,Leeds_United,Home,18184,39790,Kiko Casilla,kiko-casilla,G,False,,,2.0,1.0,20.0,21.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,2.0,1.0,7.1,2.0,4.0,,,1.0,,,,3.0,,2.0,21.0,23.0,0,,33.0,,,,
2020-21,8897220,38,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
