playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,blocks,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,timesTackled,interceptions,successfulCrossesOpenPlay,shotsOnTargetIncGoals,totalTackles,totalShots,setPiecesGoals,unsuccessfulCrossesOpenPlay,goals,awayGoals,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,throwInsToOppositionPlayer,homeGoals,tacklesLost,leftFootGoals,lastPlayerTackle,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,otherGoals,shotsOffTargetIncWoodwork,tacklesWon,attemptsFromSetPieces,backwardPasses,throwInsToOwnPlayer,substituteOff,blockedShots,overruns,goalAssists,successfulLayoffs,rightFootGoals,headedGoals,successfulDribbles,hitWoodwork,handballsConceded,offsides,ownGoalScored,throughBalls,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,redCards2ndYellow,clearancesOffTheLine,unsuccessfulLayoffs,foulWonPenalty,penaltiesTaken,penaltyGoals
1310,Eidur Gudjohnsen,Forward,Molde,203,Iceland,2010-11,44.0,,0.0,,,46.0,14.0,4.0,51.0,213.0,,,6.0,1.0,,472.0,5.0,17.0,,16.0,157.0,,,,8.0,,3.0,6.0,39.0,69.0,,5.0,0.0,61.0,,53.0,25.0,14.0,,,130.0,6.0,55.0,1.0,0.0,,213.0,2.0,86.0,1.0,,,50.0,8.0,5.0,298.0,1.0,33.0,,1.0,5.0,8.0,,21.0,5.0,1.0,2.0,6.0,10.0,,5.0,,,10.0,1.0,20.0,,,1.0,,,7.0,5.0,,8.0,5.0,1.0,41.0,,3.0,2.0,,1.0,20.0,,,5.0,1.0,,1.0,,4.0,,,,,,3.0,,,
18215,Kenwyne Jones,Forward,Cardiff City,97,Trinidad & Tobago,2010-11,282.0,,0.0,,,303.0,34.0,33.0,309.0,731.0,,,387.0,6.0,,2794.0,161.0,312.0,4.0,86.0,408.0,,,2.0,25.0,,45.0,32.0,121.0,178.0,,47.0,4.0,594.0,,283.0,59.0,34.0,,,358.0,28.0,207.0,226.0,0.0,,731.0,12.0,497.0,7.0,,,164.0,19.0,14.0,1218.0,1.0,66.0,,0.0,6.0,22.0,,93.0,13.0,2.0,33.0,22.0,77.0,,5.0,9.0,3.0,1.0,2.0,152.0,1.0,6.0,5.0,1.0,,33.0,5.0,1.0,44.0,17.0,,106.0,1.0,13.0,12.0,8.0,,51.0,1.0,6.0,17.0,6.0,1.0,8.0,,8.0,,,,,,15.0,1.0,,
11721,Ricardo Fuller,Forward,Nantwich Town,3140,Jamaica,2010-11,149.0,,0.0,,,84.0,28.0,9.0,87.0,268.0,,,62.0,,,1084.0,42.0,63.0,1.0,43.0,176.0,,,1.0,9.0,,,15.0,107.0,62.0,,15.0,2.0,212.0,,81.0,30.0,28.0,,,151.0,14.0,150.0,20.0,0.0,,268.0,14.0,206.0,1.0,,,58.0,28.0,5.0,511.0,,31.0,,3.0,3.0,4.0,,72.0,7.0,1.0,12.0,11.0,29.0,,8.0,4.0,0.0,19.0,1.0,90.0,1.0,4.0,4.0,2.0,,30.0,8.0,,17.0,7.0,,67.0,1.0,8.0,13.0,11.0,1.0,17.0,2.0,,17.0,2.0,,9.0,,4.0,,,,,,6.0,,,
10370,Mamady Sidibe,Forward,Stoke City,110,Mali,2010-11,8.0,,0.0,,,4.0,2.0,,4.0,9.0,,,9.0,,,40.0,5.0,5.0,1.0,1.0,5.0,,,,,,,2.0,3.0,2.0,,,0.0,13.0,,4.0,,2.0,,,4.0,1.0,4.0,4.0,0.0,,9.0,,7.0,,,,,1.0,,15.0,,1.0,,0.0,,,,1.0,,,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,
12813,Jonathan Walters,Forward,Burnley,90,Ireland,2010-11,230.0,,0.0,,,285.0,36.0,27.0,296.0,764.0,,,194.0,5.0,,2342.0,106.0,161.0,4.0,73.0,459.0,,,2.0,25.0,4.0,17.0,34.0,124.0,160.0,,25.0,4.0,391.0,,288.0,94.0,36.0,,,330.0,30.0,197.0,88.0,0.0,,763.0,21.0,468.0,,,,184.0,34.0,9.0,1148.0,13.0,145.0,,4.0,11.0,36.0,1.0,83.0,20.0,7.0,18.0,36.0,38.0,,39.0,6.0,2.0,9.0,7.0,114.0,2.0,4.0,10.0,,,27.0,39.0,,20.0,26.0,,132.0,2.0,9.0,4.0,2.0,2.0,42.0,5.0,1.0,12.0,2.0,3.0,19.0,,5.0,,,,,,3.0,,1.0,1.0
4101,John Carew,Forward,Stoke City,110,Norway,2010-11,138.0,,0.0,,,136.0,20.0,13.0,140.0,346.0,,,95.0,1.0,,1152.0,40.0,92.0,2.0,37.0,205.0,,,,12.0,,17.0,21.0,98.0,79.0,,19.0,0.0,230.0,,127.0,37.0,20.0,,,157.0,19.0,135.0,55.0,0.0,,346.0,10.0,257.0,1.0,,,60.0,39.0,1.0,576.0,1.0,51.0,,1.0,4.0,12.0,,56.0,6.0,2.0,8.0,8.0,23.0,,11.0,1.0,0.0,7.0,2.0,69.0,,1.0,1.0,,,17.0,11.0,,15.0,7.0,,80.0,,8.0,9.0,4.0,1.0,28.0,1.0,,10.0,2.0,1.0,12.0,,6.0,,,,,,4.0,,1.0,
