playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,unsuccessfulLaunches,successfulPassesOwnHalf,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,lastPlayerTackle,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,goalAssists,goals,awayGoals,unsuccessfulLayoffs,homeGoals,rightFootGoals,leftFootGoals,headedGoals,handballsConceded,throughBalls,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,penaltiesConceded,attemptsFromSetPieces,clearancesOffTheLine,foulWonPenalty,penaltiesTaken,penaltyGoals,ownGoalScored
18804,Cameron Jerome,Forward,Stoke,110,England,2011-12,73.0,1.0,0.0,5.0,7.0,6.0,17.0,20.0,66.0,23.0,11.0,7.0,67.0,3.0,197.0,7.0,16.0,38.0,,1.0,837.0,21.0,49.0,8.0,32.0,128.0,44.0,1.0,1.0,4.0,1.0,11.0,20.0,52.0,51.0,12.0,0.0,122.0,51.0,29.0,23.0,2.0,17.0,87.0,12.0,3.0,37.0,84.0,17.0,0.0,197.0,13.0,4.0,141.0,15.0,3.0,1.0,38.0,15.0,5.0,2.0,57.0,363.0,5.0,6.0,,,44.0,0.0,1.0,12.0,,,,,,,,,,,,,,,,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,
12813,Jonathan Walters,Forward,Stoke,110,Ireland,2011-12,230.0,12.0,0.0,14.0,19.0,7.0,36.0,55.0,285.0,38.0,54.0,38.0,302.0,60.0,931.0,18.0,,140.0,8.0,12.0,3335.0,74.0,175.0,14.0,109.0,617.0,168.0,2.0,7.0,30.0,3.0,53.0,52.0,156.0,237.0,56.0,4.0,405.0,269.0,140.0,38.0,11.0,32.0,470.0,38.0,60.0,99.0,265.0,66.0,0.0,929.0,36.0,21.0,544.0,25.0,17.0,4.0,200.0,44.0,18.0,12.0,225.0,1489.0,1.0,5.0,1.0,15.0,171.0,3.0,17.0,36.0,,,,,,,,,,,,,,,,5.0,7.0,0.0,2.0,7.0,6.0,,1.0,2.0,,1.0,,,1.0,,,3.0,6.0,4.0,
18215,Kenwyne Jones,Forward,Stoke,110,Trinidad & Tobago,2011-12,92.0,,0.0,8.0,1.0,1.0,2.0,15.0,96.0,21.0,14.0,10.0,97.0,5.0,242.0,3.0,11.0,94.0,2.0,,975.0,39.0,73.0,3.0,18.0,138.0,38.0,,3.0,5.0,,12.0,16.0,53.0,52.0,13.0,0.0,165.0,93.0,17.0,21.0,1.0,10.0,116.0,13.0,5.0,33.0,71.0,55.0,0.0,242.0,14.0,2.0,158.0,1.0,3.0,2.0,59.0,12.0,5.0,7.0,38.0,371.0,,5.0,,,29.0,0.0,1.0,8.0,,,,,,,,,,,,,,,,,1.0,1.0,3.0,0.0,,,1.0,1.0,2.0,,,,,,,,,,
10370,Mamady Sidibe,Forward,Stoke,110,Mali,2011-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,Peter Crouch,Forward,Stoke,110,England,2011-12,201.0,1.0,0.0,9.0,23.0,,17.0,51.0,460.0,33.0,111.0,32.0,466.0,7.0,1141.0,23.0,1.0,232.0,4.0,1.0,2779.0,83.0,228.0,12.0,79.0,664.0,159.0,,7.0,25.0,,49.0,50.0,118.0,288.0,55.0,0.0,429.0,419.0,66.0,33.0,6.0,12.0,521.0,38.0,7.0,68.0,197.0,149.0,0.0,1140.0,28.0,9.0,627.0,11.0,7.0,5.0,212.0,47.0,13.0,11.0,222.0,1541.0,1.0,9.0,,,155.0,2.0,6.0,42.0,,,,,,,,,,,,,,,,2.0,10.0,4.0,11.0,6.0,3.0,2.0,5.0,8.0,2.0,,,,,,,2.0,,,1.0
11721,Ricardo Fuller,Forward,Stoke,110,Jamaica,2011-12,45.0,2.0,1.0,3.0,2.0,3.0,10.0,4.0,11.0,13.0,2.0,3.0,13.0,4.0,63.0,,10.0,11.0,,2.0,348.0,6.0,25.0,1.0,20.0,44.0,14.0,,,4.0,1.0,1.0,4.0,39.0,23.0,6.0,0.0,70.0,20.0,16.0,13.0,3.0,6.0,38.0,3.0,4.0,24.0,59.0,5.0,1.0,63.0,2.0,3.0,56.0,7.0,4.0,1.0,9.0,13.0,5.0,6.0,11.0,147.0,,2.0,,,14.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
