season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576403,1,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,,,5.0,18.0,15.0,33.0,,,8.0,1.0,,,1.0,,,,3.0,3.0,,,2.0,,,,,,1.0,1.0,,66.0,,,,,,,6.0,,7.4,,,1.0,,1.0,,,,7.0,,22.0,16.0,38.0,1,3.0,46.0,1.0,,,2.0
2021-22,9576403,1,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,4.0,5.0,9.0,,,3.0,,,,2.0,,,,2.0,3.0,,,,,,,,,,,,24.0,,1.0,,,,,1.0,,6.8,,,,,,,,,,,4.0,6.0,10.0,0,3.0,15.0,,,,1.0
2021-22,9576403,1,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,False,2.0,,6.0,22.0,15.0,35.0,,1.0,5.0,,,,2.0,,,,2.0,2.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,10.0,,7.1,,,1.0,,2.0,,3.0,,7.0,,25.0,21.0,43.0,1,1.0,52.0,1.0,,,
2021-22,9576403,1,39,Wolverhampton_Wanderers,Away,830431,222564,Francisco Trincão,francisco-trincao,M,False,,,,13.0,4.0,17.0,3.0,,3.0,,,1.0,,,,1.0,10.0,6.0,,,1.0,,,,,,2.0,2.0,,86.0,1.0,,,,,,14.0,,6.9,,,,,,10.0,1.0,,,,18.0,4.0,21.0,2,1.0,41.0,1.0,,5.0,1.0
2021-22,9576403,1,39,Wolverhampton_Wanderers,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,,3.0,1.0,4.0,2.0,,1.0,,,1.0,,,,,3.0,,,,1.0,,,,,,,,,8.0,,,,,,,2.0,,6.4,,,,,,,1.0,,,,5.0,1.0,5.0,1,,8.0,,,,
2021-22,9576403,1,39,Wolverhampton_Wanderers,Away,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576403,1,39,Wolverhampton_Wanderers,Away,1177311,461026,Chem Campbell,chem-campbell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576150,2,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,4.0,25.0,8.0,32.0,1.0,1.0,6.0,,,,2.0,,,2.0,7.0,4.0,,,2.0,,,,,,1.0,3.0,,72.0,,,,,,,9.0,,6.9,,,1.0,,,1.0,1.0,,5.0,,30.0,10.0,39.0,1,2.0,48.0,,,1.0,2.0
2021-22,9576150,2,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,1.0,3.0,6.0,9.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,18.0,,,,,,,2.0,,6.9,,,1.0,,1.0,,,,1.0,,4.0,6.0,10.0,1,1.0,14.0,1.0,,,1.0
2021-22,9576150,2,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,2.0,,16.0,42.0,17.0,57.0,2.0,,7.0,1.0,,2.0,1.0,,,1.0,6.0,7.0,,,2.0,,,,,,,5.0,,90.0,1.0,,,,,,19.0,,8.7,,,1.0,,1.0,1.0,5.0,,19.0,,55.0,20.0,70.0,4,6.0,93.0,2.0,,1.0,4.0
2021-22,9576150,2,39,Wolverhampton_Wanderers,Home,830431,222564,Francisco Trincão,francisco-trincao,M,False,1.0,,1.0,19.0,4.0,22.0,1.0,,4.0,,,1.0,,,,2.0,4.0,2.0,,,,,,,,,1.0,2.0,,84.0,3.0,,,,,,13.0,,7.3,,,,,,2.0,4.0,,1.0,,24.0,4.0,24.0,4,1.0,47.0,5.0,,1.0,1.0
2021-22,9576150,2,39,Wolverhampton_Wanderers,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576150,2,39,Wolverhampton_Wanderers,Home,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576150,2,39,Wolverhampton_Wanderers,Home,1177311,461026,Chem Campbell,chem-campbell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576382,3,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,3.0,21.0,21.0,41.0,1.0,,3.0,,,,,,,,2.0,3.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,13.0,,7.1,,,1.0,,,,6.0,,5.0,,30.0,23.0,47.0,1,3.0,61.0,,,,1.0
2021-22,9576382,3,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576382,3,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,8.0,23.0,30.0,53.0,1.0,1.0,10.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,17.0,,7.2,,,1.0,,1.0,3.0,,,10.0,,28.0,36.0,64.0,2,2.0,80.0,2.0,,1.0,
2021-22,9576382,3,39,Wolverhampton_Wanderers,Home,308764,200600,Daniel Podence,daniel-podence,M,True,,,1.0,1.0,2.0,3.0,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,20.0,,,,,,,2.0,,6.7,,,,,,1.0,1.0,,1.0,,3.0,2.0,4.0,0,,8.0,,2.0,1.0,
2021-22,9576382,3,39,Wolverhampton_Wanderers,Home,830431,222564,Francisco Trincão,francisco-trincao,M,False,,,,19.0,7.0,26.0,,1.0,6.0,,2.0,,1.0,,,,1.0,9.0,,,,,,,,,1.0,,,70.0,1.0,,,,,,8.0,,6.7,,,1.0,,,3.0,1.0,,,,24.0,9.0,32.0,2,3.0,45.0,,2.0,3.0,2.0
2021-22,9576382,3,39,Wolverhampton_Wanderers,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,10.0,,,,,,,1.0,,6.6,,,1.0,,,,,,,,2.0,2.0,4.0,1,,6.0,,,,
2021-22,9576382,3,39,Wolverhampton_Wanderers,Home,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576166,4,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,4.0,,3.0,24.0,25.0,45.0,,,4.0,1.0,,,2.0,,,,2.0,1.0,,,,,,,,,1.0,4.0,,90.0,,,,,,,5.0,,7.6,,,1.0,,,1.0,6.0,,5.0,,29.0,25.0,48.0,1,,59.0,,,1.0,
2021-22,9576166,4,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576166,4,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,False,,,9.0,33.0,31.0,64.0,2.0,,9.0,,,1.0,4.0,,,,6.0,7.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,11.0,,7.3,,,1.0,,1.0,1.0,2.0,,14.0,,42.0,32.0,72.0,2,5.0,89.0,,1.0,1.0,3.0
2021-22,9576166,4,39,Wolverhampton_Wanderers,Away,308764,200600,Daniel Podence,daniel-podence,M,True,,,,6.0,1.0,7.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,9.0,,,,,,,3.0,,6.9,,,,,,1.0,,,,,7.0,1.0,8.0,0,,12.0,1.0,,1.0,
2021-22,9576166,4,39,Wolverhampton_Wanderers,Away,830431,222564,Francisco Trincão,francisco-trincao,M,False,,,2.0,9.0,3.0,12.0,,1.0,3.0,1.0,,,,,,2.0,8.0,7.0,,,3.0,,,,,,,1.0,,63.0,2.0,,,,,,10.0,,7.4,,,,,,7.0,2.0,,2.0,,13.0,3.0,14.0,2,,33.0,1.0,2.0,4.0,
2021-22,9576397,5,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,3.0,43.0,17.0,59.0,1.0,,5.0,,,,2.0,,,,4.0,1.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,12.0,,6.7,,,,,,,4.0,,3.0,,52.0,19.0,67.0,0,1.0,80.0,1.0,,,1.0
2021-22,9576397,5,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576397,5,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,1.0,,10.0,45.0,19.0,63.0,,,12.0,,,,1.0,,,1.0,3.0,3.0,,1.0,1.0,,,,,,,2.0,,90.0,,,,,,,20.0,,6.7,,,1.0,,3.0,1.0,2.0,,15.0,,57.0,25.0,80.0,1,,93.0,1.0,2.0,1.0,
2021-22,9576397,5,39,Wolverhampton_Wanderers,Home,308764,200600,Daniel Podence,daniel-podence,M,True,,,1.0,9.0,,9.0,1.0,,,,,,,,,,1.0,3.0,,,,,,,,,,,,18.0,,,,,,,4.0,,6.8,,,,,,2.0,,,1.0,,11.0,,11.0,0,,16.0,1.0,1.0,2.0,
2021-22,9576397,5,39,Wolverhampton_Wanderers,Home,830431,222564,Francisco Trincão,francisco-trincao,M,False,,,1.0,18.0,4.0,22.0,1.0,,5.0,,1.0,,1.0,,,,3.0,3.0,,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,10.0,,6.7,,,2.0,,,3.0,2.0,,1.0,,22.0,5.0,25.0,2,,41.0,3.0,1.0,2.0,
2021-22,9576116,6,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,2.0,,3.0,30.0,26.0,54.0,,1.0,8.0,,,,1.0,,,,3.0,3.0,,,2.0,,,,,,3.0,,,90.0,,2.0,,,,,9.0,,7.5,,,,,3.0,,2.0,,4.0,,33.0,30.0,61.0,0,1.0,78.0,2.0,1.0,,
2021-22,9576116,6,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,,12.0,17.0,29.0,2.0,1.0,4.0,,,1.0,1.0,,,1.0,5.0,2.0,,,,,,,,,,,,90.0,,,,,,,4.0,,6.4,,,,,2.0,1.0,,,1.0,,13.0,18.0,31.0,1,1.0,43.0,,,,1.0
2021-22,9576116,6,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,True,,,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,10.0,,,,,,,2.0,,6.6,,,,,,,,,2.0,,2.0,1.0,3.0,0,,4.0,,,,
2021-22,9576116,6,39,Wolverhampton_Wanderers,Away,308764,200600,Daniel Podence,daniel-podence,M,False,,,1.0,16.0,4.0,20.0,1.0,,4.0,,,,,,,1.0,2.0,4.0,,,,,,,,,,1.0,,71.0,,,,,,,9.0,,7.1,,,,,,3.0,1.0,,1.0,,24.0,4.0,27.0,0,,39.0,,1.0,3.0,
2021-22,9576116,6,39,Wolverhampton_Wanderers,Away,830431,222564,Francisco Trincão,francisco-trincao,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576116,6,39,Wolverhampton_Wanderers,Away,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576478,7,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,,,,39.0,24.0,63.0,1.0,,8.0,,,,5.0,,,,7.0,5.0,,,1.0,,,,,,,1.0,,90.0,1.0,,,,,,4.0,,6.8,,,,,4.0,,1.0,,1.0,,42.0,25.0,66.0,1,3.0,79.0,,2.0,,2.0
2021-22,9576478,7,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,9.0,,,,,,,1.0,,6.8,,,,,,,,,,,1.0,,1.0,0,1.0,3.0,1.0,,,
2021-22,9576478,7,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,6.0,37.0,23.0,60.0,1.0,,7.0,,,,4.0,,,2.0,9.0,3.0,,,2.0,,,,,,2.0,1.0,,90.0,,,,,,,17.0,,6.7,,,,,1.0,,1.0,,9.0,,45.0,27.0,71.0,0,3.0,86.0,2.0,,,1.0
2021-22,9576478,7,39,Wolverhampton_Wanderers,Home,308764,200600,Daniel Podence,daniel-podence,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576478,7,39,Wolverhampton_Wanderers,Home,830431,222564,Francisco Trincão,francisco-trincao,M,False,,,1.0,15.0,6.0,21.0,,,6.0,,1.0,1.0,4.0,,,1.0,7.0,5.0,,,,,,,,1.0,2.0,,,86.0,,,,,,,12.0,,6.4,,,2.0,,,6.0,,,1.0,,19.0,6.0,25.0,3,,48.0,4.0,1.0,4.0,
2021-22,9576478,7,39,Wolverhampton_Wanderers,Home,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576394,8,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,4.0,18.0,8.0,25.0,,,4.0,,,,3.0,,,,3.0,2.0,,,,,,,,,2.0,2.0,,74.0,,,,,,,10.0,,6.8,,,,,1.0,,4.0,,6.0,,24.0,11.0,31.0,0,2.0,43.0,1.0,,,1.0
2021-22,9576394,8,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,,14.0,15.0,29.0,1.0,,4.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,,2.0,,90.0,,,,,,,9.0,,7.2,,,1.0,,1.0,,,,,,20.0,15.0,35.0,1,,41.0,3.0,,,
2021-22,9576394,8,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,False,,,5.0,23.0,25.0,48.0,,4.0,9.0,,,,2.0,,,,4.0,5.0,,,2.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,15.0,,7.4,,,,,4.0,,4.0,,9.0,,34.0,27.0,57.0,1,,71.0,1.0,1.0,,
2021-22,9576394,8,39,Wolverhampton_Wanderers,Away,308764,200600,Daniel Podence,daniel-podence,M,True,,,,4.0,1.0,5.0,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,16.0,,,,,,,8.0,,7.3,,,,,,1.0,5.0,,,,12.0,1.0,8.0,0,,14.0,,,1.0,
2021-22,9576394,8,39,Wolverhampton_Wanderers,Away,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576121,9,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,,,,5.0,13.0,18.0,,1.0,2.0,,,,2.0,,,,3.0,3.0,,,1.0,,,,,,2.0,,,89.0,,,,,,,14.0,,6.7,,,1.0,,1.0,,2.0,,3.0,,11.0,20.0,29.0,1,2.0,45.0,1.0,,,1.0
2021-22,9576121,9,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,3.0,4.0,21.0,25.0,,1.0,9.0,,,,2.0,,,1.0,4.0,1.0,,1.0,,,,,,,1.0,,,90.0,,,,,,,11.0,,6.0,,,,,,1.0,,,4.0,,8.0,24.0,32.0,0,,41.0,2.0,,,
2021-22,9576121,9,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,True,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,,,,1.0
2021-22,9576121,9,39,Wolverhampton_Wanderers,Away,308764,200600,Daniel Podence,daniel-podence,M,True,,,,2.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,14.0,1.0,,,,,,,,6.6,,,,,,,,,,,2.0,1.0,3.0,2,1.0,6.0,,,,
2021-22,9576121,9,39,Wolverhampton_Wanderers,Away,830431,222564,Francisco Trincão,francisco-trincao,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576121,9,39,Wolverhampton_Wanderers,Away,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576121,9,39,Wolverhampton_Wanderers,Away,1177311,461026,Chem Campbell,chem-campbell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576134,10,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,,,7.0,33.0,32.0,65.0,1.0,,7.0,,,,2.0,,,,3.0,2.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,9.0,,6.9,,,,,,,2.0,,10.0,,38.0,35.0,71.0,0,2.0,78.0,1.0,,,
2021-22,9576134,10,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,0,,4.0,1.0,,,
2021-22,9576134,10,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,8.0,32.0,40.0,72.0,3.0,2.0,9.0,,,,3.0,,,2.0,9.0,4.0,,,1.0,,,,,,2.0,,,90.0,1.0,1.0,,,,,11.0,,7.1,,,1.0,,1.0,1.0,,,9.0,,36.0,43.0,79.0,2,1.0,95.0,2.0,1.0,1.0,1.0
2021-22,9576134,10,39,Wolverhampton_Wanderers,Home,308764,200600,Daniel Podence,daniel-podence,M,True,,,,2.0,,2.0,,,1.0,,,,1.0,,,2.0,4.0,1.0,,,,,,,,,,,,11.0,,,,,,,5.0,,6.0,,,,,,2.0,,,,,3.0,,3.0,0,,9.0,1.0,,1.0,
2021-22,9576134,10,39,Wolverhampton_Wanderers,Home,830431,222564,Francisco Trincão,francisco-trincao,M,False,,,4.0,18.0,9.0,27.0,,1.0,3.0,,1.0,1.0,,,,,4.0,8.0,,,1.0,,,,,,1.0,1.0,,79.0,1.0,,,,,,15.0,,6.9,,,1.0,,,6.0,,,5.0,,22.0,11.0,33.0,3,2.0,54.0,6.0,2.0,3.0,2.0
2021-22,9576134,10,39,Wolverhampton_Wanderers,Home,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576401,11,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,3.0,24.0,16.0,39.0,,,6.0,,,,,,,1.0,3.0,6.0,,,2.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,9.0,,7.2,,,,,1.0,1.0,4.0,,6.0,,29.0,19.0,44.0,1,5.0,61.0,,,1.0,2.0
2021-22,9576401,11,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576401,11,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,False,,,6.0,21.0,22.0,43.0,4.0,1.0,12.0,,,,4.0,,,,12.0,6.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,13.0,,6.5,,,1.0,,,2.0,,,11.0,,29.0,25.0,54.0,1,3.0,66.0,1.0,1.0,1.0,3.0
2021-22,9576401,11,39,Wolverhampton_Wanderers,Away,308764,200600,Daniel Podence,daniel-podence,M,True,,,,5.0,1.0,6.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,22.0,,,,,,,2.0,,6.4,,,,,,,,,,,6.0,1.0,7.0,0,,9.0,,1.0,,
2021-22,9576401,11,39,Wolverhampton_Wanderers,Away,830431,222564,Francisco Trincão,francisco-trincao,M,False,,,,4.0,5.0,9.0,,,4.0,,,,2.0,,,,4.0,2.0,,,,,,,,,,,,68.0,,,,,,,14.0,,6.4,,,1.0,,,2.0,,,1.0,,8.0,7.0,15.0,1,1.0,32.0,6.0,1.0,,1.0
2021-22,9576401,11,39,Wolverhampton_Wanderers,Away,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576264,12,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,,,5.0,35.0,40.0,75.0,,1.0,4.0,,,,3.0,,,,4.0,2.0,,,,,,,,,,2.0,,90.0,1.0,,,,,,12.0,,7.0,,,,,4.0,1.0,4.0,,6.0,,41.0,44.0,81.0,1,1.0,93.0,1.0,,,1.0
2021-22,9576264,12,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2021-22,9576264,12,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,8.0,36.0,31.0,67.0,1.0,1.0,11.0,1.0,,,1.0,,,,3.0,4.0,,,1.0,,,,,,3.0,1.0,,90.0,1.0,,,,,,13.0,,8.0,,,2.0,,,,2.0,,12.0,,44.0,34.0,76.0,3,3.0,91.0,2.0,,,2.0
2021-22,9576264,12,39,Wolverhampton_Wanderers,Home,308764,200600,Daniel Podence,daniel-podence,M,False,,,1.0,13.0,4.0,17.0,,,1.0,,,,2.0,,,2.0,6.0,2.0,,,,1.0,,,,,,3.0,,76.0,2.0,,,,,,14.0,,7.0,,,,,,3.0,,,1.0,,22.0,4.0,26.0,2,1.0,35.0,1.0,,1.0,1.0
2021-22,9576264,12,39,Wolverhampton_Wanderers,Home,830431,222564,Francisco Trincão,francisco-trincao,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576264,12,39,Wolverhampton_Wanderers,Home,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576084,13,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,,,10.0,36.0,40.0,76.0,,1.0,5.0,,,,2.0,,,1.0,4.0,2.0,,,,,,,,,2.0,1.0,,90.0,1.0,,,,,,11.0,,7.1,,,,,,2.0,3.0,,12.0,,42.0,42.0,81.0,1,,94.0,1.0,,1.0,
2021-22,9576084,13,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,2.0,8.0,10.0,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,14.0,,,,,,,,,6.6,,,,,,,,,,,2.0,8.0,10.0,0,1.0,13.0,,1.0,,
2021-22,9576084,13,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,False,,,7.0,32.0,38.0,70.0,,,6.0,,,,,,,,1.0,4.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,8.0,,7.4,,,,,1.0,1.0,,,10.0,,36.0,41.0,77.0,0,3.0,90.0,1.0,,1.0,1.0
2021-22,9576084,13,39,Wolverhampton_Wanderers,Away,830431,222564,Francisco Trincão,francisco-trincao,M,False,,,1.0,12.0,6.0,18.0,1.0,,1.0,,,,,,,3.0,7.0,2.0,,,2.0,,,,,,1.0,,,68.0,,,,,,,7.0,,6.5,,,,,,2.0,,,1.0,,13.0,7.0,20.0,0,1.0,31.0,1.0,,1.0,1.0
