element,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561901,3,False,65,0,0,1,0,0,0,0,0,0,0,0,25,22.0,62.0,4.0,8.8,1,4,4,9,1,0.00,0.44,0.44,0.35,65,0,76463,0,0
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561912,1,False,36,0,0,0,0,0,0,0,0,0,0,0,2,3.2,2.9,4.0,1.0,2,1,0,3,0,0.00,0.02,0.02,0.49,65,-8652,82773,7076,15728
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561916,2,False,71,0,0,0,1,0,0,0,0,0,0,0,8,3.2,5.2,2.0,1.0,2,1,1,4,1,0.00,0.03,0.03,1.07,64,-11628,77191,4632,16260
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561932,6,False,87,0,1,1,0,0,0,0,0,0,0,0,16,19.0,33.8,8.0,6.1,0,7,1,8,1,0.10,0.55,0.65,1.42,64,-6464,74716,5248,11712
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561936,1,False,90,0,0,0,1,0,0,0,1,0,0,0,10,13.8,12.3,2.0,2.8,4,6,1,11,1,0.00,0.02,0.02,0.96,64,-1200,75531,5595,6795
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561951,1,False,7,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.00,64,595,78069,7589,6994
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561958,1,False,14,0,0,0,0,0,0,0,0,0,0,0,4,1.8,2.0,0.0,0.4,2,2,0,4,0,0.00,0.01,0.01,0.12,64,-5027,73672,2715,7742
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561970,1,False,31,0,0,0,0,0,0,0,0,0,0,0,13,11.8,16.8,0.0,2.9,1,3,0,4,0,0.00,0.01,0.01,0.15,63,-4129,70866,3760,7889
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561977,2,False,60,0,0,0,1,0,0,0,0,0,0,0,12,3.4,14.8,4.0,2.2,2,4,0,6,1,0.00,0.13,0.13,0.54,63,-2672,68835,2642,5314
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2561990,2,False,89,0,0,0,1,0,0,0,0,0,0,0,9,6.6,4.3,0.0,1.1,1,4,2,7,1,0.00,0.02,0.02,0.71,63,-2344,67033,2224,4568
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562000,5,False,90,0,1,1,0,0,0,0,1,0,0,0,18,21.8,23.5,0.0,4.5,1,4,0,5,1,0.00,0.03,0.03,0.71,63,-2668,64674,1299,3967
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562013,1,False,76,0,0,0,2,0,0,0,1,0,0,0,10,10.6,16.2,6.0,3.3,3,2,2,7,1,0.06,0.03,0.09,2.24,63,33,65416,2415,2382
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562020,1,False,88,0,0,0,2,0,0,0,1,0,0,0,5,3.6,20.8,7.0,3.1,1,2,0,3,1,0.07,0.13,0.20,1.42,63,347,66178,2503,2156
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562029,2,False,90,0,0,0,4,0,0,0,0,0,0,0,15,16.6,3.8,0.0,2.0,5,2,3,10,1,0.00,0.01,0.01,0.91,62,-842,65385,1368,2210
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562041,3,False,81,0,0,1,0,0,0,0,0,0,0,0,11,2.0,7.3,8.0,1.7,1,3,1,5,1,0.03,0.04,0.07,0.69,62,-584,65000,2036,2620
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562049,3,False,90,0,0,1,0,0,0,0,0,0,0,0,14,5.2,6.7,0.0,1.2,1,8,0,9,1,0.00,0.01,0.01,1.88,62,-2116,63078,2000,4116
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562061,3,False,74,0,0,1,0,0,0,0,0,0,0,0,13,7.4,15.6,0.0,2.3,1,7,2,10,1,0.00,0.05,0.05,0.79,62,2503,66120,4918,2415
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562072,2,False,90,0,0,0,1,0,0,0,0,0,0,0,17,16.4,28.6,4.0,4.9,4,4,1,9,1,0.00,0.10,0.10,0.55,62,1145,67616,3749,2604
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562083,3,False,84,0,0,1,0,0,0,0,0,0,0,0,11,9.4,5.7,17.0,3.2,2,2,0,4,1,0.05,0.03,0.08,0.80,62,-669,66960,1806,2475
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562091,1,False,90,0,0,0,1,0,0,0,1,0,0,0,6,2.0,25.2,8.0,3.5,0,6,2,8,1,0.06,0.02,0.08,1.73,62,80,67307,1657,1577
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562102,2,False,90,0,0,0,1,0,0,0,0,0,0,0,9,3.4,13.2,25.0,4.2,0,4,0,4,1,0.26,0.07,0.33,1.16,62,286,67845,2064,1778
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562110,2,False,79,0,0,0,2,0,0,0,0,0,0,0,11,5.4,14.5,6.0,2.6,1,2,1,4,1,0.06,0.02,0.08,2.11,62,-1421,66656,1859,3280
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562122,6,False,90,0,1,1,0,0,0,0,0,0,0,0,23,37.4,32.0,0.0,6.9,3,5,2,10,1,0.00,0.06,0.06,0.61,62,-348,66609,1763,2111
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562133,5,False,87,0,1,0,2,0,0,0,0,0,0,0,33,35.8,43.8,6.0,8.6,2,2,4,8,1,0.00,0.28,0.28,1.05,62,-869,65881,1352,2221
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562141,7,False,90,1,0,0,1,0,0,0,1,0,0,1,30,43.2,32.3,21.0,9.7,2,5,0,7,1,0.55,0.58,1.13,1.21,62,-995,64983,1349,2344
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562150,0,False,59,0,0,0,0,0,0,0,1,0,0,0,10,8.2,26.3,2.0,3.7,1,8,2,11,1,0.00,0.03,0.03,0.81,62,6976,73694,8951,1975
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562160,1,False,90,0,0,0,1,0,0,0,1,0,0,0,12,19.2,38.3,6.0,6.4,4,5,1,10,1,0.00,0.06,0.06,0.62,62,2114,74867,5449,3335
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562170,3,False,90,0,0,1,0,0,0,0,0,0,0,0,13,8.0,8.6,2.0,1.9,1,4,1,6,1,0.00,0.05,0.05,1.49,62,394,75287,3210,2816
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562181,2,False,90,0,0,0,2,0,0,0,0,0,0,0,22,24.4,49.3,60.0,13.4,1,3,1,5,1,0.28,0.35,0.63,0.97,62,-62,75457,2340,2402
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562194,9,False,74,1,0,0,1,0,0,0,1,0,0,3,30,41.2,46.6,24.0,11.2,0,1,0,1,1,0.11,0.19,0.29,0.54,62,-1281,74321,1724,3005
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562208,3,False,80,0,0,1,0,0,0,0,0,0,0,0,16,14.2,7.6,30.0,5.2,2,3,4,9,1,0.25,0.08,0.33,0.52,62,11177,85661,13564,2387
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562221,2,False,90,0,0,0,1,0,0,0,0,0,0,0,15,13.2,14.6,10.0,3.8,2,5,3,10,1,0.09,0.02,0.11,1.62,62,3336,89471,6579,3243
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562228,5,False,90,0,0,1,0,0,0,0,0,0,0,0,24,27.6,81.7,31.0,14.0,2,7,3,12,1,0.27,0.21,0.48,0.61,62,3336,89471,6579,3243
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562240,2,False,86,0,0,0,3,0,0,0,0,0,0,0,17,13.0,36.5,4.0,5.4,1,2,1,4,1,0.03,0.19,0.22,2.77,62,906,85137,3293,2387
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562250,4,False,90,0,0,1,0,0,0,0,1,0,0,0,15,17.2,22.8,4.0,4.4,1,8,6,15,1,0.09,0.08,0.17,0.24,62,3005,88308,5985,2980
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562201,3,False,78,0,0,1,0,0,0,0,0,0,0,0,12,4.8,9.1,6.0,2.0,3,5,1,9,1,0.09,0.04,0.13,0.53,62,3005,88308,5985,2980
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562255,1,False,55,0,0,0,1,0,0,0,0,0,0,0,9,5.2,20.1,7.0,3.2,0,3,0,3,1,0.08,0.08,0.16,0.75,62,-1551,86681,1234,2785
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,2562270,1,False,58,0,0,0,1,0,0,0,0,0,0,0,11,12.6,3.2,35.0,5.1,2,2,4,8,1,0.18,0.04,0.22,0.45,62,3718,91229,6554,2836
