matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
2210373,11.0,2021-11-06 17:30:00,4,Newcastle,Away,173.0,5.0,1.0,2.0,1.0,,,88.0,5.0,,9.0,5.0,2.0,18.0,259.0,,,17.0,11.0,9.0,2.0,1.0,2.0,,,,,,,,,,1.0,,,,,3.0,5.0,10.0,4.0,4.0,2.0,,51.0,43.0,,,,1.0,14.0,1.0,1.0,,,5.0,10.0,3.0,,10.0,1.0,36.0,51.0,1.0,9.0,5.0,,,19.0,36.0,10.0,15.0,,,1.0,,,108.0,1.0,,1.0,,1.0,,6.0,,,,1.0,,,,1.0,5.0,,9.0,9.0,,9.0,92.0,47.0,29.0,2.0,1.0,2.0,2.0,1.0,300.0,,,3.0,,,25.0,55.0,25.0,1.0,1.0,1.0,,,117.0,117.0,2.0,21.0,10.0,34.3,,,1.0,,14.0,0.0,,,,75.0,4.0,,4.0,,,,4.0,,2.0,11.0,39.0,241.0,6.0,4.0,199.0,20.0,9.0,9.0,5.0,18.0,13.0,,64.0,2.0,145.0,1.0,,17.0,2.0,43.0,1.0,326.0,,0.0,6.0,23.0,,20.0,4.0,499.0,17.0,15.0,4.0,5.0,15.0,0.0
2210386,12.0,2021-11-20 15:00:00,4,Newcastle,Home,118.0,14.0,3.0,10.0,7.0,,,148.0,3.0,,1.0,4.0,2.0,32.0,256.0,,,31.0,15.0,26.0,16.0,2.0,3.0,,,,,,1.0,,,,17.0,,,,,3.0,7.0,7.0,4.0,16.0,7.0,,57.0,61.0,3.0,2.0,2.0,,18.0,5.0,2.0,1.0,,8.0,9.0,13.0,1.0,9.0,1.0,50.0,62.0,,18.0,9.0,1.0,,34.0,51.0,13.0,11.0,2.0,,3.0,2.0,,131.0,2.0,1.0,2.0,1.0,1.0,,6.0,,,2.0,,,,,1.0,9.0,,10.0,10.0,2.0,1.0,91.0,68.0,30.0,2.0,,9.0,11.0,9.0,330.0,,,3.0,3.0,1.0,47.0,55.0,41.0,,,,,,167.0,167.0,5.0,27.0,26.0,52.2,,2.0,1.0,,18.0,0.0,,,,75.0,1.0,1.0,1.0,,,,9.0,,2.0,14.0,78.0,242.0,9.0,20.0,152.0,38.0,18.0,24.0,7.0,31.0,24.0,,114.0,3.0,233.0,,,21.0,3.0,71.0,,354.0,2.0,0.0,23.0,13.0,1.0,32.0,2.0,582.0,37.0,23.0,12.0,8.0,6.0,0.0
2210391,13.0,2021-11-27 12:30:00,4,Newcastle,Away,160.0,12.0,2.0,2.0,,,,104.0,7.0,,8.0,1.0,1.0,17.0,262.0,,1.0,4.0,12.0,5.0,4.0,1.0,1.0,,,,,,,,,,8.0,,,,,,4.0,14.0,10.0,3.0,6.0,,54.0,54.0,,,,2.0,14.0,2.0,15.0,,,4.0,5.0,5.0,,7.0,3.0,52.0,32.0,2.0,20.0,10.0,,,24.0,29.0,12.0,5.0,,,,,,116.0,,,,,,,12.0,,,,1.0,,,,,10.0,1.0,11.0,11.0,1.0,8.0,78.0,58.0,25.0,4.0,,1.0,4.0,5.0,307.0,,,6.0,1.0,,30.0,39.0,23.0,,,,,,114.0,114.0,3.0,24.0,12.0,34.4,,,,1.0,14.0,0.0,,,,80.0,3.0,1.0,4.0,,1.0,,2.0,,3.0,9.0,56.0,250.0,11.0,5.0,176.0,27.0,20.0,16.0,4.0,14.0,10.0,,75.0,3.0,166.0,1.0,,10.0,1.0,45.0,3.0,328.0,,0.0,9.0,13.0,1.0,5.0,3.0,494.0,15.0,17.0,9.0,4.0,9.0,0.0
2210408,14.0,2021-11-30 19:30:00,4,Newcastle,Home,95.0,17.0,2.0,2.0,,1.0,,88.0,5.0,,4.0,4.0,3.0,19.0,181.0,,,17.0,15.0,7.0,7.0,1.0,1.0,1.0,,,,,,,,,7.0,1.0,,,,,4.0,10.0,6.0,5.0,4.0,,30.0,55.0,,,1.0,1.0,14.0,2.0,5.0,,1.0,2.0,2.0,2.0,,10.0,2.0,45.0,33.0,1.0,14.0,9.0,,1.0,30.0,40.0,8.0,10.0,1.0,,2.0,1.0,,125.0,,,,,,,13.0,,,,1.0,,,,,9.0,,10.0,10.0,2.0,4.0,53.0,67.0,29.0,5.0,,6.0,2.0,1.0,233.0,,,5.0,1.0,,27.0,46.0,15.0,,,,,1.0,125.0,125.0,,32.0,14.0,31.4,,2.0,,,14.0,0.0,,,,54.0,3.0,2.0,5.0,,1.0,1.0,6.0,,3.0,15.0,40.0,169.0,6.0,8.0,115.0,38.0,14.0,15.0,2.0,7.0,5.0,1.0,71.0,6.0,154.0,1.0,,19.0,3.0,59.0,,262.0,,1.0,9.0,8.0,1.0,23.0,0.0,420.0,9.0,15.0,8.0,2.0,6.0,0.0
2210415,15.0,2021-12-04 15:00:00,4,Newcastle,Home,109.0,12.0,3.0,3.0,,,,108.0,6.0,1.0,,8.0,,31.0,214.0,,1.0,14.0,31.0,27.0,8.0,2.0,5.0,2.0,,,,,,,,,14.0,,,,,,5.0,6.0,4.0,12.0,7.0,,41.0,54.0,1.0,1.0,1.0,1.0,13.0,11.0,7.0,,,10.0,6.0,5.0,,13.0,1.0,64.0,58.0,1.0,24.0,11.0,,,25.0,51.0,11.0,9.0,1.0,,,,,158.0,1.0,,,1.0,,,13.0,,,,,,,,,11.0,,2.0,2.0,,,68.0,70.0,26.0,3.0,,1.0,10.0,4.0,296.0,,,4.0,,,37.0,36.0,29.0,,,,,,162.0,162.0,6.0,29.0,14.0,47.8,,,,1.0,13.0,0.0,,,,55.0,1.0,,1.0,,2.0,2.0,4.0,1.0,2.0,14.0,68.0,202.0,2.0,11.0,142.0,36.0,24.0,11.0,9.0,20.0,11.0,2.0,110.0,7.0,200.0,1.0,1.0,33.0,1.0,81.0,,322.0,1.0,0.0,19.0,13.0,2.0,19.0,1.0,501.0,29.0,17.0,9.0,10.0,9.0,0.0
2210427,16.0,2021-12-12 14:00:00,4,Newcastle,Away,166.0,11.0,2.0,6.0,4.0,1.0,1.0,184.0,4.0,1.0,3.0,5.0,5.0,32.0,344.0,,,19.0,14.0,16.0,7.0,,1.0,,,,,,,,,,10.0,,,,,1.0,8.0,5.0,3.0,7.0,5.0,,65.0,53.0,,,,1.0,11.0,6.0,4.0,,,6.0,12.0,3.0,,12.0,,53.0,62.0,1.0,12.0,6.0,,,20.0,53.0,16.0,9.0,,,1.0,2.0,,148.0,,,,,,,9.0,,,,1.0,,,,1.0,6.0,,4.0,4.0,,3.0,110.0,66.0,39.0,4.0,,3.0,4.0,3.0,410.0,,,1.0,3.0,,70.0,70.0,27.0,1.0,1.0,1.0,,,144.0,144.0,5.0,21.0,24.0,52.7,,,,,11.0,0.0,,,,108.0,1.0,,1.0,,3.0,,3.0,1.0,3.0,7.0,85.0,331.0,4.0,7.0,195.0,41.0,12.0,19.0,6.0,23.0,17.0,,128.0,1.0,259.0,1.0,1.0,15.0,5.0,68.0,1.0,431.0,,0.0,12.0,26.0,1.0,19.0,3.0,621.0,35.0,16.0,11.0,6.0,16.0,0.0
2210439,17.0,2021-12-16 20:00:00,4,Newcastle,Away,92.0,20.0,,1.0,1.0,,,64.0,3.0,,2.0,4.0,1.0,22.0,155.0,,,9.0,16.0,9.0,1.0,,,1.0,,1.0,1.0,2.0,,,1.0,,3.0,,,,,,4.0,16.0,7.0,,5.0,,36.0,76.0,,,,,5.0,,8.0,,,,5.0,1.0,,8.0,4.0,40.0,48.0,,28.0,19.0,1.0,,20.0,38.0,4.0,9.0,,,1.0,,2.0,150.0,,,,,,,14.0,,,1.0,,,,,,19.0,,22.0,22.0,10.0,2.0,35.0,72.0,26.0,11.0,1.0,1.0,,3.0,229.0,,,6.0,1.0,,43.0,36.0,11.0,,,,,,141.0,141.0,,51.0,16.0,25.8,,3.0,,,5.0,0.0,,,,37.0,4.0,1.0,6.0,,,1.0,2.0,,3.0,14.0,24.0,147.0,2.0,1.0,130.0,66.0,28.0,10.0,,6.0,6.0,1.0,50.0,3.0,134.0,1.0,,14.0,1.0,72.0,1.0,258.0,,0.0,5.0,24.0,,9.0,3.0,433.0,6.0,19.0,6.0,,20.0,0.0
2210445,18.0,2021-12-19 14:00:00,4,Newcastle,Home,133.0,14.0,1.0,2.0,1.0,1.0,,84.0,6.0,,7.0,2.0,3.0,23.0,215.0,,1.0,10.0,8.0,12.0,3.0,1.0,1.0,,,,,,,,,,3.0,,,,,1.0,5.0,16.0,2.0,2.0,3.0,,40.0,41.0,,,,,11.0,,11.0,,,3.0,6.0,2.0,,12.0,2.0,48.0,40.0,,16.0,7.0,1.0,,18.0,38.0,9.0,6.0,,,3.0,2.0,,106.0,,,,,,,8.0,,,,1.0,,,,1.0,7.0,,11.0,11.0,,7.0,65.0,47.0,29.0,6.0,,3.0,1.0,1.0,245.0,,,2.0,,,43.0,21.0,20.0,,,,,,102.0,102.0,7.0,11.0,15.0,28.1,,,,,11.0,0.0,,,,54.0,3.0,,3.0,,,,4.0,,3.0,6.0,46.0,199.0,7.0,4.0,142.0,27.0,16.0,18.0,2.0,12.0,10.0,,72.0,7.0,135.0,1.0,,5.0,3.0,41.0,4.0,265.0,,0.0,5.0,13.0,1.0,14.0,1.0,424.0,12.0,13.0,9.0,3.0,7.0,0.0
2210456,19.0,2021-12-27 20:00:00,4,Newcastle,Home,72.0,8.0,,,,3.0,,95.0,5.0,1.0,3.0,6.0,5.0,25.0,167.0,,,22.0,16.0,9.0,8.0,,,1.0,,,,,,,,,13.0,,,,1.0,,6.0,8.0,5.0,5.0,8.0,,33.0,59.0,1.0,1.0,,2.0,16.0,2.0,11.0,1.0,,2.0,4.0,1.0,,9.0,1.0,55.0,47.0,2.0,20.0,11.0,,1.0,23.0,43.0,11.0,8.0,,,2.0,2.0,,140.0,1.0,,,1.0,,,12.0,,,1.0,,,,,,11.0,1.0,17.0,17.0,2.0,3.0,47.0,59.0,19.0,3.0,1.0,1.0,8.0,8.0,236.0,,,7.0,1.0,,60.0,35.0,23.0,,,,,,147.0,147.0,3.0,20.0,31.0,31.4,1.0,2.0,,,16.0,0.0,,,,39.0,2.0,1.0,2.0,,1.0,1.0,3.0,,3.0,9.0,51.0,156.0,9.0,9.0,92.0,21.0,20.0,20.0,2.0,9.0,7.0,1.0,92.0,4.0,176.0,1.0,1.0,23.0,6.0,62.0,2.0,259.0,,0.0,13.0,18.0,,28.0,3.0,472.0,18.0,20.0,12.0,2.0,10.0,0.0
2210465,20.0,2022-03-17 19:45:00,4,Newcastle,Away,158.0,20.0,3.0,6.0,3.0,4.0,,192.0,4.0,,4.0,3.0,3.0,34.0,344.0,,,23.0,31.0,35.0,9.0,2.0,4.0,1.0,,,1.0,1.0,,1.0,,,10.0,,,,,2.0,3.0,5.0,4.0,8.0,9.0,,70.0,56.0,,,,,14.0,5.0,7.0,,,7.0,9.0,2.0,,6.0,1.0,66.0,68.0,,11.0,6.0,,,21.0,61.0,11.0,12.0,,,2.0,1.0,1.0,171.0,,,,,,,6.0,,,,1.0,,,,,6.0,,2.0,2.0,,4.0,111.0,81.0,44.0,5.0,,4.0,7.0,6.0,426.0,,,3.0,,,69.0,59.0,34.0,,,,,,163.0,163.0,2.0,27.0,21.0,61.7,,,,1.0,14.0,0.0,,,,95.0,1.0,1.0,2.0,,,1.0,6.0,,3.0,13.0,85.0,331.0,7.0,11.0,189.0,47.0,11.0,18.0,7.0,19.0,12.0,1.0,128.0,10.0,277.0,2.0,,15.0,3.0,73.0,1.0,447.0,,0.0,17.0,15.0,,27.0,1.0,643.0,26.0,24.0,6.0,7.0,11.0,0.0
2210479,21.0,2022-03-10 19:30:00,4,Newcastle,Away,107.0,14.0,2.0,5.0,3.0,2.0,1.0,108.0,5.0,,4.0,10.0,2.0,34.0,210.0,1.0,,12.0,19.0,20.0,4.0,,1.0,,,,,,,,,,6.0,,,,,1.0,4.0,11.0,3.0,5.0,3.0,,41.0,75.0,2.0,1.0,1.0,1.0,20.0,3.0,12.0,,,5.0,6.0,5.0,,9.0,2.0,53.0,54.0,1.0,28.0,11.0,,1.0,16.0,50.0,7.0,5.0,1.0,,,1.0,,143.0,2.0,,2.0,1.0,1.0,,5.0,,,1.0,,,,,,11.0,,12.0,12.0,1.0,4.0,65.0,69.0,39.0,12.0,1.0,1.0,5.0,4.0,290.0,,,5.0,2.0,,51.0,34.0,21.0,,,,,,149.0,149.0,5.0,32.0,29.0,32.2,,,3.0,,20.0,0.0,,,,57.0,3.0,1.0,4.0,,,,1.0,1.0,3.0,11.0,51.0,194.0,9.0,6.0,137.0,35.0,28.0,14.0,5.0,17.0,12.0,,91.0,11.0,186.0,,,25.0,2.0,66.0,1.0,306.0,1.0,0.0,8.0,21.0,1.0,14.0,1.0,509.0,22.0,21.0,8.0,5.0,7.0,0.0
2210486,22.0,2022-01-15 15:00:00,4,Newcastle,Home,147.0,12.0,2.0,6.0,4.0,4.0,1.0,167.0,5.0,,5.0,5.0,2.0,25.0,308.0,,,22.0,27.0,31.0,4.0,3.0,3.0,,,,,,,,,,7.0,,,,,2.0,6.0,10.0,8.0,8.0,4.0,,68.0,53.0,1.0,1.0,,,11.0,3.0,12.0,,,4.0,9.0,6.0,,15.0,,70.0,81.0,,10.0,8.0,,1.0,27.0,50.0,13.0,12.0,1.0,,3.0,3.0,,145.0,,,,,,,6.0,,,1.0,,,,,,8.0,1.0,10.0,10.0,,5.0,95.0,68.0,34.0,6.0,,6.0,1.0,1.0,385.0,,,7.0,1.0,,74.0,81.0,30.0,,,,,,161.0,161.0,3.0,12.0,29.0,52.0,,2.0,,,11.0,0.0,,,,99.0,4.0,,4.0,,1.0,,8.0,3.0,2.0,11.0,59.0,295.0,8.0,7.0,165.0,35.0,10.0,15.0,3.0,21.0,18.0,,101.0,10.0,263.0,,,26.0,2.0,64.0,1.0,407.0,,0.0,12.0,27.0,,29.0,3.0,617.0,22.0,19.0,11.0,4.0,18.0,0.0
2210496,23.0,2022-01-22 15:00:00,4,Newcastle,Away,72.0,16.0,4.0,5.0,1.0,5.0,,119.0,4.0,,5.0,4.0,4.0,27.0,186.0,,,16.0,14.0,30.0,9.0,,1.0,1.0,1.0,,,1.0,,,,,12.0,,,,,,3.0,8.0,5.0,6.0,9.0,,28.0,75.0,1.0,1.0,,,15.0,8.0,13.0,,,7.0,7.0,1.0,,10.0,1.0,56.0,66.0,,28.0,15.0,,,22.0,60.0,9.0,9.0,,,1.0,,1.0,135.0,,,,,,,9.0,,,,1.0,,,,1.0,15.0,,16.0,16.0,5.0,5.0,59.0,58.0,33.0,6.0,1.0,4.0,5.0,3.0,257.0,,,5.0,1.0,,41.0,33.0,29.0,,,,,,142.0,142.0,4.0,38.0,19.0,37.0,,,,,15.0,0.0,,,,55.0,3.0,1.0,4.0,,,1.0,4.0,,3.0,13.0,68.0,174.0,8.0,9.0,92.0,36.0,28.0,20.0,6.0,14.0,8.0,1.0,122.0,19.0,199.0,1.0,,22.0,5.0,65.0,,277.0,,0.0,15.0,18.0,1.0,22.0,2.0,494.0,33.0,14.0,9.0,7.0,9.0,0.0
2210509,24.0,2022-02-08 19:45:00,4,Newcastle,Home,101.0,28.0,5.0,6.0,1.0,2.0,,96.0,8.0,,2.0,3.0,2.0,29.0,191.0,1.0,,20.0,23.0,30.0,8.0,4.0,6.0,3.0,1.0,,,1.0,1.0,,,,11.0,,1.0,1.0,,2.0,3.0,8.0,4.0,16.0,4.0,,52.0,62.0,1.0,2.0,1.0,,21.0,5.0,14.0,1.0,,6.0,2.0,3.0,1.0,10.0,1.0,69.0,84.0,,12.0,8.0,,,24.0,48.0,13.0,12.0,1.0,,6.0,4.0,1.0,139.0,,,,,,,11.0,,,1.0,,,,,,8.0,2.0,17.0,17.0,1.0,2.0,54.0,69.0,36.0,2.0,,4.0,8.0,9.0,268.0,,,6.0,2.0,1.0,43.0,42.0,24.0,,,,,,151.0,151.0,5.0,21.0,32.0,39.3,2.0,,3.0,,21.0,0.0,,,,47.0,2.0,1.0,2.0,,,3.0,6.0,1.0,3.0,15.0,45.0,174.0,10.0,12.0,131.0,52.0,12.0,30.0,5.0,14.0,9.0,3.0,83.0,11.0,175.0,,,13.0,4.0,61.0,1.0,292.0,1.0,0.0,20.0,21.0,,26.0,2.0,509.0,33.0,14.0,21.0,6.0,7.0,0.0
2210517,25.0,2022-02-13 14:00:00,4,Newcastle,Home,77.0,9.0,2.0,4.0,2.0,4.0,,96.0,7.0,1.0,2.0,10.0,2.0,25.0,169.0,,,12.0,12.0,22.0,6.0,1.0,2.0,,1.0,,,1.0,,,,,7.0,,,,,,8.0,5.0,6.0,5.0,5.0,,24.0,55.0,,,,1.0,15.0,4.0,9.0,,1.0,3.0,5.0,3.0,1.0,4.0,,56.0,61.0,1.0,13.0,7.0,,,22.0,50.0,22.0,15.0,,,1.0,,1.0,126.0,,,,,,,10.0,,,,,,,,1.0,7.0,,12.0,12.0,1.0,2.0,44.0,57.0,27.0,6.0,,3.0,4.0,2.0,221.0,,,4.0,2.0,,48.0,37.0,14.0,,,,,,129.0,129.0,6.0,20.0,23.0,37.0,,,,,15.0,0.0,,,,55.0,,1.0,1.0,,,,4.0,,3.0,10.0,52.0,153.0,9.0,7.0,92.0,24.0,13.0,19.0,3.0,11.0,8.0,,93.0,15.0,168.0,,1.0,23.0,3.0,56.0,3.0,249.0,,0.0,10.0,15.0,,17.0,3.0,424.0,14.0,18.0,9.0,3.0,8.0,0.0
2210529,26.0,2022-02-19 12:30:00,4,Newcastle,Away,181.0,19.0,1.0,7.0,6.0,,,165.0,4.0,,4.0,3.0,6.0,30.0,339.0,,,16.0,25.0,18.0,8.0,2.0,6.0,,,,,,,,,,7.0,,,,,1.0,1.0,10.0,1.0,8.0,6.0,,70.0,56.0,1.0,1.0,,3.0,11.0,6.0,3.0,,,7.0,14.0,9.0,,8.0,1.0,46.0,40.0,3.0,14.0,8.0,,,30.0,61.0,7.0,3.0,,1.0,,,,141.0,,,,,,,6.0,,,1.0,1.0,,,,,8.0,,6.0,6.0,1.0,4.0,106.0,62.0,31.0,3.0,1.0,3.0,7.0,3.0,416.0,,,6.0,1.0,,73.0,47.0,37.0,,,,,,148.0,148.0,3.0,25.0,23.0,53.0,,,1.0,,11.0,0.0,,,,114.0,2.0,,2.0,,,,5.0,1.0,2.0,11.0,83.0,327.0,7.0,10.0,203.0,41.0,14.0,10.0,5.0,28.0,23.0,,129.0,4.0,256.0,1.0,,16.0,7.0,63.0,1.0,431.0,2.0,0.0,14.0,12.0,,22.0,3.0,613.0,33.0,15.0,7.0,7.0,7.0,0.0
2210532,27.0,2022-02-26 15:00:00,4,Newcastle,Away,162.0,18.0,2.0,11.0,9.0,1.0,1.0,267.0,6.0,,1.0,4.0,4.0,32.0,418.0,,1.0,21.0,21.0,20.0,14.0,3.0,3.0,1.0,,,2.0,2.0,,,,1.0,20.0,,,,,1.0,4.0,5.0,1.0,18.0,8.0,,69.0,56.0,2.0,1.0,1.0,,15.0,5.0,5.0,,,6.0,19.0,4.0,,5.0,,41.0,47.0,,26.0,11.0,,1.0,24.0,54.0,7.0,8.0,,,4.0,2.0,2.0,171.0,2.0,,2.0,2.0,,1.0,7.0,,,2.0,,,,,1.0,11.0,,6.0,6.0,1.0,1.0,135.0,67.0,46.0,6.0,2.0,7.0,12.0,11.0,491.0,,,2.0,1.0,,120.0,77.0,37.0,,,,,,136.0,136.0,2.0,25.0,27.0,62.7,,,,,15.0,0.0,,,,129.0,1.0,,1.0,,2.0,1.0,10.0,,3.0,10.0,136.0,407.0,4.0,19.0,197.0,31.0,26.0,10.0,6.0,31.0,25.0,2.0,166.0,6.0,338.0,,,16.0,5.0,54.0,,504.0,2.0,0.0,26.0,13.0,1.0,26.0,1.0,697.0,34.0,15.0,6.0,6.0,5.0,0.0
2210546,28.0,2022-03-05 15:00:00,4,Newcastle,Home,93.0,19.0,1.0,4.0,3.0,2.0,1.0,102.0,1.0,,1.0,7.0,5.0,25.0,191.0,,1.0,12.0,33.0,22.0,5.0,1.0,1.0,3.0,,,,,,,,1.0,7.0,,,1.0,,2.0,5.0,11.0,4.0,10.0,,,44.0,69.0,2.0,2.0,1.0,1.0,19.0,2.0,12.0,,,4.0,8.0,1.0,1.0,4.0,1.0,64.0,45.0,1.0,29.0,17.0,,2.0,26.0,37.0,8.0,9.0,1.0,,1.0,2.0,,161.0,1.0,1.0,1.0,,1.0,1.0,8.0,,,1.0,1.0,,,,,17.0,1.0,15.0,15.0,3.0,1.0,51.0,71.0,34.0,7.0,,3.0,4.0,4.0,278.0,,,7.0,,,39.0,48.0,20.0,,,,,,158.0,158.0,6.0,33.0,22.0,32.4,1.0,,,,19.0,0.0,,,,48.0,3.0,,3.0,,1.0,3.0,4.0,,3.0,12.0,41.0,178.0,10.0,7.0,131.0,39.0,29.0,9.0,4.0,15.0,11.0,3.0,71.0,10.0,188.0,1.0,,22.0,7.0,66.0,,304.0,,0.0,10.0,12.0,1.0,14.0,1.0,482.0,15.0,21.0,2.0,4.0,8.0,0.0
2210554,29.0,2022-03-13 14:00:00,4,Newcastle,Away,61.0,11.0,,3.0,3.0,2.0,2.0,72.0,7.0,,2.0,5.0,2.0,20.0,130.0,,,14.0,10.0,15.0,2.0,2.0,1.0,,,,,,,,,,2.0,,,,,3.0,9.0,5.0,3.0,5.0,2.0,,31.0,46.0,,,,2.0,17.0,,6.0,,,2.0,2.0,2.0,,4.0,,47.0,54.0,2.0,22.0,17.0,,,23.0,50.0,17.0,16.0,,,4.0,3.0,,107.0,,,,,,,9.0,,,,,,,,,17.0,,3.0,3.0,,2.0,33.0,53.0,24.0,7.0,,3.0,1.0,2.0,182.0,,,1.0,3.0,,38.0,27.0,13.0,,,,,,134.0,134.0,4.0,23.0,15.0,27.2,,,,,17.0,0.0,,,,38.0,2.0,,2.0,,2.0,,5.0,,3.0,15.0,38.0,115.0,5.0,4.0,76.0,28.0,22.0,17.0,2.0,9.0,7.0,,78.0,5.0,142.0,,,21.0,3.0,54.0,6.0,209.0,,0.0,7.0,16.0,,22.0,3.0,388.0,13.0,18.0,7.0,2.0,6.0,0.0
2210566,30.0,2022-04-20 19:45:00,4,Newcastle,Home,128.0,14.0,,1.0,1.0,2.0,1.0,134.0,3.0,,1.0,4.0,3.0,20.0,261.0,,,17.0,20.0,21.0,4.0,3.0,,,,,,,,,,,10.0,,,,,3.0,7.0,9.0,1.0,9.0,4.0,,54.0,55.0,,,,1.0,17.0,6.0,5.0,,,2.0,2.0,1.0,,9.0,1.0,57.0,65.0,1.0,22.0,13.0,,1.0,25.0,49.0,12.0,12.0,1.0,,2.0,1.0,,147.0,1.0,,,1.0,,,6.0,,,1.0,,,,,,13.0,,14.0,14.0,1.0,1.0,73.0,64.0,32.0,5.0,,2.0,6.0,4.0,323.0,,,2.0,2.0,,36.0,56.0,19.0,,,,,,142.0,142.0,3.0,26.0,22.0,36.3,,,,,17.0,0.0,,,,73.0,2.0,,2.0,,1.0,,3.0,,3.0,14.0,55.0,248.0,8.0,8.0,150.0,30.0,22.0,25.0,2.0,6.0,4.0,,88.0,7.0,203.0,,,13.0,3.0,51.0,2.0,347.0,,0.0,13.0,18.0,1.0,26.0,1.0,547.0,17.0,18.0,14.0,2.0,12.0,0.0
2210578,31.0,2022-04-03 16:30:00,4,Newcastle,Away,189.0,10.0,2.0,3.0,1.0,,,138.0,8.0,,6.0,5.0,2.0,27.0,324.0,,,8.0,10.0,16.0,3.0,1.0,1.0,,1.0,,,1.0,,,,,6.0,,,,,,4.0,13.0,6.0,4.0,4.0,,63.0,40.0,,,,,6.0,4.0,6.0,,1.0,3.0,8.0,3.0,1.0,9.0,,40.0,46.0,,17.0,10.0,,,21.0,40.0,7.0,10.0,,,4.0,2.0,1.0,124.0,,,,,,,11.0,,,,1.0,,,,,10.0,,7.0,7.0,1.0,6.0,99.0,51.0,34.0,2.0,,2.0,2.0,1.0,355.0,,,4.0,2.0,,48.0,45.0,23.0,,,,,,102.0,102.0,4.0,13.0,17.0,39.2,,3.0,,,6.0,0.0,,,,93.0,,1.0,1.0,,,,3.0,1.0,3.0,10.0,73.0,305.0,3.0,4.0,198.0,18.0,17.0,15.0,3.0,16.0,13.0,,98.0,3.0,197.0,1.0,,13.0,2.0,43.0,4.0,379.0,,0.0,8.0,13.0,,9.0,3.0,526.0,16.0,10.0,7.0,3.0,9.0,0.0
