matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2128386,11,2021-01-23 20:00:00,4,Newcastle,Away,154.0,10.0,1.0,4.0,3.0,2.0,,138.0,4.0,,4.0,6.0,1.0,25.0,288.0,,24.0,16.0,14.0,5.0,1.0,3.0,1.0,,,,,,,,,,,,4.0,,,,,,,11.0,9.0,5.0,6.0,1.0,56.0,53.0,,,,,25.0,2.0,3.0,,,4.0,9.0,17.0,,5.0,1.0,48.0,45.0,,12.0,6.0,1.0,1.0,26.0,56.0,18.0,9.0,,,,1.0,,137.0,,,,,,,9.0,,,,6.0,,6.0,6.0,1.0,,4.0,89.0,63.0,32.0,5.0,,3.0,3.0,1.0,348.0,3.0,4.0,,54.0,64.0,32.0,,,,,,141.0,141.0,2.0,21.0,25.0,40.8,,,,1.0,25.0,0.0,87.0,2.0,1.0,3.0,,1.0,1.0,4.0,1.0,,3.0,7.0,74.0,275.0,7.0,6.0,175.0,33.0,12.0,14.0,4.0,31.0,27.0,1.0,110.0,5.0,225.0,,,14.0,1.0,57.0,2.0,369.0,,0.0,7.0,14.0,,28.0,3.0,548.0,10.0,12.0,,8.0,4.0,7.0,0.0
2128403,12,2020-12-12 15:00:00,4,Newcastle,Home,169.0,14.0,2.0,5.0,3.0,1.0,,157.0,3.0,,5.0,5.0,13.0,30.0,321.0,,19.0,18.0,20.0,5.0,3.0,4.0,,0.0,,,,,,,,,,,7.0,0.0,,,,,1.0,3.0,4.0,9.0,9.0,3.0,71.0,44.0,1.0,,1.0,2.0,11.0,4.0,6.0,,1.0,4.0,6.0,8.0,0.0,11.0,,49.0,46.0,2.0,25.0,13.0,,,30.0,43.0,9.0,12.0,,,3.0,1.0,,141.0,2.0,,2.0,2.0,,,8.0,2.0,,,13.0,,13.0,13.0,2.0,0.0,5.0,97.0,79.0,37.0,3.0,1.0,1.0,9.0,7.0,376.0,5.0,,0.0,41.0,57.0,25.0,,,,,,133.0,133.0,2.0,20.0,14.0,45.3,,,,1.0,11.0,0.0,92.0,,2.0,2.0,,,,1.0,2.0,0.0,3.0,19.0,62.0,306.0,5.0,10.0,195.0,28.0,25.0,14.0,4.0,19.0,15.0,,86.0,5.0,225.0,,,32.0,13.0,74.0,3.0,401.0,,0.0,12.0,7.0,,23.0,2.0,597.0,20.0,14.0,0.0,7.0,4.0,2.0,0.0
2128409,13,2020-12-16 18:00:00,4,Newcastle,Away,70.0,11.0,2.0,6.0,4.0,1.0,1.0,98.0,4.0,,1.0,6.0,6.0,17.0,162.0,,11.0,18.0,19.0,5.0,2.0,2.0,1.0,,1.0,,,1.0,,,,,,,6.0,,,,,,1.0,9.0,17.0,8.0,8.0,2.0,38.0,58.0,2.0,1.0,1.0,5.0,15.0,1.0,7.0,,,4.0,8.0,2.0,1.0,8.0,4.0,50.0,51.0,5.0,33.0,16.0,,,29.0,44.0,13.0,10.0,,,2.0,1.0,1.0,129.0,2.0,1.0,1.0,1.0,1.0,,13.0,1.0,1.0,1.0,16.0,1.0,10.0,10.0,2.0,,1.0,37.0,66.0,31.0,7.0,1.0,4.0,5.0,4.0,210.0,7.0,2.0,,29.0,43.0,20.0,,,,,,128.0,128.0,2.0,30.0,17.0,31.3,,3.0,,,15.0,0.0,42.0,5.0,,5.0,,3.0,1.0,5.0,,,3.0,13.0,46.0,145.0,9.0,9.0,86.0,30.0,33.0,19.0,4.0,15.0,11.0,1.0,79.0,5.0,175.0,1.0,,19.0,7.0,60.0,2.0,246.0,,0.0,10.0,8.0,,13.0,1.0,446.0,20.0,16.0,,14.0,4.0,3.0,0.0
2128422,14,2020-12-19 20:00:00,4,Newcastle,Home,199.0,19.0,,3.0,3.0,2.0,1.0,186.0,6.0,,5.0,4.0,3.0,31.0,382.0,,8.0,16.0,22.0,6.0,1.0,2.0,,,1.0,,1.0,2.0,1.0,,,,,,6.0,1.0,,,,,1.0,4.0,7.0,5.0,6.0,6.0,62.0,57.0,,,1.0,1.0,18.0,2.0,13.0,,1.0,2.0,9.0,5.0,,6.0,2.0,43.0,55.0,1.0,27.0,15.0,,,33.0,59.0,7.0,16.0,1.0,,7.0,3.0,2.0,164.0,,,,,,,8.0,,,,15.0,,20.0,20.0,,,5.0,125.0,67.0,36.0,9.0,,3.0,4.0,5.0,449.0,3.0,,1.0,72.0,65.0,25.0,,,,,1.0,125.0,125.0,4.0,25.0,23.0,49.5,,,1.0,1.0,18.0,0.0,119.0,3.0,1.0,4.0,,,,5.0,,,3.0,20.0,76.0,363.0,8.0,7.0,224.0,42.0,27.0,6.0,2.0,19.0,17.0,,110.0,3.0,265.0,1.0,,14.0,3.0,59.0,1.0,470.0,,0.0,12.0,12.0,,8.0,1.0,645.0,13.0,13.0,,5.0,2.0,9.0,0.0
2128432,15,2020-12-26 20:00:00,4,Newcastle,Away,108.0,11.0,,4.0,4.0,,,102.0,4.0,,1.0,8.0,4.0,24.0,206.0,,12.0,10.0,15.0,5.0,,4.0,1.0,,,,,,,,,,,,3.0,,,,,,,6.0,8.0,3.0,4.0,3.0,63.0,48.0,,,,,20.0,2.0,12.0,,,3.0,9.0,4.0,,4.0,2.0,42.0,35.0,,23.0,8.0,,,27.0,33.0,12.0,5.0,,,2.0,2.0,,101.0,,,,,,,5.0,,,,8.0,,16.0,16.0,2.0,,1.0,60.0,49.0,25.0,7.0,,2.0,3.0,2.0,258.0,3.0,1.0,,45.0,39.0,22.0,,,,,,104.0,104.0,4.0,25.0,15.0,24.9,,,,1.0,20.0,0.0,48.0,3.0,1.0,4.0,,,1.0,3.0,,,3.0,16.0,45.0,195.0,15.0,5.0,131.0,28.0,23.0,8.0,3.0,18.0,15.0,1.0,69.0,3.0,159.0,,,24.0,4.0,53.0,3.0,272.0,,0.0,7.0,11.0,,13.0,2.0,425.0,9.0,11.0,,4.0,3.0,4.0,0.0
2128442,16,2020-12-30 20:00:00,4,Newcastle,Home,66.0,13.0,2.0,4.0,2.0,,2.0,97.0,4.0,,,3.0,2.0,16.0,159.0,,13.0,27.0,20.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,5.0,,,,,,2.0,4.0,6.0,5.0,5.0,3.0,35.0,48.0,1.0,1.0,,2.0,17.0,2.0,7.0,,,5.0,9.0,1.0,,8.0,3.0,53.0,56.0,2.0,52.0,19.0,,,31.0,47.0,9.0,13.0,,,3.0,3.0,,118.0,,,,,,,7.0,,,,19.0,,14.0,14.0,1.0,,,33.0,55.0,25.0,12.0,,4.0,3.0,2.0,217.0,3.0,,,44.0,38.0,24.0,,,,,,124.0,124.0,1.0,26.0,17.0,26.9,,,,2.0,17.0,0.0,55.0,3.0,1.0,4.0,,,1.0,4.0,1.0,,2.0,22.0,40.0,146.0,6.0,7.0,92.0,31.0,52.0,6.0,5.0,18.0,13.0,1.0,78.0,1.0,167.0,,,32.0,2.0,60.0,2.0,241.0,,0.0,8.0,19.0,,18.0,2.0,443.0,14.0,11.0,,4.0,5.0,12.0,0.0
2128452,17,2021-01-03 14:15:00,4,Newcastle,Home,139.0,24.0,2.0,4.0,2.0,1.0,,126.0,3.0,,4.0,5.0,6.0,30.0,261.0,,18.0,19.0,24.0,1.0,3.0,3.0,,,,,,,,,,,,,2.0,,,,,,3.0,4.0,4.0,5.0,5.0,3.0,73.0,64.0,,,,5.0,18.0,3.0,10.0,,,3.0,5.0,9.0,,10.0,,52.0,62.0,5.0,11.0,8.0,,,34.0,62.0,10.0,11.0,,,2.0,2.0,,167.0,,,,,,,10.0,,,,8.0,,15.0,15.0,3.0,,4.0,64.0,72.0,33.0,6.0,,2.0,2.0,2.0,344.0,1.0,1.0,,46.0,51.0,21.0,,,,,,165.0,165.0,5.0,24.0,28.0,43.3,,,,,18.0,0.0,67.0,1.0,,1.0,,,,3.0,,,3.0,19.0,56.0,248.0,9.0,4.0,174.0,48.0,11.0,15.0,3.0,19.0,16.0,,103.0,4.0,216.0,,,24.0,6.0,74.0,3.0,371.0,,0.0,8.0,16.0,,28.0,0.0,557.0,13.0,12.0,,11.0,3.0,9.0,0.0
2128461,18,2021-01-12 18:00:00,4,Newcastle,Away,94.0,9.0,1.0,3.0,2.0,3.0,,102.0,6.0,,4.0,9.0,4.0,27.0,193.0,,20.0,21.0,19.0,2.0,1.0,2.0,1.0,,,,2.0,2.0,,,1.0,,,,3.0,,,,,,,6.0,13.0,4.0,4.0,3.0,38.0,43.0,1.0,1.0,,2.0,14.0,1.0,7.0,,1.0,2.0,6.0,3.0,,7.0,2.0,50.0,51.0,2.0,32.0,14.0,,,25.0,32.0,12.0,13.0,,,2.0,1.0,2.0,121.0,,,,,,,13.0,,,1.0,14.0,,6.0,6.0,,,4.0,60.0,62.0,29.0,5.0,,2.0,1.0,3.0,253.0,7.0,2.0,,43.0,28.0,16.0,1.0,1.0,1.0,,,127.0,127.0,1.0,23.0,11.0,33.8,,,,2.0,14.0,0.0,64.0,3.0,,3.0,1.0,,1.0,3.0,,,3.0,10.0,35.0,179.0,8.0,3.0,121.0,26.0,32.0,8.0,2.0,12.0,10.0,1.0,64.0,9.0,174.0,,,25.0,5.0,65.0,2.0,283.0,,1.0,7.0,15.0,,23.0,3.0,466.0,11.0,10.0,,4.0,2.0,8.0,0.0
2128466,19,2021-01-18 20:00:00,4,Newcastle,Away,135.0,21.0,,1.0,1.0,1.0,1.0,108.0,9.0,,3.0,5.0,2.0,30.0,242.0,,7.0,9.0,16.0,3.0,1.0,,,,,,,,,,,,,,3.0,,,,,,1.0,2.0,14.0,6.0,3.0,1.0,62.0,46.0,,,,1.0,13.0,1.0,9.0,,,2.0,5.0,2.0,,3.0,2.0,33.0,45.0,1.0,10.0,6.0,,,36.0,37.0,8.0,9.0,,1.0,1.0,1.0,,122.0,,,,,,,12.0,,1.0,,6.0,,3.0,3.0,,,3.0,66.0,57.0,30.0,7.0,,2.0,2.0,1.0,293.0,3.0,,,38.0,35.0,17.0,,,,,,125.0,125.0,2.0,28.0,10.0,33.6,,,,,13.0,0.0,73.0,3.0,,3.0,,,,2.0,,,3.0,10.0,53.0,219.0,9.0,4.0,161.0,43.0,10.0,13.0,2.0,10.0,8.0,,79.0,7.0,172.0,1.0,,18.0,4.0,60.0,1.0,323.0,,0.0,4.0,11.0,,16.0,0.0,464.0,7.0,17.0,,9.0,2.0,4.0,0.0
2128483,20,2021-01-26 18:00:00,4,Newcastle,Home,104.0,8.0,3.0,5.0,2.0,,1.0,123.0,7.0,,2.0,4.0,1.0,12.0,222.0,,15.0,27.0,25.0,11.0,5.0,4.0,,,2.0,,,4.0,,,,,,,11.0,,,1.0,,,3.0,7.0,8.0,1.0,9.0,13.0,44.0,67.0,1.0,,1.0,1.0,16.0,7.0,8.0,,,9.0,11.0,5.0,,9.0,1.0,59.0,64.0,1.0,20.0,7.0,,,30.0,54.0,10.0,12.0,,,5.0,1.0,4.0,131.0,1.0,,1.0,1.0,,,8.0,1.0,,1.0,7.0,2.0,6.0,6.0,1.0,,2.0,72.0,48.0,20.0,5.0,1.0,8.0,9.0,5.0,292.0,3.0,2.0,,43.0,40.0,32.0,,,,,,152.0,152.0,6.0,23.0,33.0,42.3,1.0,,,2.0,16.0,0.0,66.0,,,1.0,,1.0,,10.0,,,2.0,16.0,58.0,205.0,8.0,17.0,134.0,29.0,20.0,22.0,9.0,26.0,17.0,,93.0,1.0,205.0,,,23.0,2.0,44.0,1.0,313.0,,0.0,22.0,11.0,,20.0,1.0,515.0,21.0,17.0,,16.0,9.0,6.0,0.0
2128490,21,2021-01-30 12:30:00,4,Newcastle,Away,89.0,16.0,2.0,7.0,5.0,3.0,,144.0,3.0,1.0,3.0,5.0,1.0,27.0,226.0,1.0,16.0,21.0,12.0,6.0,1.0,3.0,2.0,,2.0,,,2.0,,,,,,,8.0,,,,1.0,,,3.0,8.0,3.0,9.0,4.0,36.0,52.0,4.0,3.0,1.0,2.0,19.0,5.0,6.0,,,12.0,10.0,7.0,,10.0,2.0,49.0,46.0,2.0,27.0,12.0,,,43.0,47.0,6.0,13.0,2.0,1.0,4.0,3.0,2.0,123.0,2.0,1.0,2.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,12.0,2.0,10.0,10.0,1.0,,3.0,73.0,61.0,28.0,7.0,,3.0,6.0,3.0,274.0,2.0,1.0,,34.0,77.0,42.0,,,,,,137.0,137.0,1.0,30.0,17.0,39.1,1.0,,,4.0,19.0,0.0,69.0,2.0,1.0,3.0,,,2.0,5.0,,,2.0,17.0,85.0,214.0,2.0,9.0,103.0,28.0,27.0,15.0,10.0,30.0,20.0,3.0,120.0,5.0,228.0,2.0,1.0,25.0,2.0,61.0,,301.0,1.0,0.0,13.0,14.0,1.0,21.0,4.0,499.0,16.0,15.0,,8.0,12.0,8.0,0.0
2128504,22,2021-02-02 20:15:00,4,Newcastle,Home,269.0,19.0,3.0,12.0,9.0,2.0,1.0,259.0,4.0,,4.0,3.0,4.0,36.0,516.0,,22.0,15.0,23.0,11.0,3.0,4.0,,,,,,1.0,,,,,,1.0,15.0,,,,,,1.0,9.0,3.0,3.0,15.0,6.0,102.0,57.0,1.0,2.0,,,19.0,6.0,8.0,,,9.0,13.0,11.0,,4.0,1.0,50.0,56.0,,8.0,5.0,,,31.0,75.0,14.0,9.0,,,2.0,2.0,1.0,186.0,1.0,,1.0,1.0,,,4.0,1.0,,1.0,5.0,1.0,7.0,7.0,2.0,,4.0,160.0,84.0,46.0,1.0,1.0,8.0,7.0,5.0,591.0,1.0,1.0,,118.0,68.0,37.0,,,,,,144.0,144.0,6.0,22.0,25.0,61.3,,3.0,,,19.0,0.0,162.0,,1.0,1.0,,,,10.0,1.0,,3.0,15.0,123.0,498.0,5.0,15.0,289.0,45.0,8.0,22.0,7.0,33.0,26.0,,171.0,3.0,354.0,,,13.0,4.0,68.0,1.0,610.0,,0.0,21.0,12.0,2.0,24.0,1.0,794.0,39.0,11.0,,12.0,9.0,6.0,0.0
2128512,23,2021-02-06 15:00:00,4,Newcastle,Home,64.0,10.0,,,,1.0,,64.0,5.0,,2.0,4.0,1.0,18.0,128.0,,10.0,14.0,19.0,2.0,,,,,,,,1.0,,,,,,,5.0,,,,,,,7.0,10.0,4.0,4.0,2.0,28.0,64.0,1.0,,1.0,4.0,18.0,1.0,4.0,,,,3.0,1.0,,9.0,,46.0,60.0,4.0,35.0,17.0,,,33.0,55.0,11.0,14.0,,1.0,2.0,2.0,1.0,116.0,2.0,,2.0,2.0,,,11.0,3.0,,,17.0,,12.0,12.0,1.0,,2.0,43.0,65.0,18.0,7.0,3.0,1.0,3.0,4.0,188.0,4.0,3.0,,34.0,34.0,10.0,,,,,,140.0,140.0,4.0,36.0,19.0,26.2,,,,1.0,18.0,0.0,34.0,3.0,,3.0,1.0,1.0,,1.0,,,3.0,14.0,33.0,114.0,11.0,4.0,83.0,28.0,35.0,20.0,,6.0,6.0,,75.0,7.0,144.0,,,35.0,1.0,67.0,3.0,221.0,1.0,1.0,6.0,16.0,,17.0,2.0,411.0,14.0,10.0,,12.0,,11.0,0.0
2128518,24,2021-02-15 20:00:00,4,Newcastle,Away,105.0,14.0,2.0,5.0,3.0,,,125.0,5.0,1.0,5.0,2.0,5.0,20.0,225.0,,17.0,20.0,11.0,6.0,2.0,2.0,,,,,1.0,1.0,,1.0,,,,,7.0,,,,,,,3.0,15.0,3.0,7.0,3.0,50.0,54.0,,,,2.0,20.0,2.0,9.0,1.0,,5.0,3.0,8.0,,12.0,1.0,59.0,46.0,2.0,18.0,6.0,,,,40.0,13.0,8.0,,,1.0,,1.0,111.0,,,,,,,11.0,,,1.0,6.0,,8.0,8.0,1.0,,5.0,69.0,52.0,23.0,10.0,,4.0,4.0,4.0,266.0,6.0,2.0,,41.0,42.0,23.0,,,,,,120.0,120.0,4.0,19.0,22.0,34.4,,,,,20.0,0.0,59.0,4.0,,3.0,,,,4.0,,,3.0,,67.0,211.0,10.0,8.0,122.0,26.0,18.0,18.0,5.0,16.0,11.0,,95.0,4.0,183.0,,1.0,18.0,5.0,51.0,2.0,289.0,,0.0,10.0,16.0,,25.0,0.0,482.0,13.0,14.0,,11.0,5.0,7.0,0.0
2128532,25,2021-02-21 19:00:00,4,Newcastle,Away,97.0,8.0,,2.0,2.0,,,91.0,2.0,,1.0,3.0,1.0,13.0,186.0,,11.0,18.0,9.0,6.0,,3.0,,,,,,,,,,,,,6.0,,,,,,1.0,7.0,9.0,6.0,3.0,7.0,40.0,52.0,,,,2.0,20.0,1.0,12.0,,,4.0,7.0,4.0,,8.0,2.0,52.0,42.0,2.0,15.0,9.0,,,26.0,46.0,11.0,9.0,1.0,,2.0,1.0,,113.0,,,,,,,7.0,,,,9.0,,7.0,7.0,,,1.0,60.0,61.0,16.0,6.0,,3.0,3.0,6.0,241.0,3.0,1.0,,36.0,58.0,19.0,1.0,1.0,1.0,,,126.0,126.0,5.0,23.0,16.0,28.4,,,,,20.0,0.0,57.0,2.0,2.0,4.0,,,,3.0,,,3.0,11.0,49.0,169.0,14.0,6.0,114.0,29.0,15.0,11.0,1.0,13.0,12.0,,92.0,3.0,169.0,,,12.0,1.0,57.0,1.0,270.0,1.0,0.0,10.0,16.0,,15.0,2.0,434.0,13.0,14.0,,8.0,4.0,9.0,0.0
2128542,26,2021-02-27 20:00:00,4,Newcastle,Home,163.0,18.0,,4.0,4.0,1.0,1.0,167.0,3.0,,,6.0,4.0,25.0,326.0,,10.0,21.0,13.0,13.0,2.0,2.0,,,,,,1.0,,,,,,1.0,13.0,,,,1.0,,3.0,5.0,7.0,7.0,11.0,8.0,60.0,48.0,3.0,3.0,,,8.0,6.0,19.0,,1.0,3.0,9.0,4.0,1.0,9.0,2.0,64.0,55.0,,15.0,11.0,,,22.0,58.0,11.0,13.0,,,5.0,2.0,1.0,130.0,1.0,,1.0,,1.0,,9.0,,,1.0,11.0,1.0,14.0,14.0,1.0,,1.0,92.0,56.0,32.0,5.0,,4.0,12.0,7.0,366.0,3.0,1.0,,56.0,61.0,22.0,,,,,,113.0,113.0,1.0,25.0,20.0,47.6,1.0,2.0,,,8.0,0.0,106.0,2.0,1.0,3.0,,1.0,,6.0,,,3.0,11.0,80.0,311.0,5.0,16.0,179.0,29.0,15.0,17.0,2.0,17.0,15.0,,108.0,4.0,226.0,,,16.0,4.0,52.0,2.0,388.0,1.0,0.0,19.0,18.0,,13.0,2.0,579.0,32.0,17.0,,12.0,3.0,12.0,0.0
2128554,27,2021-03-07 12:00:00,4,Newcastle,Away,163.0,12.0,1.0,2.0,1.0,1.0,,85.0,10.0,,5.0,8.0,4.0,19.0,246.0,,17.0,35.0,27.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,5.0,,,,,,2.0,6.0,8.0,5.0,7.0,2.0,41.0,61.0,,,,3.0,21.0,2.0,13.0,,,7.0,12.0,2.0,,7.0,2.0,69.0,59.0,3.0,30.0,14.0,,,34.0,49.0,10.0,11.0,,,1.0,,,183.0,,,,,,,15.0,,3.0,,14.0,,11.0,11.0,3.0,,5.0,73.0,77.0,27.0,9.0,,2.0,5.0,5.0,336.0,4.0,2.0,,48.0,51.0,30.0,,,,,,176.0,176.0,,33.0,22.0,47.2,,,,1.0,21.0,0.0,68.0,2.0,1.0,3.0,,1.0,2.0,2.0,,,2.0,18.0,49.0,226.0,5.0,7.0,202.0,40.0,30.0,8.0,6.0,20.0,14.0,2.0,95.0,5.0,183.0,3.0,,28.0,5.0,65.0,1.0,365.0,,0.0,9.0,17.0,,25.0,0.0,561.0,19.0,17.0,,4.0,7.0,9.0,0.0
2128563,28,2021-03-12 20:00:00,4,Newcastle,Home,119.0,24.0,1.0,8.0,7.0,1.0,,171.0,6.0,,1.0,5.0,4.0,30.0,282.0,,16.0,29.0,23.0,9.0,1.0,1.0,,,,,,,1.0,,,,,,11.0,,,1.0,,,,2.0,8.0,8.0,9.0,3.0,59.0,66.0,2.0,1.0,1.0,2.0,19.0,5.0,10.0,,,2.0,12.0,12.0,1.0,10.0,,64.0,63.0,2.0,18.0,8.0,,,25.0,55.0,10.0,9.0,,,2.0,1.0,,165.0,1.0,,1.0,1.0,,,9.0,1.0,,1.0,8.0,1.0,10.0,10.0,1.0,,1.0,97.0,71.0,34.0,2.0,,4.0,7.0,3.0,365.0,5.0,,1.0,70.0,60.0,39.0,,,,,,164.0,164.0,3.0,23.0,33.0,49.2,1.0,,1.0,,19.0,0.0,71.0,3.0,3.0,6.0,,1.0,,4.0,,,3.0,15.0,90.0,264.0,10.0,11.0,147.0,50.0,18.0,17.0,2.0,27.0,25.0,,137.0,3.0,272.0,,,20.0,4.0,69.0,,392.0,,0.0,12.0,20.0,1.0,23.0,2.0,595.0,23.0,12.0,,11.0,2.0,12.0,0.0
2128566,29,2021-03-20 20:00:00,4,Newcastle,Away,190.0,21.0,,1.0,1.0,1.0,,115.0,1.0,2.0,7.0,6.0,3.0,31.0,304.0,,18.0,10.0,13.0,3.0,,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,4.0,8.0,3.0,2.0,1.0,73.0,54.0,,,,,13.0,,12.0,,,1.0,3.0,1.0,,7.0,2.0,43.0,43.0,,15.0,3.0,,,17.0,42.0,5.0,12.0,,,,,,133.0,,,,,,,4.0,,,,3.0,1.0,16.0,16.0,8.0,,7.0,88.0,61.0,38.0,3.0,,2.0,1.0,1.0,360.0,4.0,3.0,,59.0,50.0,10.0,,,,,,116.0,116.0,,21.0,24.0,34.7,1.0,,,,13.0,0.0,88.0,2.0,1.0,3.0,,,,2.0,,,3.0,11.0,52.0,287.0,5.0,3.0,213.0,41.0,15.0,17.0,1.0,5.0,4.0,,80.0,5.0,174.0,,2.0,18.0,3.0,60.0,1.0,382.0,,0.0,3.0,11.0,,19.0,1.0,532.0,4.0,13.0,,8.0,1.0,6.0,0.0
2128583,30,2021-04-04 14:05:00,4,Newcastle,Home,125.0,27.0,2.0,8.0,6.0,,,140.0,7.0,,5.0,3.0,5.0,34.0,257.0,,15.0,23.0,17.0,7.0,3.0,4.0,,,,,,,,,,,,,17.0,,,,,,1.0,8.0,7.0,4.0,17.0,5.0,55.0,56.0,4.0,4.0,2.0,,16.0,9.0,15.0,1.0,,7.0,11.0,10.0,,3.0,1.0,65.0,53.0,,19.0,11.0,1.0,,32.0,71.0,13.0,14.0,1.0,,1.0,1.0,,126.0,1.0,,1.0,1.0,,,9.0,2.0,,,11.0,1.0,5.0,5.0,2.0,,5.0,84.0,63.0,27.0,3.0,,3.0,8.0,6.0,319.0,3.0,2.0,,48.0,66.0,38.0,,,,,,145.0,145.0,3.0,25.0,23.0,41.2,,2.0,1.0,,16.0,0.0,83.0,3.0,,2.0,,,,7.0,2.0,,3.0,16.0,72.0,236.0,7.0,11.0,148.0,57.0,19.0,22.0,7.0,28.0,22.0,,122.0,5.0,228.0,,,17.0,5.0,79.0,1.0,348.0,,0.0,22.0,11.0,,20.0,3.0,547.0,34.0,12.0,,11.0,7.0,4.0,0.0
2128587,31,2021-04-11 12:00:00,4,Newcastle,Away,121.0,15.0,,7.0,7.0,,1.0,114.0,3.0,,7.0,6.0,5.0,26.0,228.0,,20.0,24.0,28.0,5.0,1.0,1.0,,,,,,,,,,,,,8.0,,,,,,1.0,10.0,17.0,7.0,10.0,,46.0,65.0,2.0,2.0,,3.0,15.0,3.0,2.0,,1.0,3.0,10.0,5.0,1.0,4.0,3.0,49.0,54.0,3.0,41.0,21.0,,,30.0,50.0,12.0,11.0,,,1.0,1.0,,170.0,2.0,,1.0,2.0,,,8.0,2.0,2.0,1.0,21.0,,9.0,9.0,,,8.0,65.0,73.0,26.0,13.0,,1.0,7.0,5.0,321.0,6.0,,,52.0,66.0,19.0,,,,,,163.0,163.0,,40.0,14.0,42.9,,,3.0,4.0,15.0,0.0,61.0,2.0,1.0,4.0,,,,2.0,,,3.0,14.0,43.0,217.0,4.0,8.0,162.0,42.0,41.0,13.0,2.0,18.0,16.0,,77.0,,198.0,2.0,,26.0,5.0,78.0,2.0,342.0,,0.0,10.0,10.0,,24.0,0.0,553.0,19.0,19.0,,5.0,3.0,5.0,0.0
