season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025053,1,31,Crystal_Palace,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025053,1,31,Crystal_Palace,Away,877994,209036,Marc Guéhi,marc-guehi,D,False,,,1.0,3.0,13.0,16.0,1.0,2.0,,1.0,,,,1.0,,,2.0,3.0,,,0.00036005,,,1.0,0.0,,,,,,1.0,,0.4,4.78,1.47,0.16,3.0,90.0,,,,,,,,4.0,,,7.0,,,,,,5.0,,,,4.0,,6.0,14.0,20.0,,,0,1.0,28.0,,,,1.0
2025-26,14025053,1,31,Crystal_Palace,Away,879674,437499,Maxence Lacroix,maxence-lacroix,D,False,,,1.0,3.0,17.0,20.0,2.0,3.0,,2.0,,,,,,,4.0,6.0,,1.0,0.00064503,,,2.0,0.0,,,,,2.0,,,0.41,4.65,1.11,0.22,3.21,90.0,,3.0,,,,,,5.0,,,7.4,,,,,,8.0,,,,1.0,,4.0,18.0,22.0,,,0,3.0,45.0,3.0,,,2.0
2025-26,14025053,1,31,Crystal_Palace,Away,931844,427623,Chris Richards,chris-richards,D,False,,,1.0,2.0,16.0,18.0,,3.0,,,,,,,,,,5.0,,,0.00718944,0.0779,,,0.0,,,,,1.0,,,0.47,5.46,1.45,0.13,2.81,90.0,,2.0,,,,,,2.0,,,7.4,,,1.0,,,3.0,,,,2.0,,3.0,17.0,20.0,,,1,2.0,32.0,,,,2.0
2025-26,14025053,1,31,Crystal_Palace,Away,1469007,590014,Rio Cardines,rio-cardines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025074,2,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025074,2,31,Crystal_Palace,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,1.0,22.0,27.0,49.0,1.0,2.0,,3.0,,1.0,,,,,1.0,4.0,,,0.00913377,0.1131,,,0.0,,,,1.0,1.0,,1.0,,,,,,90.0,,,,,,,,12.0,,,6.9,,,1.0,,,3.0,,,,9.0,,31.0,29.0,60.0,,,1,1.0,70.0,,1.0,,
2025-26,14025074,2,31,Crystal_Palace,Home,879674,437499,Maxence Lacroix,maxence-lacroix,D,False,,,,2.0,32.0,34.0,2.0,7.0,,5.0,,,,,,,4.0,11.0,,,0.0042098,0.1048,0.0718,2.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,,10.0,,,6.9,,,,,,8.0,1.0,1.0,,3.0,,8.0,34.0,42.0,,,1,3.0,60.0,1.0,,1.0,1.0
2025-26,14025074,2,31,Crystal_Palace,Home,931844,427623,Chris Richards,chris-richards,D,False,,,3.0,13.0,17.0,30.0,1.0,3.0,,2.0,,,,,,,2.0,4.0,,,0.0399949,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,,11.0,,,7.0,,,,,,4.0,,,,9.0,,20.0,20.0,40.0,,,0,1.0,55.0,,,,1.0
2025-26,14025074,2,31,Crystal_Palace,Home,1469007,590014,Rio Cardines,rio-cardines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
