season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243556,15,31,Crystal_Palace,Home,21134,40784,Mamadou Sakho,mamadou-sakho,D,False,,,,3.0,6.0,9.0,,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,19.0,,,,,,,4.0,,,3.3,,,,,,,,,,,,4.0,8.0,12.0,,,0,,14.0,1.0,1.0,,
2019-20,8243556,15,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,3.0,5.0,11.0,16.0,1.0,2.0,,2.0,,,,,,,,1.0,4.0,,,,,,,,,,90.0,,,,,,,5.0,,,7.2,,,,,,7.0,,,,7.0,,10.0,11.0,21.0,,,0,2.0,31.0,,,,
2019-20,8243556,15,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,,,2.0,7.0,5.0,12.0,1.0,4.0,,2.0,,,,,,,,1.0,6.0,,,,,,,,3.0,,90.0,,,,,,,6.0,,,7.6,,,,,,9.0,,1.0,,4.0,,10.0,5.0,14.0,,,0,2.0,39.0,,,,1.0
2019-20,8243556,15,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,8.0,6.0,14.0,,,,4.0,,,,2.0,,,,2.0,2.0,,,,,,,,1.0,,29.0,,,,,,,2.0,,,6.6,,,,,,,1.0,1.0,,,,9.0,7.0,15.0,,,0,1.0,23.0,,,1.0,1.0
2019-20,8243566,16,31,Crystal_Palace,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,5.0,10.0,35.0,45.0,4.0,6.0,,4.0,,,,,,,,4.0,6.0,,,1.0,,,,,,,90.0,,3.0,,,,,7.0,,,7.6,,,,,,5.0,,,,8.0,,16.0,36.0,52.0,,,0,,62.0,,1.0,,
2019-20,8243566,16,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243566,16,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,,,,5.0,28.0,33.0,2.0,3.0,,3.0,,,,,,,,4.0,4.0,,,2.0,,,,,1.0,,90.0,,,,,,,8.0,,,6.8,,,,,,2.0,,1.0,,4.0,,10.0,30.0,39.0,,,0,1.0,48.0,1.0,,,1.0
2019-20,8243566,16,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,1.0,8.0,15.0,23.0,2.0,1.0,,2.0,,,,,,,,4.0,4.0,,,2.0,,,,,2.0,,90.0,,,,,,,20.0,,,7.1,,,,,,8.0,1.0,,,4.0,,16.0,22.0,38.0,,,0,2.0,63.0,2.0,,1.0,2.0
2019-20,8243561,17,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,,5.0,15.0,20.0,1.0,,,5.0,,,,,,,,1.0,,,,,,,,,1.0,,90.0,,,,,,,5.0,,,6.5,,,,,,4.0,,,,2.0,,6.0,19.0,25.0,,,0,,31.0,,,,
2019-20,8243561,17,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,1.0,6.0,17.0,23.0,1.0,6.0,,5.0,,,,,,,,2.0,10.0,,,1.0,1.0,,,,1.0,1.0,90.0,,1.0,,,,,6.0,,,7.7,,,1.0,,,12.0,,,,5.0,,10.0,19.0,29.0,,,1,2.0,50.0,,2.0,,1.0
2019-20,8243561,17,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,3.0,,2.0,10.0,9.0,16.0,,,,6.0,,,,2.0,,,,2.0,3.0,,,,,,,,1.0,3.0,90.0,,,,,,,13.0,,,7.0,,,1.0,,,4.0,,3.0,,7.0,,16.0,15.0,28.0,,,1,3.0,56.0,1.0,,,2.0
2019-20,8243569,18,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,,,1.0,7.0,35.0,42.0,,3.0,,6.0,,,,,,,,2.0,7.0,,,1.0,,,,,,,90.0,,1.0,,,,,11.0,,,7.1,,,,,,3.0,1.0,,,2.0,,9.0,42.0,51.0,,,0,3.0,63.0,1.0,1.0,,1.0
2019-20,8243569,18,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,3.0,18.0,23.0,41.0,1.0,1.0,,5.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,,,90.0,,,,,,,19.0,,,6.3,,,,,,1.0,1.0,3.0,,8.0,,30.0,25.0,52.0,,,0,1.0,79.0,2.0,,1.0,1.0
2019-20,8243569,18,31,Crystal_Palace,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,3.0,,3.0,34.0,30.0,61.0,1.0,1.0,,5.0,1.0,,,,,,,3.0,3.0,,,,,,,,1.0,5.0,90.0,,,,,,,12.0,,,7.4,,,1.0,,,1.0,4.0,7.0,,4.0,,40.0,34.0,67.0,,,1,,91.0,,,2.0,
2019-20,8243585,19,31,Crystal_Palace,Home,21134,40784,Mamadou Sakho,mamadou-sakho,D,False,,,2.0,15.0,54.0,69.0,3.0,1.0,,6.0,,,,1.0,,,,4.0,4.0,,,,,,,,3.0,,90.0,,,,,,,7.0,,,7.1,,,,,,3.0,,,,3.0,,18.0,58.0,76.0,,,0,3.0,88.0,,,,2.0
2019-20,8243585,19,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,2.0,6.0,50.0,56.0,4.0,5.0,,4.0,,,,2.0,,,,6.0,8.0,,,,,,,,1.0,,90.0,,,,,,,1.0,,,6.7,,,1.0,,,3.0,,,,3.0,,7.0,50.0,57.0,,,1,2.0,69.0,,1.0,,1.0
2019-20,8243585,19,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,,,2.0,14.0,19.0,33.0,3.0,,,7.0,,,,1.0,,,,4.0,2.0,,,,,,,,,,90.0,,1.0,,,,,18.0,,,6.6,,,,,,4.0,,,,12.0,,25.0,25.0,50.0,,,0,2.0,72.0,,,,2.0
2019-20,8243585,19,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,1.0,24.0,28.0,51.0,,,,8.0,,,,,,,,1.0,3.0,,,,,,,,5.0,1.0,65.0,,,,,,,12.0,,,7.2,,,1.0,,,,4.0,3.0,,3.0,,32.0,30.0,59.0,,,1,,78.0,1.0,,3.0,
2019-20,8243600,20,31,Crystal_Palace,Away,21134,40784,Mamadou Sakho,mamadou-sakho,D,False,,,,9.0,25.0,34.0,1.0,1.0,,3.0,,,,,,,1.0,2.0,1.0,,,,,,,,2.0,,90.0,,1.0,,,,,1.0,,,6.7,,,,,,4.0,,,,,,9.0,25.0,34.0,,,0,,44.0,,,,
2019-20,8243600,20,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,,,2.0,1.0,18.0,19.0,1.0,8.0,,4.0,,,,,,,,1.0,9.0,,,,,1.0,,,1.0,,90.0,2.0,2.0,,,,,13.0,,,8.1,,,,,,12.0,,,,7.0,,13.0,19.0,32.0,,,2,1.0,51.0,,,,1.0
2019-20,8243600,20,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,2.0,7.0,10.0,17.0,,1.0,,8.0,,,,4.0,,,,5.0,5.0,1.0,,,,,,,1.0,,90.0,,,,,,,22.0,,,5.9,,,1.0,,,3.0,2.0,,,5.0,,15.0,16.0,31.0,,,1,3.0,61.0,1.0,,1.0,2.0
2019-20,8243619,21,31,Crystal_Palace,Away,21134,40784,Mamadou Sakho,mamadou-sakho,D,False,,,2.0,17.0,18.0,35.0,2.0,1.0,13.0,5.0,,,,,,,,2.0,1.0,,,,,,,,,,45.0,,,,,,,4.0,,,6.5,,,,,95.692777547104,1.0,,,,2.0,,18.0,20.0,38.0,52.29,,0,,41.0,1.0,,,
2019-20,8243619,21,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,,,8.0,16.0,36.0,52.0,3.0,2.0,24.0,10.0,,,,1.0,,,,4.0,4.0,,,,,,,,1.0,,90.0,,1.0,,,,,11.0,,,6.6,,,,,178.94380182062,1.0,1.0,,,14.0,,24.0,38.0,62.0,139.44,,0,1.0,70.0,1.0,,1.0,
2019-20,8243619,21,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,1.0,,,9.0,10.0,18.0,,1.0,4.0,,,,,,,,,2.0,1.0,,,,,,,,,1.0,83.0,,1.0,,,,,16.0,,,6.5,,,,,25.486079388363,1.0,2.0,3.0,,4.0,,16.0,15.0,28.0,9.975,,0,,55.0,1.0,,,
2019-20,8243618,22,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,7.0,11.0,32.0,43.0,1.0,2.0,,9.0,,,,1.0,,,,2.0,4.0,,,,,,,,,,90.0,,,,,,,10.0,,,6.6,,,,,,4.0,,,,13.0,,16.0,37.0,53.0,,,0,,64.0,,2.0,,
2019-20,8243618,22,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243618,22,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,,6.0,15.0,21.0,1.0,4.0,,7.0,,,,,,,,3.0,4.0,,,2.0,,,,,,,90.0,1.0,,,,,,15.0,,,6.5,,,1.0,,,1.0,,,,8.0,,15.0,19.0,34.0,,,2,,40.0,1.0,,,
2019-20,8243618,22,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,1.0,,3.0,11.0,1.0,11.0,1.0,3.0,,6.0,,,,1.0,,,1.0,3.0,4.0,,,,,,,,2.0,,90.0,,,,,,,18.0,,,6.4,,,,,,1.0,,1.0,,7.0,,19.0,5.0,23.0,,,0,1.0,45.0,2.0,,,1.0
2019-20,8243621,23,31,Crystal_Palace,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,,5.0,11.0,16.0,2.0,2.0,,2.0,1.0,,1.0,,,,,2.0,5.0,,,,1.0,,,,1.0,1.0,90.0,,2.0,,,,,5.0,,,7.7,,,,,,8.0,,,,5.0,,9.0,12.0,21.0,,,1,3.0,38.0,,1.0,,2.0
2019-20,8243621,23,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243621,23,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,,,1.0,4.0,7.0,11.0,,2.0,,2.0,,,,1.0,,,,1.0,3.0,,,,,,,,,,90.0,,1.0,,,,,6.0,,,6.8,,,1.0,,,15.0,,,,5.0,,10.0,7.0,17.0,,,1,1.0,40.0,,,,1.0
2019-20,8243621,23,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,True,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,,2.0,,,6.5,,,,,,,,1.0,,,,1.0,2.0,2.0,,,0,,3.0,,,,
2019-20,8243621,23,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,1.0,3.0,4.0,7.0,2.0,1.0,,2.0,,,,2.0,,,,4.0,3.0,,,,,,,,1.0,,90.0,,,,,,,7.0,,,6.2,,,,,,5.0,,2.0,,3.0,,8.0,5.0,11.0,,,0,2.0,27.0,,,,2.0
2019-20,8243643,24,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,3.0,10.0,23.0,33.0,2.0,4.0,,3.0,,,,,,,,3.0,6.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,11.0,,,6.8,,,,,,3.0,,,,5.0,,11.0,32.0,43.0,,,0,2.0,58.0,1.0,,,1.0
2019-20,8243643,24,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243643,24,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,7.0,7.0,31.0,38.0,1.0,9.0,,6.0,,,,1.0,,,1.0,3.0,13.0,,,,,,,,4.0,,90.0,,,,,,,12.0,,,7.1,,,,,,4.0,,,,11.0,,12.0,36.0,48.0,,,0,2.0,64.0,1.0,2.0,,2.0
2019-20,8243643,24,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,3.0,5.0,8.0,1.0,1.0,,3.0,,,,,,,,3.0,3.0,,,1.0,,,,,1.0,,28.0,,,,,,,9.0,,,6.7,,,,,,,3.0,,,3.0,,6.0,7.0,13.0,,,0,1.0,22.0,,,1.0,1.0
2019-20,8243643,24,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,,,3.0,3.0,6.0,9.0,,2.0,,4.0,,,,2.0,,,,2.0,4.0,,,,,,,,2.0,,62.0,,,,,,,16.0,,,6.2,,,,,,3.0,,,,8.0,,13.0,9.0,22.0,,,0,2.0,35.0,,,,2.0
2019-20,8243644,25,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,6.0,14.0,50.0,64.0,4.0,16.0,,2.0,,,1.0,,,,,4.0,16.0,,,,,,,,1.0,,90.0,,1.0,,,,,13.0,,,7.4,,,1.0,,,5.0,,,,8.0,,21.0,56.0,77.0,,,2,,89.0,,,,
2019-20,8243644,25,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243644,25,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,5.0,8.0,35.0,43.0,1.0,1.0,,3.0,,1.0,,1.0,,,,6.0,3.0,,,4.0,,,,,2.0,,90.0,,3.0,,,,,12.0,,,6.6,,,1.0,,,2.0,,,,13.0,,16.0,39.0,55.0,,,1,1.0,66.0,,1.0,,
2019-20,8243644,25,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,3.0,12.0,19.0,31.0,1.0,2.0,,3.0,,,,,,,,4.0,6.0,,,1.0,,,,,4.0,,90.0,,,,,,,26.0,,,6.5,,,,,,1.0,2.0,3.0,,12.0,,28.0,26.0,51.0,,,0,2.0,75.0,,2.0,,1.0
2019-20,8243644,25,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243644,25,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,2.0,,1.0,29.0,32.0,59.0,,,,12.0,,,1.0,1.0,,,1.0,4.0,2.0,,,,,,,,1.0,,90.0,,,,,,,22.0,,,6.3,,,1.0,,,,3.0,4.0,,2.0,,40.0,35.0,71.0,,,2,1.0,101.0,2.0,,1.0,
2019-20,8243663,26,31,Crystal_Palace,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,6.0,36.0,42.0,6.0,5.0,,3.0,,,,1.0,,,,11.0,6.0,,,4.0,,,,,,,90.0,,,,,,,6.0,,,6.0,,,1.0,,,3.0,1.0,,,3.0,,8.0,39.0,47.0,,,1,,60.0,1.0,1.0,1.0,
2019-20,8243663,26,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,True,,,,2.0,13.0,15.0,,2.0,,3.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,29.0,,1.0,,,,,4.0,,,6.5,,,,,,2.0,,,,,,5.0,14.0,19.0,,,0,,22.0,,,,
2019-20,8243663,26,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,,,2.0,5.0,16.0,21.0,,6.0,,5.0,,,,1.0,,,,1.0,6.0,,,,,,,,1.0,,61.0,,1.0,,,,,5.0,,,6.6,,,,,,3.0,,,,5.0,,7.0,19.0,26.0,,,0,,33.0,,,,
2019-20,8243663,26,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,8.0,8.0,16.0,1.0,2.0,,4.0,,,,1.0,,,1.0,3.0,3.0,,,1.0,,,,,1.0,,79.0,,,,,,,17.0,,,6.2,,,,,,2.0,,1.0,,3.0,,16.0,11.0,26.0,,,0,1.0,53.0,1.0,,,
2019-20,8243663,26,31,Crystal_Palace,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,,17.0,20.0,36.0,1.0,1.0,,7.0,,,1.0,1.0,,,,4.0,3.0,,,,,,,1.0,,,90.0,,,,,,,21.0,,,6.2,,,1.0,,,2.0,3.0,6.0,,3.0,,27.0,23.0,44.0,,,2,1.0,74.0,1.0,,1.0,
2019-20,8243733,27,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,3.0,7.0,24.0,31.0,3.0,5.0,,4.0,,1.0,,,,,,4.0,6.0,,,1.0,,,,,1.0,,90.0,1.0,1.0,,,,,7.0,,,7.2,,,1.0,,,4.0,,,,5.0,,11.0,26.0,37.0,,,2,1.0,49.0,1.0,,,
2019-20,8243733,27,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,2.0,7.0,18.0,25.0,,3.0,,6.0,,,,,,,,,4.0,,,,,,,,1.0,1.0,90.0,1.0,1.0,,,,,7.0,,,7.5,,,,,,3.0,,,,6.0,,11.0,21.0,32.0,,,1,1.0,39.0,,,,1.0
2019-20,8243733,27,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,6.0,8.0,14.0,,1.0,,5.0,,,,1.0,,,,2.0,5.0,,,1.0,,,,,3.0,2.0,90.0,,,,,,,9.0,,,7.5,,,,,,,,,,3.0,,12.0,11.0,23.0,,,0,3.0,44.0,,1.0,,3.0
2019-20,8243733,27,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243733,27,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,5.0,,4.0,28.0,20.0,43.0,,,,7.0,2.0,,,2.0,,,,2.0,,,,,,1.0,,,,6.0,90.0,1.0,,,,,,12.0,,,8.8,,,1.0,,,1.0,,8.0,,6.0,,36.0,22.0,50.0,,,2,,76.0,1.0,,,
2019-20,8243704,28,31,Crystal_Palace,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,4.0,16.0,20.0,,6.0,,4.0,,1.0,1.0,,,,,1.0,7.0,,,,,,,,1.0,,90.0,,2.0,,,,,6.0,,,7.3,,,1.0,,,4.0,1.0,,,4.0,,8.0,16.0,24.0,,,2,1.0,36.0,1.0,,,1.0
2019-20,8243704,28,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,2.0,3.0,10.0,13.0,2.0,1.0,,3.0,,,,,,,,3.0,4.0,,,2.0,,,,,,,90.0,,1.0,,,,,5.0,,,7.3,,,,,,6.0,,,,5.0,,7.0,11.0,18.0,,,0,3.0,30.0,,,,1.0
2019-20,8243704,28,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,11.0,7.0,18.0,1.0,1.0,,5.0,,,,1.0,,,,2.0,3.0,,,,,,,,1.0,,90.0,,,,,,,17.0,,,6.7,,,,,,1.0,,,,10.0,,17.0,13.0,30.0,,,0,1.0,48.0,1.0,1.0,,1.0
2019-20,8243704,28,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243704,28,31,Crystal_Palace,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,2.0,,1.0,12.0,15.0,25.0,1.0,1.0,,16.0,,,,1.0,,,,3.0,5.0,,,,,,,,1.0,2.0,90.0,,1.0,,,,,33.0,,,7.8,,,,,,6.0,1.0,7.0,,4.0,,23.0,21.0,37.0,,,0,4.0,86.0,2.0,,,3.0
2019-20,8243686,29,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,2.0,11.0,31.0,42.0,3.0,9.0,,9.0,,,,2.0,,,1.0,7.0,9.0,,,1.0,,,,,2.0,,90.0,,2.0,,,,,14.0,,,7.1,,,,,,7.0,,,,6.0,,15.0,40.0,55.0,,,0,,70.0,,,,
2019-20,8243686,29,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,3.0,5.0,27.0,32.0,3.0,1.0,,8.0,,,,,,,,3.0,1.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,7.0,,,7.2,,,,,,8.0,,,,7.0,,10.0,29.0,39.0,,,0,,50.0,,,,
2019-20,8243686,29,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,2.0,8.0,9.0,17.0,5.0,1.0,,2.0,,,,,,,,6.0,3.0,,,1.0,,,,,,,90.0,,,,,,,12.0,,,6.8,,,,,,1.0,,,,3.0,,11.0,12.0,23.0,,,0,1.0,34.0,1.0,1.0,,
2019-20,8243686,29,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243686,29,31,Crystal_Palace,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,2.0,14.0,15.0,28.0,1.0,2.0,,4.0,,,1.0,,,,,3.0,5.0,,,1.0,,,,,4.0,1.0,90.0,,,,,,,21.0,,,7.5,,,,,,3.0,1.0,4.0,,8.0,,28.0,18.0,42.0,,,1,2.0,69.0,1.0,1.0,,1.0
2019-20,8684151,30,31,Crystal_Palace,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,2.0,10.0,17.0,27.0,3.0,,,2.0,,,,,,,,4.0,1.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,5.0,,,7.2,,,2.0,,,5.0,,,,5.0,,13.0,19.0,32.0,,,2,1.0,43.0,,,,
2019-20,8684151,30,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,4.0,7.0,9.0,16.0,2.0,1.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,90.0,,1.0,,,,,5.0,,,7.0,,,,,,4.0,,,,6.0,,10.0,10.0,20.0,,,0,,26.0,,,,
2019-20,8684151,30,31,Crystal_Palace,Away,21134,40784,Mamadou Sakho,mamadou-sakho,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684151,30,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,1.0,7.0,6.0,13.0,,1.0,,3.0,,,,1.0,,,1.0,3.0,5.0,,,1.0,,,,,2.0,,90.0,,,,,,,15.0,,,7.0,,,,,,4.0,,2.0,,4.0,,11.0,12.0,21.0,,,0,4.0,46.0,2.0,,,3.0
2019-20,8684151,30,31,Crystal_Palace,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,2.0,24.0,13.0,36.0,,,,9.0,1.0,,,3.0,,,,4.0,,,,1.0,1.0,,,,2.0,1.0,90.0,,,,,,,10.0,,,7.1,,,,,,1.0,,3.0,,2.0,,31.0,14.0,42.0,,,0,,60.0,,,,
2019-20,8684151,30,31,Crystal_Palace,Away,984159,235599,Nikola Tavares,nikola-tavares,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684161,31,31,Crystal_Palace,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,3.0,2.0,24.0,26.0,1.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,,2.0,,90.0,,,,,,,6.0,,,6.2,,,,,,3.0,,,,8.0,,3.0,29.0,32.0,,,0,1.0,42.0,,,,1.0
2019-20,8684161,31,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684161,31,31,Crystal_Palace,Away,21134,40784,Mamadou Sakho,mamadou-sakho,D,False,,,1.0,2.0,27.0,29.0,,,,10.0,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,90.0,,2.0,,,,,11.0,,,6.6,,,,,,7.0,,,,4.0,,5.0,33.0,38.0,,,0,1.0,52.0,,,,1.0
2019-20,8684161,31,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,1.0,5.0,14.0,19.0,1.0,3.0,,3.0,,,,,,,1.0,2.0,11.0,,,,,,,,1.0,,90.0,,1.0,,,,,7.0,,,7.0,,,,,,10.0,1.0,,,2.0,,8.0,16.0,24.0,,,0,4.0,52.0,1.0,3.0,1.0,3.0
2019-20,8684161,31,31,Crystal_Palace,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,1.0,12.0,17.0,29.0,,,,10.0,,,,,,,2.0,4.0,7.0,,,,,,,,2.0,1.0,90.0,,1.0,,,,,16.0,,,6.7,,,,,,4.0,3.0,,,2.0,,17.0,22.0,39.0,,,0,5.0,71.0,1.0,1.0,1.0,2.0
2019-20,8684161,31,31,Crystal_Palace,Away,984159,235599,Nikola Tavares,nikola-tavares,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684168,32,31,Crystal_Palace,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,7.0,9.0,31.0,40.0,1.0,5.0,,4.0,,,,,,,,1.0,5.0,,1.0,,,,,,1.0,,90.0,2.0,,,,,,12.0,,,6.9,,,1.0,,,2.0,,,,10.0,,17.0,35.0,52.0,,,3,,59.0,,,,
2019-20,8684168,32,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,2.0,8.0,38.0,46.0,5.0,1.0,,6.0,,,1.0,,,,1.0,7.0,1.0,,,1.0,,,,,1.0,,90.0,,,,,,,10.0,,,6.3,,,,,,3.0,,,,5.0,,11.0,44.0,55.0,,,1,,63.0,,,,
2019-20,8684168,32,31,Crystal_Palace,Home,21134,40784,Mamadou Sakho,mamadou-sakho,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
