playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,offsides,oboxBlocked,substituteOn,aerialDuels,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,leftsidePasses,totalFoulsConceded,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,throughBalls,goalAssists,unsuccessfulCrossesOpenPlay,goals,awayGoals,cornersTakenInclShortCorners,cleanSheets,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,successfulLaunches,shotsBlockedInBox,homeGoals,tacklesLost,leftFootGoals,unsuccessfulCrossesAndCorners,iboxBlocked,successfulDribbles,blocks,interceptions,successfulLongPasses,foulAttemptedTackle,handballsConceded,penaltiesConceded,ownGoalScored,lastPlayerTackle,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,clearancesOffTheLine,expectedGoalsFreekick,throwInsToOppositionPlayer,rightFootGoals,headedGoals,secondGoalAssists,foulWonPenalty,punches,penaltiesSaved,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,penaltiesFaced,savesMadeParried,savesMadeFromInsideBox,savesFromPenalty,penaltiesTaken,penaltyGoals,catches,savesMadeCaught,goalkeeperSmother,drops
18665,Alexander Tettey,Midfielder,Norwich,45,Norway,2019-20,89.0,0.5654,0.0,10.0,4.0,1.0,0.719,23.0,13.0,107.0,30.0,6.0,28.0,154.0,1293.0,,8.0,2.0,65.0,2.0,2350.0,,29.0,80.0,4.0,28.0,44.0,1092.0,11.0,2.0,43.6827,4.0,67.0,44.0,60.0,369.0,7.0,0.0,169.0,10.0,362.0,165.0,30.0,2.0,5.0,452.0,40.0,13.0,104.0,36.0,0.0,1276.0,9.0,7.0,189.0,18.0,380.0,21.0,182.0,1577.0,2.0,15.0,2.0,8.0,30.0,688.0,0.8478,5.0,47.0,73.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,10.0,2.0,1.0,5.0,1.0,3.0,2.0,15.0,9.0,43.0,47.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195546,Emiliano Buendía,Midfielder,Norwich,45,Argentina,2019-20,286.0,6.1778,1.0,13.0,11.0,8.0,1.9715,82.0,27.0,239.0,36.0,33.0,28.0,282.0,1407.0,2.0,8.0,8.0,80.0,8.0,2462.0,5.0,51.0,266.0,6.0,90.0,237.0,1035.0,67.0,3.0,45.1884,76.0,24.0,52.0,235.0,263.0,54.0,0.0,552.0,53.0,448.0,187.0,36.0,8.0,40.0,810.0,46.0,120.0,472.0,29.0,1.0,1371.0,16.0,23.0,626.0,39.0,471.0,36.0,225.0,2290.0,22.0,8.0,,8.0,6.0,356.0,2.2447,6.0,43.0,74.0,5.0,17.0,7.0,17.0,1.0,1.0,109.0,2.0,41.0,2.0,2.0,,5.0,0.0,43.0,1.0,123.0,5.0,101.0,5.0,23.0,90.0,25.0,,,,,30.0,10.0,10.0,77.0,1.0,0.5925,2.0,,,,,,,,,,,,,,,,,,,,,
78607,Kenny McLean,Midfielder,Norwich,45,Scotland,2019-20,197.0,2.0544,0.0,7.0,10.0,2.0,1.736,44.0,23.0,261.0,37.0,31.0,32.0,346.0,1680.0,1.0,5.0,5.0,192.0,5.0,2964.0,3.0,96.0,225.0,7.0,56.0,129.0,1253.0,28.0,4.0,60.386,23.0,64.0,63.0,101.0,377.0,58.0,0.0,422.0,25.0,647.0,191.0,37.0,5.0,13.0,675.0,56.0,51.0,230.0,96.0,0.0,1637.0,13.0,19.0,502.0,29.0,376.0,24.0,280.0,2238.0,17.0,3.0,2.0,5.0,19.0,670.0,1.3873,5.0,85.0,84.0,3.0,9.0,1.0,24.0,1.0,0.0,19.0,4.0,11.0,4.0,4.0,10.0,2.0,1.0,15.0,,42.0,2.0,31.0,7.0,38.0,81.0,13.0,1.0,1.0,,,6.0,2.0,2.0,13.0,1.0,0.1411,2.0,,1.0,,,,,,,,,,,,,,,,,,,
76306,Lukas Rupp,Midfielder,Norwich,45,Germany,2019-20,56.0,0.4892,0.0,1.0,2.0,,0.975,15.0,3.0,54.0,12.0,8.0,8.0,63.0,265.0,,,4.0,19.0,1.0,699.0,1.0,14.0,30.0,1.0,21.0,25.0,198.0,16.0,,18.1994,8.0,2.0,18.0,42.0,56.0,6.0,0.0,86.0,11.0,66.0,56.0,12.0,1.0,2.0,106.0,17.0,20.0,67.0,5.0,0.0,261.0,1.0,2.0,102.0,9.0,69.0,10.0,74.0,386.0,3.0,7.0,,,5.0,96.0,0.8586,1.0,9.0,33.0,,2.0,,3.0,,,,,,1.0,1.0,1.0,1.0,,6.0,,3.0,1.0,4.0,,15.0,4.0,7.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
71738,Marco Stiepermann,Midfielder,Norwich,45,Germany,2019-20,127.0,0.8562,0.0,7.0,6.0,3.0,0.3854,20.0,12.0,103.0,24.0,19.0,14.0,115.0,404.0,,1.0,10.0,71.0,4.0,1187.0,3.0,56.0,67.0,6.0,26.0,52.0,280.0,43.0,1.0,24.8552,12.0,16.0,32.0,71.0,63.0,15.0,0.0,194.0,8.0,147.0,56.0,24.0,4.0,12.0,193.0,26.0,33.0,123.0,15.0,0.0,384.0,6.0,3.0,185.0,8.0,95.0,22.0,99.0,616.0,1.0,14.0,1.0,1.0,5.0,96.0,1.4734,6.0,12.0,32.0,,5.0,,6.0,,,,,,2.0,2.0,1.0,6.0,,12.0,,6.0,6.0,17.0,3.0,5.0,9.0,13.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
37614,Mario Vrancic,Midfielder,Norwich,45,Bosnia & Herzegovina,2019-20,46.0,1.1631,0.0,5.0,3.0,,1.2066,27.0,9.0,65.0,20.0,4.0,6.0,98.0,452.0,1.0,4.0,14.0,17.0,1.0,628.0,,9.0,53.0,2.0,14.0,45.0,338.0,9.0,1.0,14.4751,7.0,3.0,19.0,37.0,140.0,13.0,0.0,99.0,9.0,167.0,46.0,20.0,1.0,3.0,189.0,17.0,13.0,82.0,8.0,0.0,442.0,6.0,4.0,129.0,16.0,74.0,13.0,71.0,579.0,2.0,4.0,,4.0,8.0,165.0,1.5091,3.0,33.0,18.0,,3.0,,3.0,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,11.0,,6.0,1.0,5.0,,10.0,16.0,10.0,,,,,,2.0,2.0,1.0,,0.1341,,1.0,,,,,,,,,,,,,,,,,,,,
87396,Moritz Leitner,Midfielder,Norwich,45,Germany,2019-20,36.0,0.534,0.0,2.0,,3.0,,16.0,6.0,54.0,9.0,3.0,7.0,71.0,563.0,,1.0,2.0,9.0,,684.0,,4.0,38.0,3.0,22.0,33.0,473.0,11.0,1.0,17.0151,7.0,8.0,16.0,32.0,150.0,10.0,0.0,74.0,10.0,151.0,56.0,9.0,,2.0,257.0,13.0,9.0,65.0,5.0,0.0,540.0,6.0,3.0,108.0,9.0,141.0,8.0,121.0,702.0,5.0,3.0,2.0,1.0,2.0,236.0,0.284,1.0,17.0,20.0,1.0,1.0,,4.0,,,,,1.0,,,2.0,1.0,,7.0,,4.0,1.0,7.0,4.0,9.0,19.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193111,Todd Cantwell,Midfielder,Norwich,45,England,2019-20,194.0,1.0822,0.0,13.0,16.0,3.0,5.8303,51.0,29.0,157.0,37.0,33.0,30.0,194.0,1066.0,3.0,3.0,7.0,59.0,2.0,2500.0,2.0,39.0,181.0,6.0,63.0,161.0,842.0,81.0,3.0,49.7217,33.0,28.0,54.0,155.0,314.0,67.0,1.0,375.0,36.0,289.0,148.0,37.0,2.0,29.0,557.0,48.0,77.0,316.0,20.0,0.0,1048.0,13.0,11.0,382.0,31.0,196.0,33.0,267.0,1644.0,13.0,21.0,,3.0,21.0,316.0,5.3454,6.0,37.0,58.0,1.0,3.0,2.0,18.0,6.0,1.0,4.0,1.0,1.0,8.0,8.0,2.0,10.0,5.0,20.0,1.0,23.0,10.0,48.0,2.0,17.0,30.0,23.0,1.0,1.0,,,,,,1.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,
90440,Tom Trybull,Midfielder,Norwich,45,Germany,2019-20,92.0,0.1117,0.0,3.0,2.0,,0.2567,39.0,8.0,40.0,16.0,,14.0,49.0,615.0,2.0,2.0,2.0,39.0,,1136.0,,15.0,79.0,2.0,21.0,55.0,539.0,10.0,2.0,19.0528,3.0,32.0,25.0,77.0,169.0,11.0,0.0,171.0,15.0,177.0,63.0,16.0,,1.0,248.0,23.0,8.0,132.0,24.0,0.0,599.0,6.0,2.0,73.0,25.0,193.0,26.0,76.0,807.0,,10.0,,2.0,7.0,318.0,0.4646,2.0,9.0,29.0,,,,,,,,1.0,,2.0,2.0,1.0,1.0,,14.0,,,1.0,6.0,5.0,16.0,27.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
