season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385514,1,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385514,1,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,2.0,1.0,33.0,34.0,,1.0,7.0,,,,,,,,,1.0,,,0.00014797,0.0,0.0,,,,0.1007,,,,,,90.0,,,,,,,,4.0,1.0,7.3,1.0,1.0,,,1.0,,,1.0,5.0,,3.0,35.0,38.0,0,,46.0,,,,
2022-23,10385530,2,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385530,2,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,1.0,,12.0,12.0,,,4.0,,,,,,,,,,,,9.558e-05,0.0,0.0,,,,0.1198,1.0,,,,,90.0,,,,,,,,1.0,,7.2,,1.0,,,,,,,2.0,,1.0,12.0,13.0,0,,18.0,,,,
2022-23,10385532,3,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385532,3,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,8.0,,21.0,21.0,,1.0,15.0,,,,,,,,,1.0,,,0.00015235,0.0,0.0,,,,-0.6622,1.0,,,,,90.0,,,,,,,,5.0,1.0,6.3,2.0,2.0,,,1.0,,,1.0,13.0,,2.0,24.0,26.0,0,,43.0,,,,
2022-23,10385554,4,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385554,4,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,3.0,1.0,20.0,21.0,,,7.0,,,,,,,,,1.0,,,0.00010553,0.0,0.0,,,,-1.6759,,,,,,90.0,,,,,,,,,,6.1,,1.0,,,,,,,3.0,,1.0,20.0,21.0,0,,27.0,,1.0,,
2022-23,10385590,5,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385590,5,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,2.0,4.0,,30.0,30.0,,,6.0,,,,,,,,,,,,0.0001752,0.0,0.0,,,,0.1133,,,,,,90.0,,,,,,,,4.0,,7.3,,1.0,,,,,,2.0,8.0,,4.0,30.0,34.0,0,,37.0,,,,
2022-23,10385569,6,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385569,6,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,6.0,2.0,27.0,29.0,,1.0,1.0,,,,,,,,,2.0,,,0.00024571,0.0,0.0,,,,-0.3961,,,,,,90.0,,,,,,,,4.0,1.0,6.5,,,,,1.0,,,,9.0,,4.0,29.0,33.0,0,1.0,37.0,,1.0,,
2022-23,10913242,7,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10913242,7,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,1.0,8.0,1.0,23.0,24.0,,1.0,4.0,,,,,,,,,1.0,1.0,,0.0001855,0.0,0.0,,,,-1.6787,,,,,,90.0,,,,,,,,7.0,,5.6,1.0,1.0,,,,,,1.0,15.0,,7.0,24.0,31.0,0,,38.0,,,,
2022-23,10385639,8,43,Manchester_City,Away,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385639,8,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385639,8,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,4.0,,26.0,26.0,,1.0,4.0,,,,,,,,,1.0,,,0.00011402,0.0,0.0,,,,0.1029,,,,,,90.0,,,,,,,,2.0,,7.3,1.0,1.0,,,2.0,,,1.0,6.0,,1.0,27.0,28.0,0,,36.0,,,,
2022-23,10385656,9,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385656,9,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385656,9,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,1.0,14.0,1.0,58.0,59.0,,,8.0,,,,,,,,,,,,0.00514142,0.0,0.0,,,,-0.1,,,,,,90.0,,,,,1.0,,,8.0,1.0,6.8,3.0,5.0,,,3.0,,,1.0,22.0,,6.0,61.0,67.0,0,,78.0,,,,
2022-23,10385695,10,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385695,10,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,6.0,,31.0,31.0,,,5.0,,,,,,,,,,,,0.00012316,0.0,0.0,,,,,1.0,,,,,90.0,,,,,,,,3.0,,6.9,,,,,,,,,9.0,,1.0,33.0,34.0,0,,40.0,,,,
2022-23,10385752,11,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385752,11,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,3.0,,35.0,35.0,,,6.0,,,,,,,,,,,,0.00012448,0.0,0.0,,,,-0.2639,,,,,,90.0,,,,,,,,1.0,,6.5,1.0,1.0,,,1.0,,,,4.0,,1.0,35.0,36.0,0,,43.0,,,,
2022-23,10913239,12,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10913239,12,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,9.0,7.0,10.0,17.0,,,8.0,,,,,,,,1.0,,,,0.00223729,,,1.0,,,-0.0066000000000001,,,,,,90.0,,,,1.0,1.0,,,18.0,,5.9,,,,,,,,1.0,26.0,,20.0,14.0,34.0,0,,38.0,,,,
2022-23,10385730,13,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385730,13,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,1.0,3.0,2.0,28.0,30.0,,,8.0,1.0,,,,,,,,,,1.0,0.207723,0.0,0.0,,1.0,,-0.7127,1.0,,,1.0,,90.0,,,,,,,,19.0,,6.7,1.0,1.0,,,,,,1.0,21.0,,16.0,33.0,49.0,0,,57.0,,,,
