season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243469,8,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,1.0,6.0,2.0,18.0,20.0,,,5.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,1.0,,5.9,,,,,,,,1.0,6.0,,2.0,19.0,21.0,0,,24.0,,,,
2019-20,8243481,9,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243481,9,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,6.0,2.0,19.0,21.0,,1.0,3.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,3.0,1.0,7.5,2.0,2.0,,,1.0,,,,9.0,,4.0,20.0,24.0,0,,29.0,,,,
2019-20,8243490,10,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243490,10,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,6.0,3.0,17.0,20.0,,1.0,9.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,3.0,2.0,8.3,3.0,5.0,,,2.0,,,,9.0,,6.0,17.0,23.0,0,,37.0,,,,
2019-20,8243510,11,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243510,11,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,1.0,7.0,4.0,18.0,22.0,,,7.0,,,,,,,,,1.0,,,,,1.0,,,,,90.0,,,,,,,,2.0,,5.9,,2.0,,,,,,1.0,8.0,,5.0,18.0,23.0,0,,29.0,,,,
2019-20,8243511,12,43,Manchester_City,Away,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243511,12,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,False,,,8.0,2.0,28.0,30.0,,,2.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,4.0,,5.9,1.0,2.0,,,,,,,11.0,,4.0,29.0,33.0,0,,37.0,,,,
2019-20,8243529,13,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243529,13,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,7.0,3.0,26.0,29.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.0,,6.5,1.0,1.0,,,,,,,13.0,,7.0,29.0,36.0,0,,40.0,,,,
2019-20,8243532,14,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243532,14,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,,,17.0,17.0,,1.0,10.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,3.0,,6.2,,1.0,,,1.0,,,1.0,3.0,,3.0,17.0,20.0,0,,28.0,,,,
2019-20,8243539,15,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243539,15,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,2.0,1.0,17.0,18.0,,1.0,6.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,9.0,,6.4,,1.0,,,,,,,10.0,,8.0,19.0,27.0,0,,35.0,,1.0,,
2019-20,8243547,16,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243547,16,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,,,11.0,11.0,,,5.0,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,,,1.0,,7.5,5.0,5.0,,,,,,,1.0,,,12.0,12.0,0,,22.0,,,,
2019-20,8243563,17,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243563,17,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,2.0,2.0,,18.0,18.0,,,8.0,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,5.0,,7.5,1.0,1.0,,,1.0,,,2.0,6.0,,2.0,21.0,23.0,0,,33.0,,,,
2019-20,8243568,18,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243568,18,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,3.0,,31.0,31.0,,,8.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,3.0,,6.6,,1.0,,,,,,,6.0,,3.0,31.0,34.0,0,,41.0,,,,
2019-20,8243599,19,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,6.0,4.0,7.0,11.0,,,14.0,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,15.0,,6.5,1.0,5.0,,,,,,,20.0,,16.0,10.0,26.0,0,,40.0,,,,
2019-20,8243599,19,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,12.0,,,,,,,,,,3.0,,,,,,,,1.0,,,,1.0,1.0,0,,2.0,,,,
2019-20,8243595,20,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243595,20,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,False,,,4.0,1.0,27.0,28.0,,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,6.0,2.0,7.0,,,,,2.0,,,,10.0,,4.0,30.0,34.0,0,,40.0,,,,
2019-20,8243606,21,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243606,21,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,False,,,4.0,1.0,21.0,22.0,,,5.0,,,,,,,,1.0,,1.0,,,,,,,,,90.0,,,,,,,,4.0,,6.4,1.0,1.0,,,1.0,1.0,,,7.0,,3.0,23.0,26.0,0,,32.0,,,1.0,
2019-20,8243616,22,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243616,22,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,3.0,,16.0,16.0,,,4.0,,,,1.0,,,1.0,,,,,,,,,,,,90.0,,,,,1.0,,,1.0,,6.2,,,,,,,,,4.0,,,17.0,17.0,0,,21.0,,,,
2019-20,8243621,23,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243621,23,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,2.0,,12.0,12.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,2.0,,6.4,2.0,2.0,,,,,,,4.0,,2.0,12.0,14.0,0,,22.0,,,,
2019-20,8243633,24,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243633,24,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,2.0,4.0,,20.0,20.0,,1.0,7.0,,,,,,,,2.0,,,,,,,,1.0,,,90.0,,,,,,,,7.0,1.0,7.4,1.0,1.0,,,2.0,,,2.0,10.0,,5.0,21.0,26.0,0,,37.0,,1.0,,
2019-20,8243639,25,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243639,25,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,2.0,2.0,,12.0,12.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,2.0,,6.3,1.0,1.0,,,2.0,,,2.0,4.0,,1.0,13.0,14.0,0,,22.0,,,,
2019-20,8578694,26,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8578694,26,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,3.0,2.0,19.0,21.0,,,1.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,1.0,,6.8,,,,,,,,,4.0,,3.0,19.0,22.0,0,,23.0,,,,
2019-20,8243696,27,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243696,27,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,4.0,1.0,24.0,25.0,1.0,1.0,7.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,,5.0,1.0,7.6,1.0,3.0,,,1.0,,,,9.0,,5.0,25.0,30.0,0,,41.0,,,,
2019-20,8674008,28,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674008,28,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,1.0,6.0,5.0,31.0,36.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,5.0,,7.0,,,,,1.0,,,1.0,11.0,,8.0,33.0,41.0,0,,46.0,,,,
2019-20,8243670,29,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243670,29,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,9.0,,32.0,32.0,,,7.0,,,,,,,,,2.0,1.0,,,,,,,,,90.0,,,,,,,,8.0,,5.4,4.0,4.0,,,1.0,,,1.0,15.0,,5.0,33.0,38.0,0,,48.0,1.0,,,
2019-20,8684152,30,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684152,30,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,3.0,2.0,34.0,36.0,,,8.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,1.0,,6.9,,,,,1.0,,,,4.0,,3.0,34.0,37.0,0,,43.0,,,,
2019-20,8684164,31,43,Manchester_City,Away,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684164,31,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,3.0,1.0,24.0,25.0,,1.0,5.0,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,90.0,,,,,1.0,,,5.0,,6.8,5.0,5.0,,,1.0,,,,7.0,,5.0,25.0,30.0,0,,42.0,,,,
2019-20,8684174,32,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684174,32,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,2.0,4.0,,31.0,31.0,,1.0,15.0,,,,,,,,1.0,,,,,,,,1.0,,,90.0,,,,,,,,11.0,1.0,8.0,2.0,3.0,,,3.0,,,2.0,15.0,,9.0,33.0,42.0,0,,59.0,,,,
2019-20,8692231,33,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692231,33,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,4.0,1.0,36.0,37.0,,,8.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,2.0,,6.9,1.0,3.0,,,1.0,,,1.0,6.0,,2.0,37.0,39.0,0,,49.0,,,,
2019-20,8692240,34,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692240,34,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,3.0,1.0,28.0,29.0,,,4.0,,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,1.0,,7.2,1.0,1.0,,,,,,,4.0,,1.0,29.0,30.0,0,,33.0,,,,
2019-20,8692255,35,43,Manchester_City,Away,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692255,35,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,8.0,4.0,29.0,33.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.0,,6.9,,,,,,,,,14.0,,9.0,30.0,39.0,0,,45.0,,,,
2019-20,8692263,36,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692263,36,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,1.0,3.0,1.0,19.0,20.0,,2.0,13.0,,,,,,,,2.0,,1.0,,,,2.0,,,,,90.0,,,,,,,,15.0,,6.5,1.0,2.0,,,2.0,,,1.0,17.0,,12.0,22.0,34.0,0,,53.0,,,,
2019-20,8692277,37,43,Manchester_City,Away,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692277,37,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,,,17.0,17.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,90.0,,,,,,,,2.0,,7.0,,,,,1.0,,,1.0,2.0,,1.0,18.0,19.0,0,1.0,23.0,,,,1.0
2019-20,8692284,38,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692284,38,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,1.0,,19.0,19.0,,,11.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,3.0,,7.6,2.0,4.0,,,,,,,4.0,,3.0,19.0,22.0,0,,33.0,,,,
