season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827866,1,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827866,1,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,2.0,1.0,23.0,24.0,,1.0,12.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,90.0,,,,,,,13.0,,7.6,2.0,3.0,,,,,,,12.0,,9.0,28.0,37.0,0,,52.0,,,,
2018-19,7827902,2,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827902,2,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,2.0,1.0,15.0,16.0,,,8.0,,,,,,,,,,,,,1.0,,,,,1.0,90.0,,,,,,,4.0,,6.5,,,,,,,,,6.0,,4.0,16.0,20.0,0,,26.0,,,,
2018-19,7827920,3,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,5.0,,21.0,21.0,,,3.0,,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,,6.6,1.0,1.0,,,,,,,5.0,,,21.0,21.0,0,,25.0,,1.0,,
2018-19,7827920,3,43,Manchester_City,Away,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827922,4,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,1.0,1.0,14.0,15.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,2.0,,6.4,1.0,1.0,,,,,,,3.0,,3.0,14.0,17.0,0,,25.0,,,,
2018-19,7827922,4,43,Manchester_City,Home,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827939,5,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,1.0,1.0,18.0,19.0,,,5.0,,,,,,,,,,,,,,,1.0,,,1.0,90.0,,,,,,,,,7.6,,3.0,,,,,,,1.0,,1.0,18.0,19.0,0,,27.0,,,,
2018-19,7827939,5,43,Manchester_City,Home,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827947,6,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,3.0,1.0,22.0,23.0,,1.0,10.0,,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,2.0,,7.4,1.0,2.0,,,1.0,,,1.0,5.0,,3.0,22.0,25.0,0,,38.0,,,,
2018-19,7827947,6,43,Manchester_City,Away,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827977,7,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,1.0,,10.0,10.0,,,5.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,7.1,1.0,1.0,,,,,,,1.0,,,10.0,10.0,0,,14.0,,,,
2018-19,7827977,7,43,Manchester_City,Home,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827991,8,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,2.0,6.0,2.0,24.0,26.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,7.0,,7.5,2.0,2.0,,,1.0,,,2.0,11.0,,7.0,25.0,32.0,0,,45.0,,,,
2018-19,7827991,8,43,Manchester_City,Away,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828009,9,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,5.0,4.0,30.0,34.0,,2.0,7.0,,,,,,,,,2.0,,,,,,1.0,,,,90.0,,,,,,,6.0,1.0,6.9,,,,,2.0,,,,10.0,,8.0,32.0,40.0,0,,46.0,,,,
