season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896904,4,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,,25.0,9.0,32.0,1.0,1.0,3.0,1.0,1.0,,,,2.0,3.0,2.0,,,,1.0,2.0,,,,5.0,,73.0,2.0,,,,,,4.0,,9.0,,,,,,,2.0,,,,25.0,10.0,33.0,2,,44.0,1.0,1.0,,
2020-21,8896904,4,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,6.0,4.0,10.0,,,3.0,,,,2.0,,3.0,9.0,3.0,,,3.0,,,,,2.0,,,45.0,,,,,,,8.0,,6.3,,,,,,1.0,,,1.0,,9.0,5.0,14.0,0,,26.0,,3.0,,
2020-21,8896878,5,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,3.0,3.0,,1.0,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,18.0,1.0,,,,,,5.0,,6.3,,,1.0,,,2.0,1.0,,,,2.0,5.0,6.0,2,,11.0,,,1.0,
2020-21,8896878,5,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,1.0,,2.0,19.0,15.0,33.0,6.0,6.0,4.0,1.0,,1.0,,,2.0,9.0,12.0,,,1.0,1.0,2.0,,1.0,,2.0,,90.0,3.0,2.0,,,,,17.0,,10.0,,,2.0,,3.0,1.0,1.0,,4.0,1.0,28.0,16.0,43.0,6,2.0,70.0,4.0,3.0,1.0,1.0
2020-21,8896878,5,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,1.0,22.0,3.0,25.0,1.0,1.0,4.0,,1.0,,1.0,,,5.0,4.0,,,1.0,1.0,1.0,,,,3.0,,80.0,2.0,,,,,,16.0,,7.8,,,,,1.0,4.0,3.0,,1.0,,32.0,4.0,33.0,2,,50.0,2.0,1.0,2.0,
2020-21,8896878,5,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,10.0,,,,,,,,,6.4,,,,,,,,,,,,,,0,,1.0,,1.0,,
2020-21,8896878,5,6,Tottenham_Hotspur,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896877,6,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896877,6,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,,12.0,5.0,17.0,2.0,4.0,3.0,1.0,,2.0,1.0,1.0,,6.0,7.0,,,1.0,1.0,,,,,1.0,,90.0,,1.0,,,,,11.0,,7.8,,,2.0,,,4.0,,,,,17.0,6.0,23.0,4,,40.0,3.0,1.0,2.0,
2020-21,8896877,6,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,1.0,28.0,6.0,33.0,2.0,1.0,6.0,,,1.0,1.0,,2.0,6.0,5.0,,,,,1.0,,,,,,89.0,1.0,,,,,,14.0,,7.3,,,,,,2.0,4.0,,1.0,,36.0,8.0,40.0,2,1.0,56.0,1.0,2.0,1.0,
2020-21,8896877,6,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,False,,,1.0,11.0,2.0,13.0,,,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,57.0,,,,,,,6.0,,6.6,,,,,,1.0,1.0,,1.0,1.0,14.0,2.0,15.0,0,1.0,22.0,2.0,,,
2020-21,8896877,6,6,Tottenham_Hotspur,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897002,7,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,True,,,1.0,3.0,,3.0,,1.0,2.0,1.0,,,,,,2.0,1.0,,,1.0,,1.0,,,,2.0,,20.0,1.0,,,,,,3.0,,7.7,,,1.0,,,1.0,,,2.0,,4.0,1.0,5.0,2,,10.0,,,,
2020-21,8897002,7,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,,12.0,3.0,15.0,3.0,5.0,3.0,,1.0,,,,4.0,12.0,10.0,,,4.0,,1.0,,1.0,1.0,,,90.0,1.0,,,,,1.0,22.0,,6.9,,,1.0,,2.0,2.0,,,5.0,,24.0,4.0,28.0,2,1.0,49.0,2.0,4.0,,
2020-21,8897002,7,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,,7.0,3.0,10.0,2.0,1.0,3.0,,,,2.0,,,5.0,5.0,,,1.0,,,,,1.0,1.0,,85.0,,,,,,,13.0,,6.7,,,1.0,,,,4.0,,,,15.0,5.0,16.0,1,2.0,31.0,3.0,2.0,,2.0
2020-21,8897002,7,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896851,8,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,False,1.0,,3.0,13.0,2.0,14.0,4.0,1.0,3.0,,,1.0,,,2.0,7.0,4.0,,,1.0,,,,,2.0,1.0,,78.0,,,,,,,15.0,,6.9,,,1.0,,2.0,1.0,4.0,,5.0,,22.0,4.0,22.0,2,,39.0,2.0,2.0,1.0,
2020-21,8896851,8,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,1.0,,2.0,20.0,5.0,24.0,5.0,3.0,3.0,,,4.0,1.0,,2.0,10.0,9.0,,,,,1.0,,,1.0,4.0,,90.0,1.0,,,,,,14.0,,7.9,,,2.0,,2.0,5.0,1.0,,3.0,1.0,25.0,9.0,33.0,7,1.0,57.0,1.0,2.0,3.0,1.0
2020-21,8896851,8,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,1.0,27.0,7.0,32.0,3.0,1.0,2.0,,1.0,2.0,2.0,,2.0,7.0,5.0,,,,,,,,,1.0,,90.0,1.0,1.0,,,,,11.0,,6.6,,,,,,,4.0,,1.0,,33.0,8.0,37.0,3,1.0,55.0,2.0,3.0,,1.0
2020-21,8896851,8,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,3.0,1.0,4.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,12.0,,,,,,,4.0,,6.7,,,,,2.0,,1.0,,,,5.0,2.0,6.0,0,1.0,11.0,1.0,,,
2020-21,8896851,8,6,Tottenham_Hotspur,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,1.0,,1.0,1.0,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,12.0,1.0,,,,,,,,6.9,,,1.0,,,,,,,,1.0,,1.0,2,,4.0,,,,
2020-21,8896862,9,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896862,9,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,13.0,5.0,18.0,,,3.0,1.0,,,,,2.0,5.0,9.0,,,2.0,1.0,,,,,1.0,,90.0,,,,,,,16.0,,7.3,,,,,1.0,1.0,,,5.0,1.0,22.0,6.0,28.0,0,3.0,48.0,3.0,6.0,,2.0
2020-21,8896862,9,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,,10.0,7.0,17.0,2.0,1.0,6.0,,,1.0,2.0,,,5.0,4.0,,,,,1.0,,,,,,90.0,1.0,1.0,,,,,10.0,,7.1,,,,,,2.0,1.0,,,,14.0,9.0,22.0,2,,34.0,2.0,2.0,1.0,
2020-21,8896862,9,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,,,,1.0,2.0,3.0,1.0,,1.0,,,,2.0,,1.0,4.0,2.0,,,,,,,,1.0,,,17.0,,,,,,,2.0,,6.5,,,,,,,,,,,2.0,2.0,4.0,0,1.0,9.0,,1.0,,
2020-21,8896862,9,6,Tottenham_Hotspur,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,4.0,21.0,2.0,23.0,3.0,2.0,2.0,,,,1.0,,2.0,8.0,4.0,,,2.0,,,,,,2.0,,90.0,,,,,,,10.0,,6.8,,,1.0,,1.0,,,,5.0,,26.0,2.0,28.0,1,,41.0,2.0,2.0,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,,24.0,9.0,31.0,2.0,,5.0,,,,,,3.0,5.0,4.0,,,,,,,,,,,89.0,,,,,,,7.0,,6.8,,,,,,2.0,4.0,,,1.0,28.0,9.0,33.0,0,,48.0,,2.0,2.0,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,2.0,3.0,5.0,7.0,1.0,5.0,,,1.0,1.0,,1.0,12.0,5.0,,,2.0,1.0,1.0,,,,1.0,,90.0,1.0,1.0,,,,,12.0,,7.9,,,,,4.0,2.0,,,2.0,1.0,6.0,6.0,12.0,2,,32.0,3.0,3.0,1.0,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,1.0,5.0,6.0,11.0,3.0,,4.0,,,,1.0,,2.0,9.0,4.0,,,,1.0,1.0,,,1.0,1.0,,88.0,1.0,,,,,,17.0,,7.6,,,,,,3.0,4.0,,2.0,,11.0,9.0,16.0,1,2.0,35.0,2.0,2.0,,1.0
2020-21,8896985,11,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,0,2.0,5.0,1.0,,,1.0
2020-21,8896985,11,6,Tottenham_Hotspur,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,13.0,,13.0,2.0,3.0,1.0,,,1.0,,,,3.0,6.0,,,,,1.0,,,1.0,1.0,,90.0,3.0,1.0,,,,,8.0,,7.9,,,1.0,,1.0,1.0,,,2.0,,19.0,1.0,20.0,5,,33.0,,3.0,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,1.0,19.0,1.0,19.0,1.0,1.0,1.0,,,,1.0,,,4.0,3.0,,,,1.0,,,,,2.0,,90.0,,1.0,,,,,11.0,,7.0,,,1.0,,,3.0,7.0,,1.0,,27.0,1.0,21.0,1,,39.0,1.0,1.0,1.0,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897012,13,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,,4.0,8.0,12.0,2.0,2.0,4.0,,1.0,,,,,4.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,12.0,,6.4,,,4.0,,2.0,1.0,,,1.0,,9.0,10.0,19.0,4,,34.0,4.0,,,
2020-21,8897012,13,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,10.0,8.0,17.0,3.0,1.0,7.0,2.0,,,2.0,,1.0,6.0,3.0,,,,,1.0,,,,2.0,,87.0,1.0,,,,,,9.0,,7.6,,,,,,1.0,2.0,,2.0,,15.0,8.0,21.0,1,,31.0,2.0,1.0,1.0,
2020-21,8897012,13,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,2.0,4.0,6.0,2.0,2.0,1.0,,,,1.0,,,3.0,6.0,,,1.0,,,,,1.0,,,32.0,,,,,,,8.0,,6.8,,,,,1.0,1.0,1.0,,,,8.0,5.0,12.0,0,1.0,21.0,1.0,2.0,1.0,1.0
2020-21,8896959,14,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,True,1.0,,2.0,8.0,3.0,10.0,1.0,4.0,2.0,,,,,,1.0,3.0,9.0,,,1.0,,,,,,1.0,,45.0,,,,,,,12.0,,7.2,,,1.0,,,3.0,2.0,,2.0,,13.0,7.0,18.0,1,1.0,29.0,,2.0,2.0,1.0
2020-21,8896959,14,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,1.0,,4.0,18.0,3.0,20.0,4.0,4.0,3.0,,,,,,1.0,7.0,11.0,,,,,,,,,,,90.0,2.0,,,,,,18.0,,7.6,,,2.0,,1.0,6.0,3.0,,4.0,,28.0,4.0,29.0,4,,55.0,2.0,3.0,4.0,
2020-21,8896959,14,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,2.0,13.0,11.0,22.0,2.0,1.0,2.0,,1.0,1.0,2.0,,3.0,8.0,3.0,,,1.0,,,,,1.0,3.0,,90.0,1.0,,,,,,13.0,,6.3,,,,,,,5.0,,3.0,1.0,21.0,11.0,27.0,2,1.0,45.0,2.0,1.0,,1.0
2020-21,8896959,14,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,1.0,,,12.0,9.0,20.0,3.0,1.0,2.0,,,,1.0,,,4.0,6.0,,,,,,,,1.0,,,41.0,,,,,,,11.0,,6.9,,,,,,1.0,1.0,,,,20.0,9.0,28.0,0,3.0,39.0,1.0,1.0,1.0,
2020-21,8896959,14,6,Tottenham_Hotspur,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896926,15,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,3.0,20.0,6.0,26.0,4.0,5.0,2.0,,,1.0,1.0,,3.0,11.0,12.0,,,2.0,,,,,,,,90.0,,,,,,,20.0,,6.7,,,,,2.0,4.0,,,4.0,,31.0,8.0,39.0,1,,61.0,2.0,5.0,2.0,
2020-21,8896926,15,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,1.0,17.0,9.0,25.0,1.0,,5.0,,,,4.0,,1.0,9.0,4.0,,,1.0,,,,,,1.0,,84.0,1.0,,,,,,12.0,,6.7,,,,,,3.0,3.0,,1.0,,24.0,10.0,31.0,1,1.0,46.0,1.0,2.0,1.0,
2020-21,9277342,16,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9277342,16,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,,10.0,4.0,14.0,7.0,1.0,2.0,1.0,1.0,,1.0,,3.0,12.0,3.0,,,,,1.0,,,1.0,1.0,,90.0,1.0,1.0,,,,,20.0,,6.9,,,1.0,,1.0,1.0,3.0,,3.0,,23.0,6.0,26.0,2,,43.0,1.0,2.0,,
2020-21,9277342,16,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,2.0,14.0,11.0,24.0,2.0,1.0,6.0,,4.0,,1.0,,,3.0,6.0,,,,,,,1.0,,,,90.0,2.0,,,,,,8.0,,6.0,,,2.0,,,4.0,5.0,,2.0,2.0,20.0,12.0,27.0,4,,44.0,1.0,1.0,4.0,
2020-21,9277342,16,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9277342,16,6,Tottenham_Hotspur,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,9.0,,,,,,,2.0,,6.5,,,,,,,1.0,,,,1.0,,,0,,2.0,1.0,,,
2020-21,8896917,17,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,1.0,,2.0,20.0,1.0,20.0,2.0,3.0,3.0,1.0,,,1.0,,2.0,7.0,10.0,,,2.0,1.0,1.0,,,,1.0,,87.0,2.0,,,,,,18.0,,8.9,,,4.0,,2.0,6.0,1.0,,4.0,,29.0,3.0,31.0,6,,54.0,4.0,1.0,6.0,
2020-21,8896917,17,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,3.0,,,16.0,11.0,24.0,1.0,,7.0,1.0,,1.0,1.0,,3.0,7.0,4.0,,,1.0,1.0,1.0,,,1.0,4.0,,90.0,1.0,,,,,,13.0,,8.5,,,,,,2.0,5.0,,,,21.0,11.0,27.0,2,3.0,52.0,2.0,,1.0,2.0
2020-21,8896917,17,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,,,1.0,5.0,2.0,7.0,,,3.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,12.0,,,,,,,4.0,,6.5,,,,,,1.0,,,1.0,,6.0,4.0,10.0,0,1.0,13.0,,,,
2020-21,8896917,17,6,Tottenham_Hotspur,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,3.0,3.0,,,2.0,,,,,,1.0,2.0,4.0,,,1.0,,,,,,,,3.0,,,,,,,2.0,,,,,,,,2.0,,,,,,3.0,3.0,0,1.0,9.0,1.0,1.0,2.0,1.0
2020-21,9356100,18,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9356100,18,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,13.0,6.0,19.0,4.0,2.0,1.0,,,2.0,2.0,,5.0,13.0,9.0,,,,,1.0,,,,1.0,,90.0,1.0,1.0,,,,1.0,18.0,,7.5,,,1.0,,,5.0,2.0,,2.0,,19.0,9.0,26.0,4,1.0,52.0,2.0,3.0,3.0,
2020-21,9356100,18,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,False,2.0,,,30.0,7.0,35.0,1.0,2.0,8.0,1.0,,,1.0,,3.0,8.0,13.0,,,,1.0,,,,1.0,4.0,,90.0,,,,,,,23.0,,7.7,,,,,4.0,7.0,5.0,,1.0,,39.0,9.0,43.0,0,1.0,85.0,5.0,6.0,4.0,1.0
2020-21,9356100,18,6,Tottenham_Hotspur,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,False,,,,4.0,,4.0,6.0,5.0,1.0,,,1.0,,,3.0,12.0,6.0,,,3.0,,1.0,,,,,,90.0,1.0,,,,,,17.0,,7.0,,,,,2.0,,,,1.0,1.0,12.0,1.0,13.0,2,,31.0,5.0,1.0,,
2020-21,9356100,18,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897052,19,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897052,19,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,,18.0,6.0,24.0,2.0,2.0,4.0,1.0,,2.0,,,2.0,9.0,12.0,,,1.0,,1.0,,,1.0,4.0,,90.0,2.0,,,,,,18.0,,8.4,,,2.0,,2.0,8.0,1.0,,1.0,,27.0,7.0,33.0,6,3.0,66.0,1.0,3.0,4.0,2.0
2020-21,8897052,19,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,1.0,13.0,3.0,14.0,,1.0,4.0,1.0,1.0,1.0,2.0,,1.0,4.0,2.0,,,,1.0,,,1.0,1.0,3.0,,89.0,,,,,,,15.0,,7.2,,,1.0,,,2.0,9.0,,1.0,,24.0,5.0,20.0,2,,38.0,,,1.0,
