season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437081,1,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,,13.0,2.0,15.0,2.0,2.0,2.0,,2.0,3.0,1.0,,,,6.0,3.0,,,1.0,,,,1.0,,2.0,,90.0,1.0,,,,,,,7.0,,6.4,,,2.0,,1.0,3.0,,,,,15.0,2.0,17.0,6,,31.0,2.0,,1.0,
2017-18,7437081,1,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,True,,,,21.0,2.0,23.0,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,32.0,,,,,,,,3.0,,7.0,,,,,,1.0,,,,1.0,24.0,2.0,26.0,0,,28.0,,,1.0,
2017-18,7437081,1,6,Tottenham_Hotspur,Away,339901,165990,Vincent Janssen,vincent-janssen,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437731,2,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,10.0,1.0,11.0,1.0,,3.0,,,2.0,1.0,,,1.0,11.0,4.0,,,2.0,,,,1.0,,2.0,,90.0,3.0,,,,,,,19.0,,7.1,,,3.0,,1.0,8.0,1.0,,2.0,,19.0,1.0,19.0,8,,45.0,3.0,2.0,2.0,
2017-18,7437731,2,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,True,,,,7.0,1.0,8.0,,,,,,,1.0,,,2.0,3.0,1.0,,,,,,,,,,,22.0,,,,,,,,5.0,,6.1,,,,,,,,,,,10.0,1.0,11.0,0,1.0,16.0,,,,
2017-18,7437731,2,6,Tottenham_Hotspur,Home,339901,165990,Vincent Janssen,vincent-janssen,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437780,3,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,1.0,,,10.0,1.0,10.0,6.0,3.0,1.0,,1.0,6.0,,,,1.0,8.0,5.0,,,1.0,,,,,,1.0,,90.0,2.0,,,,,,,11.0,,7.0,,,2.0,,,2.0,1.0,,1.0,,19.0,2.0,20.0,10,,35.0,,,2.0,
2017-18,7437780,3,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,1.0,25.0,6.0,31.0,,,4.0,,,,,,,1.0,4.0,,,,1.0,,,,,,3.0,,70.0,,,,,,,,11.0,,6.5,,,1.0,,,2.0,2.0,,1.0,1.0,31.0,6.0,35.0,1,,45.0,2.0,,,
2017-18,7437780,3,6,Tottenham_Hotspur,Home,339901,165990,Vincent Janssen,vincent-janssen,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437756,4,6,Tottenham_Hotspur,Away,11692,19760,Fernando Llorente,fernando-llorente,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437756,4,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,11.0,2.0,13.0,1.0,1.0,,1.0,,,,,,,6.0,5.0,,,3.0,,2.0,,,,2.0,,85.0,3.0,,,,,,,14.0,,9.0,,,1.0,,,4.0,1.0,,3.0,,20.0,2.0,21.0,4,,35.0,1.0,2.0,2.0,
