season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14024012,27,6,Tottenham_Hotspur,Home,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,False,,,,4.0,1.0,5.0,5.0,1.0,1.0,1.0,,,,,,,11.0,3.0,,,0.00476324,0.2415,0.2605,6.0,0.0,1.0,,,,1.0,1.0,,,,,,,68.0,1.0,,,,7.0,1.0,,7.4,,,,,11.9,2.0,,,,1.0,,5.0,2.0,7.0,11.315317637402,11.9,1,1.0,19.0,5.0,1.0,,
2025-26,14024012,27,6,Tottenham_Hotspur,Home,1048888,511499,Mathys Tel,mathys-tel,F,True,1.0,,,0.0,3.0,3.0,,,5.0,1.0,,,,,,,2.0,,,,0.16494,,,,0.0,,,,,,1.0,,,,,,,8.0,,,,,3.0,1.0,,6.7,,,,,70.946243386113,,2.0,1.0,,,,1.0,3.0,4.0,42.263168224401,21.467547228317,0,,11.0,,,,
2025-26,14024012,27,6,Tottenham_Hotspur,Home,1471591,611917,Luca Williams-Barnett,luca-williams-barnett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024012,27,6,Tottenham_Hotspur,Home,1493211,613232,James Wilson,james-wilson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023973,28,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,8.0,7.0,15.0,3.0,,11.0,4.0,,,1.0,3.0,,1.0,8.0,5.0,,,0.0226863,0.0234,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,7.0,1.0,,6.5,,,,,85.519096064333,,3.0,1.0,,1.0,,10.0,8.0,18.0,0.31056438679038,12.37888912625,1,2.0,29.0,1.0,1.0,2.0,2.0
2025-26,14023973,28,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,True,,,,4.0,1.0,5.0,5.0,3.0,5.0,,,,,,,,5.0,5.0,,,0.0231877,0.1306,0.7587,,0.0,1.0,,,,,1.0,,,,,,,32.0,1.0,,,,9.0,0.0,,7.6,,,,,53.90526437589,1.0,,2.0,,,1.0,6.0,2.0,8.0,-10.552151795458,,1,,18.0,4.0,2.0,,
2025-26,14023973,28,6,Tottenham_Hotspur,Away,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,False,,,,2.0,,2.0,5.0,,7.0,2.0,,,2.0,,,,9.0,2.0,,,0.0282292,0.0941,,4.0,0.0,,,,,,1.0,,,,,,,58.0,,,,,9.0,3.0,,6.1,,,,,64.783091378563,,,,,,,5.0,,5.0,29.296880050602,38.733102456914,2,1.0,19.0,6.0,1.0,,1.0
2025-26,14023973,28,6,Tottenham_Hotspur,Away,1048888,511499,Mathys Tel,mathys-tel,F,True,1.0,,,3.0,3.0,6.0,,,9.0,3.0,,,,,,1.0,2.0,4.0,,,0.0510061,,,,0.0,,,,,,1.0,,,,,,,32.0,,1.0,,,11.0,5.0,,7.1,,,,,138.19178836959,,3.0,6.0,,1.0,,5.0,3.0,8.0,104.19966443206,118.69684214901,0,,23.0,1.0,2.0,2.0,
2025-26,14023981,29,6,Tottenham_Hotspur,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,,1.0,1.0,6.0,2.0,5.0,1.0,,,,1.0,,,8.0,3.0,,,2.91e-06,0.4362,1.0354,,0.0,1.0,,,,,1.0,,,,,,,74.0,2.0,,,,12.0,1.0,,7.1,,,,,46.300298714924,,1.0,,,,1.0,6.0,2.0,8.0,18.020423078257,9.7970653259025,2,1.0,19.0,3.0,,,1.0
2025-26,14023981,29,6,Tottenham_Hotspur,Home,840217,212319,Richarlison,richarlison,F,True,,,,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,2.0,2.0,,,0.00022754,,,1.0,0.0,,,,,,,,,,,,,16.0,,,,,2.0,,,6.5,,,,,,,,,,,,2.0,1.0,3.0,,,0,,6.0,1.0,,,
2025-26,14023981,29,6,Tottenham_Hotspur,Home,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,False,,,,3.0,1.0,4.0,2.0,1.0,2.0,2.0,,,,1.0,,2.0,8.0,2.0,,,0.00143499,,,2.0,0.0,,,,,,,,,,,,,43.0,,1.0,,,5.0,0.0,,6.3,,,,,23.542430668278,2.0,1.0,,,,,3.0,2.0,5.0,-2.7382850599508,,0,1.0,15.0,1.0,,,
2025-26,14023981,29,6,Tottenham_Hotspur,Home,1048888,511499,Mathys Tel,mathys-tel,F,False,3.0,,,8.0,4.0,12.0,2.0,3.0,11.0,1.0,,,1.0,1.0,,3.0,11.0,9.0,1.0,,0.170386,0.2021,0.0227,1.0,0.0,,,,,1.0,4.0,,,,,,,90.0,1.0,,,,15.0,2.0,,6.4,,,1.0,,114.25405252733,,8.0,4.0,,,,11.0,5.0,16.0,59.931808259971,37.030414496387,3,,46.0,2.0,2.0,4.0,
2025-26,14023992,30,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,7.0,3.0,10.0,4.0,3.0,13.0,5.0,,,,,,,5.0,7.0,,,0.00490281,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,11.0,1.0,,6.8,,,,,142.56948568364,,1.0,,,,,14.0,3.0,17.0,31.411150435708,28.963426938123,0,2.0,31.0,3.0,1.0,1.0,1.0
2025-26,14023992,30,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,False,,,1.0,4.0,6.0,10.0,3.0,2.0,5.0,5.0,,1.0,,3.0,,2.0,10.0,9.0,,,0.00200225,0.9261,1.4406,1.0,0.0,1.0,,,,,1.0,,,,,,,89.0,4.0,,,,10.0,1.0,,8.0,,,1.0,,34.205931822751,,2.0,1.0,,2.0,1.0,6.0,7.0,13.0,22.923415203172,7.4412912857917,5,5.0,38.0,3.0,2.0,1.0,4.0
2025-26,14023992,30,6,Tottenham_Hotspur,Away,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,True,,,,3.0,2.0,5.0,,,5.0,5.0,1.0,,,,,,,1.0,,,0.165434,,,,1.0,,,,,,1.0,,,,,,,15.0,,,,,3.0,0.0,,6.9,,,,,22.323921159548,1.0,1.0,,,1.0,,5.0,3.0,8.0,6.3129268775659,,0,,11.0,,,1.0,
2025-26,14023992,30,6,Tottenham_Hotspur,Away,1048888,511499,Mathys Tel,mathys-tel,F,False,2.0,,1.0,5.0,2.0,7.0,1.0,,14.0,3.0,1.0,,1.0,,,6.0,10.0,7.0,,,0.185979,0.0735,,2.0,0.0,,,,,1.0,3.0,,,,,,,75.0,,,,,21.0,3.0,,6.7,,,,,230.77889215216,2.0,5.0,6.0,,3.0,,9.0,4.0,13.0,90.840240756004,81.118767835056,1,3.0,46.0,4.0,,4.0,2.0
2025-26,14023992,30,6,Tottenham_Hotspur,Away,1493211,613232,James Wilson,james-wilson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024020,31,6,Tottenham_Hotspur,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,10.0,4.0,14.0,2.0,2.0,13.0,8.0,,1.0,,1.0,,1.0,6.0,5.0,,,0.0350759,0.1608,0.903,,0.0,,,,,,,,,,,,,90.0,2.0,,,,7.0,1.0,,7.1,,,,,163.71315241543,,4.0,,,,,13.0,4.0,17.0,7.7927788831165,16.18729143495,2,,30.0,1.0,1.0,2.0,
2025-26,14024020,31,6,Tottenham_Hotspur,Home,840217,212319,Richarlison,richarlison,F,False,,,,3.0,2.0,5.0,3.0,1.0,4.0,2.0,,,,,,1.0,6.0,3.0,,,0.00213738,0.0969,,1.0,0.0,,,,,,,,,,,,,67.0,,,,,10.0,0.0,,6.1,,,1.0,,23.35736676838,,1.0,1.0,,,1.0,7.0,3.0,10.0,2.143657946083,,1,,22.0,2.0,2.0,,
2025-26,14024020,31,6,Tottenham_Hotspur,Home,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,True,,,,1.0,1.0,2.0,,,,,,1.0,,,,,2.0,,,,0.00178257,0.1596,,1.0,0.0,,,,,,,,,,,,,23.0,,,,,2.0,,,6.3,,,1.0,,,,1.0,,,,,1.0,2.0,3.0,,,1,,5.0,,,,
2025-26,14024020,31,6,Tottenham_Hotspur,Home,1048888,511499,Mathys Tel,mathys-tel,F,False,1.0,,,13.0,6.0,19.0,,,17.0,3.0,,,1.0,2.0,,1.0,7.0,7.0,,,0.126712,0.099,0.3219,1.0,0.0,,,,,,2.0,,,,,,,67.0,1.0,,,,22.0,2.0,,6.7,,,,,188.60944110987,,7.0,11.0,,,,17.0,6.0,23.0,58.106626992891,33.387522012628,2,2.0,54.0,3.0,1.0,4.0,1.0
2025-26,14025026,32,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,,4.0,4.0,1.0,2.0,5.0,1.0,,1.0,1.0,,,1.0,3.0,3.0,,,7.971e-05,0.5554,0.8132,1.0,0.0,,,,,,,,,,,,,90.0,2.0,,,,7.0,2.0,,6.7,,,1.0,,102.87344089485,,,,,,,2.0,4.0,6.0,32.842007515152,74.253476121319,4,1.0,18.0,4.0,,,1.0
2025-26,14025026,32,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,False,,,2.0,5.0,,5.0,,3.0,4.0,4.0,,,,1.0,,1.0,4.0,6.0,,,0.0297293,0.1352,0.2341,,0.0,,,,,,,,,,,,,61.0,2.0,,,,14.0,2.0,,6.8,,,1.0,,73.130410564031,4.0,3.0,1.0,,3.0,,12.0,1.0,13.0,56.415837140464,64.034550595158,3,1.0,31.0,2.0,1.0,1.0,
2025-26,14025026,32,6,Tottenham_Hotspur,Away,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,False,1.0,,,10.0,,10.0,1.0,1.0,13.0,3.0,,,,1.0,,1.0,7.0,3.0,,,0.0342719,,,1.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,18.0,6.0,,6.2,,,,,197.18742493152,1.0,5.0,2.0,,,,16.0,1.0,17.0,145.20009606931,133.08700290025,0,,38.0,3.0,1.0,1.0,
2025-26,14025026,32,6,Tottenham_Hotspur,Away,1048888,511499,Mathys Tel,mathys-tel,F,True,1.0,,,4.0,3.0,7.0,,,7.0,1.0,,,,,,4.0,5.0,1.0,,,0.0780067,,,,0.0,,,,,,1.0,,,,,,,29.0,,,,,10.0,1.0,,6.5,,,,,85.603094537611,,1.0,3.0,,,,4.0,4.0,8.0,12.135441703587,18.573922606709,0,,24.0,2.0,1.0,,
2025-26,14025042,33,6,Tottenham_Hotspur,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,11.0,3.0,14.0,8.0,2.0,13.0,4.0,1.0,,1.0,,,2.0,13.0,7.0,,,0.0343761,0.0475,0.0091,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,8.0,4.0,,7.3,,,,,134.33764775944,1.0,4.0,,,,1.0,13.0,5.0,18.0,74.204272904534,55.141620948784,2,1.0,34.0,,2.0,2.0,
2025-26,14025042,33,6,Tottenham_Hotspur,Home,840217,212319,Richarlison,richarlison,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025042,33,6,Tottenham_Hotspur,Home,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,False,,,,3.0,5.0,8.0,1.0,,2.0,,,,,,,1.0,4.0,2.0,,,0.0167635,0.067,,2.0,0.0,,,,,,,,,,,,,57.0,,,,,4.0,1.0,,6.5,,,1.0,,26.764994827783,2.0,1.0,,,,,3.0,6.0,9.0,9.588301373005,21.368945902875,1,1.0,19.0,2.0,,1.0,1.0
2025-26,14025042,33,6,Tottenham_Hotspur,Home,1048888,511499,Mathys Tel,mathys-tel,F,True,1.0,,,4.0,4.0,8.0,1.0,,5.0,1.0,,,,,,1.0,3.0,2.0,,,0.042759,,,,0.0,,,,,,1.0,,,,,,,33.0,,,,,5.0,1.0,,6.6,,,,,46.281321304336,1.0,3.0,2.0,,1.0,1.0,4.0,5.0,9.0,-4.7778629277015,16.376807503296,0,,17.0,,,2.0,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,8.0,1.0,9.0,,2.0,4.0,3.0,,,,,,,2.0,7.0,,,0.0893768,,,2.0,0.0,,,,,,,,,,,,,40.0,,1.0,,,6.0,1.0,,7.1,,,,,37.005836126364,1.0,1.0,,,,,10.0,1.0,11.0,31.364593585361,24.924015908356,0,3.0,22.0,4.0,1.0,1.0,2.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,True,,,,2.0,1.0,3.0,4.0,2.0,2.0,,1.0,,,,,4.0,12.0,4.0,,,0.00114441,0.0797,,1.0,1.0,,,,,,1.0,,,,,,,50.0,,1.0,,,11.0,0.0,,6.2,,,2.0,,13.754936794243,,3.0,,,,,4.0,1.0,5.0,-7.0549995294183,,2,2.0,19.0,2.0,,,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,False,,,1.0,9.0,6.0,15.0,,3.0,11.0,4.0,,,,1.0,,2.0,3.0,6.0,,,0.0117701,0.0359,,,0.0,,,,,,,,,,,,,45.0,,,,,12.0,0.0,,6.6,,,1.0,,66.481201604726,,1.0,2.0,,1.0,,15.0,6.0,21.0,31.659968922495,,1,1.0,35.0,2.0,1.0,1.0,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,1048888,511499,Mathys Tel,mathys-tel,F,True,,,,5.0,2.0,7.0,1.0,1.0,15.0,4.0,,,1.0,,,2.0,11.0,7.0,,,0.00244542,0.0273,,2.0,0.0,,,,,1.0,,,,,,,,45.0,,,,,14.0,1.0,,6.4,,,,,98.047516406278,1.0,9.0,2.0,,,,6.0,3.0,9.0,38.394729509358,11.312920445225,1,2.0,36.0,2.0,1.0,3.0,1.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,False,,,,5.0,3.0,8.0,5.0,,5.0,3.0,,,1.0,,,2.0,12.0,3.0,,,0.0034423,0.5015,0.7575,2.0,0.0,1.0,,,,1.0,,,,,,,,89.0,1.0,,,,10.0,0.0,,7.0,,,,,33.095052055726,1.0,3.0,,,,,7.0,4.0,11.0,-2.8592715903838,,2,2.0,27.0,2.0,1.0,,1.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,False,2.0,,,10.0,7.0,17.0,1.0,1.0,12.0,4.0,,1.0,,,,,4.0,11.0,,,0.0412946,0.2336,0.6498,1.0,0.0,,,,,,,,,,,,,67.0,1.0,,,,10.0,2.0,,7.3,,,1.0,,112.64838256493,,6.0,2.0,,,2.0,13.0,9.0,22.0,62.313610559865,50.283068006832,2,3.0,44.0,3.0,3.0,4.0,1.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,1048888,511499,Mathys Tel,mathys-tel,F,False,4.0,,,15.0,9.0,24.0,,1.0,24.0,6.0,2.0,,,2.0,,1.0,9.0,2.0,,,0.507133,0.0759,,1.0,1.0,,,,,1.0,2.0,,,,,,,89.0,,,,,19.0,3.0,,6.6,,,1.0,,230.23635739565,1.0,6.0,7.0,,,,19.0,10.0,29.0,61.578291323956,47.347411820404,1,,54.0,5.0,,1.0,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,840217,212319,Richarlison,richarlison,F,False,,,,9.0,4.0,13.0,7.0,7.0,5.0,2.0,,2.0,1.0,,,1.0,8.0,8.0,,,0.0558975,0.5256,0.6554,,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,14.0,0.0,,6.6,,,2.0,,42.954991041209,2.0,1.0,1.0,,1.0,1.0,18.0,5.0,23.0,4.8066368413338,,4,,39.0,2.0,,1.0,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,False,,,1.0,13.0,5.0,18.0,1.0,3.0,12.0,3.0,1.0,,,,,8.0,14.0,6.0,,,0.219859,,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,23.0,3.0,,6.6,,,,,111.36659991382,,5.0,1.0,,1.0,,16.0,7.0,23.0,65.766786095655,50.762021777235,0,1.0,50.0,2.0,,2.0,1.0
2025-26,14023944,36,6,Tottenham_Hotspur,Home,1048888,511499,Mathys Tel,mathys-tel,F,False,3.0,,,9.0,5.0,14.0,,1.0,19.0,3.0,,,1.0,1.0,,1.0,4.0,4.0,,,0.12236,0.1031,0.3113,1.0,0.0,1.0,,,,1.0,1.0,,,,,,,85.0,1.0,,1.0,,15.0,4.0,,7.1,,,,,197.34588116811,,2.0,9.0,,1.0,,13.0,5.0,18.0,40.627544964668,71.396323982954,2,,43.0,2.0,2.0,1.0,
2025-26,16087727,37,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,False,,,,5.0,4.0,9.0,4.0,4.0,3.0,3.0,1.0,1.0,,1.0,,,7.0,9.0,,,0.0647042,0.5347,0.9517,1.0,0.0,1.0,,,,,1.0,,,,,,,90.0,2.0,,,,10.0,0.0,,7.3,,,1.0,,19.755432118269,2.0,2.0,,,1.0,1.0,10.0,7.0,17.0,-1.8801196874936,,3,2.0,32.0,1.0,2.0,1.0,1.0
2025-26,16087727,37,6,Tottenham_Hotspur,Away,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,False,,,,4.0,5.0,9.0,,2.0,10.0,1.0,,,,,,1.0,2.0,5.0,1.0,,0.00187476,,,1.0,0.0,,,,,,,,,,,,,69.0,,,,,16.0,2.0,,6.0,,,,,83.214975456338,,3.0,4.0,,,,11.0,6.0,17.0,41.496806953355,37.439243004654,0,,28.0,3.0,,3.0,
2025-26,16087727,37,6,Tottenham_Hotspur,Away,1048888,511499,Mathys Tel,mathys-tel,F,False,1.0,,1.0,16.0,9.0,25.0,2.0,1.0,19.0,2.0,1.0,1.0,,,,3.0,8.0,2.0,,,0.11123,0.1732,,2.0,0.0,,,,1.0,,1.0,,,,,,,90.0,,1.0,,,20.0,4.0,,6.1,,,2.0,,226.32746748549,2.0,2.0,3.0,,2.0,,24.0,11.0,35.0,88.350888414888,69.957441793891,2,,54.0,3.0,,1.0,
2025-26,14023967,38,6,Tottenham_Hotspur,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023967,38,6,Tottenham_Hotspur,Home,840217,212319,Richarlison,richarlison,F,False,,,,4.0,3.0,7.0,4.0,3.0,2.0,2.0,,1.0,,,,2.0,8.0,5.0,,,0.0854562,0.0624,,1.0,0.0,,,,,,1.0,,,,,,,73.0,,1.0,,,5.0,0.0,,6.6,,,2.0,,17.966238255997,1.0,2.0,1.0,,,,5.0,3.0,8.0,17.23482566766,,2,,21.0,,1.0,1.0,
2025-26,14023967,38,6,Tottenham_Hotspur,Home,871706,247693,Randal Kolo Muani,randal-kolo-muani,F,True,,,1.0,3.0,2.0,5.0,1.0,3.0,3.0,,,,,,,1.0,2.0,4.0,,,0.00256058,0.0168,,,0.0,,,,,,,,,,,,,17.0,,,,,4.0,0.0,,6.7,,,1.0,,16.399620662432,,,,,1.0,,4.0,3.0,7.0,8.5095149505171,,1,1.0,12.0,1.0,,,1.0
2025-26,14023967,38,6,Tottenham_Hotspur,Home,1048888,511499,Mathys Tel,mathys-tel,F,False,3.0,,1.0,15.0,9.0,24.0,2.0,1.0,14.0,4.0,1.0,,2.0,,,2.0,6.0,5.0,,,0.25666,0.0621,,1.0,0.0,,,,,1.0,4.0,,,,,,,73.0,,,,,14.0,2.0,,7.3,,,,,158.89962400574,,2.0,5.0,,1.0,,17.0,10.0,27.0,99.429777291089,33.948384270338,2,1.0,51.0,3.0,2.0,1.0,1.0
