season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243393,1,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,16.0,1.0,17.0,2.0,1.0,1.0,,,3.0,,,3.0,9.0,2.0,,,3.0,,2.0,,,,2.0,,90.0,2.0,,,,,,,,10.0,,8.5,,,3.0,,,1.0,2.0,,2.0,1.0,22.0,1.0,21.0,8,1.0,37.0,,,,1.0
2019-20,8243393,1,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,,,,29.0,2.0,31.0,1.0,1.0,4.0,1.0,1.0,,,,1.0,5.0,3.0,,,,1.0,,,,,3.0,,90.0,1.0,,,,,,,,9.0,,6.8,,,2.0,,,4.0,1.0,,,,33.0,2.0,34.0,3,1.0,48.0,1.0,,1.0,
2019-20,8243413,2,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,,5.0,6.0,11.0,4.0,,1.0,,,,,,1.0,6.0,2.0,,,,,,,,,,,90.0,,,,,,,,,6.0,,6.4,,,1.0,,1.0,1.0,,,,,6.0,8.0,14.0,1,,25.0,1.0,2.0,,
2019-20,8243413,2,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,1.0,4.0,5.0,1.0,3.0,2.0,,,,1.0,,,3.0,6.0,,,1.0,,1.0,,,,,,34.0,1.0,,,,,,,,8.0,,7.3,,,,,,3.0,,,1.0,,7.0,4.0,11.0,1,,18.0,2.0,,3.0,
2019-20,8243433,3,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,9.0,1.0,10.0,1.0,,1.0,,,,,,2.0,4.0,1.0,,,1.0,,,,,,,,90.0,,,,,,,,,11.0,,6.3,,,1.0,,,1.0,3.0,,1.0,,16.0,1.0,14.0,1,,24.0,2.0,,1.0,
2019-20,8243433,3,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,46.0,6.0,51.0,2.0,,1.0,,,3.0,,,3.0,9.0,3.0,,,1.0,,,,,,2.0,,90.0,2.0,,,,,,,,17.0,,6.6,,,1.0,,,5.0,3.0,,1.0,,51.0,7.0,55.0,6,,82.0,5.0,1.0,2.0,
2019-20,8243433,3,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,,,,24.0,3.0,27.0,7.0,1.0,1.0,,1.0,1.0,1.0,,1.0,10.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.3,,,4.0,,,2.0,,,,,27.0,4.0,31.0,5,,49.0,4.0,,2.0,
2019-20,8243427,4,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,,6.0,1.0,7.0,5.0,2.0,4.0,,,,,,2.0,13.0,6.0,,,4.0,,1.0,,1.0,,1.0,,90.0,2.0,1.0,,,,,,,17.0,,7.1,,,1.0,,1.0,4.0,,,1.0,,10.0,4.0,14.0,3,,33.0,4.0,3.0,1.0,
2019-20,8243427,4,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,,16.0,4.0,20.0,1.0,2.0,2.0,,,,1.0,,3.0,7.0,6.0,,,1.0,,,,,1.0,2.0,,79.0,2.0,,,,,,,1.0,14.0,,7.0,,,,,4.0,3.0,1.0,,,1.0,21.0,5.0,25.0,2,,50.0,4.0,2.0,2.0,
2019-20,8243427,4,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
