season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089876,1,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,14.0,3.0,17.0,7.0,,2.0,,,,2.0,,,,10.0,1.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,14.0,,6.4,,,,,,,1.0,,1.0,,20.0,4.0,23.0,0,,36.0,6.0,1.0,,
2016-17,7089876,1,6,Tottenham_Hotspur,Away,339901,165990,Vincent Janssen,vincent-janssen,F,True,1.0,,,5.0,,4.0,1.0,,,,1.0,1.0,,,,2.0,7.0,2.0,,,4.0,,,,,,1.0,,34.0,1.0,,,,,,,5.0,,6.3,,,,,,,2.0,,,,7.0,,5.0,2,1.0,15.0,1.0,1.0,,
2016-17,7090030,2,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,17.0,3.0,20.0,2.0,2.0,6.0,1.0,,2.0,1.0,,,1.0,5.0,5.0,,,,1.0,,,,,2.0,,89.0,1.0,,,,,,,12.0,,7.4,,,3.0,,,2.0,,,2.0,,24.0,5.0,29.0,6,2.0,43.0,,,1.0,2.0
2016-17,7090030,2,6,Tottenham_Hotspur,Home,339901,165990,Vincent Janssen,vincent-janssen,F,False,,,,17.0,3.0,20.0,1.0,2.0,3.0,,2.0,,,,,1.0,9.0,8.0,,,5.0,,,,,,2.0,,90.0,2.0,,,,,,,11.0,,6.5,,,2.0,,1.0,2.0,1.0,,1.0,2.0,22.0,3.0,24.0,4,2.0,43.0,3.0,4.0,,2.0
2016-17,7090025,3,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,1.0,6.0,1.0,7.0,,4.0,2.0,,,,,,,2.0,4.0,8.0,,,1.0,,,,,,,,83.0,,,,,,,,20.0,,6.6,,,,,1.0,1.0,1.0,,3.0,,21.0,1.0,21.0,0,,35.0,2.0,4.0,,
2016-17,7090025,3,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090025,3,6,Tottenham_Hotspur,Home,339901,165990,Vincent Janssen,vincent-janssen,F,True,,,,8.0,1.0,9.0,,,3.0,,,,,,,,2.0,5.0,,,2.0,,,,,,,,62.0,,,,,,,,4.0,,6.8,,,,,,,,,,,11.0,1.0,12.0,0,3.0,18.0,,2.0,,2.0
2016-17,7090035,4,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,1.0,,2.0,10.0,1.0,10.0,3.0,,,,,1.0,,,,3.0,7.0,2.0,,,,,1.0,,,,,,73.0,1.0,,,,,,,13.0,,7.2,,,1.0,,2.0,2.0,1.0,,3.0,,13.0,4.0,16.0,3,,31.0,3.0,1.0,1.0,
2016-17,7090035,4,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,,20.0,11.0,31.0,,,6.0,1.0,,,1.0,,,4.0,9.0,3.0,,,,1.0,2.0,,,,3.0,,90.0,2.0,,,,,,,18.0,,8.1,,,1.0,,,5.0,2.0,,,,27.0,13.0,38.0,3,,58.0,1.0,2.0,1.0,
2016-17,7090035,4,6,Tottenham_Hotspur,Away,339901,165990,Vincent Janssen,vincent-janssen,F,True,,,,5.0,1.0,6.0,,,,,,1.0,,,,2.0,4.0,1.0,,,1.0,,,,,,1.0,,17.0,,,,,,,,4.0,,6.5,,,,,,2.0,,,,,5.0,1.0,6.0,1,,12.0,1.0,,1.0,
